PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Darren Kramer	LW	SPO	17	5	3	8	5	21	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.47	1.24
Shayne Wiebe	LW	BDN	6	4	4	8	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	1.0
Adam Hughesman	LW	T.C	8	4	4	8	-3	6	3	1	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	1.0	0.75
Patrick Holland	RW	T.C	10	4	4	8	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.2
Geordie Wudrick	LW	KEL	10	4	4	8	1	4	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.4
Matt Marantz	RW	SPO	17	4	4	8	5	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.47	0.71
Matt MacKay	C	BDN	6	3	5	8	-1	6	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.33	1.0
Carter Ashton	RW	T.C	10	3	5	8	-1	4	2	2	0	0	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.4
Stefan Elliott	D	SAS	10	3	5	8	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Taylor Peters	C	POR	21	3	5	8	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.38
Andrej Kudrna	LW	R.D	9	2	6	8	-1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.89	0.0
Mitch Holmberg	RW	SPO	11	6	1	7	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Quinton Howden	LW	M.J	6	5	2	7	-1	2	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.17	0.33
Byron Froese	C	R.D	9	5	2	7	0	4	2	1	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.78	0.44
Sena Acolatse	D	P.G	4	3	4	7	-5	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.75	1.0
Kevin  Sundher	C	CWK	5	3	4	7	-2	6	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.4	1.2
Brent Benson	C	SAS	10	3	4	7	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.6
Jordan Messier	RW	T.C	10	3	4	7	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.7	0.0
Zak Stebner	D	KEL	10	3	4	7	1	12	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.7	1.2
David Toews	C	BDN	6	2	5	7	-2	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	1.17	0.33
Tyler Schmidt	D	T.C	9	2	5	7	5	32	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.78	3.56
Anthony Bardaro	C	SPO	16	2	5	7	2	12	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	0.75
Michael Ferland	LW	BDN	6	4	2	6	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.67
Brett  Bulmer	LW	KEL	10	4	2	6	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Josh Nicholls	RW	SAS	10	4	2	6	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.6
Brad Ross	LW	POR	16	4	2	6	0	33	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.38	2.06
Darian Dziurzynski	LW	SAS	10	3	3	6	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.8
Colton Sissons	RW	KEL	10	3	3	6	2	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.6
Kale Kessy	LW	M.H	14	3	3	6	5	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	2.64
Kenton Miller	C	SPO	16	3	3	6	-2	19	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.38	1.19
Ryan Pulock	D	BDN	6	2	4	6	-2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.33
Brandon Herrod	RW	P.A	6	1	5	6	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.33
Marek  Viedensky	C	SAS	10	1	5	6	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Sebastian Owuya	D	M.H	14	1	5	6	4	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	1.29
Alex Theriau	D	M.H	14	1	5	6	-3	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.71
Thomas Carr	D	M.H	15	1	5	6	-4	21	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.4
Morgan Rielly	D	M.J	6	0	6	6	-3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Alex Petrovic	D	R.D	9	0	6	6	2	23	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.56
Matthew Konan	D	M.H	15	0	6	6	5	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.0
Joey Leach	D	KTN	19	0	6	6	3	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.74
James Martin	D	KTN	19	0	6	6	10	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	1.11
Boston Leier	LW	M.H	14	3	2	5	-1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	0.14
Spencer Edwards	RW	M.J	6	2	3	5	0	4	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.67
Hampus Gustafsson	LW	BDN	6	2	3	5	-3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Mark  McNeill	C	P.A	6	2	3	5	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.83	0.33
John Persson	LW	R.D	9	2	3	5	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.44
Daulton Siwak	RW	R.D	9	2	3	5	-1	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.44
Drew  Czerwonka	LW	KTN	13	2	3	5	-2	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	0.31
Jordan Hickmott	C	EDM	4	1	4	5	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Martin Marincin	D	P.G	4	1	4	5	-4	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	1.5
Evan Bloodoff	LW	KEL	6	1	4	5	-1	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	1.67
Darren Dietz	D	SAS	10	1	4	5	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Matt MacKenzie	D	T.C	10	1	4	5	-1	6	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.6
Jake Trask	C	SAS	10	1	4	5	-5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.4
Dylan Bredo	C	M.H	15	1	4	5	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.27
Curtis Valk	C	M.H	15	1	4	5	-4	6	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.4
William Wrenn	D	POR	21	1	4	5	-2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.48
Davis Vandane	D	SPO	17	0	5	5	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.24
Igor Revenko	RW	P.A	6	3	1	4	-3	8	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Tyler Wotherspoon	D	POR	20	3	1	4	4	10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	0.5
Brenden Walker	RW	BDN	3	2	2	4	1	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.33	0.67
Tyler Maxwell	LW	EVT	4	2	2	4	-6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Taylor Stefishen	LW	P.G	4	2	2	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Dylen McKinlay	RW	CWK	5	2	2	4	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Paul Ciarelli	C	BDN	6	2	2	4	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Adam  Kambeitz	LW	R.D	8	2	2	4	-1	6	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.75
Mason Wilgosh	C	T.C	10	2	2	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.2
Mike Aviani	C	SPO	16	2	2	4	0	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.75
Jesse Paradis	LW	M.J	6	1	3	4	-2	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Chris Collins	C	SAS	10	1	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Connor Rankin	C	T.C	10	1	3	4	-2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.4	0.2
Duncan Siemens	D	SAS	10	1	3	4	-4	15	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.5
Reid Petryk	C	M.H	15	1	3	4	-2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.53
Hayden Rintoul	D	KTN	19	1	3	4	13	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	1.16
Collin Bowman	D	M.J	6	0	4	4	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Turner Elson	LW	R.D	9	0	4	4	2	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	2.56
Connor Cox	D	SAS	10	0	4	4	5	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.6
Brock Sutherland	D	T.C	10	0	4	4	-1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Corbin Baldwin	D	SPO	17	0	4	4	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.53
Todd Fiddler	LW	P.A	6	3	0	3	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jessey Astles	RW	KEL	10	3	0	3	1	6	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.6
Antoine  Corbin	D	P.A	5	2	1	3	1	12	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	2.4
Marek Kalus	LW	SPO	5	2	1	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Robin Soudek	RW	CWK	5	2	1	3	-4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Brodie  Melnychuk	D	BDN	6	2	1	3	-4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Tyrel Seaman	LW	BDN	6	2	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Justin  Weller	D	R.D	9	2	1	3	-5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.11
Dalton Thrower	D	SAS	10	2	1	3	4	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.3	1.1
Spencer Asuchak	LW	P.G	4	1	2	3	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
James Dobrowolski	LW	P.G	4	1	2	3	-5	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Ryan Murray	D	EVT	4	1	2	3	-5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Roman  Horak	LW	CWK	5	1	2	3	-4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Justin Maylan	C	P.A	6	1	2	3	-3	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Brady Brassart	C	SPO	9	1	2	3	5	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	1.11
Cody Chikie	C	KEL	10	1	2	3	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.8
Tanner Mort	D	SPO	14	1	2	3	-7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.29
Landon Ferraro	C	EVT	4	0	3	3	-2	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	3.25
Greg Fraser	C	P.G	4	0	3	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Brandon Magee	C	CWK	5	0	3	3	-4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jonathan Parker	RW	P.A	6	0	3	3	-5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Eric Roy	D	BDN	6	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Charles Wells	C	P.A	6	0	3	3	-4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Zachary Yuen	D	T.C	10	0	3	3	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.2
Teigan Zahn	D	SAS	10	0	3	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.0
Elgin Pearce	C	KTN	16	0	3	3	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.56
Charles Inglis	C	P.G	3	2	0	2	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Brendan  Gallagher	RW	VAN	4	2	0	2	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	4.0
Rasmus Rissanen	D	EVT	4	2	0	2	-4	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Dylan Hood	RW	M.J	6	2	0	2	-1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Neal Prokop	LW	T.C	10	2	0	2	-1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.5
Damon Severson	D	KEL	10	2	0	2	1	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	1.3
Jari Erricson	LW	EVT	3	1	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Michael Burns	RW	VAN	4	1	1	2	-2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Manraj Hayer	C	EVT	4	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
TJ Constant	C	P.A	5	1	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Jamie Crooks	LW	CWK	5	1	1	2	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Zach Franko	LW	KEL	5	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Shane Danyluk	C	P.A	6	1	1	2	-4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Sam Fioretti	C	M.J	6	1	1	2	-4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Joe Kornelsen	C	M.J	6	1	1	2	-2	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	1.5
Spencer Main	C	KEL	10	1	1	2	-3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.6
Kevin Smith	D	KEL	10	1	1	2	6	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	0.4
Scott McKay	D	M.H	15	1	1	2	-5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.87
Erik Benoit	LW	KTN	19	1	1	2	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.11
Nick Buonassisi	C	P.G	3	0	2	2	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Josh Birkholz	RW	EVT	4	0	2	2	-2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Brock Hirsche	C	P.G	4	0	2	2	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Greg  Lamoureux	C	VAN	4	0	2	2	-3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Neil Manning	D	VAN	4	0	2	2	-4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Kristians Pelss	LW	EDM	4	0	2	2	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Chad Suer	D	EVT	4	0	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Dylan Wruck	LW	EDM	4	0	2	2	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
James Bettauer	D	P.A	6	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Jens Meilleur	RW	BDN	6	0	2	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Sebastian  Svendsen	C	M.J	6	0	2	2	-4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Tyler Yaworski	D	P.A	6	0	2	2	-2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.67
Josh Cowen	RW	R.D	9	0	2	2	-2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.33
Paul Sohor	D	T.C	10	0	2	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.4
