PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Kyle Bortis	C	CGY	16	8	6	14	0	6	4	2	1	0	0	0	1	0	0	3	0	0	0	0	0.0	0	0	0.0	0.88	0.38
Dwight King	C	LET	19	8	6	14	1	12	6	2	0	0	0	0	2	1	2	0	0	0	0	0	0.0	0	0	0.0	0.74	0.63
Mitch Wahl	C	SPO	21	6	8	14	6	20	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0.0	0	0	0.0	0.67	0.95
Dale Weise	RW	S.C	12	7	6	13	4	20	1	2	1	1	0	0	1	1	1	1	0	0	0	0	0.0	0	0	0.0	1.08	1.67
Keegan Dansereau	RW	S.C	12	5	8	13	7	8	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.08	0.67
Taylor Procyshen	RW	TRI	16	4	9	13	2	10	1	6	0	0	0	0	2	0	0	2	0	0	0	0	0.0	0	0	0.0	0.81	0.63
Jason Reese	C	TRI	16	4	9	13	-1	18	2	6	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.81	1.13
Colton Sceviour	C	LET	19	3	10	13	8	15	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.68	0.79
Colin Long	C	KEL	7	2	10	12	-1	6	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.71	0.86
Dustin Sylvester	C	KTN	10	2	10	12	1	4	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Jason Bast	C	M.J	6	5	6	11	1	6	3	4	0	0	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	1.83	1.0
Michal Repik	LW	VAN	10	5	6	11	2	18	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.1	1.8
Jamie Benn	LW	KEL	7	3	8	11	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.57	0.57
Chad Greenan	D	KTN	10	1	10	11	-1	16	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.1	1.6
Paul Postma	D	CGY	16	6	4	10	-4	4	4	2	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.25
Carter Bancks	LW	LET	19	6	4	10	3	19	0	0	2	1	0	0	1	0	2	3	0	0	0	0	0.0	0	0	0.0	0.53	1.0
Bud Holloway	RW	SEA	12	5	5	10	2	4	1	3	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.83	0.33
Zack Smith	C	S.C	12	5	5	10	-1	29	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	2.42
Nicholas Hotson	RW	LET	19	5	5	10	4	6	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.53	0.32
Chris Bruton	C	SPO	21	3	7	10	8	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.48	0.29
Thomas Hickey	D	SEA	9	1	9	10	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.11	0.44
Ben Wright	D	LET	19	1	9	10	12	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.89
Brent Regner	D	VAN	10	0	10	10	5	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Ben Maxwell	C	KTN	10	6	3	9	6	14	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.9	1.4
Greg Scott	RW	SEA	12	5	4	9	1	9	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.75	0.75
Levko Koper	LW	SPO	21	4	5	9	3	14	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.43	0.67
Ian Schultz	RW	CGY	16	2	7	9	5	19	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	1.19
Jeff May	D	LET	19	2	7	9	-6	10	2	5	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.47	0.53
T.J. Fast	D	TRI	16	1	8	9	4	16	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.0
Trevor Glass	D	SPO	21	1	8	9	10	8	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.38
Brady Leavold	RW	KEL	7	6	2	8	-1	20	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	1.14	2.86
Karl Alzner	D	CGY	16	6	2	8	-3	4	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.25
David Richard	RW	SEA	12	5	3	8	3	10	2	3	0	0	0	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.83
Tyler Johnson	C	SPO	21	5	3	8	2	24	0	1	2	0	0	0	3	1	0	1	0	0	0	0	0.0	0	0	0.0	0.38	1.14
Riley Holzapfel	C	M.J	6	3	5	8	2	12	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	2.0
Mario Bliznak	C	VAN	10	3	5	8	3	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.8	0.2
Matt Tassone	C	S.C	12	3	5	8	5	12	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Drew Hoff	C	TRI	14	3	5	8	4	10	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.57	0.71
J.D. Watt	RW	REG	6	2	6	8	-7	19	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.33	3.17
Jim O'Brien	C	SEA	12	2	6	8	4	14	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.17
Stefan Ulmer	D	SPO	21	0	8	8	15	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.48
Steve DaSilva	C	KTN	10	5	2	7	-2	4	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.7	0.4
Spencer Machacek	RW	VAN	10	5	2	7	0	6	3	0	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.7	0.6
Geordie Wudrick	LW	S.C	12	5	2	7	4	12	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	1.0
Justin Dowling	C	S.C	12	4	3	7	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.17
Andrew Bailey	RW	KTN	10	3	4	7	4	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.5
Jonathon Blum	D	VAN	10	3	4	7	1	10	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.7	1.0
Cody Eakin	C	S.C	12	3	4	7	6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.58	0.5
Michael Stone	D	CGY	14	3	4	7	0	10	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.71
Mike Wuchterl	LW	LET	17	2	5	7	-2	27	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	1.59
Justin McCrae	C	SPO	21	0	7	7	3	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Craig  Orfino	C	LET	18	4	2	6	3	15	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.83
Arnaud Jacquemet	RW	KTN	10	3	3	6	-2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Kruise Reddick	C	TRI	16	3	3	6	2	4	1	1	2	0	0	0	2	2	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.25
Jordan Eberle	C	REG	5	2	4	6	-2	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	1.4
Scott Doucet	RW	REG	6	2	4	6	-6	10	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.67
Casey Pierro-Zabotel	LW	VAN	10	2	4	6	-2	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Prab Rai	LW	SEA	11	2	4	6	4	4	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.55	0.36
Eric Doyle	D	S.C	12	2	4	6	5	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jan Eberle	LW	SEA	12	2	4	6	4	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.83
Daryl Boyle	D	BRN	6	1	5	6	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Jay Fehr	C	BRN	6	4	1	5	5	2	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.83	0.33
Adam Chorneyko	LW	LET	18	3	2	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.28	0.22
Jonathan Harty	D	EVT	4	2	3	5	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	1.5
Blair Macaulay	RW	TRI	16	2	3	5	2	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	1.5
Mark Santorelli	LW	CWK	4	1	4	5	-1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	1.0
Chad Suer	D	M.J	6	1	4	5	-5	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	1.0
Colten Teubert	D	REG	6	1	4	5	-3	6	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	1.0
Brett Plouffe	D	TRI	16	1	4	5	-3	10	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.31	0.63
Justin Falk	D	SPO	21	1	4	5	8	12	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.24	0.57
Keith Seabrook	D	CGY	14	0	5	5	4	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.93
Jared Spurgeon	D	SPO	21	0	5	5	7	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.76
Radek Meidl	LW	TRI	16	4	0	4	1	20	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.25	1.25
Ryan DePape	RW	REG	6	3	1	4	-4	4	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Tim Kraus	C	REG	6	3	1	4	-3	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Lindsay Nielsen	C	SEA	12	3	1	4	-1	6	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Brett Sonne	C	CGY	16	3	1	4	-3	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	0.88
Brennan Bosch	C	M.H	5	2	2	4	-4	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.8	1.2
Sean Ringrose	C	M.H	5	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Matt Lowry	C	BRN	6	2	2	4	-3	11	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.83
Luke Schenn	D	KEL	7	2	2	4	-3	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Scott Jackson	D	SEA	12	2	2	4	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
David Stieler	C	S.C	12	2	2	4	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Adam Hughesman	LW	TRI	16	2	2	4	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Daniel Iwanski	LW	LET	19	2	2	4	3	20	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.21	1.05
Nick Holden	D	CWK	4	1	3	4	-2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Victor Bartley	D	REG	6	1	3	4	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Andrew Clark	LW	BRN	6	1	3	4	-4	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Logan Pyett	D	REG	6	1	3	4	-6	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Ty Wishart	D	M.J	6	1	3	4	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Tyson Barrie	D	KEL	7	1	3	4	-1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Kyle St. Denis	RW	KEL	7	1	3	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.29
  Michael Wilson	D	S.C	9	1	3	4	-1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.67
Jesse Craige	D	LET	17	1	3	4	3	12	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.24	0.71
Jared Cowen	D	SPO	21	1	3	4	6	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.19	0.81
Tyler Ennis	C	M.H	5	0	4	4	-2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	1.2
Jeremy Boyer	C	SEA	12	0	4	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Jeremy Schappert	D	SEA	12	0	4	4	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Bretton Stamler	D	S.C	12	0	4	4	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Dan Mercer	D	CGY	15	0	4	4	-3	22	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.47
Alex Plante	D	CGY	15	0	4	4	3	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.67
Mitch Versteeg	D	LET	18	0	4	4	2	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.11
Brandon Campos	LW	CWK	4	2	1	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Oscar Moller	RW	CWK	4	2	1	3	-2	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Daine Todd	C	M.H	5	2	1	3	-4	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Daniel Bartek	C	BRN	6	2	1	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Brayden Schenn	C	BRN	6	2	1	3	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.33
Kris Foucault	LW	KTN	8	2	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.25
Eric Mestery	D	TRI	16	2	1	3	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.63
Dan Gendur	RW	EVT	4	1	2	3	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Travis Dunstall	LW	M.H	5	1	2	3	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Yashar Farmanara	C	M.H	5	1	2	3	-5	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Mark Isherwood	D	M.H	5	1	2	3	-2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Matt Calvert	LW	BRN	6	1	2	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Tyler Dittmer	LW	BRN	6	1	2	3	-4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Jesse Dudas	D	S.C	6	1	2	3	4	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.33
Matt MacKenzie	D	CGY	6	1	2	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Cody Almond	C	KEL	7	1	2	3	-2	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Tyler Myers	D	KEL	7	1	2	3	-4	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.71
Ian Barteaux	D	KTN	10	1	2	3	-2	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	2.3
Craig Cunningham	LW	VAN	10	1	2	3	-1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.6
Austin Fyten	LW	LET	10	1	2	3	2	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Evander Kane	C	VAN	10	1	2	3	-4	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.8
Michael Stickland	RW	KTN	10	1	2	3	5	19	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.3	1.9
Sena Acolatse	D	SEA	12	1	2	3	6	12	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Ian Duval	C	CGY	16	1	2	3	-4	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.63
Johnny Lazo	C	TRI	16	1	2	3	-2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.13
Tyler Schmidt	D	TRI	16	1	2	3	3	29	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.19	1.81
Zach Hamill	C	EVT	4	0	3	3	-3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Keith Aulie	D	BRN	6	0	3	3	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.83
Matt Delahey	D	REG	6	0	3	3	-9	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Nathan Green	C	BRN	6	0	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Kevin King	LW	KTN	10	0	3	3	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.2
Paul Kurceba	D	KTN	10	0	3	3	4	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	2.5
Erik Felde	LW	S.C	11	0	3	3	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Ivan Rohac	LW	KAM	4	2	0	2	-2	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Scott Wasden	C	KAM	4	2	0	2	0	10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	2.5
Lucas Bloodoff	LW	KEL	7	2	0	2	-5	8	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.14
Ryan Howse	LW	CWK	4	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Graham Potuer	D	EVT	4	1	1	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Juuso Puustinen	RW	KAM	4	1	1	2	-1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Tyler Shattock	RW	KAM	4	1	1	2	-5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Joel Broda	C	M.J	6	1	1	2	-6	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Terrance Delaronde	LW	M.J	6	1	1	2	-2	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.33
Kirt Hill	C	REG	6	1	1	2	-5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Jordan Knackstedt	RW	M.J	6	1	1	2	-7	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Frazer McLaren	LW	M.J	6	1	1	2	-6	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Matt Fraser	LW	KTN	8	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
John Negrin	D	KTN	10	1	1	2	3	8	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Bostjan  Golicic	LW	CGY	12	1	1	2	-3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.17	0.17
Jarrett Toll	D	TRI	16	1	1	2	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.63
Seth Compton	C	SPO	21	1	1	2	-1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.1
Brady Calla	RW	KAM	4	0	2	2	-3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Kenton Dulle	RW	KAM	4	0	2	2	-3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Shane Harper	RW	EVT	4	0	2	2	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Evan Pighin	RW	CWK	4	0	2	2	-1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Nick Ross	D	KAM	4	0	2	2	-6	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.5
Jordan Bendfeld	D	M.H	5	0	2	2	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Keaton Ellerby	D	M.J	5	0	2	2	-1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	3.0
Jerrid Sauer	D	M.H	5	0	2	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Del Cowan	LW	BRN	6	0	2	2	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Giffen Nyren	D	M.J	6	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Colby Robak	D	BRN	6	0	2	2	-2	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
R. J. LaRochelle	D	VAN	10	0	2	2	-4	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.0
Brenden Dillon	D	SEA	12	0	2	2	5	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.75
Spencer McAvoy	D	S.C	12	0	2	2	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.67
Ryan Molle	D	S.C	12	0	2	2	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.17
