PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Landon Oslanski	D	EVT	6	0	3	3	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	3.17
Nick Merkley	C	KEL	7	0	3	3	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Derek  Ryckman	D	M.H	8	0	3	3	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	1.5
Dylan Walchuk	C	SPO	9	0	3	3	-5	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.89
Pavel Padakin	RW	CAL	12	0	3	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.33
Chase Clayton	C	CAL	17	0	3	3	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.24
Jesse Zgraggen	D	CAL	17	0	3	3	-2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	1.18
Marcus Messier	C	T.C	5	2	0	2	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Cody Thiel 	D	R.D	8	2	0	2	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Ryan Hofer	C	SPO	9	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Mitch Topping	D	T.C	3	1	1	2	-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Austin Carroll	RW	VIC	4	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Darren Dietz	D	SAS	4	1	1	2	-2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Ryon  Moser	LW	S.C	5	1	1	2	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Jesse Mychan	LW	T.C	5	1	1	2	-1	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	3.4
Jakub Prochazka	LW	KTN	5	1	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Tyler Soy	C	VIC	6	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Carson Stadnyk	C	EVT	6	1	1	2	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Jared Hauf	D	SEA	7	1	1	2	-2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.86
Collin Valcourt	LW	SAS	4	0	2	2	-1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.75
Lucas Nickles	LW	T.C	5	0	2	2	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Michal Plutnar	D	T.C	5	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Ty Mappin	C	EVT	6	0	2	2	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Cory Millette	LW	R.D	6	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Tyler Sandhu	RW	EVT	6	0	2	2	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Shea Theodore	D	SEA	7	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Zach Hodder	D	M.H	8	0	2	2	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.25
Connor Chartier	RW	SPO	9	0	2	2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Haydn Fleury	D	R.D	9	0	2	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Jason Fram	D	SPO	9	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Wyatt Johnson	C	R.D	9	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.22
Tyler Hansen	D	KAM	15	0	2	2	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.67
Keegan Iverson	C	POR	17	0	2	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.88
Brandon Magee	C	VIC	3	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Logan Aasman	RW	EVT	4	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Shane Danyluk	C	P.A	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Jayden Hart	C	P.A	4	1	0	1	-1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Jonas Knutsen	C	P.A	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Shane McColgan	C	SAS	4	1	0	1	-3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.5
Steven  Owre	C	M.H	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Mike  Winther	C	P.A	4	1	0	1	-5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.5
Levi Bews	RW	S.C	5	1	0	1	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Brandon Carlo	D	T.C	5	1	0	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Cole MacDonald	D	EVT	5	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Keegan Kanzig	D	VIC	6	1	0	1	-3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.67
Tim Traber	RW	VIC	6	1	0	1	-5	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.0
Adam  Kambeitz	C	SEA	7	1	0	1	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.57
Connor Sanvido	RW	SEA	7	1	0	1	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.29
Tyler Lewington	D	M.H	8	1	0	1	-6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	1.75
Jordan DePape	RW	R.D	9	1	0	1	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.22
