PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Tristen Nielsen	C	VAN	22	3	10	13	4	16	1	3	0	0	44	0	1	1	0	0	0	0	0	0	0.0	2	1	50.0	0.59	0.73
Sergei Sapego	D	PA	23	3	10	13	17	10	1	3	0	0	32	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.43
Adam Beckman	LW	SPO	15	8	4	12	-2	2	3	1	0	0	45	0	2	1	1	0	0	0	0	0	0.0	25	13	52.0	0.8	0.13
Jadon Joseph	C	VAN	22	7	5	12	-8	12	4	1	1	0	61	0	0	0	0	2	0	0	0	0	0.0	282	160	56.7	0.55	0.55
Ethan McIndoe	LW	SPO	15	6	6	12	5	0	1	2	0	0	17	0	0	0	2	1	0	0	0	0	0.0	8	4	50.0	0.8	0.0
Owen Hardy	LW	VAN	22	5	7	12	14	12	0	1	0	0	43	0	1	1	0	1	0	0	0	0	0.0	129	63	48.8	0.55	0.55
Jake Neighbours	LW	EDM	16	4	8	12	8	10	0	3	0	0	37	0	2	2	0	0	0	0	0	0	0.0	7	3	42.9	0.75	0.63
Milos Roman	C	VAN	22	4	8	12	-5	12	3	4	0	0	53	0	0	0	2	0	0	0	0	0	0.0	280	142	50.7	0.55	0.55
Alex Kannok Leipert	D	VAN	22	2	10	12	9	14	0	3	0	0	37	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.64
Bryce Kindopp	RW	EVT	10	5	6	11	1	6	2	1	0	0	34	0	1	0	2	0	0	0	0	0	0.0	34	15	44.1	1.1	0.6
Brayden Watts	LW	VAN	22	7	3	10	-1	2	1	0	0	0	33	0	1	0	1	1	0	0	0	0	0.0	7	1	14.3	0.45	0.09
Jake Leschyshyn	C	LET	7	6	4	10	-3	2	4	1	0	0	25	0	1	0	0	1	0	0	0	0	0.0	234	115	49.1	1.43	0.29
Luke Toporowski	LW	SPO	14	6	4	10	-1	21	1	1	0	0	29	0	1	0	0	0	0	0	0	0	0.0	24	12	50.0	0.71	1.5
Connor Dewar	C	EVT	9	5	5	10	2	10	0	2	1	0	43	0	1	0	1	1	0	0	0	0	0.0	108	65	60.2	1.11	1.11
Ozzy Wiesblatt	RW	PA	23	5	5	10	6	2	1	2	0	0	38	0	1	0	1	2	0	0	0	0	0.0	17	6	35.3	0.43	0.09
Mark Kastelic	C	CGY	9	6	3	9	0	18	2	1	0	0	40	0	1	0	1	1	0	0	0	0	0.0	245	157	64.1	1.0	2.0
Zack Andrusiak	LW	EVT	10	6	3	9	2	0	3	0	0	0	32	0	2	0	0	0	0	0	0	0	0.0	12	5	41.7	0.9	0.0
Max Gerlach	RW	SAS	10	6	3	9	-2	6	3	1	0	0	47	0	2	0	2	0	0	0	0	0	0.0	2	0	0.0	0.9	0.6
Carson Focht	C	CGY	11	5	4	9	0	16	3	1	0	0	37	0	2	0	1	0	0	0	0	0	0.0	167	74	44.3	0.82	1.45
Martin Fasko-Rudas	LW	EVT	10	4	5	9	7	6	3	0	0	0	27	0	0	0	1	1	0	0	0	0	0.0	3	2	66.7	0.9	0.6
Andrew Fyten	C	EDM	16	4	5	9	6	14	1	2	0	0	48	0	1	0	0	0	0	0	0	0	0.0	351	187	53.3	0.56	0.88
Calen Addison	D	LET	7	2	7	9	-6	4	0	6	0	0	19	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.29	0.57
Phillip Schultz	LW	VIC	10	2	7	9	-6	0	0	3	0	0	15	0	1	0	0	0	0	0	0	0	0.0	7	3	42.9	0.9	0.0
Nolan Reid	D	SPO	14	1	8	9	-2	2	1	2	0	0	22	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.64	0.14
Ty Smith	D	SPO	15	1	8	9	4	6	0	7	0	0	34	0	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.6	0.4
Dawson Davidson	D	SAS	10	0	9	9	-3	10	0	3	0	0	23	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.9	1.0
Kirby Dach	C	SAS	10	5	3	8	-1	6	0	2	1	0	29	0	1	0	2	1	0	0	0	0	0.0	159	68	42.8	0.8	0.6
Dylan Cozens	C	LET	7	4	4	8	-2	2	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0.0	153	75	49.0	1.14	0.29
Robbie Holmes	LW	EVT	10	4	4	8	7	13	0	0	0	0	28	0	1	0	2	0	0	0	0	0	0.0	8	5	62.5	0.8	1.3
Matthew Robertson	D	EDM	16	4	4	8	-3	10	1	1	0	0	37	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.63
Jordy Bellerive	C	LET	7	2	6	8	-2	10	1	4	0	0	25	0	0	0	0	0	0	0	0	0	0.0	3	2	66.7	1.14	1.43
Max Patterson	RW	EVT	10	2	6	8	2	12	0	1	0	1	26	0	0	0	0	2	0	0	0	0	0.0	217	109	50.2	0.8	1.2
Conner McDonald	D	EDM	16	2	6	8	8	12	0	3	0	0	49	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.75
Justin Sourdif	C	VAN	17	2	6	8	1	16	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0.0	11	4	36.4	0.47	0.94
Jake Christiansen	D	EVT	10	1	7	8	4	0	0	4	0	0	25	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Jack Finley	C	SPO	15	1	7	8	5	8	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0.0	222	114	51.4	0.53	0.53
Brayden Pachal	D	PA	23	1	7	8	12	28	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	1.22
Max Martin	D	PA	21	0	8	8	14	10	0	5	0	0	22	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.48
Seth Bafaro	D	VAN	22	0	8	8	4	6	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.27
Dino Kambeitz	RW	VIC	10	5	2	7	-3	8	2	0	1	0	21	0	0	0	0	0	0	0	0	0	0.0	198	99	50.0	0.7	0.8
Andrej Kukuca	RW	SEA	6	4	3	7	0	0	1	2	0	0	25	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.17	0.0
Luke Coleman	LW	CGY	11	4	3	7	-1	4	2	0	0	0	26	0	0	0	1	1	0	0	0	0	0.0	4	1	25.0	0.64	0.36
Wyatt McLeod	D	EDM	16	4	3	7	9	6	0	0	0	0	28	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.38
Jake McGrew	RW	SPO	14	2	5	7	-1	6	0	1	0	0	47	0	1	1	0	0	0	0	0	0	0.0	23	10	43.5	0.5	0.43
Dakota Krebs	RD	CGY	11	1	6	7	-2	10	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.64	0.91
Riley Stotts	LW	CGY	11	1	6	7	-7	6	0	3	0	0	15	0	0	0	1	0	0	0	0	0	0.0	180	92	51.1	0.64	0.55
Scott Walford	D	VIC	10	0	7	7	-2	8	0	5	0	0	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.8
Egor Zamula	D	CGY	11	0	7	7	1	4	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.64	0.36
Brandon Hagel	LW	RD	4	4	2	6	-5	8	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0.0	5	2	40.0	1.5	2.0
Josh Paterson	C	POR	5	4	2	6	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0.0	61	31	50.8	1.2	0.0
Nick Henry	RW	LET	7	4	2	6	-1	4	2	0	0	0	32	0	0	0	1	0	0	0	0	0	0.0	3	1	33.3	0.86	0.57
Jermaine Loewen	LW	KAM	6	3	3	6	-2	0	0	1	0	1	20	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Matthew Wedman	C	SEA	6	3	3	6	-1	12	1	2	0	0	22	0	1	0	1	0	0	0	0	0	0.0	137	75	54.7	1.0	2.0
Gage Goncalves	C	EVT	10	2	4	6	4	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	53	20	37.7	0.6	0.2
Ryan Hughes	C	SAS	10	2	4	6	-3	8	2	1	0	0	24	0	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.6	0.8
Chase Wouters	C	SAS	10	2	4	6	2	0	0	0	0	1	22	0	1	1	0	0	0	0	0	0	0.0	261	142	54.4	0.6	0.0
James Malm	C	CGY	11	2	4	6	-5	4	0	3	0	0	31	0	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.55	0.36
Cael Zimmerman	C	CGY	11	2	4	6	1	6	1	1	0	0	18	0	0	0	0	0	0	0	0	0	0.0	96	51	53.1	0.55	0.55
Josh Williams	RW	EDM	15	2	4	6	2	4	1	2	0	0	21	0	0	0	0	0	0	0	0	0	0.0	5	0	0.0	0.4	0.27
Cole Fonstad	LW	PA	21	2	4	6	4	8	1	1	0	0	29	0	0	0	0	1	0	0	0	0	0.0	11	2	18.2	0.29	0.38
Nolan Volcan	LW	SEA	6	1	5	6	-2	2	0	3	0	0	18	0	0	0	0	0	0	0	0	0	0.0	11	7	63.6	1.0	0.33
Jake Elmer	RW	LET	7	1	5	6	-2	10	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.86	1.43
Jeremy Masella	D	PA	23	1	5	6	8	16	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	0.7
Carson Miller	C	VIC	10	5	0	5	-3	8	1	0	0	0	15	0	0	0	1	1	0	0	0	0	0.0	70	28	40.0	0.5	0.8
Luc Smith	C	SPO	11	4	1	5	0	10	1	0	0	0	18	0	0	0	0	1	0	0	0	0	0.0	119	63	52.9	0.45	0.91
Linus Nassen	D	MH	6	3	2	5	1	4	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.83	0.67
Josh Prokop	RW	CGY	11	3	2	5	1	8	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0.0	3	1	33.3	0.45	0.73
Dallas Hines	D	VAN	22	3	2	5	1	2	0	0	0	0	24	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.23	0.09
Igor Martynov	LW	VIC	10	2	3	5	-6	4	1	2	0	0	20	0	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.5	0.4
Kaden Elder	RW	CGY	11	2	3	5	-3	10	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0.0	2	2	100.0	0.45	0.91
Ryder Korczak	C	CGY	11	2	3	5	-3	0	0	1	0	0	9	0	0	0	1	0	0	0	0	0	0.0	19	11	57.9	0.45	0.0
Vladislav Yeryomenko	D	CGY	11	2	3	5	0	15	1	2	0	0	14	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.45	1.36
Jared Freadrich	D	POR	5	1	4	5	-2	2	0	2	0	1	15	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.4
Mitch Prowse	D	VIC	7	1	4	5	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.0
Taylor Ross	LW	LET	7	1	4	5	-5	2	0	3	0	0	16	0	1	1	0	0	0	0	0	0	0.0	10	1	10.0	0.71	0.29
Wyatte Wylie	D	EVT	10	1	4	5	3	6	0	3	0	0	38	0	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.5	0.6
Andrei Pavlenko	RW	EDM	13	1	4	5	0	2	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	0.15
David Kope	RW	EDM	16	1	4	5	3	9	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.31	0.56
Jarret Tyszka	D	SEA	6	0	5	5	-4	4	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.67
Nolan Kneen	D	SAS	10	0	5	5	0	8	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.8
Vladimir Alistrov	LW	EDM	16	0	5	5	-1	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.31	0.0
Connor Zary	C	KAM	4	3	1	4	-1	6	1	0	1	0	22	0	1	0	0	0	0	0	0	0	0.0	94	58	61.7	1.0	1.5
Nolan Yaremko	LW	TC	5	3	1	4	0	0	0	1	1	0	15	0	0	0	0	0	0	0	0	0	0.0	106	47	44.3	0.8	0.0
Kyrell Sopotyk	LW	KAM	6	3	1	4	-6	6	1	1	0	0	13	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Tristen Robins	C	SAS	10	3	1	4	0	0	0	1	0	0	14	0	1	0	0	0	0	0	0	0	0.0	61	27	44.3	0.4	0.0
Carson Denomie	RW	MJ	4	2	2	4	-1	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.0	0.0
Joachim Blichfeld	LW	POR	5	2	2	4	3	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.8	0.0
Noah Philp	C	SEA	6	2	2	4	-3	2	1	1	0	0	17	0	0	0	0	0	0	0	0	0	0.0	122	68	55.7	0.67	0.33
Ralph Jarratt	D	VIC	9	2	2	4	1	2	2	0	0	0	13	0	0	0	0	1	0	0	0	0	0.0	2	0	0.0	0.44	0.22
Kyle Crnkovic	LW	SAS	10	2	2	4	0	0	0	1	0	0	11	0	0	0	1	1	0	0	0	0	0.0	1	1	100.0	0.4	0.0
Eric Florchuk	C	SAS	10	2	2	4	-2	6	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0.0	134	72	53.7	0.4	0.6
Aaron Hyman	D	TC	5	1	3	4	-8	4	1	3	0	0	12	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.8
Orrin Centazzo	LW	KAM	6	1	3	4	-1	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	0.0	10	3	30.0	0.67	0.0
Ryan Jevne	LW	MH	6	1	3	4	1	4	1	2	0	0	18	0	0	0	1	0	0	0	0	0	0.0	2	0	0.0	0.67	0.67
Simon Kubicek	D	SEA	6	1	3	4	-1	8	1	1	0	0	12	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Martin Lang	RW	KAM	6	1	3	4	2	2	1	1	0	0	14	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	0.33
Alex Cotton	D	LET	7	1	3	4	1	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Parker Gavlas	D	EDM	16	1	3	4	9	13	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.81
Justin Nachbaur	LW	PA	21	1	3	4	3	19	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.9
Trevor Longo	D	MH	6	0	4	4	0	10	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.67
Tyler Preziuso	RW	MH	6	0	4	4	0	2	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Ty Prefontaine	D	LET	7	0	4	4	2	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Tarun Fizer	RW	VIC	9	0	4	4	-2	0	0	1	0	1	14	0	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.44	0.0
Jameson Murray	D	VIC	9	0	4	4	0	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.22
Gianni Fairbrother	D	EVT	10	0	4	4	6	9	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.4	0.9
Artyom Minulin	D	EVT	10	0	4	4	1	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Brandon Schuldhaus	D	SAS	10	0	4	4	1	6	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.6
Luke Prokop	D	CGY	11	0	4	4	-4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
Kody McDonald	C	VIC	4	3	0	3	1	14	1	0	0	0	17	0	1	0	0	0	0	0	0	0	0.0	82	43	52.4	0.75	3.5
Brandon Cutler	LW	VIC	10	3	0	3	3	2	1	0	0	0	17	0	1	0	1	0	0	0	0	0	0.0	48	20	41.7	0.3	0.2
Yannik Valenti	RW	VAN	22	3	0	3	-2	0	3	0	0	0	11	0	0	0	0	1	0	0	0	0	0.0	2	2	100.0	0.14	0.0
Sean Richards	LW	SEA	4	2	1	3	-2	9	0	1	0	0	9	0	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.75	2.25
Robbie Fromm-Delorme	RW	POR	5	2	1	3	2	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.6	0.0
Logan Barlage	C	LET	7	2	1	3	0	11	2	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	70	29	41.4	0.43	1.57
Zachary Cox	C	LET	7	2	1	3	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	42	16	38.1	0.43	0.86
Jackson Berezowski	RW	EVT	10	2	1	3	4	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.3	0.4
Sean Gulka	LW	VIC	10	2	1	3	2	4	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0.0	115	49	42.6	0.3	0.4
D-Jay Jerome	RW	VIC	10	2	1	3	5	2	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0.0	19	10	52.6	0.3	0.2
Devan Klassen	D	CGY	11	2	1	3	-1	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.0
Tristin Langan	LW	MJ	4	1	2	3	-2	4	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0.0	115	68	59.1	0.75	1.0
Parker AuCoin	LW	TC	5	1	2	3	-6	6	1	1	0	0	14	0	1	1	0	0	0	0	0	0	0.0	3	1	33.3	0.6	1.2
Lane Gilliss	LW	POR	5	1	2	3	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	90	42	46.7	0.6	0.0
Kyle Olson	C	TC	5	1	2	3	-1	13	1	2	0	0	22	0	0	0	0	0	0	0	0	0	0.0	32	16	50.0	0.6	2.6
Tanner Sidaway	LW	VIC	5	1	2	3	0	8	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Zane Franklin	RW	KAM	6	1	2	3	-4	8	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.5	1.33
Zack Stringer	LW	LET	6	1	2	3	-1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Luke Zazula	D	KAM	6	1	2	3	-3	9	1	1	0	0	7	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Zach Russell	LW	EDM	7	1	2	3	3	4	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Noah Lamb	D	VIC	10	1	2	3	-1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.0
Kristian Roykas Marthinsen	LW	SAS	10	1	2	3	-5	0	0	0	0	0	13	0	1	1	0	0	0	0	0	0	0.0	1	0	0.0	0.3	0.0
Zack Hayes	D	PA	23	1	2	3	11	10	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.43
Josh Brook	D	MJ	4	0	3	3	1	14	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	3.5
Tate Popple	C	MJ	4	0	3	3	-1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	61	33	54.1	0.75	0.0
Jaydon Dureau	LW	POR	5	0	3	3	-1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Clay Hanus	D	POR	5	0	3	3	3	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Seth Jarvis	C	POR	5	0	3	3	-5	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.6	0.8
Logan Christensen	C	MH	6	0	3	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	81	38	46.9	0.5	0.0
Montana Onyebuchi	D	KAM	6	0	3	3	-2	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Layne Toder	D	CGY	9	0	3	3	-1	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.22
Logan Doust	C	VIC	10	0	3	3	1	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0.0	69	27	39.1	0.3	0.2
Ethan Cap	D	EDM	16	0	3	3	4	4	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.25
Kaiden Guhle	D	PA	23	0	3	3	2	8	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.35
Payton Mount	RW	SEA	6	2	0	2	-7	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.33	0.0
Hayden Ostir	RW	MH	6	2	0	2	-1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Scott Atkinson	C	EDM	16	2	0	2	-2	8	0	0	0	0	30	0	1	0	1	0	0	0	0	0	0.0	227	125	55.1	0.13	0.5
Liam Keeler	C	EDM	16	2	0	2	-1	4	0	0	0	0	21	0	1	0	1	0	0	0	0	0	0.0	168	78	46.4	0.13	0.25
Reese Johnson	RW	RD	4	1	1	2	-2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	86	53	61.6	0.5	0.0
Luke Ormsby	RW	MJ	4	1	1	2	-2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	57	23	40.4	0.5	0.5
Jake Gricius	C	POR	5	1	1	2	-2	0	1	0	0	0	13	0	0	0	1	0	0	0	0	0	0.0	132	71	53.8	0.4	0.0
Krystof Hrabik	C	TC	5	1	1	2	-9	2	1	1	0	0	14	0	0	0	1	0	0	0	0	0	0.0	59	30	50.8	0.4	0.4
Keltie Jeri-Leon	RW	SEA	5	1	1	2	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.0
Brodi Stuart	LW	KAM	5	1	1	2	-5	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0.0	16	5	31.3	0.4	0.8
Corson Hopwo	RW	MH	6	1	1	2	-3	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Logan Stankoven	C	KAM	6	1	1	2	-1	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0.0	54	28	51.9	0.33	0.0
Lucas Cullen	C	EVT	10	1	1	2	3	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.2
Riley McKay	LW	SAS	10	1	1	2	-3	33	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	3.3
Noah King	D	SPO	15	1	1	2	6	4	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.13	0.27
Kade Nolan	D	POR	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Dawson Barteaux	D	RD	4	0	2	2	-6	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Brett Davis	C	RD	4	0	2	2	-7	4	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0.0	45	28	62.2	0.5	1.0
Cameron Hausinger	RW	RD	4	0	2	2	-5	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0.0	16	12	75.0	0.5	0.0
Ethan Sakowich	D	RD	4	0	2	2	-5	4	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Nick Cicek	D	POR	5	0	2	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
