PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Kevin Davis	D	EVT	22	3	12	15	11	4	1	7	0	0	53	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.68	0.18
Dante Hannoun	C	VIC	11	5	9	14	-6	4	2	5	0	0	25	0	1	0	0	0	0	0	0	0	0.0	164	80	48.8	1.27	0.36
Linden McCorrister	LW	BDN	11	5	9	14	-2	6	1	2	0	1	34	0	1	1	1	2	0	0	0	0	0.0	21	5	23.8	1.27	0.55
Jordan Topping	LW	TC	14	4	10	14	9	10	0	4	0	0	45	0	0	0	1	0	0	0	0	0	0.0	1	1	100.0	1.0	0.71
Dylan Coghlan	RD	TC	14	3	11	14	12	12	1	3	0	0	38	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.86
Kale Clague	D	MJ	14	1	13	14	-2	14	1	8	0	0	45	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Mark Rassell	LW	MH	6	8	5	13	3	2	2	1	0	1	34	0	2	0	2	0	0	0	0	0	0.0	6	2	33.3	2.17	0.33
Dylan Cozens	C	LET	16	7	6	13	3	14	3	1	1	1	43	0	0	0	1	1	0	0	0	0	0.0	131	63	48.1	0.81	0.88
Ty Lewis	LW	BDN	11	6	7	13	-1	20	2	1	1	0	40	0	0	0	0	1	0	0	0	0	0.0	22	11	50.0	1.18	1.82
Justin Almeida	C	MJ	14	6	7	13	-2	0	3	2	0	0	36	0	2	1	1	0	0	0	0	0	0.0	279	101	36.2	0.93	0.0
Isaac Johnson	LW	TC	14	5	8	13	11	4	0	0	0	0	29	0	1	0	0	1	0	0	0	0	0.0	8	4	50.0	0.93	0.29
Cody Glass	C	POR	12	4	9	13	-3	2	1	4	0	0	40	0	0	0	2	0	0	0	0	0	0.0	157	78	49.7	1.08	0.17
Jake Elmer	RW	LET	16	4	9	13	6	8	1	2	0	0	48	0	0	0	0	1	0	0	0	0	0.0	10	2	20.0	0.81	0.5
Kieffer Bellows	LW	POR	12	3	10	13	-9	12	1	4	0	0	54	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.08	1.0
Stelio Mattheos	C	BDN	11	6	6	12	2	12	0	3	0	0	42	0	1	0	0	0	0	0	0	0	0.0	264	166	62.9	1.09	1.09
Sean Richards	LW	EVT	22	4	8	12	1	35	0	0	0	0	52	0	2	0	1	0	0	0	0	0	0.0	3	1	33.3	0.55	1.59
Jadon Joseph	C	LET	16	3	9	12	9	14	1	2	1	1	21	0	0	0	1	1	0	0	0	0	0.0	342	162	47.4	0.75	0.88
Beck Malenstyn	LW	SC	26	4	7	11	-2	18	0	1	1	1	50	0	1	0	1	1	0	0	0	0	0.0	11	5	45.5	0.42	0.69
Tyler Benson	LW	VAN	7	3	8	11	0	10	1	0	0	0	23	0	1	0	1	0	0	0	0	0	0.0	9	2	22.2	1.57	1.43
Sam Steel	C	REG	7	1	10	11	6	2	0	3	0	0	21	0	0	0	0	0	0	0	0	0	0.0	177	91	51.4	1.57	0.29
Ondrej Vala	D	EVT	22	1	10	11	17	16	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0.0	1	1	100.0	0.5	0.73
Curtis Miske	LW	PA	7	3	7	10	3	2	2	2	0	1	12	0	0	0	1	0	0	0	0	0	0.0	6	2	33.3	1.43	0.29
Joachim Blichfeld	LW	POR	12	3	6	9	-5	10	0	1	0	0	50	0	1	0	0	1	0	0	0	0	0.0	18	10	55.6	0.75	0.83
Kaden Elder	C	SC	26	3	6	9	-4	6	0	0	0	0	53	0	1	0	1	0	0	0	0	0	0.0	14	6	42.9	0.35	0.23
Jaret Anderson-Dolan	C	SPO	7	2	7	9	5	4	1	2	0	0	29	0	0	0	0	0	0	0	0	0	0.0	88	56	63.6	1.29	0.57
Cameron Hebig	C	REG	7	6	2	8	5	8	1	1	0	0	36	0	2	0	3	0	0	0	0	0	0.0	13	6	46.2	1.14	1.14
Logan Barlage	C	LET	16	5	3	8	-3	8	3	1	0	0	29	0	1	0	0	1	0	0	0	0	0.0	188	102	54.3	0.5	0.5
Martin Fasko-Rudas	LW	EVT	20	5	3	8	4	4	0	0	0	0	31	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.4	0.2
Jayden Halbgewachs	C	MJ	14	4	4	8	-4	6	1	2	0	0	55	0	1	1	1	0	0	0	0	0	0.0	8	4	50.0	0.57	0.43
Kole Lind	RW	KEL	4	3	5	8	-2	4	2	2	0	0	21	0	0	0	1	0	0	0	0	0	0.0	4	1	25.0	2.0	1.0
Jordy Stallard	C	PA	7	3	5	8	0	2	1	1	0	0	18	0	0	0	1	0	0	0	0	0	0.0	113	48	42.5	1.14	0.29
Henri Jokiharju	D	POR	12	3	5	8	-8	2	1	1	0	0	43	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	0.17
Skyler McKenzie	LW	POR	12	3	5	8	-5	0	1	2	0	0	43	0	0	0	0	2	0	0	0	0	0.0	87	39	44.8	0.67	0.0
Tanner Jeannot	LW	MJ	13	3	5	8	3	12	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0.0	11	7	63.6	0.62	0.92
Dawson Holt	C	VAN	7	2	6	8	3	2	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0.0	13	8	61.5	1.14	0.29
Wyatte Wylie	D	EVT	22	2	6	8	12	6	1	1	0	0	47	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	0.27
David Quenneville	D	MH	6	1	7	8	0	8	0	2	0	0	29	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	1.33
Jared Freadrich	D	VIC	11	1	7	8	-11	4	1	5	0	0	22	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.36
Artyom Minulin	D	SC	20	1	7	8	9	4	0	2	0	2	31	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.2
Luka Burzan	C	BDN	11	5	2	7	6	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.64	0.0
Dennis Cholowski	D	POR	12	5	2	7	-9	6	2	1	0	0	35	0	1	0	0	0	0	0	0	0	0.0	2	2	100.0	0.58	0.5
Max Patterson	RW	SC	26	5	2	7	3	6	1	0	0	0	26	0	0	0	2	0	0	0	0	0	0.0	19	8	42.1	0.27	0.23
Reece Vitelli	RW	EVT	22	4	3	7	-4	2	0	0	0	0	21	0	1	0	0	1	0	0	0	0	0.0	199	72	36.2	0.32	0.09
Bowen Byram	D	VAN	7	3	4	7	3	6	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.86
Hudson Elynuik	C	SPO	7	3	4	7	-1	10	2	1	0	0	25	0	0	0	1	0	0	0	0	0	0.0	26	13	50.0	1.0	1.43
Connor Gutenberg	C	BDN	11	3	4	7	-1	4	0	0	0	1	24	0	1	0	0	0	0	0	0	0	0.0	189	79	41.8	0.64	0.36
Evan Weinger	RW	BDN	11	3	4	7	-5	6	0	1	1	0	28	0	1	0	0	0	0	0	0	0	0.0	18	10	55.6	0.64	0.55
Ty Smith	D	SPO	7	2	5	7	5	2	0	3	0	0	31	0	1	0	0	0	0	0	0	0	0.0	1	1	100.0	1.0	0.29
Jake Christiansen	D	EVT	22	2	5	7	6	2	0	1	0	0	37	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.32	0.09
Sahvan Khaira	D	SC	26	2	5	7	-3	32	0	0	0	0	29	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.27	1.23
Ty Ronning	RW	VAN	7	1	6	7	4	2	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0.0	19	8	42.1	1.0	0.29
Brandon Hagel	LW	RD	5	5	1	6	-4	16	4	0	1	0	27	0	1	0	1	0	0	0	0	0	0.0	4	1	25.0	1.2	3.2
Sean Montgomery	C	PA	7	4	2	6	5	4	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0.0	131	76	58.0	0.86	0.57
Milos Roman	C	VAN	7	3	3	6	2	4	0	1	0	0	13	0	0	0	1	1	0	0	0	0	0.0	93	41	44.1	0.86	0.57
Reese Johnson	RW	RD	5	2	4	6	-1	7	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0.0	132	90	68.2	1.2	1.4
Jaeger White	C	MH	6	2	4	6	0	0	2	2	0	0	10	0	0	0	0	0	0	0	0	0	0.0	64	30	46.9	1.0	0.0
Jake McGrew	RW	SPO	7	2	4	6	6	10	0	1	0	0	13	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.86	1.43
Kyle Olson	C	TC	10	2	4	6	-8	2	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0.0	15	9	60.0	0.6	0.2
Alex Overhardt	C	POR	12	2	4	6	-5	19	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0.0	226	121	53.5	0.5	1.58
Zane Franklin	RW	LET	15	2	4	6	-7	18	0	2	0	0	21	0	1	0	0	0	0	0	0	0	0.0	11	4	36.4	0.4	1.2
Andrew Fyten	RW	SC	25	2	4	6	3	28	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0.0	32	17	53.1	0.24	1.12
Cal Foote	D	KEL	4	1	5	6	-6	4	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.5	1.0
Tyson Helgesen	D	SPO	7	1	5	6	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	0.0
Ben McCartney	LW	BDN	11	1	5	6	6	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.73
Josh Brook	D	MJ	14	1	5	6	-1	10	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.43	0.71
Braden Schneider	D	BDN	11	0	6	6	2	4	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.36
Marcus Sekundiak	LW	BDN	11	5	0	5	2	6	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0.0	103	52	50.5	0.45	0.55
Ryan Chyzowski	LW	MH	6	4	1	5	-2	2	0	0	0	0	20	0	0	0	2	1	0	0	0	0	0.0	158	81	51.3	0.83	0.33
Cole Fonstad	LW	PA	7	4	1	5	2	2	0	0	0	0	21	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.71	0.29
Parker AuCoin	LW	TC	14	4	1	5	-2	2	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0.0	19	6	31.6	0.36	0.14
Kristian Reichel	C	RD	5	3	2	5	-2	2	1	2	1	0	24	0	0	0	0	0	0	0	0	0	0.0	102	53	52.0	1.0	0.4
Jake Leschyshyn	C	REG	7	3	2	5	4	2	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0.0	145	70	48.3	0.71	0.29
Alexander Alexeyev	D	RD	3	2	3	5	0	2	1	1	0	0	7	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.67	0.67
Kyle Topping	C	KEL	4	2	3	5	-5	2	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0.0	92	48	52.2	1.25	0.5
Vojtech Budik	D	PA	7	2	3	5	3	0	2	2	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.0
Davis Koch	RW	VAN	7	2	3	5	0	2	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0.0	136	70	51.5	0.71	0.29
Regan Nagy	RW	PA	7	2	3	5	-2	4	1	1	0	0	15	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.71	0.57
Brennan Riddle	D	VAN	7	2	3	5	5	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.57
Riley Woods	LW	SPO	7	2	3	5	-3	2	1	1	0	0	19	0	0	0	0	0	0	0	0	0	0.0	97	47	48.5	0.71	0.29
Eli Zummack	C	SPO	7	2	3	5	3	2	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0.0	71	34	47.9	0.71	0.29
Riley Sawchuk	C	TC	14	2	3	5	-1	6	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0.0	186	90	48.4	0.36	0.43
Bryce Kindopp	RW	EVT	22	2	3	5	-1	4	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0.0	12	4	33.3	0.23	0.18
Matthew Wedman	C	SEA	5	1	4	5	-5	8	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0.0	131	75	57.3	1.0	1.6
Ralph Jarratt	D	VIC	10	1	4	5	-3	2	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.2
Ian Walker	D	EVT	22	1	4	5	3	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.23	0.18
Josh Mahura	D	REG	7	0	5	5	4	8	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	1.14
Nick Henry	RW	REG	7	3	1	4	2	6	2	0	0	0	21	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Parker Kelly	C	PA	7	3	1	4	-3	8	0	1	0	0	22	0	1	0	0	0	0	0	0	0	0.0	23	14	60.9	0.57	1.14
Carsen Twarynski	LW	KEL	4	2	2	4	-1	4	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0.0	12	4	33.3	1.0	1.0
Grayson Pawlenchuk	LW	RD	5	2	2	4	0	2	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0.0	9	4	44.4	0.8	0.4
Nolan Volcan	LW	SEA	5	2	2	4	-4	2	1	0	0	0	15	0	0	0	1	0	0	0	0	0	0.0	2	0	0.0	0.8	0.4
Matt Barberis	D	VAN	6	2	2	4	5	13	0	1	0	0	18	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.17
Emil Oksanen	RW	REG	6	2	2	4	1	8	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	1.33
Robbie Holmes	LW	REG	7	2	2	4	4	10	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0.0	8	3	37.5	0.57	1.43
Ethan McIndoe	LW	SPO	7	2	2	4	-5	2	2	0	0	0	13	0	0	0	0	1	0	0	0	0	0.0	3	3	100.0	0.57	0.29
Luke Toporowski	LW	SPO	7	2	2	4	0	2	0	0	0	0	14	0	1	1	0	0	0	0	0	0	0.0	46	25	54.3	0.57	0.29
Matthew Stanley	D	LET	16	2	2	4	3	18	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.13
Elijah Brown	C	MH	4	1	3	4	1	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0.0	43	20	46.5	1.0	0.0
Kaedan Korczak	D	KEL	4	1	3	4	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Mason McCarty	RW	RD	5	1	3	4	-6	8	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.8	1.6
Bryan Lockner	RW	MH	6	1	3	4	2	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0.0	9	2	22.2	0.67	0.33
Kristians Rubins	D	MH	6	1	3	4	-1	2	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Kailer Yamamoto	RW	SPO	7	1	3	4	-3	6	0	2	0	0	26	0	1	1	0	0	0	0	0	0	0.0	52	23	44.2	0.57	0.86
Igor Martynov	LW	VIC	11	1	3	4	-6	6	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.36	0.55
Ryan Hughes	C	POR	12	1	3	4	-4	18	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0.0	8	1	12.5	0.33	1.5
Sasha Mutala	RW	TC	14	1	3	4	12	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0.0	7	3	42.9	0.29	0.29
Egor Zudilov	LW	LET	16	1	3	4	-3	2	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.13
Gianni Fairbrother	D	EVT	22	1	3	4	7	10	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.45
Donovan Neuls	C	SEA	5	0	4	4	-2	2	0	3	0	0	12	0	0	0	0	0	0	0	0	0	0.0	82	39	47.6	0.8	0.4
Cale Fleury	D	REG	7	0	4	4	3	4	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Brady Pouteau	D	REG	7	0	4	4	5	6	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.57	0.86
Lane Gilliss	LW	POR	9	0	4	4	3	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	8	2	25.0	0.44	0.89
Schael Higson	D	BDN	11	0	4	4	0	27	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	2.45
Kade Jensen	D	VIC	11	0	4	4	-8	8	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.73
Igor Merezhko	D	LET	16	0	4	4	13	13	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.81
Tyler Soy	C	VIC	1	3	0	3	2	2	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0.0	19	4	21.1	3.0	2.0
Mason Mannek	C	POR	12	3	0	3	2	4	1	0	0	0	13	0	1	0	1	0	0	0	0	0	0.0	1	1	100.0	0.25	0.33
Jared Dmytriw	RW	VAN	7	2	1	3	1	2	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0.0	16	6	37.5	0.43	0.29
James Malm	C	VAN	7	2	1	3	1	6	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0.0	6	5	83.3	0.43	0.86
Justin Nachbaur	LW	PA	7	2	1	3	3	6	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0.0	4	2	50.0	0.43	0.86
Nolan Reid	D	SPO	7	2	1	3	-2	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.43	0.0
Lane Zablocki	RW	VIC	10	2	1	3	-7	8	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0.0	61	33	54.1	0.3	0.8
Tarun Fizer	RW	VIC	11	2	1	3	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.18
Jake Gricius	C	POR	12	2	1	3	1	2	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0.0	137	75	54.7	0.25	0.17
Ryan Peckford	C	MJ	13	2	1	3	-2	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0.0	4	3	75.0	0.23	0.15
Jett Woo	D	MJ	14	2	1	3	-1	6	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.43
Tanner Kaspick	C	VIC	2	1	2	3	0	6	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0.0	41	19	46.3	1.5	3.0
Austin Strand	D	SEA	5	1	2	3	-1	10	1	1	0	0	15	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.6	2.0
Matt Bradley	C	REG	7	1	2	3	0	2	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0.0	80	43	53.8	0.43	0.29
Owen Hardy	LW	VAN	7	1	2	3	3	2	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0.0	17	6	35.3	0.43	0.29
Tyler Popowich	C	VAN	7	1	2	3	3	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	74	31	41.9	0.43	1.14
Johnny Ludvig	D	POR	11	1	2	3	5	21	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.91
Chaz Reddekopp	D	VIC	11	1	2	3	-8	10	1	0	0	0	19	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.27	0.91
James Shearer	D	BDN	11	1	2	3	3	4	1	1	0	0	27	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Dawson Barteaux	D	RD	5	0	3	3	-4	6	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Dalton Gally	D	MH	6	0	3	3	2	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Hayden Ostir	RW	MH	6	0	3	3	-1	2	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.5	0.33
Brett Leason	RW	PA	7	0	3	3	-2	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0.0	21	10	47.6	0.43	0.0
Sergei Sapego	D	PA	7	0	3	3	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Keoni Texeira	D	POR	12	0	3	3	-3	14	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.25	1.17
Roman Kalinichenko	LD	TC	14	0	3	3	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.14
Brandon Schuldhaus	D	MJ	14	0	3	3	2	21	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	1.5
Owen Blocker	C	LET	16	0	3	3	-4	24	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0.0	102	45	44.1	0.19	1.5
Dillon Dube	C	KEL	4	2	0	2	-3	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0.0	74	38	51.4	0.5	3.5
Zack Andrusiak	LW	SEA	5	2	0	2	-6	2	0	0	0	0	12	0	1	1	0	0	0	0	0	0	0.0	1	1	100.0	0.4	0.4
Gary Haden	C	MH	6	2	0	2	-3	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0.0	45	22	48.9	0.33	0.0
Josh Williams	RW	MH	6	2	0	2	-1	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.33	0.33
Jeff de Wit	C	VIC	9	2	0	2	-10	6	1	0	0	0	18	0	1	0	0	0	0	0	0	0	0.0	143	78	54.5	0.22	0.67
Zachary Cox	C	LET	15	2	0	2	-3	6	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.13	0.4
Nolan Foote	LW	KEL	4	1	1	2	-3	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0.0	11	5	45.5	0.5	1.0
Mike MacLean	RW	SEA	5	1	1	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.4	0.4
Turner Ottenbreit	D	SEA	5	1	1	2	-4	12	1	1	0	0	18	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	2.4
Josh Tarzwell	C	RD	5	1	1	2	-4	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0.0	5	0	0.0	0.4	0.4
Cole Clayton	D	MH	6	1	1	2	1	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.0
Ryan Jevne	RW	MH	6	1	1	2	-3	2	1	0	0	0	12	0	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.33	0.33
Zach Fischer	RW	SPO	7	1	1	2	1	27	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.29	3.86
Daniel Bukac	D	BDN	11	1	1	2	-1	8	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	0.73
Braydon Buziak	C	VIC	11	1	1	2	-8	4	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.18	0.36
