PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Cole MacDonald	D	EVT	9	3	1	4	-4	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	0.0
Jordan Henderson	D	SPO	6	2	2	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Brett Pollock	LW	EDM	6	2	2	4	-4	12	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.0
Nikita Popugaev	LW	MJ	6	2	2	4	-1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Patrick Bajkov	RW	EVT	9	2	2	4	-2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	0.22
Josh Mahura	D	RD	17	2	2	4	-2	6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.24	0.35
Nelson Nogier	D	RD	17	2	2	4	-10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	1.06
Jesse  Lees	D	PA	5	1	3	4	-6	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	2.0
Ben Carroll	D	EDM	6	1	3	4	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Jason Fram	D	SPO	6	1	3	4	-2	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Curtis Miske	C	SPO	6	1	3	4	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Dominic Zwerger	LW	SPO	6	1	3	4	-1	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Quinn Benjafield	RW	KAM	7	1	3	4	-2	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.71
Jake Leschyshyn	C	REG	12	1	3	4	-2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Jared Dmytriw	RW	VIC	13	1	3	4	-2	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	0.77
Simon  Stransky	LW	PA	5	0	4	4	-3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Chase Harrison	D	REG	12	0	4	4	-2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Tim Vanstone	RW	PA	5	3	0	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Hudson Elynuik	C	SPO	6	3	0	3	-3	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Josh Uhrich	RW	SEA	18	3	0	3	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.17	0.11
Rihards Bukarts	LW	POR	4	2	1	3	-3	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	1.5
Chase Witala	LW	P.G	4	2	1	3	-2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Pavel Karnaukhov	C	CGY	5	2	1	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Beck Malenstyn	C	CGY	5	2	1	3	-1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jakob Stukel	LW	CGY	5	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Garrett Pilon	C	KAM	7	2	1	3	-2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Rykr Cole	RW	REG	12	2	1	3	-1	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Austin Strand	D	RD	17	2	1	3	2	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.18	0.76
Cody Glass	C	POR	4	1	2	3	-5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Luke Coleman	LW	PA	5	1	2	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Austin Glover	RW	PA	5	1	2	3	-6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Jaret Anderson-Dolan	C	SPO	6	1	2	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Andrew Koep	LW	EDM	6	1	2	3	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Devon Skoleski	RW	EVT	9	1	2	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Sean Richards	LW	REG	12	1	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.17
Joe Gatenby	D	KEL	18	1	2	3	6	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.61
Turner Ottenbreit	D	SEA	18	1	2	3	5	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	2.0
Matthew Wedman	C	SEA	18	1	2	3	5	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.11
Brad Morrison	C	P.G	4	0	3	3	-2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Brendan Guhle	D	PA	5	0	3	3	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Matt Sozanski	D	SPO	6	0	3	3	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Matt Needham	C	KAM	7	0	3	3	2	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.86
Deven Sideroff	RW	KAM	7	0	3	3	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Brian King	C	EVT	9	0	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Ryan Gagnon	D	VIC	11	0	3	3	-3	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	2.27
Marsel Ibragimov	D	VIC	13	0	3	3	-2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.15
Kayle Doetzel	D	RD	17	0	3	3	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.82
Jared Hauf	D	SEA	18	0	3	3	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.33
Tanner Wishnowski	LW	KEL	18	0	3	3	2	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.61
Lane Bauer	C	EDM	4	2	0	2	-2	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Jordy Stallard	C	CGY	5	2	0	2	-6	5	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.4	1.0
Brandon Baddock	C	EDM	6	2	0	2	-2	14	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	2.33
Ty Lewis	LW	BDN	21	2	0	2	-2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.38
Jesse Gabrielle	LW	P.G	3	1	1	2	-2	5	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.67
Keoni Texeira	D	POR	4	1	1	2	-5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Jackson Houck	RW	CGY	5	1	1	2	-1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Kolten Olynek	LW	PA	5	1	1	2	-7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Luke Bertolucci	RW	EDM	6	1	1	2	-7	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Dario Meyer	RW	EDM	6	1	1	2	-5	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Dawson Davidson	D	KAM	7	1	1	2	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Brycen Martin	D	EVT	9	1	1	2	-1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Jesse Shynkaruk	C	MJ	9	1	1	2	-4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Ethan Price	RW	VIC	13	1	1	2	-4	2	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.15	0.15
Braden Purtill	LW	RD	17	1	1	2	-3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.12
Connor Gutenberg	C	BDN	20	1	1	2	-1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.1	0.0
Jordan Thomson	D	BDN	21	1	1	2	4	14	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.67
Jack Dougherty	D	POR	4	0	2	2	-5	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Caleb Jones	D	POR	4	0	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Tate Olson	D	P.G	4	0	2	2	-7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Jake Bean	D	CGY	5	0	2	2	-4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Tyler Mrkonjic	RW	CGY	5	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Ivan Nikolishin	LW	RD	5	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Taylor Sanheim	LW	CGY	5	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Noah Juulsen	D	EVT	6	0	2	2	-1	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Davis Koch	RW	EDM	6	0	2	2	-2	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Tyler Robertson	LW	EDM	6	0	2	2	-8	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Graham Millar	RW	EVT	7	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Lucas Skrumeda	D	EVT	9	0	2	2	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Riley Woods	LW	REG	9	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Josh Thrower	D	MJ	10	0	2	2	1	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Taden Rattie	RW	RD	12	0	2	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.67
Gordie Ballhorn	D	KEL	18	0	2	2	-4	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.56
Bryce Platt	LW	CGY	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Garrett Armour	LW	BDN	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Hayden Ostir	RW	SPO	3	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Jared Bethune	LW	P.G	4	1	0	1	-3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Blake Heinrich	D	POR	4	1	0	1	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Alex Schoenborn	RW	POR	4	1	0	1	-3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	2.0
Vojtech Budik	D	PA	5	1	0	1	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.4
Keegan Kanzig	D	CGY	5	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Jesse Roach	RW	EDM	5	1	0	1	-2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
