PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Julien Gauthier	RW	VdO	17	5	5	10	-2	6	5	1	0	0	60	34	1	1	0	0	0	0	0	0	0.0	3	1	33.3	0.59	0.35
Nicolas Meloche	D	BaC	12	4	6	10	0	22	2	3	0	0	36	7	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.83	1.83
Bradley Kennedy	RW	Cha	10	3	7	10	-1	12	0	3	0	0	22	14	0	0	0	0	0	0	0	0	0.0	6	3	50.0	1.0	1.2
Jan Mandat	C	VdO	17	2	8	10	-1	12	1	0	1	1	58	16	0	0	0	1	0	0	0	0	0.0	370	175	47.3	0.59	0.71
Cavan Fitzgerald	D	Hal	14	0	10	10	7	2	0	7	0	0	23	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.14
Simon Tremblay	LW	VdO	17	7	2	9	-2	12	0	0	1	0	55	26	0	0	1	1	0	0	0	0	0.0	26	8	30.8	0.53	0.71
Spenser Cobbold	LW	Cha	10	6	3	9	2	8	0	0	0	0	34	15	1	1	1	1	0	0	0	0	0.0	63	25	39.7	0.9	0.8
Cameron Darcy	C	She	6	5	4	9	1	8	1	1	0	0	24	17	0	0	1	1	0	0	0	0	0.0	129	69	53.5	1.5	1.33
Shawn Ouellette-St-Amant	LW	VdO	17	5	4	9	2	14	0	0	0	0	34	16	1	0	1	0	0	0	0	0	0.0	10	6	60.0	0.53	0.82
Massimo Carozza	C	Que	22	5	4	9	4	18	0	0	0	0	45	18	1	1	1	1	0	0	0	0	0.0	297	139	46.8	0.41	0.82
Luca Ciampini	LW	BaC	11	4	5	9	0	14	1	3	0	0	37	14	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.82	1.27
Philippe Gadoury	C	Hal	11	3	6	9	2	8	1	3	0	0	31	14	1	0	0	0	0	0	0	0	0.0	15	6	40.0	0.82	0.73
Raphael Maheux	D	Que	22	3	6	9	9	12	1	0	0	0	17	2	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	0.55
Filip Chlapik	C	Cha	9	1	8	9	-7	10	0	4	0	0	23	9	0	0	0	0	0	0	0	0	0.0	92	51	55.4	1.0	1.11
Christophe Lalonde	RW	Sha	7	0	9	9	5	2	0	4	0	0	32	21	0	0	0	0	0	0	0	0	0.0	127	53	41.7	1.29	0.29
Dennis Yan	LW	Sha	7	7	1	8	5	6	1	1	0	0	36	25	1	1	1	0	0	0	0	0	0.0	1	1	100.0	1.14	0.86
Laurent Dauphin	C	Chi	5	5	3	8	-1	12	2	2	0	0	23	16	0	0	0	0	0	0	0	0	0.0	125	55	44.0	1.6	2.4
Clark Bishop	C	Cap	7	5	3	8	-1	4	1	2	1	0	20	12	0	0	3	0	0	0	0	0	0.0	80	32	40.0	1.14	0.57
Anthony Chapados	LW	Rim	20	5	3	8	8	12	1	1	0	0	38	21	2	0	1	1	0	0	0	0	0.0	142	52	36.6	0.4	0.6
Ryan Penny	C	Rou	6	4	4	8	-3	10	1	3	1	0	16	8	0	0	1	0	0	0	0	0	0.0	147	82	55.8	1.33	1.67
Jasmin Boutet	C	BaC	11	4	4	8	-2	10	1	1	0	1	19	11	0	0	0	1	0	0	0	0	0.0	264	153	58.0	0.73	0.91
Alexis Pepin	LW	VdO	17	4	4	8	3	37	0	0	0	0	43	20	2	1	0	1	0	0	0	0	0.0	4	1	25.0	0.47	2.18
Joey Richard	LW	Gat	11	3	5	8	4	6	0	1	0	0	12	8	0	0	0	2	0	0	0	0	0.0	1	1	100.0	0.73	0.55
Taylor Burke	RW	Mon	16	3	5	8	-3	6	1	0	0	0	43	34	1	1	0	1	0	0	0	0	0.0	413	243	58.8	0.5	0.38
Dylan Labbe	D	Sha	7	1	7	8	1	15	1	4	0	0	23	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.14	2.14
Nathan Noel	C	SNB	5	5	2	7	-3	6	2	2	0	0	18	11	0	0	0	0	0	0	0	0	0.0	78	41	52.6	1.4	1.2
Deven St-Hilaire	RW	Rim	17	5	2	7	10	6	0	0	0	0	23	13	1	0	1	2	0	0	0	0	0.0	2	2	100.0	0.41	0.35
Danick Martel	C	BLB	6	4	3	7	-5	8	2	2	0	0	31	16	0	0	0	2	0	0	0	0	0.0	100	49	49.0	1.17	1.33
Maxime Fortier	RW	Hal	10	4	3	7	0	0	0	1	0	0	31	16	0	0	1	1	0	0	0	0	0.0	11	4	36.4	0.7	0.0
Ryan Falkenham	RW	Hal	14	4	3	7	-3	0	3	1	0	0	16	10	0	0	0	0	0	0	0	0	0.0	288	146	50.7	0.5	0.0
Mark Tremaine	LW	SNB	5	3	4	7	-1	10	2	0	0	0	13	7	0	0	1	1	0	0	0	0	0.0	55	28	50.9	1.4	2.0
Mathieu Lemay	RW	Rou	6	3	4	7	-5	6	2	2	0	1	35	13	0	0	1	0	0	0	0	0	0.0	2	1	50.0	1.17	1.0
Francis Perron	LW	Rou	6	3	4	7	-1	14	0	2	2	0	28	14	1	0	0	0	0	0	0	0	0.0	6	3	50.0	1.17	2.33
David Storto	RW	She	6	3	4	7	0	0	0	0	0	0	17	14	0	0	1	0	0	0	0	0	0.0	3	1	33.3	1.17	0.0
Loik Leveille	D	Cap	7	3	4	7	-7	4	1	2	0	0	20	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.57
Valentin Zykov	RW	Gat	11	3	4	7	1	20	0	1	0	0	25	19	0	0	1	1	0	0	0	0	0.0	24	12	50.0	0.64	1.82
Tyler Boland	C	Rim	14	3	4	7	4	0	1	1	0	0	21	10	1	0	2	1	0	0	0	0	0.0	177	82	46.3	0.5	0.0
Anthony Beauvillier	C	Sha	7	2	5	7	1	14	0	2	0	0	42	17	1	0	0	0	0	0	0	0	0.0	214	117	54.7	1.0	2.0
Dzmitry Ambrozheichik	RW	BaC	12	2	5	7	3	4	1	0	0	0	20	11	0	0	1	0	0	0	0	0	0.0	2	1	50.0	0.58	0.33
Matthieu Desautels	D	BaC	12	2	5	7	6	4	0	2	0	0	24	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.33
Gabryel Paquin-Boudreau	LW	Chi	5	1	6	7	-2	6	0	4	0	0	26	15	0	0	1	0	0	0	0	0	0.0	1	1	100.0	1.4	1.2
Evgeny Svechnikov	RW	Cap	7	1	6	7	-4	14	1	3	0	0	25	12	1	0	0	0	0	0	0	0	0.0	86	45	52.3	1.0	2.0
Gabriel Slight	RW	Sha	7	5	1	6	4	8	3	0	0	0	32	23	0	0	1	1	0	0	0	0	0.0	3	2	66.7	0.86	1.14
William Gignac	RW	VdO	17	3	3	6	3	4	0	0	0	0	13	8	0	0	1	0	0	0	0	0	0.0	99	44	44.4	0.35	0.24
Daniel Audette	C	She	6	2	4	6	-2	0	1	0	0	0	29	11	1	0	0	0	0	0	0	0	0.0	37	14	37.8	1.0	0.0
Alexandre Goulet	LW	Cha	9	2	4	6	-3	2	1	0	0	0	24	18	0	0	0	0	0	0	0	0	0.0	48	22	45.8	0.67	0.22
Oliver Cooper	LW	Cha	10	2	4	6	2	7	0	0	0	0	18	9	1	0	1	0	0	0	0	0	0.0	6	3	50.0	0.6	0.7
Nikita Jevpalovs	LW	BLB	5	1	5	6	1	4	0	3	0	0	21	13	0	0	1	0	0	0	0	0	0.0	52	23	44.2	1.2	0.8
Carl Neill	D	She	6	1	5	6	-4	4	0	5	0	0	23	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.67
William Bower	C	Mon	16	1	5	6	4	10	0	0	0	0	18	7	0	0	0	0	0	0	0	0	0.0	92	39	42.4	0.38	0.63
Olivier Galipeau	D	VdO	17	1	5	6	11	20	0	0	0	1	29	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	1.18
Alexandre Fortin	LW	Rou	6	4	1	5	-5	0	1	0	0	0	13	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Kyle Tibbo	LW	Mon	15	4	1	5	2	4	0	0	0	0	14	10	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.33	0.27
Vincent Watt	LW	Hal	13	3	2	5	-3	2	1	1	0	0	34	19	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.38	0.15
Samuel Laberge	LW	Rim	15	3	2	5	9	10	1	0	0	0	29	13	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Samuel Blais	LW	Vic	4	2	3	5	0	4	2	3	0	0	10	7	0	0	0	0	0	0	0	0	0.0	2	0	0.0	1.25	1.0
Nicolas Roy	C	Chi	5	2	3	5	-3	8	1	3	0	0	16	11	1	0	1	0	0	0	0	0	0.0	87	40	46.0	1.0	1.6
Tim Wieser	LW	She	6	2	3	5	-3	6	2	2	0	0	16	8	1	0	0	0	0	0	0	0	0.0	3	0	0.0	0.83	1.0
Pierre-Luc Dubois	LW	Cap	7	2	3	5	1	6	1	1	0	0	18	6	0	0	0	0	0	0	0	0	0.0	38	16	42.1	0.71	0.86
Giovanni Fiore	RW	Sha	7	2	3	5	3	4	0	0	0	0	30	19	0	0	1	0	0	0	0	0	0.0	5	2	40.0	0.71	0.57
Guillaume Rioux-Legault	D	Cha	10	2	3	5	0	16	0	0	0	0	12	3	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.6
Filip Rydstrom	C	Cha	10	2	3	5	-3	9	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0.0	211	125	59.2	0.5	0.9
Alexandre Carrier	D	Gat	11	2	3	5	1	18	0	1	0	0	13	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	1.64
Tommy Veilleux	LW	Gat	11	2	3	5	-2	23	1	0	0	0	15	5	1	0	1	0	0	0	0	0	0.0	6	0	0.0	0.45	2.09
Zachary Malatesta	D	Mon	16	2	3	5	-2	8	1	0	0	0	33	6	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.31	0.5
Angelo Miceli	C	Vic	4	1	4	5	-3	4	1	2	0	0	7	4	0	0	0	0	0	0	0	0	0.0	105	55	52.4	1.25	1.0
Phil Pietroniro	D	Vic	4	1	4	5	-5	0	1	3	0	0	11	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Jean-Christophe Beaudin	RW	Rou	6	1	4	5	-8	4	0	4	0	0	15	10	0	0	0	1	0	0	0	0	0.0	53	25	47.2	0.83	0.67
Jeremy Roy	D	She	6	1	4	5	-3	0	1	3	0	0	19	3	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Alexis D'Aoust	RW	Sha	7	1	4	5	3	2	0	0	0	0	38	23	0	0	0	1	0	0	0	0	0.0	4	1	25.0	0.71	0.29
Marcus Hinds	C	Cap	7	1	4	5	3	2	0	1	1	0	7	4	0	0	0	0	0	0	0	0	0.0	67	26	38.8	0.71	0.29
Taylor Ford	D	Hal	14	1	4	5	-11	16	0	0	0	0	12	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	1.14
Garrett Johnston	D	Mon	16	1	4	5	-1	6	0	1	0	0	16	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	0.38
Simon Bourque	D	Rim	17	1	4	5	7	18	0	3	0	0	31	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	1.06
Guillaume McSween	D	Rim	19	1	4	5	5	20	0	1	0	0	26	6	0	0	0	1	0	0	0	0	0.0	1	0	0.0	0.26	1.05
Alexandre Gosselin	D	Cap	7	0	5	5	3	4	0	0	0	1	11	3	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.71	0.57
Ryan MacKinnon	D	Cha	10	0	5	5	-3	10	0	3	0	0	18	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Dexter Weber	D	Cha	10	0	5	5	2	4	0	1	0	0	15	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.4
Guillaume Beaudry	D	BaC	11	0	5	5	6	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	2.27
Nicolas Leblond	RW	BaC	12	0	5	5	4	20	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.42	1.67
Julien Nantel	C	Rou	6	3	1	4	-3	2	2	0	0	0	23	12	1	0	0	0	0	0	0	0	0.0	64	27	42.2	0.67	0.33
Jacob Smith	RW	Cap	7	3	1	4	-2	2	1	0	0	0	13	8	0	0	2	0	0	0	0	0	0.0	7	1	14.3	0.57	0.29
Janne Puhakka	LW	Chi	5	2	2	4	-1	4	2	0	0	0	12	5	0	0	1	0	0	0	0	0	0.0	9	1	11.1	0.8	0.8
Stephen Anderson	RW	Cap	7	2	2	4	-4	2	1	0	0	0	11	5	0	0	0	0	0	0	0	0	0.0	24	10	41.7	0.57	0.29
Zack MacEwen	C	Mon	9	2	2	4	1	10	1	2	0	0	23	15	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.44	1.11
Simon Desbiens	LW	BaC	11	2	2	4	-1	4	0	0	0	0	16	4	1	0	0	0	0	0	0	0	0.0	26	10	38.5	0.36	0.36
Kelly Bent	RW	Hal	14	2	2	4	-6	26	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0.0	6	2	33.3	0.29	1.86
Bronson Beaton	C	Mon	16	2	2	4	-5	2	0	1	0	0	25	20	0	0	0	0	0	0	0	0	0.0	145	73	50.3	0.25	0.13
Lane Cormier	RW	Mon	16	2	2	4	3	22	0	1	0	0	16	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.38
Spencer Smallman	RW	SNB	5	1	3	4	-1	4	0	1	0	0	7	5	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.8	0.8
Justin Guenette	D	Rou	6	1	3	4	-4	2	1	1	0	0	4	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Daniel Walcott	D	BLB	6	1	3	4	-5	4	1	3	0	0	11	3	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Nicholas Welsh	D	Sha	7	1	3	4	5	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Kameron Kielly	C	Cha	10	1	3	4	5	8	0	0	0	0	24	11	1	0	0	0	0	0	0	0	0.0	178	109	61.2	0.4	0.8
Adam Holwell	D	Mon	16	1	3	4	4	2	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.13
Nathan Tremblay	RW	VdO	17	1	3	4	2	6	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.24	0.35
Julien Pelletier	LW	Rou	6	0	4	4	-1	2	0	3	0	0	8	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Tobie Paquette-Bisson	D	BaC	12	0	4	4	4	8	0	1	0	0	12	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Aaron Dutra	D	Que	17	0	4	4	6	14	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.82
Francois Beauchemin	LW	Rim	19	0	4	4	3	24	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.21	1.26
Luc Deschenes	D	Cha	10	3	0	3	1	6	2	0	0	0	16	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.6
Gabriel Gagne	RW	Vic	4	2	1	3	-3	4	1	1	0	0	17	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Philippe Sanche	RW	BLB	6	2	1	3	-6	4	2	0	0	0	25	16	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Marcus Cuomo	LW	Que	7	2	1	3	2	9	0	0	0	0	3	2	1	0	1	0	0	0	0	0	0.0	7	2	28.6	0.43	1.29
Brandon Gignac	C	Sha	7	2	1	3	1	4	2	0	0	0	13	8	1	0	0	0	0	0	0	0	0.0	107	56	52.3	0.43	0.57
Cameron Askew	C	Mon	16	2	1	3	-1	8	0	0	0	0	35	12	0	0	0	1	0	0	0	0	0.0	8	2	25.0	0.19	0.5
Adam Bateman	D	SNB	5	1	2	3	-2	2	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Daniel Del Paggio	RW	SNB	5	1	2	3	-1	0	1	0	0	0	6	4	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.6	0.0
Luke Green	D	SNB	5	1	2	3	-3	2	1	1	0	0	8	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Mathieu Joseph	RW	SNB	5	1	2	3	-2	4	0	2	0	0	16	5	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.6	0.8
Jakub Zboril	D	SNB	5	1	2	3	-3	18	1	1	0	0	9	2	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	3.6
Louick Marcotte	LW	Gat	10	1	2	3	-2	8	0	1	0	0	22	12	1	0	0	0	0	0	0	0	0.0	2	0	0.0	0.3	0.8
Andrew Shewfelt	RW	Hal	14	1	2	3	-7	2	0	0	0	0	20	10	0	0	0	1	0	0	0	0	0.0	152	81	53.3	0.21	0.14
Phelix Martineau	C	Cap	6	0	3	3	-2	6	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0.0	73	23	31.5	0.5	1.0
TJ Melancon	D	BLB	6	0	3	3	-1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.5	0.33
Eduard Nasybullin	D	Rim	9	0	3	3	4	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.44
Philippe Cadorette	G	BaC	12	0	3	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Samuel Thibault	D	BaC	12	0	3	3	3	22	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.83
Vytal Cote	D	VdO	16	0	3	3	-3	16	0	1	0	0	16	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	1.0
Dillon Boucher	LW	Cap	7	2	0	2	-2	13	0	0	0	0	4	3	1	1	0	0	0	0	0	0	0.0	4	0	0.0	0.29	1.86
Brandon Vuic	LW	Hal	10	2	0	2	1	16	0	0	0	0	6	3	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	1.6
Elie Berube	D	Gat	11	2	0	2	-3	6	0	0	0	0	16	1	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	0.55
Redgie Bois	D	Rou	6	1	1	2	-4	14	1	0	0	1	8	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.33
Nathanael Halbert	D	BLB	6	1	1	2	-5	10	0	1	0	0	10	5	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Kay Schweri	RW	She	6	1	1	2	-4	0	1	0	0	0	10	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Zachary Taylor	D	Sha	7	1	1	2	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Justin Samson	C	Rim	8	1	1	2	1	4	1	1	0	0	5	3	0	0	1	0	0	0	0	0	0.0	8	2	25.0	0.25	0.5
Mitchell Balmas	C	Cha	10	1	1	2	1	0	0	0	0	0	4	3	0	0	0	1	0	0	0	0	0.0	10	7	70.0	0.2	0.0
Jake Coughler	C	Gat	10	1	1	2	0	14	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0.0	134	67	50.0	0.2	1.4
Alexandre Alain	C	Gat	11	1	1	2	-2	6	1	0	0	0	16	9	0	0	0	0	0	0	0	0	0.0	132	76	57.6	0.18	0.55
Alex Breton	D	Gat	11	1	1	2	1	4	0	0	0	0	6	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	0.36
Connor Moynihan	LW	Hal	13	1	1	2	-2	21	0	1	0	0	16	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.15	1.62
Ross MacDougall	D	Que	18	1	1	2	2	2	0	0	0	0	9	2	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.11
Andrew Picco	D	Rim	18	1	1	2	0	4	0	0	0	0	12	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.11	0.22
Olivier Garneau	LW	Que	19	1	1	2	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0.0	113	39	34.5	0.11	0.0
Yanick Turcotte	LW	Que	20	1	1	2	0	40	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.1	2.0
Jake Barter	D	Vic	4	0	2	2	0	4	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Sebastien Gauthier	D	Chi	5	0	2	2	-4	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	2.0
Alexandre Ranger	RW	Chi	5	0	2	2	-4	10	0	1	0	0	25	16	0	0	0	0	0	0	0	0	0.0	5	3	60.0	0.4	2.0
Julien Bahl	D	She	6	0	2	2	-5	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Alexandre Belanger	G	Cap	6	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Mathieu Boucher	LW	Rou	6	0	2	2	-4	6	0	1	0	0	5	4	0	0	0	0	0	0	0	0	0.0	15	6	40.0	0.33	1.0
