PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Evan Shaw	D	Que	13	0	6	6	3	10	0	1	0	1	25	25	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.46	0.77
Alexandre Imbeault	RW	Vic	7	4	1	5	-6	8	3	1	0	0	21	21	0	0	1	1	0	0	0	0	0.0	6	2	33.3	0.71	1.14
Benoit Mondou	C	Sha	4	2	3	5	-3	9	2	3	0	0	11	11	0	0	0	0	0	0	0	0	0.0	81	44	54.3	1.25	2.25
Jonathan Duchesneau	C	BaC	6	2	3	5	-2	11	1	1	0	0	9	9	0	0	0	0	0	0	0	0	0.0	102	41	40.2	0.83	1.83
Frederic St-Denis	D	Dru	6	2	3	5	0	0	0	2	0	0	12	12	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Brent MacSween	LW	Chi	17	2	3	5	1	12	1	0	0	0	26	26	0	0	0	0	0	0	0	0	0.0	9	2	22.2	0.29	0.71
Kevin Asselin	RW	Cap	5	1	4	5	-2	12	1	3	0	0	28	28	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.4
Guillaume Desbiens	RW	Rou	10	1	4	5	0	25	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.5	2.5
Jerome Samson	RW	Mon	12	1	4	5	-2	8	0	2	0	0	29	29	1	1	0	0	0	0	0	0	0.0	7	2	28.6	0.42	0.67
Marc-Andre Roy	D	Chi	17	1	4	5	1	32	0	0	0	0	43	43	0	0	1	0	0	0	0	0	0.0	5	2	40.0	0.29	1.88
Louis-Simon Allaire	D	Rou	10	0	5	5	-4	6	0	4	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.6
Pierre-Olivier Beaulieu	D	Hal	13	0	5	5	3	30	0	4	0	0	26	26	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	2.31
Franklin MacDonald	D	Hal	13	0	5	5	7	24	0	2	0	0	24	24	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	1.85
Christian Gaudet	C	Mon	12	3	1	4	-5	4	3	1	0	0	25	25	1	0	1	0	0	0	0	0	0.0	337	193	57.3	0.33	0.33
Adam Pardy	D	Cap	5	2	2	4	1	8	0	1	0	0	17	17	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.8	1.6
Jean-Claude Sawyer	D	Cap	5	2	2	4	0	4	2	2	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.8	0.8
Chad Denny	D	Lew	8	2	2	4	3	14	1	2	0	0	39	39	0	0	1	1	0	0	0	0	0.0	3	3	100.0	0.5	1.75
Nathan Saunders	D	Mon	12	2	2	4	-4	24	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.0
Benoit Arsenault	C	Rim	13	2	2	4	3	8	0	0	1	0	17	17	0	0	0	0	0	0	0	0	0.0	187	73	39.0	0.31	0.62
Ryan Murphy	C	Lew	8	1	3	4	1	6	1	0	0	0	16	16	1	0	0	0	0	0	0	0	0.0	149	56	37.6	0.5	0.75
Sheldon Wenzel	RW	Lew	8	1	3	4	2	43	0	1	0	0	19	19	1	1	0	0	0	0	0	0	0.0	36	22	61.1	0.5	5.38
Andrew Andricopoulos	D	Que	9	1	3	4	0	2	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.22
Lucas Longpre	D	Rou	10	1	3	4	-1	4	1	1	0	0	28	28	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Eric Neilson	RW	Rim	11	1	3	4	4	43	0	1	0	0	12	12	0	0	0	0	0	0	0	0	0.0	124	50	40.3	0.36	3.91
Nicolas Laplante	C	Vic	7	0	4	4	-5	8	0	3	0	0	21	21	0	0	0	0	0	0	0	0	0.0	317	194	61.2	0.57	1.14
Jean-Claude Milot	D	Rou	8	0	4	4	0	13	0	2	0	0	12	12	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.5	1.63
Nicolas Ranger	D	Gat	10	0	4	4	2	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.4	0.2
Ian Mathieu-Girard	C	Mon	12	3	0	3	2	10	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	70	33	47.1	0.25	0.83
Steve Bellefleur	LW	Sha	4	2	1	3	-1	8	1	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	7	1	14.3	0.75	2.0
Mike Ramsay	LW	Vic	7	2	1	3	-2	4	1	1	1	0	24	24	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.43	0.57
Keven Petit	RW	Gat	10	2	1	3	-4	10	0	0	0	0	22	22	0	0	1	1	0	0	0	0	0.0	1	0	0.0	0.3	1.0
Joshua Hepditch	D	Mon	12	2	1	3	-2	8	0	0	1	0	11	11	0	0	1	0	0	0	0	0	0.0	29	11	37.9	0.25	0.67
Jean-Philippe Paquet	D	Sha	4	1	2	3	-1	2	1	2	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.75	0.5
Mathieu Gravel	RW	BaC	6	1	2	3	-5	8	0	2	0	0	15	15	0	0	0	0	0	0	0	0	0.0	12	6	50.0	0.5	1.33
Ryan James Hand	D	BaC	6	1	2	3	0	12	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.5	2.0
Kyle Doucet	C	Vic	7	1	2	3	-2	6	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	101	36	35.6	0.43	0.86
Francis Guerette-Charland	RW	Vic	7	1	2	3	2	2	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.43	0.29
Ryan Jenner	D	Vic	7	1	2	3	0	14	0	0	0	1	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	2.0
Luke Pelham	RW	Gat	7	1	2	3	2	26	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.43	3.71
Olivier Labelle	RW	Gat	10	1	2	3	2	12	0	2	0	0	22	22	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.3	1.2
Jeff MacAulay	D	Hal	12	1	2	3	1	14	0	0	0	0	12	12	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.25	1.17
Francis Pare	C	Sha	4	0	3	3	-2	4	0	3	0	0	17	17	0	0	0	0	0	0	0	0	0.0	51	31	60.8	0.75	1.0
Guillaume Demers	C	Cap	5	0	3	3	0	8	0	2	0	0	20	20	0	0	0	0	0	0	0	0	0.0	151	67	44.4	0.6	1.6
Martin Frechette	D	Gat	10	0	3	3	1	18	0	1	0	0	14	14	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.8
Samuel Beland	LW	Cap	5	2	0	2	1	4	0	0	0	0	14	14	1	0	0	1	0	0	0	0	0.0	3	3	100.0	0.4	0.8
Martin Mandeville	RW	BaC	6	2	0	2	0	2	1	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.33	0.33
Francois Champagne	D	Rou	10	2	0	2	0	4	0	0	0	0	14	14	1	0	0	0	0	0	0	0	0.0	75	36	48.0	0.2	0.4
Pierre-Marc Guilbault	D	Sha	3	1	1	2	-5	2	1	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	0.67
Luciano Lomanno	D	Hal	7	1	1	2	0	2	0	0	0	0	4	4	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Maxime Rousseau	D	Gat	9	1	1	2	2	14	1	0	0	0	7	7	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.22	1.56
Sebastien Gauthier	RW	Rou	10	1	1	2	-5	4	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0.0	43	23	53.5	0.2	0.4
Justin Munden	LW	Rou	10	1	1	2	-1	15	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0.0	13	4	30.8	0.2	1.5
Philippe Seguin	D	Rou	10	1	1	2	-3	12	0	0	0	0	10	10	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Guillaume Veilleux	D	Que	13	1	1	2	-5	12	0	0	1	0	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.92
Maxim Chamberland	LW	Chi	14	1	1	2	-3	2	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.14	0.14
Alexandre Dulac-Lemelin	D	BaC	6	0	2	2	-2	15	0	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.5
Andre Vincent	C	Dru	6	0	2	2	2	23	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	112	51	45.5	0.33	3.83
Renaud Des Alliers	LW	Vic	7	0	2	2	1	2	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	2	2	100.0	0.29	0.29
Guillaume Doucet	RW	Rou	7	0	2	2	2	7	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	93	59	63.4	0.29	1.0
Ryan Hillier	LW	Hal	7	0	2	2	3	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.29	0.29
Bobby Gates	D	Lew	8	0	2	2	1	8	0	2	0	0	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Nicolas Lafontaine	C	Rou	10	0	2	2	-1	8	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	127	55	43.3	0.2	0.8
Olivier Magnan	D	Rou	10	0	2	2	2	14	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.4
Remi Tremblay	C	Rou	10	0	2	2	-4	16	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	150	61	40.7	0.2	1.6
Francis Wathier	LW	Gat	10	0	2	2	-2	8	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	27	11	40.7	0.2	0.8
Joey Ryan	D	Que	13	0	2	2	-5	28	0	0	0	1	21	21	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	2.15
Alexandre Lamarche	LW	Chi	17	0	2	2	-3	16	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.12	0.94
Danick Bouchard	RW	Sha	4	1	0	1	-1	2	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	7	3	42.9	0.25	0.5
Chaz Johnson	RW	Dru	6	1	0	1	-1	12	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.17	2.0
Nicolas Robillard	RW	BaC	6	1	0	1	-3	12	1	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.17	2.0
Justin Saulnier	C	Hal	7	1	0	1	0	4	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	36	19	52.8	0.14	0.57
Travis Mealy	D	Rou	10	1	0	1	0	25	1	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	2.5
James Pouliot	LW	Hal	2	0	1	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	3.5
Jean-Pierre Morin	D	Chi	3	0	1	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Eric Begin	D	Sha	4	0	1	1	-3	4	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Jonathan Boutin	RW	Sha	4	0	1	1	-1	6	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.25	1.5
Sebastien Courcelles	C	Sha	4	0	1	1	-1	14	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	92	54	58.7	0.25	3.5
Sebastien Bernier	D	Que	6	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.67
Alexandre Blais	C	BaC	6	0	1	1	-3	2	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	116	58	50.0	0.17	0.33
Keven Gagne	C	Dru	6	0	1	1	-1	4	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	82	45	54.9	0.17	0.67
Andre Joanisse	D	Dru	6	0	1	1	5	19	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	3.17
Pierre-Luc Leblond-Letourneau	LW	BaC	6	0	1	1	-1	10	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	7	2	28.6	0.17	1.67
Ryan Moore	LW	Hal	6	0	1	1	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0.0	25	15	60.0	0.17	0.0
Matt Nickerson	D	Vic	6	0	1	1	-4	27	0	1	0	0	11	11	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.17	4.5
Josh Tordjman	G	Vic	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.0
Sebastien Piche	D	Lew	8	0	1	1	-2	18	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	2.25
Jonathan Boutin	G	Que	10	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.0
Maxime Lincourt	RW	Que	12	0	1	1	-2	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.08	0.0
Cedrick Desjardins	G	Rim	13	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.08	0.0
Jean-Christophe Blanchard	G	Mon	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Yan Gaudette	LW	Chi	1	0	0	0	-2	7	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	7.0
Maxime Roy-Desruisseaux	G	Rim	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Tyler Whitehead	LW	Cap	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Jason Churchill	G	Hal	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Travis Coles	D	Chi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Luke Gallant	D	Cap	2	0	0	0	-1	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Martins Karsums	LW	Mon	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.0	0.0
Loic Lacasse	G	BaC	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Jamie Blom	D	Rim	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Alexandre Bolduc	C	Sha	3	0	0	0	-2	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.0	0.0
Nicolas Cowan	LW	Lew	3	0	0	0	-2	18	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	10	5	50.0	0.0	6.0
Jean-Philippe Levasseur	G	Rou	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Patrick Bernier	RW	Sha	4	0	0	0	0	16	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	4.0
Benjamin Chaisson	D	Sha	4	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.5
Nicolas Desilets	D	Sha	4	0	0	0	-3	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.5
Marty Doyle	RW	Sha	4	0	0	0	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.0	1.0
Julien Ellis	G	Sha	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Martin Houle	G	Cap	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Jonathan Laberge	C	Sha	4	0	0	0	-2	4	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	37	21	56.8	0.0	1.0
Simon-Pierre Sauve	RW	Sha	4	0	0	0	0	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	37	14	37.8	0.0	0.5
