PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Mikhail Stefanovich	RW	Que	17	11	5	16	2	6	6	1	0	1	55	55	3	0	1	1	0	0	0	0	0.0	3	2	66.7	0.94	0.35
Benjamin Breault	C	Que	17	4	12	16	0	13	1	6	2	0	41	41	0	0	0	0	0	0	0	0	0.0	421	216	51.3	0.94	0.76
Paul Byron	C	Gat	10	2	14	16	4	4	0	6	1	1	37	37	0	0	0	0	0	0	0	0	0.0	12	5	41.7	1.6	0.4
Marc-Olivier Vallerand	LW	Que	17	8	7	15	1	13	2	2	0	0	37	37	1	0	0	1	0	0	0	0	0.0	21	9	42.9	0.88	0.76
Philippe Cornet	LW	Rim	13	4	11	15	-1	14	2	4	0	1	29	29	0	0	0	0	0	0	0	0	0.0	6	3	50.0	1.15	1.08
Maxime Macenauer	C	Sha	21	5	9	14	-4	20	2	3	1	0	30	30	0	0	0	2	0	0	0	0	0.0	424	213	50.2	0.67	0.95
Maxime Legault	RW	Sha	21	10	3	13	6	23	1	0	2	0	72	72	1	0	3	0	0	0	0	0	0.0	96	53	55.2	0.62	1.1
Jean-Philip Chabot	C	Gat	10	7	6	13	0	20	4	2	0	1	39	39	1	0	1	0	0	0	0	0	0.0	367	194	52.9	1.3	2.0
Tye McGinn	LW	Gat	10	7	6	13	1	19	4	3	0	0	26	26	2	1	1	1	0	0	0	0	0.0	0	0	0.0	1.3	1.9
Nick Layton	RW	Mtl	10	6	7	13	1	14	2	4	0	0	30	30	1	0	1	0	0	0	0	0	0.0	256	135	52.7	1.3	1.4
Samson Mahbod	C	Dru	19	5	8	13	2	20	5	6	0	0	32	32	1	0	0	0	0	0	0	0	0.0	157	82	52.2	0.68	1.05
Marc-Andre Bourdon	D	Rim	13	1	12	13	-2	25	1	7	0	0	35	35	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.92
Joey Haddad	RW	Cap	11	8	4	12	3	32	1	1	1	0	53	53	1	1	1	0	0	0	0	0	0.0	21	6	28.6	1.09	2.91
Philippe Paradis	LW	Sha	21	6	6	12	2	20	4	1	0	0	44	44	2	0	1	0	0	0	0	0	0.0	4	0	0.0	0.57	0.95
T.J. Brennan	D	Mtl	10	4	8	12	1	34	1	5	0	0	35	35	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.2	3.4
Jean-Simon Allard	C	Que	17	2	10	12	2	10	1	2	0	0	27	27	0	0	1	0	0	0	0	0	0.0	62	32	51.6	0.71	0.59
Marc-Antoine Desnoyers	D	Dru	19	1	11	12	18	12	0	4	1	0	24	24	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.63	0.63
Kelsey Tessier	C	Que	17	9	2	11	-2	21	4	1	0	0	55	55	4	0	2	2	0	0	0	0	0.0	352	175	49.7	0.65	1.24
Jordan Caron	RW	Rim	13	6	5	11	3	16	2	3	0	0	34	34	2	1	1	0	0	0	0	0	0.0	3	3	100.0	0.85	1.23
Ted Stephens	C	Mon	10	5	6	11	4	8	3	1	0	0	23	23	3	0	2	0	0	0	0	0	0.0	155	75	48.4	1.1	0.8
Chris Culligan	C	Cap	11	3	8	11	2	4	1	4	0	0	35	35	0	0	2	0	0	0	0	0	0.0	164	67	40.9	1.0	0.36
Kevin Marshall	D	Que	17	1	10	11	-10	32	1	7	0	0	30	30	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.65	1.88
David Savard	D	Mon	10	5	5	10	9	10	1	1	0	0	22	22	1	1	1	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Patrice Cormier	C	Rim	13	4	6	10	3	30	3	1	0	0	28	28	1	0	0	0	0	0	0	0	0.0	284	168	59.2	0.77	2.31
Mikael Tam	D	Que	17	4	6	10	12	14	0	0	0	0	23	23	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.59	0.82
Guillaume Monast	D	Que	17	3	7	10	-13	22	3	6	0	0	21	21	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.59	1.29
Alain Goulet	D	Gat	10	0	10	10	3	18	0	6	0	0	32	32	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.8
Robert Slaney	LW	Cap	7	5	4	9	5	18	3	1	0	0	31	31	3	1	0	0	0	0	0	0	0.0	138	71	51.4	1.29	2.57
Maxime Mallette	D	Gat	10	5	4	9	3	12	3	3	0	0	28	28	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.9	1.2
Toni Ritter	RW	Mtl	10	4	5	9	1	2	4	0	0	0	19	19	1	0	1	1	0	0	0	0	0.0	1	0	0.0	0.9	0.2
Luca Cunti	LW	Rim	13	4	5	9	-2	12	1	2	0	0	32	32	0	0	0	1	0	0	0	0	0.0	159	62	39.0	0.69	0.92
Olivier Fortier	C	Rim	13	4	5	9	-3	12	2	3	0	0	25	25	0	0	0	1	0	0	0	0	0.0	67	26	38.8	0.69	0.92
Alex Grant	D	Sha	21	4	5	9	-1	18	2	3	0	0	61	61	0	0	1	1	0	0	0	0	0.0	1	0	0.0	0.43	0.86
Matt Eagles	C	Mon	10	3	6	9	3	5	0	1	0	0	23	23	0	0	0	0	0	0	0	0	0.0	8	7	87.5	0.9	0.5
Taylor Lambke	C	Bat	5	2	7	9	-1	6	2	4	0	0	15	15	0	0	0	0	0	0	0	0	0.0	143	57	39.9	1.8	1.2
David Gilbert	C	Que	17	6	2	8	2	11	1	0	0	0	32	32	0	0	1	0	0	0	0	0	0.0	78	40	51.3	0.47	0.65
Nick MacNeil	C	Cap	11	5	3	8	1	12	3	0	0	0	53	53	1	0	1	1	0	0	0	0	0.0	34	17	50.0	0.73	1.09
Patrik Prokop	D	Dru	19	4	4	8	13	10	2	2	0	1	26	26	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.53
Randy Cameron	C	Mon	10	3	5	8	2	14	0	0	0	0	27	27	0	0	0	2	0	0	0	0	0.0	221	115	52.0	0.8	1.4
Philippe Lefebvre	LW	Dru	19	3	5	8	6	2	0	2	0	0	63	63	0	0	0	0	0	0	0	0	0.0	7	2	28.6	0.42	0.11
Samuel Groulx	D	Que	17	2	6	8	13	18	0	4	1	0	26	26	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.47	1.06
Sean Couturier	C	Dru	19	1	7	8	-1	8	1	5	0	0	37	37	1	0	0	0	0	0	0	0	0.0	148	68	45.9	0.42	0.42
Alexandre Neron	D	Que	17	0	8	8	4	14	0	5	0	0	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.82
Taylor MacDougall	C	Cap	11	4	3	7	5	6	1	0	0	1	23	23	0	0	1	0	0	0	0	0	0.0	244	127	52.0	0.64	0.55
Benoit Levesque	RW	Dru	19	3	4	7	3	12	0	0	0	0	40	40	1	0	0	1	0	0	0	0	0.0	33	12	36.4	0.37	0.63
Spencer Jezegou	RW	Bat	5	2	5	7	0	21	2	2	0	0	7	7	0	0	0	0	0	0	0	0	0.0	8	1	12.5	1.4	4.2
Ryan McKiernan	D	Dru	19	2	5	7	4	12	0	2	0	0	23	23	1	0	1	0	0	0	0	0	0.0	1	1	100.0	0.37	0.63
Simon Lacroix	D	Sha	21	1	6	7	1	26	1	4	0	0	25	25	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.24
Jan Piskacek	D	Cap	11	0	7	7	4	12	0	2	0	0	13	13	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.64	1.09
Artem Demkov	C	Bat	5	4	2	6	-1	4	1	2	0	0	23	23	1	0	1	0	0	0	0	0	0.0	1	1	100.0	1.2	0.8
Guillaume Asselin	RW	Mtl	10	4	2	6	-3	2	3	2	0	0	18	18	0	0	0	0	0	0	0	0	0.0	5	4	80.0	0.6	0.2
Nicolas Chouinard	C	Cap	10	3	3	6	0	8	1	2	0	0	37	37	1	0	0	0	0	0	0	0	0.0	6	3	50.0	0.6	0.8
Jeremy Gouchie	LW	Mtl	10	3	3	6	2	12	1	1	1	1	15	15	0	0	2	0	0	0	0	0	0.0	176	85	48.3	0.6	1.2
Alexandre Touchette	C	Gat	10	3	3	6	7	6	0	0	0	1	21	21	1	1	0	0	0	0	0	0	0.0	217	112	51.6	0.6	0.6
Logan MacMillan	LW	Rim	13	3	3	6	4	20	0	0	1	0	23	23	2	0	0	0	0	0	0	0	0.0	33	16	48.5	0.46	1.54
Nicolas Boyer	C	Gat	10	2	4	6	2	10	1	2	0	0	16	16	0	0	0	0	0	0	0	0	0.0	21	6	28.6	0.6	1.0
Dmitry Kostromitin	D	Mtl	10	2	4	6	-2	13	1	3	0	0	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.3
Pat O'Keefe	D	Mtl	10	2	4	6	0	8	0	1	0	0	20	20	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Sebastien Piche	D	Rim	12	2	4	6	5	14	1	2	0	0	35	35	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.17
Jonathan Audy-Marchessault	RW	Que	14	2	4	6	2	10	1	3	0	0	27	27	0	0	0	0	0	0	0	0	0.0	255	141	55.3	0.43	0.71
Drew Paris	D	Chi	4	1	5	6	-2	2	1	4	0	0	21	21	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.5	0.5
Gabriel Levesque	C	Rou	6	1	5	6	1	4	0	3	0	0	10	10	0	0	1	0	0	0	0	0	0.0	69	36	52.2	1.0	0.67
Stephen Horyl	C	Cap	11	1	5	6	2	4	0	3	0	0	21	21	0	0	0	1	0	0	0	0	0.0	50	22	44.0	0.55	0.36
Francis Meilleur	D	Cap	11	1	5	6	3	10	0	2	0	0	27	27	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	0.91
Michael Ward	D	Cap	11	1	5	6	2	16	0	3	0	1	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	1.45
Andrew Randazzo	D	Dru	19	0	6	6	5	6	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.32
Zach Sill	C	Mon	10	4	1	5	7	10	0	0	2	0	26	26	0	0	0	0	0	0	0	0	0.0	243	120	49.4	0.5	1.0
Guillaume Goulet	RW	BaC	5	3	2	5	1	8	1	1	0	0	13	13	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.6
Scott Brannon	RW	Mon	10	3	2	5	7	10	0	0	0	0	35	35	1	0	0	0	0	0	0	0	0.0	2	2	100.0	0.5	1.0
Christian Ouellet	RW	Gat	10	3	2	5	-1	4	1	2	0	0	21	21	0	0	0	0	0	0	0	0	0.0	7	2	28.6	0.5	0.4
Olivier Ouellet	C	SNB	4	2	3	5	-2	2	2	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	53	32	60.4	1.25	0.5
Jarrad Struthers	RW	PEI	5	2	3	5	-5	4	0	2	0	0	17	17	0	0	0	0	0	0	0	0	0.0	2	0	0.0	1.0	0.8
Adam Bezak	RW	Mon	9	2	3	5	1	4	0	2	0	0	26	26	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	0.44
Steven Delisle	D	Gat	10	2	3	5	3	15	0	1	0	0	42	42	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Michael Stinziani	RW	Cap	9	0	5	5	4	6	0	1	0	0	17	17	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.56	0.67
Nicolas Deschamps	LW	Chi	4	3	1	4	-1	12	1	1	0	0	12	12	0	0	0	0	0	0	0	0	0.0	38	14	36.8	1.0	3.0
Eric Faille	C	Bat	5	3	1	4	-3	0	0	0	0	0	19	19	0	0	0	1	0	0	0	0	0.0	157	93	59.2	0.8	0.0
Emmanuel Boudreau	D	Rim	13	3	1	4	-2	16	2	1	0	0	16	16	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.31	1.23
Michael Kirkpatrick	C	SNB	4	2	2	4	-1	10	1	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	65	33	50.8	1.0	2.5
Chris Doyle	C	PEI	5	2	2	4	-2	8	0	2	0	0	17	17	0	0	1	0	0	0	0	0	0.0	5	3	60.0	0.8	1.6
Felix Petit	C	BaC	5	2	2	4	0	4	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	115	66	57.4	0.8	0.8
Jeff Desjardins	C	Rou	6	2	2	4	-3	9	2	1	0	0	14	14	1	0	0	0	0	0	0	0	0.0	123	73	59.3	0.67	1.5
Nicolas Deslauriers	D	Rou	6	2	2	4	-4	8	2	0	0	0	15	15	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Louis-Marc Aubry	C	Mtl	10	2	2	4	-5	8	2	2	0	0	24	24	0	0	0	0	0	0	0	0	0.0	121	65	53.7	0.4	0.8
Tomy Joly	LW	Mon	10	2	2	4	5	0	0	0	0	0	28	28	0	0	0	1	0	0	0	0	0.0	5	3	60.0	0.4	0.0
Josh McQuade	RW	Gat	10	2	2	4	5	4	0	0	0	0	25	25	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.4	0.4
Charles Landry	D	Dru	19	2	2	4	0	8	1	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.42
Vincent Couture	LW	Bat	5	1	3	4	-3	0	0	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	4	0	0.0	0.8	0.0
Sergey Ostapchuk	RW	Rou	5	1	3	4	-4	20	1	2	0	0	15	15	0	0	1	0	0	0	0	0	0.0	35	5	14.3	0.8	4.0
Matt Fillier	LW	Mtl	9	1	3	4	1	7	1	1	0	0	13	13	1	0	0	0	0	0	0	0	0.0	21	6	28.6	0.44	0.78
Brandon Gormley	D	Mon	10	1	3	4	4	6	0	0	0	0	22	22	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.6
Devon MacAusland	C	Mon	10	1	3	4	-1	9	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	22	6	27.3	0.4	0.9
Mathieu Brodeur	D	Cap	11	1	3	4	7	4	0	0	1	0	12	12	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.36	0.36
Olivier Hotte	D	Dru	19	1	3	4	7	13	0	1	0	0	10	10	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.21	0.68
Michael Bournival	C	Sha	21	1	3	4	-7	12	0	0	0	0	47	47	1	0	0	0	0	0	0	0	0.0	11	1	9.1	0.19	0.57
Adam Bourque-Leblanc	D	Sha	21	1	3	4	5	13	0	0	0	0	23	23	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.62
Simon Despres	D	SNB	4	0	4	4	-5	2	0	2	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Mark Barberio	D	Mon	10	0	4	4	4	8	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Antoine Houde-Caron	LW	Sha	19	0	4	4	1	16	0	1	0	1	21	21	0	0	0	0	0	0	0	0	0.0	52	19	36.5	0.21	0.84
Payton Liske	LW	SNB	4	3	0	3	0	2	1	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.75	0.5
Maxime Gratchev	LW	Lew	4	2	1	3	-2	6	1	1	0	0	5	5	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.75	1.5
Andrej Nestrasil	LW	Vic	4	2	1	3	-2	10	1	1	0	0	10	10	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.75	2.5
Yoan Pinette	RW	Gat	8	2	1	3	3	9	0	0	0	0	9	9	1	0	1	0	0	0	0	0	0.0	6	1	16.7	0.38	1.13
Felix Lefrancois	C	Rim	13	2	1	3	2	12	0	0	0	0	29	29	0	0	0	0	0	0	0	0	0.0	33	17	51.5	0.23	0.92
Frederick Roy	C	Que	17	2	1	3	-4	23	1	0	0	0	17	17	0	0	0	1	0	0	0	0	0.0	17	9	52.9	0.18	1.35
Danick Paquette	RW	Lew	2	1	2	3	-3	25	1	2	0	0	5	5	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.5	12.5
Steven Anthony	C	SNB	4	1	2	3	0	4	0	2	0	0	8	8	0	0	0	0	0	0	0	0	0.0	8	4	50.0	0.75	1.0
Remi Blanchard	D	Bat	4	1	2	3	-4	2	0	2	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Billy Lacasse	C	Lew	4	1	2	3	-2	2	1	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	95	44	46.3	0.75	0.5
Jacob Lagace	RW	Chi	4	1	2	3	-1	4	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	8	7	87.5	0.75	1.0
Roman Malinik	C	BaC	4	1	2	3	-6	0	0	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	79	38	48.1	0.75	0.0
David Stich	D	SNB	4	1	2	3	1	2	0	1	0	0	16	16	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.75	0.5
Pierre-Luc Lessard	D	BaC	5	1	2	3	-8	4	1	1	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Matthew Brenton	LW	Mtl	8	1	2	3	-2	9	0	2	1	0	17	17	0	0	0	0	0	0	0	0	0.0	4	0	0.0	0.38	1.13
Hugo Laporte	D	Gat	10	1	2	3	2	22	0	0	1	0	17	17	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.3	2.2
Pierre-Marc Lessard	LW	Mon	10	1	2	3	4	17	0	0	0	0	24	24	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.3	1.7
Vincent Lavigueur	C	Cap	11	1	2	3	0	2	0	0	0	0	13	13	1	0	0	0	0	0	0	0	0.0	53	29	54.7	0.27	0.18
Philippe Bergeron	LW	Dru	18	1	2	3	1	24	1	1	0	0	23	23	0	0	0	0	0	0	0	0	0.0	15	9	60.0	0.17	1.33
Gabriel Lemieux	D	Sha	21	1	2	3	2	10	0	1	0	0	32	32	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.48
Pierrick Martel	C	Sha	21	1	2	3	-1	2	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	135	73	54.1	0.14	0.1
Patrick Cusack	D	Lew	4	0	3	3	-1	8	0	2	0	1	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Samuel Finn	D	Lew	4	0	3	3	-7	6	0	2	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.5
Jason Legault	D	PEI	5	0	3	3	0	0	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Simon Olsson	LW	PEI	5	0	3	3	-5	7	0	1	0	0	19	19	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.6	1.4
Alex Wall	D	Mtl	10	0	3	3	-7	4	0	2	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Maxime Ouimet	D	Rim	13	0	3	3	2	18	0	1	0	0	24	24	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	1.38
Hubert Genest	D	Que	17	0	3	3	3	8	0	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.47
David Cliche	RW	Vic	4	2	0	2	-3	0	1	0	0	0	7	7	0	0	1	0	0	0	0	0	0.0	35	18	51.4	0.5	0.0
Philip-Michael Devos	C	Vic	4	2	0	2	1	2	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	95	46	48.4	0.5	0.5
Dominic Savoie	RW	Lew	4	2	0	2	-4	2	2	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Benjamin Casavant	LW	PEI	5	2	0	2	-5	0	1	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.0
Jean-Philippe Mathieu	D	PEI	5	2	0	2	-8	6	2	0	0	0	10	10	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Alexandre Beauregard	LW	Rou	6	2	0	2	1	9	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.33	1.5
Samuel Grenache	RW	Mtl	9	2	0	2	0	35	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.22	3.89
Jean-Christophe Gauthier	C	Cap	11	2	0	2	1	8	1	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	115	68	59.1	0.18	0.73
Alexander Beaton	C	Lew	4	1	1	2	-6	6	1	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	102	49	48.0	0.5	1.5
Luc-Olivier Blain	LW	Chi	4	1	1	2	-2	10	1	0	0	0	5	5	0	0	1	0	0	0	0	0	0.0	60	27	45.0	0.5	2.5
Danick Gauthier	LW	SNB	4	1	1	2	-1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	10	3	30.0	0.5	0.0
Ryan Sparling	RW	SNB	4	1	1	2	-2	4	0	1	0	0	9	9	0	0	0	0	0	0	0	0	0.0	15	5	33.3	0.5	1.0
Mathieu Tousignant	C	Chi	4	1	1	2	-6	11	1	1	0	0	13	13	0	0	0	0	0	0	0	0	0.0	81	45	55.6	0.5	2.75
Marc-Olivier Mimar	RW	BaC	5	1	1	2	-7	2	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0.0	12	6	50.0	0.4	0.4
Brandon Street	C	PEI	5	1	1	2	-1	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	90	37	41.1	0.4	0.8
Jerome Cote	D	Rou	6	1	1	2	-2	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Benoit Gervais	D	Rou	6	1	1	2	2	4	0	1	0	0	14	14	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Christophe Losier	C	Rou	6	1	1	2	-4	12	1	1	0	0	14	14	0	0	0	0	0	0	0	0	0.0	80	40	50.0	0.33	2.0
Vincent Barnard	D	Gat	10	1	1	2	4	7	1	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.7
David Foucher	D	Mtl	10	1	1	2	5	8	0	1	0	0	5	5	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Patrick Delisle-Houde	LW	Rim	13	1	1	2	0	15	0	0	0	0	14	14	0	0	1	0	0	0	0	0	0.0	3	0	0.0	0.15	1.15
Mathieu Loisel	LW	Que	17	1	1	2	1	12	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	108	54	50.0	0.12	0.71
Etienne Brodeur	LW	Lew	4	0	2	2	-2	6	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.5	1.5
Steeven Jacques	C	Lew	4	0	2	2	-2	2	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0.0	29	12	41.4	0.5	0.5
Sebastien Rioux	D	Chi	4	0	2	2	-6	9	0	2	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.5	2.25
Antoine Roussel	LW	Chi	4	0	2	2	-1	15	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	4	0	0.0	0.5	3.75
Yann Sauve	D	SNB	4	0	2	2	-1	8	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Jeremie Blain	D	Bat	5	0	2	2	-2	4	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Gabriel Bourque	LW	BaC	5	0	2	2	0	16	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.4	3.2
Francis Hevey	RW	Bat	5	0	2	2	-2	2	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	4	4	100.0	0.4	0.4
Antoine Letourneau	D	BaC	5	0	2	2	-6	10	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	2.0
Stephane Michaud	LW	BaC	5	0	2	2	-7	4	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0.0	28	13	46.4	0.4	0.8
Jordon Southorn	D	PEI	5	0	2	2	-2	10	0	1	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	2.0
Pier-Luc Champagne	C	Rou	6	0	2	2	1	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	49	26	53.1	0.33	0.0
Jerome Gauthier-Leduc	D	Rou	6	0	2	2	0	5	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.83
Paul Dimitruk	D	Mon	10	0	2	2	3	2	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.2
Philippe Fontaine	LW	Mtl	10	0	2	2	2	8	0	1	0	0	10	10	0	0	0	0	0	0	0	0	0.0	12	6	50.0	0.2	0.8
