PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Konstantin Zakharov	LW	Mon	20	7	9	16	4	18	3	2	0	0	31	31	1	1	0	0	0	0	0	0	0.0	3	1	33.3	0.8	0.9
Philippe Dupuis	C	Gat	15	6	10	16	8	14	4	5	0	0	51	51	1	1	0	1	0	0	0	0	0.0	274	133	48.5	1.07	0.93
James Sanford	D	Mon	20	5	11	16	4	18	3	5	0	0	51	51	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.8	0.9
Bruce Graham	C	Mon	18	0	14	14	4	4	0	7	0	0	41	41	0	0	0	0	0	0	0	0	0.0	287	159	55.4	0.78	0.22
Dominic Deblois	RW	Rou	11	7	6	13	5	10	0	3	1	0	34	34	1	1	1	0	0	0	0	0	0.0	13	5	38.5	1.18	0.91
Cory Urquhart	C	PEI	10	6	7	13	3	14	1	3	0	0	51	51	1	0	1	0	0	0	0	0	0.0	199	94	47.2	1.3	1.4
Michael Lambert	LW	PEI	11	6	7	13	4	6	2	3	0	0	58	58	0	0	0	3	0	0	0	0	0.0	9	5	55.6	1.18	0.55
Benoit Mondou	C	Sha	10	4	9	13	1	2	1	5	0	0	35	35	0	0	0	1	0	0	0	0	0.0	198	99	50.0	1.3	0.2
Sebastien Courcelles	C	Chi	18	7	5	12	-2	30	2	2	0	1	45	45	1	0	0	1	0	0	0	0	0.0	483	261	54.0	0.67	1.67
Marc-Antoine Pouliot	C	Rim	9	5	7	12	-2	12	3	5	1	0	44	44	0	0	1	1	0	0	0	0	0.0	30	14	46.7	1.33	1.33
Pascal Pelletier	C	Sha	11	3	9	12	0	20	1	6	0	0	45	45	0	0	1	0	0	0	0	0	0.0	45	24	53.3	1.09	1.82
Dany Roussin	LW	Rim	9	2	10	12	1	12	2	4	0	0	43	43	0	0	1	0	0	0	0	0	0.0	93	42	45.2	1.33	1.33
Nicolas Marcotte	D	Chi	18	0	12	12	-1	32	0	9	0	0	33	33	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	1.78
Alexandre Picard	LW	Lew	7	7	4	11	2	6	4	1	0	0	41	41	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.57	0.86
Kevin Glode	C	Mon	20	5	6	11	1	18	1	2	0	0	38	38	1	0	2	1	0	0	0	0	0.0	392	204	52.0	0.55	0.9
Petr Preucil	C	Rou	11	4	7	11	6	29	0	2	0	0	27	27	1	0	2	1	0	0	0	0	0.0	48	29	60.4	1.0	2.64
David Desharnais	C	Chi	18	4	7	11	-3	8	2	3	0	0	22	22	2	0	1	1	0	0	0	0	0.0	439	223	50.8	0.61	0.44
Francis Lemieux	C	Chi	18	6	4	10	-2	10	0	2	2	0	57	57	1	1	1	0	0	0	0	0	0.0	9	6	66.7	0.56	0.56
Charles Gauthier	LW	Sha	11	5	5	10	-4	12	3	1	0	0	36	36	2	0	0	0	0	0	0	0	0.0	12	3	25.0	0.91	1.09
Zbynek Hrdel	LW	Rim	9	4	6	10	3	4	1	2	0	0	35	35	1	0	1	0	0	0	0	0	0.0	16	8	50.0	1.11	0.44
Yannick Tifu	C	Rou	11	4	6	10	4	8	1	1	0	0	27	27	1	0	1	0	0	0	0	0	0.0	41	18	43.9	0.91	0.73
Dominic Soucy	RW	PEI	11	3	7	10	4	20	1	1	0	0	21	21	1	0	0	0	0	0	0	0	0.0	15	4	26.7	0.91	1.82
Olivier Labelle	RW	Gat	15	3	7	10	4	24	1	3	0	0	40	40	2	0	1	0	0	0	0	0	0.0	4	0	0.0	0.67	1.6
Steve Pelletier	D	PEI	11	2	8	10	9	12	1	4	0	0	36	36	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.91	1.09
Maxim Lapierre	C	PEI	11	7	2	9	1	14	1	1	0	0	45	45	1	1	2	0	0	0	0	0	0.0	203	96	47.3	0.82	1.27
Alex Bourret	C	Lew	7	4	5	9	1	20	1	3	0	0	31	31	0	0	1	0	0	0	0	0	0.0	166	74	44.6	1.29	2.86
Sam Roberts	D	Gat	15	4	5	9	4	24	0	2	0	0	23	23	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Dominic D'Amour	D	Gat	15	3	6	9	6	41	3	5	0	0	63	63	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.73
Mathieu Wathier	D	Mon	20	2	7	9	1	26	0	4	0	0	56	56	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.45	1.3
Doug O'Brien	D	Gat	15	1	8	9	9	16	1	3	0	0	46	46	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	1.07
Jonathan Jolette	D	Sha	11	7	1	8	-8	36	5	1	0	0	40	40	0	0	2	1	0	0	0	0	0.0	1	1	100.0	0.73	3.27
Pierre Morvan	LW	Dru	7	5	3	8	3	6	0	1	0	1	15	15	1	1	0	0	0	0	0	0	0.0	24	12	50.0	1.14	0.86
Karl Fournier	C	Lew	7	3	5	8	-1	2	0	4	0	0	24	24	0	0	1	0	0	0	0	0	0.0	238	147	61.8	1.14	0.29
Ryan Salvis	C	Mon	19	3	5	8	0	22	0	0	1	0	39	39	1	0	2	0	0	0	0	0	0.0	25	14	56.0	0.42	1.16
Jamie McCabe	RW	Dru	7	2	6	8	6	8	1	0	0	2	15	15	0	0	1	0	0	0	0	0	0.0	52	18	34.6	1.14	1.14
Guillaume Demers	C	Cap	5	6	1	7	0	4	2	0	0	0	16	16	1	0	2	0	0	0	0	0	0.0	130	70	53.8	1.4	0.8
Brent Aubin	RW	Rou	11	4	3	7	1	22	3	0	0	0	35	35	0	0	0	0	0	0	0	0	0.0	263	142	54.0	0.64	2.0
Martin Chabot	D	Chi	18	4	3	7	-6	20	1	2	0	0	18	18	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.39	1.11
Alexandre Bolduc	C	Rou	11	3	4	7	1	18	2	1	0	0	49	49	0	0	0	0	0	0	0	0	0.0	235	100	42.6	0.64	1.64
Philippe Seguin	D	Rou	11	3	4	7	4	16	1	1	0	0	13	13	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.64	1.45
Nick Fugere	LW	Gat	15	3	4	7	4	11	0	3	0	0	29	29	0	0	0	2	0	0	0	0	0.0	2	0	0.0	0.47	0.73
Christian Gaudet	LW	Mon	20	3	4	7	9	4	0	0	0	1	23	23	0	0	0	1	0	0	0	0	0.0	151	77	51.0	0.35	0.2
Samuel Gibbons	D	Dru	7	2	5	7	-3	14	0	3	1	0	19	19	1	0	0	0	0	0	0	0	0.0	1	0	0.0	1.0	2.0
Francis Trudel	D	Lew	7	2	5	7	0	12	2	2	0	0	37	37	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.0	1.71
Michal Gavalier	D	Sha	11	2	5	7	-7	14	0	0	0	0	25	25	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.64	1.27
Yvan Busque	RW	Chi	18	2	5	7	-3	34	2	2	0	0	24	24	0	0	0	0	0	0	0	0	0.0	331	163	49.2	0.39	1.89
Francois Gagnon	LW	VdO	7	1	6	7	2	8	1	2	0	0	11	11	0	0	0	0	0	0	0	0	0.0	16	5	31.3	1.0	1.14
Sebastien Gauthier	RW	Sha	11	1	6	7	0	4	0	2	0	0	16	16	0	0	0	0	0	0	0	0	0.0	42	17	40.5	0.64	0.36
Mark Lee	C	PEI	11	0	7	7	2	8	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	93	40	43.0	0.64	0.73
Remi Tremblay	C	Rou	10	3	3	6	-5	17	1	1	0	0	13	13	0	0	1	0	0	0	0	0	0.0	33	21	63.6	0.6	1.7
Mathieu Dumas	D	VdO	7	2	4	6	-1	4	1	3	0	0	23	23	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	0.57
Yan Gaudette	LW	Chi	18	2	4	6	-4	20	1	1	0	0	34	34	0	0	0	0	0	0	0	0	0.0	28	19	67.9	0.33	1.11
Olivier Latendresse	C	VdO	7	1	5	6	1	14	0	2	0	0	18	18	1	0	0	0	0	0	0	0	0.0	125	66	52.8	0.86	2.0
Sheldon Wenzel	RW	Lew	7	1	5	6	1	23	0	0	0	0	17	17	1	1	0	0	0	0	0	0	0.0	2	0	0.0	0.86	3.29
Michal Sersen	D	Rim	9	1	5	6	-4	6	1	1	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Maxime Desruisseaux	D	Mon	20	1	5	6	7	10	0	1	0	0	26	26	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.5
Jimmy Cuddihy	C	Sha	9	0	6	6	-1	10	0	4	0	0	18	18	0	0	0	0	0	0	0	0	0.0	112	71	63.4	0.67	1.11
Mark Hurtubise	C	VdO	7	4	1	5	1	10	1	1	0	0	17	17	1	1	0	0	0	0	0	0	0.0	165	71	43.0	0.71	1.43
Mark Tobin	LW	Rim	9	4	1	5	-2	12	1	1	0	0	25	25	0	0	0	1	0	0	0	0	0.0	18	8	44.4	0.56	1.33
Eric Beaudin	C	Rou	11	4	1	5	-4	13	1	0	0	0	26	26	0	0	0	1	0	0	0	0	0.0	274	123	44.9	0.45	1.18
Jonathan Persson	RW	PEI	11	4	1	5	5	4	0	0	1	0	43	43	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.45	0.36
Thiery Poudrier	C	Sha	11	3	2	5	0	20	0	0	1	0	20	20	0	0	2	0	0	0	0	0	0.0	286	159	55.6	0.45	1.82
Michel Dube	C	Chi	18	3	2	5	-3	10	0	1	0	0	18	18	1	0	1	1	0	0	0	0	0.0	115	50	43.5	0.28	0.56
Vladimir Kutny	LW	VdO	7	2	3	5	-2	7	0	1	0	0	13	13	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.71	1.0
Pierre-Andre Bureau	C	PEI	11	2	3	5	1	8	0	1	0	0	27	27	0	0	0	0	0	0	0	0	0.0	265	170	64.2	0.45	0.73
Nicolas Corbeil	C	Cap	5	1	4	5	2	6	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	115	65	56.5	1.0	1.2
Jean-Francois Cyr	RW	Cap	5	1	4	5	-3	2	0	2	0	0	21	21	0	0	0	0	0	0	0	0	0.0	1	1	100.0	1.0	0.4
Jean-Michel Bolduc	D	Rim	9	1	4	5	-1	12	0	3	0	0	28	28	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.33
Thierry Douville	D	Mon	20	1	4	5	6	31	0	1	0	0	20	20	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.25	1.55
Yannick Riendeau	C	Dru	7	0	5	5	-9	8	0	4	0	0	21	21	0	0	0	0	0	0	0	0	0.0	38	11	28.9	0.71	1.14
Patrick Coulombe	D	Rim	9	0	5	5	0	0	0	4	0	1	31	31	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.0
Benoit Fournier	LW	Rou	10	0	5	5	-1	4	0	2	0	0	20	20	0	0	0	0	0	0	0	0	0.0	11	4	36.4	0.5	0.4
Michael Couch	D	Rou	11	0	5	5	-2	17	0	2	0	0	30	30	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	1.55
Francis Verreault-Paul	RW	Chi	18	0	5	5	-2	16	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	9	6	66.7	0.28	0.89
Alexei Shkotov	C	Que	5	3	1	4	-3	4	1	1	0	0	16	16	1	0	1	1	0	0	0	0	0.0	3	1	33.3	0.8	0.8
Danny Stewart	LW	Rim	9	3	1	4	-1	6	3	0	0	0	26	26	2	0	0	0	0	0	0	0	0.0	132	56	42.4	0.44	0.67
Danick Bouchard	RW	Sha	11	3	1	4	0	9	1	0	0	0	31	31	1	0	0	0	0	0	0	0	0.0	15	5	33.3	0.36	0.82
Alexandre Demers	C	Dru	7	2	2	4	-2	14	2	0	0	0	11	11	0	0	1	0	0	0	0	0	0.0	144	82	56.9	0.57	2.0
Jonathan Boutin	RW	Sha	11	2	2	4	2	19	0	0	0	0	25	25	1	0	1	0	0	0	0	0	0.0	9	4	44.4	0.36	1.73
Guillaume Desbiens	RW	Rou	11	2	2	4	-4	24	1	1	0	0	24	24	1	0	1	0	0	0	0	0	0.0	39	12	30.8	0.36	2.18
Derrick Kent	C	Gat	13	2	2	4	-4	6	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0.0	268	152	56.7	0.31	0.46
Luke Pelham	RW	Mon	15	2	2	4	1	16	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	11	4	36.4	0.27	1.07
Marc-Andre Roy	D	Chi	18	2	2	4	-4	18	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.0
Rosario Ruggeri	D	Chi	18	2	2	4	-4	28	2	2	0	0	51	51	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	1.56
Cody Doucette	C	Mon	20	2	2	4	2	18	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	29	8	27.6	0.2	0.9
Michael Tessier	LW	Cap	5	1	3	4	-3	8	0	1	0	0	17	17	0	0	0	0	0	0	0	0	0.0	11	5	45.5	0.8	1.6
Andre Vincent	C	Dru	6	1	3	4	-3	28	1	0	0	0	16	16	0	0	0	0	0	0	0	0	0.0	162	83	51.2	0.67	4.67
Patrice Bilodeau	D	VdO	7	1	3	4	4	0	1	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
David Laliberte	RW	PEI	11	1	3	4	2	6	0	0	0	0	23	23	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.36	0.55
Joshua Hepditch	D	Mon	20	1	3	4	3	16	1	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	8	0	0.0	0.2	0.8
Shawn Collymore	RW	VdO	5	0	4	4	2	6	0	2	0	0	9	9	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.8	1.2
Julien Brouillette	D	Chi	18	0	4	4	-3	0	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Keven Petit	RW	Gat	10	2	1	3	-1	8	1	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.8
Jimmy Arsenault	LW	BaC	4	1	2	3	0	0	1	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.75	0.0
Jonathan Duchesneau	C	BaC	4	1	2	3	-2	0	0	2	0	0	9	9	0	0	1	0	0	0	0	0	0.0	101	57	56.4	0.75	0.0
Samuel Beland	LW	Cap	5	1	2	3	1	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.6	0.0
Robert Pearce	LW	Que	5	1	2	3	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	115	49	42.6	0.6	0.0
Marc-Andre Cliche	RW	Lew	7	1	2	3	-1	0	0	1	0	0	13	13	0	0	0	0	0	0	0	0	0.0	144	74	51.4	0.43	0.0
Milan Hruska	D	PEI	11	1	2	3	8	12	1	1	0	0	25	25	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.09
Christian Laroche	LW	Gat	12	1	2	3	0	14	0	0	0	0	19	19	0	0	1	0	0	0	0	0	0.0	12	6	50.0	0.25	1.17
Simon-Pierre Sauve	C	Sha	10	0	3	3	3	6	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	77	41	53.2	0.3	0.6
Mathieu Poitras	G	Rou	11	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Martin Vagner	D	Gat	13	0	3	3	8	16	0	0	0	1	28	28	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.23	1.23
Jesse Goodsell	D	Chi	18	0	3	3	1	17	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.17	0.94
Jordan LaVallee	LW	Que	5	2	0	2	1	6	0	0	0	0	17	17	0	0	1	0	0	0	0	0	0.0	10	3	30.0	0.4	1.2
Sebastien Bisaillon	D	VdO	7	2	0	2	0	2	2	0	0	0	16	16	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Keven Gagne	C	Dru	7	2	0	2	-3	8	0	0	1	0	11	11	1	0	0	0	0	0	0	0	0.0	107	73	68.2	0.29	1.14
Erick Lajoie	D	VdO	7	2	0	2	-1	2	1	0	0	0	15	15	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Louis-Philippe Martin	RW	Dru	3	1	1	2	-2	8	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.67	2.67
Luis Tremblay	D	BaC	4	1	1	2	-3	2	1	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.5	0.5
Kevin Coughlin	LW	Que	5	1	1	2	-4	4	1	1	0	0	10	10	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Steve Villeneuve	D	Cap	5	1	1	2	-3	12	0	1	0	0	28	28	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	2.4
Nathan Welton	D	Que	5	1	1	2	-2	2	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.4
Mathieu Aubin	C	Lew	7	1	1	2	-5	2	0	0	0	0	11	11	1	0	0	0	0	0	0	0	0.0	23	13	56.5	0.29	0.29
Patrick Bordeleau	LW	VdO	7	1	1	2	1	8	0	1	0	0	11	11	0	0	0	1	0	0	0	0	0.0	8	4	50.0	0.29	1.14
Scott Brophy	RW	Gat	8	1	1	2	2	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	111	58	52.3	0.25	0.0
Marty Doyle	LW	Sha	11	1	1	2	0	6	1	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.55
Tyler Hawes	LW	PEI	11	1	1	2	2	2	0	0	0	0	7	7	0	0	0	1	0	0	0	0	0.0	1	1	100.0	0.18	0.18
Nathan Saunders	D	Mon	20	1	1	2	6	34	0	0	0	0	39	39	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	1.7
Alexandre Kojevnikov	LW	Que	4	0	2	2	-1	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.5	1.0
Robin Leblanc	RW	BaC	4	0	2	2	-5	6	0	2	0	0	13	13	0	0	0	0	0	0	0	0	0.0	6	6	100.0	0.5	1.5
Chaz Johnson	RW	VdO	7	0	2	2	-1	10	0	1	0	0	15	15	0	0	0	0	0	0	0	0	0.0	29	16	55.2	0.29	1.43
Travis Mealy	D	Lew	7	0	2	2	-3	10	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.43
Jonathan Paiement	D	Lew	7	0	2	2	0	10	0	1	0	0	23	23	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.43
Petr Pohl	RW	Gat	8	0	2	2	-1	2	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.25	0.25
Louis-Simon Allaire	D	Rou	11	0	2	2	0	18	0	1	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.18	1.64
Nicolas Lafontaine	C	Rou	11	0	2	2	1	5	0	1	0	0	13	13	0	0	0	0	0	0	0	0	0.0	29	18	62.1	0.18	0.45
Fabien Laniel	LW	PEI	11	0	2	2	4	2	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0.0	8	0	0.0	0.18	0.18
Daniel Leblanc	D	Rou	11	0	2	2	-1	6	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.55
Brent MacLellan	D	PEI	11	0	2	2	-1	8	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.73
Olivier Magnan	D	Rou	11	0	2	2	0	6	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.55
Nicolas Ranger	D	Gat	15	0	2	2	6	8	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.53
Francis Wathier	LW	Gat	15	0	2	2	-4	23	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	12	7	58.3	0.13	1.53
Francois Caron	D	Mon	20	0	2	2	4	14	0	1	0	0	32	32	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.7
Alexandre Blais	C	BaC	4	1	0	1	-5	2	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	41	15	36.6	0.25	0.5
Jean-Francois Jacques	LW	BaC	4	1	0	1	-5	4	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	50	29	58.0	0.25	1.0
Stephen Dixon	C	Cap	5	1	0	1	-4	0	1	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	118	64	54.2	0.2	0.0
Ian Mathieu-Girard	C	Que	5	1	0	1	-3	4	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	49	22	44.9	0.2	0.8
Luc Bourdon	D	VdO	7	1	0	1	-1	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.14	0.57
Michel Charette	D	Dru	7	1	0	1	-6	2	1	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.29
Yanick Charron	C	PEI	7	1	0	1	-2	0	1	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	50	21	42.0	0.14	0.0
Mathieu Gravel	RW	Sha	10	1	0	1	-2	12	0	0	0	0	23	23	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.1	1.2
Marek Hascak	LW	Sha	10	1	0	1	-2	8	1	0	0	0	15	15	0	0	0	0	0	0	0	0	0.0	87	41	47.1	0.1	0.8
Jimmy Bonneau	LW	PEI	11	1	0	1	-1	12	0	0	0	0	7	7	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	1.09
Nicolas Desilets	D	Sha	11	1	0	1	5	14	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	1.27
Pierre-Marc Guilbault	D	Sha	11	1	0	1	4	11	1	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	1.0
Julien Lavoie	D	Chi	12	1	0	1	-4	4	1	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.08	0.33
Maxime Rousseau	D	Gat	2	0	1	1	1	4	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Andrew Andricopoulos	D	Que	4	0	1	1	0	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Vladislav Balaz	LW	Lew	4	0	1	1	-3	6	0	1	0	0	11	11	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.25	1.5
Frederic Gariepy	D	BaC	4	0	1	1	-2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Nicolas Robillard	RW	BaC	4	0	1	1	-6	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.25	0.0
Kevin Asselin	RW	Cap	5	0	1	1	0	8	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.6
Simon Courcelles	C	Que	5	0	1	1	0	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	98	59	60.2	0.2	0.8
Justin Laverdiere	RW	Que	5	0	1	1	-3	2	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	20	7	35.0	0.2	0.4
Maxime Lincourt	RW	Que	5	0	1	1	0	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.4
Adam Pardy	D	Cap	5	0	1	1	2	8	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.6
Tim Ramholt	D	Cap	5	0	1	1	-7	4	0	1	0	0	14	14	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Evan Shaw	D	Que	5	0	1	1	1	8	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.6
Neil Smith	D	Cap	5	0	1	1	4	6	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Frederic St-Denis	D	Dru	5	0	1	1	-1	2	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.4
Marc-Edouard Vlasic	D	Que	5	0	1	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Maxim Chamberland	LW	Dru	7	0	1	1	-7	4	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.14	0.57
Nicolas Cowan	LW	Lew	7	0	1	1	-1	21	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.14	3.0
Mathieu Curadeau	C	VdO	7	0	1	1	0	12	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	155	66	42.6	0.14	1.71
Maxime Daigneault	G	VdO	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.0
Andre Joanisse	D	Dru	7	0	1	1	0	12	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	1.71
Artem Kozitsyn	RW	VdO	7	0	1	1	-2	8	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	1.14
