PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Alexandre Grenier	RW	Hal	17	4	12	16	-2	19	1	3	0	0	49	20	2	0	0	0	0	0	0	0	0.0	26	10	38.5	0.94	1.12
Raphael Pouliot	LW	BLB	11	7	8	15	4	28	3	3	0	0	33	24	0	0	0	2	0	0	0	0	0.0	7	2	28.6	1.36	2.55
Tommy Giroux	C	BLB	11	6	9	15	4	6	0	2	0	0	21	13	1	0	0	0	0	0	0	0	0.0	9	3	33.3	1.36	0.55
Nathan Beaulieu	D	SNB	17	4	11	15	27	32	1	5	0	0	48	13	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.88	1.88
Steve Lebel	C	Chi	18	4	11	15	2	0	0	1	0	2	41	14	1	0	1	0	0	0	0	0	0.0	374	199	53.2	0.83	0.0
Charles-Olivier Roussel	D	SNB	17	3	12	15	24	23	1	5	0	1	30	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.88	1.35
Kevin Gagne	D	SNB	17	2	13	15	21	2	0	4	0	1	32	8	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.88	0.12
Marc-Olivier Roy	C	BLB	11	6	8	14	11	14	2	0	0	0	31	24	0	0	0	0	0	0	0	0	0.0	28	15	53.6	1.27	1.27
Jean-Gabriel Pageau	C	Chi	16	4	10	14	-2	6	0	4	1	1	40	20	1	1	0	0	0	0	0	0	0.0	409	230	56.2	0.88	0.38
Ryan Tesink	RW	SNB	17	7	6	13	5	24	2	0	0	0	28	21	2	0	0	0	0	0	0	0	0.0	16	7	43.8	0.76	1.41
Stephen MacAulay	C	SNB	17	6	7	13	5	10	1	0	0	0	24	10	1	0	0	0	0	0	0	0	0.0	240	116	48.3	0.76	0.59
Jean-Francois Plante	C	Rim	21	5	8	13	2	4	1	1	0	0	54	30	1	0	0	1	0	0	0	0	0.0	51	20	39.2	0.62	0.19
Kirill Kabanov	RW	Sha	11	4	9	13	8	12	0	0	0	0	35	22	0	0	0	1	0	0	0	0	0.0	2	0	0.0	1.18	1.09
Alexandre Comtois	C	Que	11	3	10	13	10	2	1	3	0	0	18	10	1	1	0	1	0	0	0	0	0.0	28	13	46.4	1.18	0.18
Gabriel Desjardins	LW	Que	10	7	5	12	10	11	2	0	2	0	33	17	1	0	0	0	0	0	0	0	0.0	22	12	54.5	1.2	1.1
David Rose	RW	BaC	8	6	6	12	-3	6	3	3	0	0	23	12	1	0	0	1	0	0	0	0	0.0	10	5	50.0	1.5	0.75
Michael Chaput	C	Sha	11	4	8	12	9	2	0	0	0	0	31	21	0	0	2	0	0	0	0	0	0.0	249	126	50.6	1.09	0.18
Martin Lefebvre	D	Que	11	4	8	12	8	10	2	7	0	0	21	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.09	0.91
Frederick Roy	RW	Que	11	2	10	12	1	6	2	3	0	0	18	8	0	0	1	0	0	0	0	0	0.0	14	4	28.6	1.09	0.55
Jean-Philippe Mathieu	D	Rim	21	2	10	12	-1	18	1	6	0	1	28	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Scott Oke	LW	Rim	21	7	4	11	-1	6	0	1	0	0	41	28	2	1	1	0	0	0	0	0	0.0	63	28	44.4	0.52	0.29
Logan Shaw	RW	Que	11	6	5	11	2	12	5	1	0	0	29	16	1	0	1	0	0	0	0	0	0.0	2	0	0.0	1.0	1.09
Charles Hudon	LW	Chi	18	6	5	11	5	16	1	1	0	0	31	14	0	0	2	0	0	0	0	0	0.0	11	2	18.2	0.61	0.89
Yannick Veilleux	LW	Sha	11	5	6	11	5	17	2	1	0	0	33	22	1	0	1	1	0	0	0	0	0.0	0	0	0.0	1.0	1.55
Martin Frk	RW	Hal	17	5	6	11	0	26	2	0	0	0	34	15	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.65	1.53
Morgan Ellis	D	Sha	11	4	7	11	14	6	2	3	0	0	41	16	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.55
Jakub Culek	LW	Rim	21	4	7	11	2	28	0	1	0	1	40	12	0	0	0	0	0	0	0	0	0.0	340	163	47.9	0.52	1.33
Gabriel Bourret	D	Chi	18	1	10	11	1	20	0	5	0	0	23	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.61	1.11
Loik Poudrier	C	Sha	11	6	4	10	1	6	0	0	3	0	29	13	0	0	2	1	0	0	0	0	0.0	165	70	42.4	0.91	0.55
Mikhail Grigorenko	C	Que	11	3	7	10	-2	4	1	4	0	0	24	6	0	0	1	0	0	0	0	0	0.0	194	94	48.5	0.91	0.36
Xavier Ouellet	D	BLB	11	3	7	10	3	14	2	5	0	0	44	10	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.91	1.27
Anton Zlobin	LW	Sha	11	3	7	10	9	2	0	2	0	0	32	22	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.91	0.18
Alex Micallef	D	BLB	11	1	9	10	4	2	1	4	0	0	28	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.91	0.18
Andrew O'Brien	D	Chi	18	1	9	10	-1	31	0	2	0	0	30	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.72
Francis Beauvillier	C	Rim	21	5	4	9	4	31	0	1	2	0	44	21	0	0	0	1	0	0	0	0	0.0	297	137	46.1	0.43	1.48
Carl Gelinas	LW	BaC	8	4	5	9	-4	6	3	2	1	0	17	13	0	0	0	0	0	0	0	0	0.0	183	95	51.9	1.13	0.75
Christopher Clapperton	LW	BLB	11	3	6	9	6	8	1	1	0	0	24	16	1	1	0	1	0	0	0	0	0.0	5	3	60.0	0.82	0.73
Tomas Filippi	RW	BaC	8	1	8	9	-3	8	1	3	0	1	28	14	0	0	0	0	0	0	0	0	0.0	136	69	50.7	1.13	1.0
Jonathan Lessard	RW	BaC	8	6	2	8	-4	6	1	1	0	0	22	13	1	1	1	0	0	0	0	0	0.0	5	1	20.0	1.0	0.75
Jeremie Malouin	LW	Que	11	6	2	8	7	6	0	0	0	0	27	15	2	1	0	1	0	0	0	0	0.0	234	133	56.8	0.73	0.55
Vincent Barnard	D	Que	11	5	3	8	5	6	3	3	0	0	24	6	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.73	0.55
Lukas Sedlak	C	Chi	18	5	3	8	-2	18	0	0	0	0	28	16	1	0	1	0	0	0	0	0	0.0	372	221	59.4	0.44	1.0
Pierre-Olivier Morin	LW	Sha	11	4	4	8	4	4	0	1	0	0	33	16	2	0	0	0	0	0	0	0	0.0	115	58	50.4	0.73	0.36
Benjamin Casavant	LW	VdO	4	3	5	8	-1	4	1	2	0	0	13	5	0	0	0	0	0	0	0	0	0.0	5	1	20.0	2.0	1.0
Raphael Bussieres	LW	BaC	5	3	5	8	-1	11	0	2	0	0	14	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.6	2.2
Anthony Duclair	LW	Que	11	3	5	8	-5	8	1	3	0	0	26	16	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.73	0.73
Matthew Bissonnette	LW	Bat	6	2	6	8	0	6	2	1	0	0	23	11	0	0	1	0	0	0	0	0	0.0	32	15	46.9	1.33	1.0
Mathieu Gagnon	D	Chi	18	2	6	8	-5	16	0	2	0	0	38	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	0.89
Zach O'Brien	C	Bat	6	1	7	8	0	0	1	3	0	0	23	4	0	0	0	0	0	0	0	0	0.0	57	25	43.9	1.33	0.0
Samuel Carrier	D	BaC	8	1	7	8	-3	4	1	6	0	0	17	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Brandon Gormley	D	Sha	7	5	2	7	0	8	3	1	0	1	20	5	0	0	0	0	0	0	0	0	0.0	1	1	100.0	1.0	1.14
Etienne Brodeur	LW	Chi	18	5	2	7	-2	22	3	0	0	0	42	27	2	1	1	0	0	0	0	0	0.0	2	2	100.0	0.39	1.22
Nicolas Larocque-Marcoux	RW	VdO	4	1	6	7	-1	6	1	3	0	0	4	2	0	0	0	0	0	0	0	0	0.0	4	3	75.0	1.75	1.5
Michael Bournival	C	Sha	11	1	6	7	0	12	0	3	0	0	42	19	1	0	0	0	0	0	0	0	0.0	154	81	52.6	0.64	1.09
Ryan Culkin	D	Que	10	0	7	7	9	8	0	2	0	1	9	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.8
Lukas Cingel	RW	BaC	8	4	2	6	-2	4	1	1	0	0	18	10	0	0	1	1	0	0	0	0	0.0	3	0	0.0	0.75	0.5
Vincent Arseneau	LW	Sha	11	4	2	6	4	25	0	0	0	0	28	15	1	0	2	0	0	0	0	0	0.0	1	1	100.0	0.55	2.27
William Carrier	LW	Cap	4	3	3	6	-4	4	1	0	0	0	16	11	0	0	0	0	0	0	0	0	0.0	1	1	100.0	1.5	1.0
Aidan Kelly	RW	SNB	17	3	3	6	4	2	1	1	0	0	7	6	0	0	1	0	0	0	0	0	0.0	17	8	47.1	0.35	0.12
Yoan Pinette	RW	Chi	18	3	3	6	-6	15	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0.0	15	3	20.0	0.33	0.83
Adam Erne	RW	Que	11	2	4	6	5	10	0	0	0	0	37	17	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.55	0.91
Mitchell Maynard	RW	Sha	11	2	4	6	7	4	0	1	0	0	4	3	0	0	0	2	0	0	0	0	0.0	18	6	33.3	0.55	0.36
Alexandre Beauregard	LW	Chi	14	2	4	6	-2	29	0	0	0	0	21	11	0	0	0	2	0	0	0	0	0.0	7	2	28.6	0.43	2.07
Jeremy Gregoire	C	Chi	18	2	4	6	-3	14	0	1	0	0	32	16	0	0	0	0	0	0	0	0	0.0	13	8	61.5	0.33	0.78
Alexandre Durette	RW	VdO	4	1	5	6	-3	0	0	2	0	0	12	5	0	0	0	0	0	0	0	0	0.0	59	26	44.1	1.5	0.0
Francois Godin	D	Bat	6	1	5	6	2	0	0	4	0	0	8	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Jonathan Racine	D	Sha	11	1	5	6	7	22	1	0	0	1	19	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	2.0
Casey Babineau	D	Rim	21	1	5	6	7	20	0	1	0	1	19	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.95
Allain Saulnier	RW	Mon	4	0	6	6	-9	6	0	4	0	0	13	5	0	0	0	0	0	0	0	0	0.0	32	11	34.4	1.5	1.5
Robbie DeFulviis	C	Rim	20	3	2	5	2	34	0	0	0	0	23	11	1	1	0	0	0	0	0	0	0.0	97	41	42.3	0.25	1.7
Michael Beaudry	C	VdO	4	2	3	5	-6	4	1	3	0	0	8	5	0	0	0	0	0	0	0	0	0.0	113	59	52.2	1.25	1.0
Matthew Boudreau	C	Hal	17	2	3	5	-3	0	2	1	0	0	24	13	0	0	1	0	0	0	0	0	0.0	80	24	30.0	0.29	0.0
Mikael Tam	D	Que	11	1	4	5	-1	21	0	3	0	0	23	6	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.45	1.91
Pierre Durepos	D	SNB	17	1	4	5	14	10	0	1	0	0	14	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.59
Steve Gillard	D	Hal	17	1	4	5	-4	14	0	2	0	0	12	1	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.29	0.82
Pier-Luc Pelletier	D	Rim	21	1	4	5	2	40	1	0	0	0	24	5	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.24	1.9
Jonathan Brunelle	C	Cap	4	0	5	5	-5	2	0	1	0	0	13	3	0	0	0	0	0	0	0	0	0.0	87	49	56.3	1.25	0.5
Michael McNamee	C	Que	11	4	0	4	5	2	0	0	0	0	23	16	1	0	0	1	0	0	0	0	0.0	168	86	51.2	0.36	0.18
Philippe Halley	LW	Vic	4	2	2	4	-4	0	0	2	2	0	12	12	0	0	0	0	0	0	0	0	0.0	11	5	45.5	1.0	0.0
Brandon Hynes	RW	Vic	4	2	2	4	-2	0	1	1	0	0	17	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Anthony Mantha	LW	VdO	4	2	2	4	-9	6	2	1	0	0	16	14	0	0	1	0	0	0	0	0	0.0	3	0	0.0	1.0	1.5
Robert Pelletier	RW	Gat	4	2	2	4	2	0	2	0	0	0	7	5	0	0	0	0	0	0	0	0	0.0	7	4	57.1	1.0	0.0
Mirko Hoefflin	C	Bat	6	2	2	4	-5	2	1	0	0	0	18	6	0	0	0	0	0	0	0	0	0.0	78	36	46.2	0.67	0.33
Christophe Losier	C	Bat	6	2	2	4	-1	12	1	1	0	0	17	10	0	0	1	0	0	0	0	0	0.0	158	81	51.3	0.67	2.0
Jean-Philippe Caron	C	BaC	8	2	2	4	2	6	0	0	0	1	21	11	0	0	1	0	0	0	0	0	0.0	14	8	57.1	0.5	0.75
Vincent Richer	D	BLB	11	2	2	4	2	8	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.73
Brent Andrews	C	Hal	17	2	2	4	-11	8	0	0	0	0	28	14	1	1	0	0	0	0	0	0	0.0	291	158	54.3	0.24	0.47
Marc-Olivier Brouillard	LW	Dru	4	1	3	4	-2	6	0	3	0	0	10	1	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.0	1.5
Darcy Ashley	RW	Hal	13	1	3	4	-6	8	1	1	0	0	23	6	0	0	0	0	0	0	0	0	0.0	9	3	33.3	0.31	0.62
Brendan Duke	D	Hal	17	1	3	4	-5	4	0	1	0	0	13	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.24	0.24
Jason Seed	D	SNB	17	1	3	4	8	6	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.35
Gabriel Vermette	D	Chi	18	1	3	4	5	10	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.22	0.56
Denis Kamaev	RW	Rou	4	0	4	4	-3	2	0	1	0	0	13	8	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.0	0.5
Maxim Lamarche	D	BaC	8	0	4	4	-5	12	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Marc-Antoine Carrier	D	Que	11	0	4	4	3	4	0	2	0	0	13	3	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.36	0.36
Etienne Boutet	D	Rim	21	0	4	4	7	18	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.86
Sebastien Trudeau	RW	Bat	6	3	0	3	0	0	0	0	0	0	11	6	1	1	0	0	0	0	0	0	0.0	3	1	33.3	0.5	0.0
Andre Bouvet-Morrissette	RW	Dru	4	2	1	3	-3	2	2	1	0	0	6	5	0	0	0	0	0	0	0	0	0.0	8	3	37.5	0.75	0.5
Samuel Courtemanche	LW	Gat	4	2	1	3	0	2	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0.0	8	5	62.5	0.75	0.5
Patrick Delisle-Houde	LW	Mon	4	2	1	3	-4	10	1	1	0	0	12	8	0	0	0	0	0	0	0	0	0.0	32	17	53.1	0.75	2.5
Raman Hrabarenka	D	Dru	4	2	1	3	-9	6	2	1	0	0	16	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.5
Philippe Maillet	C	Vic	4	2	1	3	-5	2	0	1	0	0	13	7	0	0	0	0	0	0	0	0	0.0	100	40	40.0	0.75	0.5
James Melindy	D	Mon	4	2	1	3	-7	12	2	0	0	0	5	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	3.0
Felix Girard	C	BaC	8	2	1	3	2	14	0	0	1	0	6	4	1	0	1	0	0	0	0	0	0.0	191	99	51.8	0.38	1.75
Devon MacAusland	C	Mon	3	1	2	3	-6	4	0	1	0	0	8	7	0	0	0	0	0	0	0	0	0.0	43	22	51.2	1.0	1.33
Olivier Archambault	LW	Dru	4	1	2	3	-4	0	1	1	0	0	5	2	0	0	0	0	0	0	0	0	0.0	9	6	66.7	0.75	0.0
Jean-Sebastien Dea	C	Rou	4	1	2	3	-5	0	1	1	0	0	4	3	0	0	0	0	0	0	0	0	0.0	97	47	48.5	0.75	0.0
Alex Emond	C	Dru	4	1	2	3	-6	6	1	2	0	0	13	9	0	0	1	0	0	0	0	0	0.0	138	71	51.4	0.75	1.5
Yanni Gourde	LW	Vic	4	1	2	3	-2	6	0	1	0	0	9	5	0	0	0	0	0	0	0	0	0.0	14	7	50.0	0.75	1.5
Cedrick Henley	LW	VdO	4	1	2	3	-1	15	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.75	3.75
Samuel Henley	LW	VdO	4	1	2	3	0	9	0	2	1	0	8	8	0	0	1	0	0	0	0	0	0.0	2	0	0.0	0.75	2.25
Marek Hrivik	LW	Mon	4	1	2	3	-6	0	1	1	0	0	17	8	0	0	1	0	0	0	0	0	0.0	14	6	42.9	0.75	0.0
Adam Janosik	D	Gat	4	1	2	3	-7	10	0	1	0	0	6	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.5
Matthieu Theriault	C	VdO	4	1	2	3	-4	0	0	0	0	1	8	6	0	0	0	0	0	0	0	0	0.0	95	58	61.1	0.75	0.0
Mathieu Lavallee	RW	Que	11	1	2	3	3	6	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0.0	6	1	16.7	0.27	0.55
Alexandre Roy	LW	Chi	12	1	2	3	-2	17	0	0	0	0	19	11	1	1	0	0	0	0	0	0	0.0	1	0	0.0	0.25	1.42
Andrew Ryan	LW	Hal	14	1	2	3	-4	4	0	0	0	0	19	14	0	0	0	0	0	0	0	0	0.0	9	4	44.4	0.21	0.29
Travis Randell	RW	Hal	17	1	2	3	-6	8	0	0	0	0	30	6	0	0	1	0	0	0	0	0	0.0	105	61	58.1	0.18	0.47
Jonathan Lavoie	LW	Rim	21	1	2	3	4	30	0	0	1	1	26	9	0	0	0	0	0	0	0	0	0.0	37	14	37.8	0.14	1.43
Alexandre Tanguay	LW	Rim	21	1	2	3	-1	10	0	0	0	0	20	10	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.14	0.48
Phillip Danault	C	Vic	4	0	3	3	-1	4	0	0	0	1	10	3	0	0	0	0	0	0	0	0	0.0	123	66	53.7	0.75	1.0
Adam Stevens	RW	Bat	6	0	3	3	3	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0.0	16	8	50.0	0.5	0.33
Dale Deon	D	Rim	9	0	3	3	2	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Olivier Picard	D	BLB	9	0	3	3	8	9	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Philippe Archambault	D	Que	10	0	3	3	6	12	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.2
Maximilien Le Sieur	RW	Sha	11	0	3	3	-2	6	0	0	0	1	14	7	0	0	0	0	0	0	0	0	0.0	44	25	56.8	0.27	0.55
Peter Sakaris	LW	Sha	11	0	3	3	-3	8	0	1	0	0	13	2	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.27	0.73
Ian Saab	D	SNB	12	0	3	3	2	21	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.75
Luca Ciampini	LW	Hal	13	0	3	3	0	6	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.46
Maxime Villemaire	C	SNB	13	0	3	3	2	27	0	0	0	0	19	11	0	0	0	0	0	0	0	0	0.0	10	6	60.0	0.23	2.08
Jacob Gervais-Chouinard	G	Rim	20	0	3	3	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.3
Samuel Roussy	D	Mon	3	2	0	2	1	4	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.33
Bronson Beaton	RW	Cap	4	2	0	2	-2	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0.0	40	16	40.0	0.5	0.0
Adam Chapman	C	Gat	4	2	0	2	-2	6	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0.0	33	11	33.3	0.5	1.5
Yannick Dube	LW	Vic	4	2	0	2	0	0	2	0	0	0	10	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Kyle Farrell	C	Cap	4	2	0	2	-3	4	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0.0	9	3	33.3	0.5	1.0
Alexandre Grand-Maison	LW	Sha	3	1	1	2	2	8	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.67
Stefan Fournier	RW	Vic	4	1	1	2	-5	2	1	0	0	0	9	6	0	0	0	0	0	0	0	0	0.0	15	7	46.7	0.5	0.5
Tomas Hyka	RW	Gat	4	1	1	2	-5	0	0	1	0	0	8	6	0	0	1	0	0	0	0	0	0.0	16	7	43.8	0.5	0.0
Raphael Lafontaine	LW	Gat	4	1	1	2	-2	6	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0.0	54	21	38.9	0.5	1.5
Mathieu Lemay	RW	Rou	4	1	1	2	-2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.5	0.5
Rock Regimbald	C	Gat	4	1	1	2	-7	8	1	1	0	0	14	9	0	0	0	0	0	0	0	0	0.0	126	62	49.2	0.5	2.0
Michael Santini	RW	Dru	4	1	1	2	-5	2	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.5	0.5
Maxime St-Cyr	C	Rou	4	1	1	2	-2	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0.0	53	26	49.1	0.5	0.0
Sean Girard	D	Bat	6	1	1	2	-2	15	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.5
Christophe Lalancette	RW	Bat	6	1	1	2	-3	2	0	1	0	0	11	4	0	0	0	0	0	0	0	0	0.0	77	33	42.9	0.33	0.33
Etienne Salvail	LW	Bat	6	1	1	2	-2	10	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.33	1.67
Sacha Guimond	D	BaC	8	1	1	2	-5	2	0	1	0	0	10	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.25
Gabriel Verpaelst	D	BaC	8	1	1	2	2	37	0	0	0	0	9	3	1	0	0	0	0	0	0	0	0.0	3	0	0.0	0.25	4.63
Elie Berube	D	BLB	10	1	1	2	-1	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.2
Kurt Etchegary	C	Que	11	1	1	2	0	6	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0.0	94	56	59.6	0.18	0.55
Jean-Christophe Laflamme	LW	BLB	11	1	1	2	-4	4	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.18	0.36
Trey Lewis	D	Hal	17	1	1	2	0	23	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.12	1.35
Dominic Poulin	D	Chi	17	1	1	2	0	22	0	0	0	1	15	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	1.29
Spencer MacDonald	D	SNB	3	0	2	2	1	9	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	3.0
Sven Andrighetto	RW	Rou	4	0	2	2	-6	4	0	2	0	0	10	6	0	0	0	0	0	0	0	0	0.0	6	2	33.3	0.5	1.0
Jeremie Blain	D	Vic	4	0	2	2	-5	6	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Kyle Campbell	RW	Cap	4	0	2	2	-3	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.5	0.5
Raphael Corriveau	RW	Cap	4	0	2	2	-8	4	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.5	1.0
Mitchell Deruelle	D	Mon	4	0	2	2	-4	2	0	1	0	0	6	5	0	0	0	0	0	0	0	0	0.0	30	15	50.0	0.5	0.5
