PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Peter Abbandonato	C	Rou	7	4	5	9	1	2	1	2	0	0	17	13	2	0	1	1	0	0	0	0	0.0	124	59	47.6	1.29	0.29
Samuel L'Italien	C	Bat	20	4	5	9	18	6	0	0	1	3	22	11	1	0	0	1	0	0	0	0	0.0	448	242	54.0	0.45	0.3
Samuel Dove-McFalls	C	Rim	7	3	6	9	3	6	1	1	0	0	24	9	0	0	2	1	0	0	0	0	0.0	205	118	57.6	1.29	0.86
Vincent Lanoue	D	Vic	14	3	6	9	1	4	1	3	0	0	22	7	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.29
Jeremie Beaudin	D	Vic	14	1	8	9	3	0	1	4	0	0	30	6	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Saku Vesterinen	D	Cha	18	1	8	9	-5	2	1	2	0	0	15	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.11
Thomas Ethier	LW	BLB	22	6	2	8	0	14	1	0	0	0	52	29	0	0	1	2	0	0	0	0	0.0	1	0	0.0	0.36	0.64
Rafael Harvey-Pinard	LW	Rou	7	5	3	8	-1	2	3	3	0	0	28	24	0	0	0	0	0	0	0	0	0.0	3	1	33.3	1.14	0.29
Maxime Fortier	RW	Hal	9	5	3	8	-2	0	1	0	1	0	33	20	1	0	1	1	0	0	0	0	0.0	12	3	25.0	0.89	0.0
Kevin Klima	C	Chi	6	4	4	8	1	6	2	1	0	0	23	7	0	0	0	0	0	0	0	0	0.0	131	63	48.1	1.33	1.0
Yaroslav Alexeyev	RW	She	9	4	4	8	-1	4	1	2	0	0	23	12	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.89	0.44
Chase Harwell	RW	Vic	12	4	4	8	0	10	1	1	0	0	27	19	0	0	1	1	0	0	0	0	0.0	119	69	58.0	0.67	0.83
Dominic Cormier	D	Vic	14	3	5	8	4	6	2	1	0	0	25	6	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.57	0.43
Jocktan Chainey	D	Hal	9	2	6	8	-1	4	0	4	0	0	16	2	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.89	0.44
Benoit-Olivier Groulx	LW	Hal	9	2	6	8	2	14	0	1	0	1	24	15	1	0	0	0	0	0	0	0	0.0	236	121	51.3	0.89	1.56
Remy Anglehart	C	BLB	15	2	6	8	1	12	1	2	0	0	17	17	0	0	0	0	0	0	0	0	0.0	183	113	61.7	0.53	0.8
Charle-Edouard D'Astous	D	Rim	7	1	7	8	3	12	0	2	0	0	18	7	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.14	1.71
Tobie Paquette-Bisson	D	BLB	22	0	8	8	20	12	0	2	0	0	28	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.55
Dawson Theede	LW	Gat	5	5	2	7	3	16	2	1	1	0	18	16	0	0	1	0	0	0	0	0	0.0	51	24	47.1	1.4	3.2
Pavel Koltygin	LW	Dru	10	5	2	7	4	0	0	0	0	0	20	12	0	0	1	0	0	0	0	0	0.0	40	21	52.5	0.7	0.0
Alexis Lafreniere	LW	Rim	7	4	3	7	3	12	2	1	0	0	23	12	1	1	1	1	0	0	0	0	0.0	0	0	0.0	1.0	1.71
Connor Moynihan	LW	Hal	9	4	3	7	2	22	3	0	0	0	14	8	0	0	1	1	0	0	0	0	0.0	3	1	33.3	0.78	2.44
Connor Bramwell	LW	Dru	10	4	3	7	4	7	1	1	0	0	17	8	0	0	0	2	0	0	0	0	0.0	9	4	44.4	0.7	0.7
Nicolas Poulin	LW	She	11	4	3	7	-2	14	1	0	0	0	48	21	0	0	0	2	0	0	0	0	0.0	3	1	33.3	0.64	1.27
Nicolas Guay	C	Dru	8	3	4	7	-1	4	1	2	0	0	29	23	0	0	1	0	0	0	0	0	0.0	139	75	54.0	0.88	0.5
Alexander Khovanov	C	Mon	12	3	4	7	-7	14	1	2	0	0	23	16	0	0	0	0	0	0	0	0	0.0	103	33	32.0	0.58	1.17
Mathieu Boucher	LW	Rou	7	2	5	7	1	0	2	3	0	0	25	18	0	0	0	1	0	0	0	0	0.0	9	4	44.4	1.0	0.0
Adam Capannelli	C	Mon	12	2	5	7	-7	14	1	1	0	0	17	11	0	0	1	0	0	0	0	0	0.0	191	82	42.9	0.58	1.17
Samuel Bolduc	D	BLB	20	2	5	7	14	0	0	1	0	0	18	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.35	0.0
Anthony Poulin	C	BLB	22	2	5	7	0	13	0	0	1	0	15	9	0	0	1	0	0	0	0	0	0.0	240	113	47.1	0.32	0.59
Jarrett Baker	D	Dru	10	1	6	7	7	18	0	0	0	0	20	3	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	1.8
Brendon Clavelle	D	Cha	18	1	6	7	13	9	0	0	0	0	20	2	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.39	0.5
Aleksi Anttalainen	D	BLB	22	1	6	7	-3	12	1	2	0	0	22	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.55
Denis Mikhnin	RW	Rim	7	5	1	6	2	6	0	1	0	0	19	13	0	0	1	0	0	0	0	0	0.0	6	1	16.7	0.86	0.86
Samuel Poulin	LW	She	11	5	1	6	-2	6	2	1	0	0	31	19	2	0	1	0	0	0	0	0	0.0	9	2	22.2	0.55	0.55
Brady Pataki	RW	Mon	12	5	1	6	1	11	1	0	1	0	21	12	0	0	0	1	0	0	0	0	0.0	5	2	40.0	0.5	0.92
Kelly Klima	RW	Chi	6	3	3	6	-1	8	0	2	0	0	14	5	1	0	1	0	0	0	0	0	0.0	3	2	66.7	1.0	1.33
Matthew Boucher	LW	Que	7	3	3	6	-3	12	0	0	0	0	34	9	0	0	0	1	0	0	0	0	0.0	138	75	54.3	0.86	1.71
Anthony Gagnon	RW	Rim	7	3	3	6	5	4	1	0	0	0	17	11	1	0	0	0	0	0	0	0	0.0	15	4	26.7	0.86	0.57
Jonathan Aspirot	D	Mon	10	3	3	6	0	20	1	1	0	1	12	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Justin Pare	C	Vic	14	3	3	6	2	8	0	0	0	0	10	9	2	0	0	0	0	0	0	0	0.0	49	19	38.8	0.43	0.57
Mathieu Olivier	RW	She	10	2	4	6	0	14	1	1	0	0	43	25	0	0	1	0	0	0	0	0	0.0	52	30	57.7	0.6	1.4
Simon Le Coultre	D	Mon	12	2	4	6	-9	4	0	3	0	1	22	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Dylan Seitz	LW	Mon	12	2	4	6	-2	27	0	0	0	0	15	9	1	0	0	1	0	0	0	0	0.0	27	11	40.7	0.5	2.25
D'Artagnan Joly	C	BaC	5	0	6	6	-3	6	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0.0	67	28	41.8	1.2	1.2
Robert Lynch	RW	Dru	10	0	6	6	-1	0	0	1	0	0	17	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Thomas Gregoire	D	She	11	0	6	6	-1	2	0	4	0	0	37	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.18
Antoine Crete-Belzile	D	BLB	18	0	6	6	13	8	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.44
Keenan MacIsaac	D	Bat	20	0	6	6	7	10	0	1	0	1	16	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.5
Joel Bishop	LW	Hal	9	3	2	5	3	6	0	0	0	0	12	7	0	0	0	1	0	0	0	0	0.0	45	19	42.2	0.56	0.67
Raphael Lavoie	C	Hal	9	3	2	5	-2	5	1	0	0	0	40	21	1	0	0	0	0	0	0	0	0.0	138	62	44.9	0.56	0.56
Mathieu Sevigny	LW	Vic	14	3	2	5	2	15	0	0	1	0	16	9	0	0	2	0	0	0	0	0	0.0	44	21	47.7	0.36	1.07
Declan Smith	C	Cap	5	2	3	5	0	8	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0.0	95	42	44.2	1.0	1.6
Zachary Lavigne	LW	Chi	6	2	3	5	2	2	0	1	0	0	14	5	0	0	0	2	0	0	0	0	0.0	11	3	27.3	0.83	0.33
Pascal Laberge	C	Que	7	2	3	5	-3	10	0	1	0	0	18	3	1	0	0	0	0	0	0	0	0.0	21	5	23.8	0.71	1.43
Mathieu Nadeau	RW	Rim	7	2	3	5	0	0	0	2	0	0	24	12	1	0	0	0	0	0	0	0	0.0	25	14	56.0	0.71	0.0
Jakob Pelletier	C	Mon	10	2	3	5	-7	6	1	2	0	0	21	11	1	0	0	1	0	0	0	0	0.0	4	2	50.0	0.5	0.6
Marek Zachar	LW	She	11	2	3	5	-2	6	0	1	0	0	40	27	1	1	0	0	0	0	0	0	0.0	84	49	58.3	0.45	0.55
Samuel Houde	LW	Chi	6	1	4	5	-1	4	0	1	0	0	11	6	0	0	0	0	0	0	0	0	0.0	73	30	41.1	0.83	0.67
Philipp Kurashev	C	Que	6	1	4	5	-5	6	1	2	0	0	16	6	0	0	0	0	0	0	0	0	0.0	88	52	59.1	0.83	1.0
Morgan Nauss	D	Chi	6	1	4	5	2	2	1	1	0	0	9	1	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.83	0.33
Felix Bibeau	C	Rou	7	1	4	5	-1	10	1	3	0	0	19	11	0	0	0	0	0	0	0	0	0.0	175	84	48.0	0.71	1.43
William Cyr	D	Rou	7	1	4	5	-1	2	1	4	0	0	7	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.71	0.29
Alex Breton	D	Gat	5	0	5	5	2	0	0	2	0	1	19	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Olivier Desjardins	D	Cha	18	0	5	5	2	8	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.28	0.44
Sullivan Sparkes	C	Cha	18	4	0	4	4	16	0	0	0	0	25	13	0	0	2	1	0	0	0	0	0.0	124	52	41.9	0.22	0.89
Ivan Chekhovich	LW	BaC	5	3	1	4	0	2	1	0	0	0	26	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.4
Gabriel Fortier	C	BaC	5	3	1	4	-1	0	0	1	0	0	20	8	0	0	0	1	0	0	0	0	0.0	119	73	61.3	0.8	0.0
Morgan Adams-Moisan	RW	Dru	7	3	1	4	-1	7	1	0	0	0	11	9	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.57	1.0
Olivier Garneau	LW	Que	7	3	1	4	1	4	1	0	0	0	20	14	0	0	0	2	0	0	0	0	0.0	30	13	43.3	0.57	0.57
Andrew Coxhead	C	Que	7	2	2	4	5	2	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0.0	101	39	38.6	0.57	0.29
Xavier Simoneau	C	Dru	10	2	2	4	-2	18	0	0	0	0	14	7	0	0	0	0	0	0	0	0	0.0	135	67	49.6	0.4	1.8
Sam Dunn	D	Que	7	1	3	4	-7	0	1	2	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Ryan DaSilva	D	BLB	9	1	3	4	3	4	1	2	0	0	20	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.44
Dawson Mercer	RW	Dru	10	1	3	4	0	0	0	0	0	0	15	9	1	0	0	0	0	0	0	0	0.0	5	1	20.0	0.4	0.0
Hugo Roy	C	She	11	1	3	4	-1	2	1	0	0	0	23	14	0	0	1	0	0	0	0	0	0.0	225	112	49.8	0.36	0.18
Felix Boivin	D	Vic	14	1	3	4	-1	8	0	0	0	0	26	5	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Taylor Egan	D	Cha	17	1	3	4	-4	4	1	1	0	0	15	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.24
Chase Stewart	D	Rim	6	0	4	4	5	15	0	1	0	0	11	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.5
Marc-Olivier Duquette	D	Dru	9	0	4	4	3	8	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.89
Jared McIsaac	D	Hal	9	0	4	4	0	8	0	2	0	0	25	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.89
Olivier Crete-Belzile	D	She	11	0	4	4	2	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
Elijah Francis	D	Bat	19	0	4	4	10	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.47
Anthony Beauchamp	RW	Gat	5	3	0	3	1	2	1	0	0	0	10	7	1	0	0	0	0	0	0	0	0.0	5	1	20.0	0.6	0.4
Jesse Sutton	C	Que	6	3	0	3	2	2	0	0	0	0	12	12	2	0	1	0	0	0	0	0	0.0	49	29	59.2	0.5	0.33
Adam McCormick	D	Cap	5	2	1	3	-5	0	1	0	0	0	7	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Patrik Hrehorcak	RW	Rou	7	2	1	3	1	2	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0.0	5	3	60.0	0.43	0.29
Cedric Desruisseaux	LW	Dru	9	2	1	3	-2	4	1	0	0	0	11	8	0	0	1	0	0	0	0	0	0.0	3	2	66.7	0.33	0.44
Sam King	RW	Cha	18	2	1	3	-5	8	0	0	1	0	22	8	0	0	0	0	0	0	0	0	0.0	22	4	18.2	0.17	0.44
Mathieu Boissonneault	LW	BLB	21	2	1	3	-1	4	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	52	28	53.8	0.14	0.19
Nathan Hudgin	RW	VdO	4	1	2	3	-5	6	0	2	0	0	7	4	0	0	0	0	0	0	0	0	0.0	23	6	26.1	0.75	1.5
Alexandre Landreville	C	Gat	5	1	2	3	-5	6	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0.0	125	77	61.6	0.6	1.2
Dmitry Zavgorodniy	LW	Rim	7	1	2	3	-1	0	1	0	0	0	17	12	0	0	0	0	0	0	0	0	0.0	13	9	69.2	0.43	0.0
Ben Higgins	C	Hal	9	1	2	3	0	0	0	0	1	0	13	6	0	0	0	0	0	0	0	0	0.0	27	9	33.3	0.33	0.0
Xavier Bernard	D	Dru	10	1	2	3	-10	10	1	1	0	0	17	1	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.0
Jacob Hudson	RW	Mon	11	1	2	3	-1	13	1	1	0	0	6	4	0	0	0	0	0	0	0	0	0.0	73	20	27.4	0.27	1.18
Michal Ivan	D	Bat	20	1	2	3	6	8	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.4
Bradley Lalonde	D	BaC	5	0	3	3	-3	12	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.4
Mathieu Bizier	C	Rim	7	0	3	3	1	2	0	1	0	0	13	6	0	0	0	0	0	0	0	0	0.0	77	41	53.2	0.43	0.29
Tyler Hinam	RW	Rou	7	0	3	3	-1	2	0	0	0	0	17	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Will Thompson	D	Rou	7	0	3	3	-1	4	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Walter Flower	D	Hal	8	0	3	3	5	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.25
Justin Barron	D	Hal	9	0	3	3	1	2	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.33	0.22
Jake Ryczek	D	Hal	9	0	3	3	-1	2	0	1	0	0	23	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Michael Kemp	D	BLB	22	0	3	3	10	16	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.73
David Henley	D	VdO	4	2	0	2	-2	12	1	0	0	0	12	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	3.0
Jordan Ty Fournier	RW	Cap	5	2	0	2	-5	4	0	0	1	0	13	9	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.4	0.8
Shaun Miller	RW	Cap	5	2	0	2	2	14	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.4	2.8
Vincent Tremblay-Lapalme	C	Chi	6	2	0	2	-4	4	0	0	0	0	7	3	0	0	1	0	0	0	0	0	0.0	92	45	48.9	0.33	0.67
Tommy Beaudoin	RW	Rou	7	2	0	2	1	0	0	0	0	0	14	10	0	0	2	0	0	0	0	0	0.0	13	8	61.5	0.29	0.0
Yan Dion	LW	VdO	4	1	1	2	-1	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0.0	54	24	44.4	0.5	0.5
Ivan Kozlov	LW	VdO	4	1	1	2	0	6	1	0	0	0	8	7	0	0	1	0	0	0	0	0	0.0	3	1	33.3	0.5	1.5
Samuel Naud	RW	Rou	4	1	1	2	1	0	0	0	0	0	6	3	1	0	0	0	0	0	0	0	0.0	3	2	66.7	0.5	0.0
Xavier Bouchard	D	BaC	5	1	1	2	-4	2	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Leon Gawanke	D	Cap	5	1	1	2	-3	5	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.0
Jordan Martel	LW	BaC	5	1	1	2	-6	8	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	1.6
Christian Huntley	D	Que	7	1	1	2	-1	0	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Gregor MacLeod	C	Que	7	1	1	2	-4	8	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0.0	17	8	47.1	0.29	1.14
Brett Crossley	C	Hal	9	1	1	2	-1	6	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0.0	22	11	50.0	0.22	0.67
Felix Robert	C	She	11	1	1	2	-4	8	0	0	0	0	24	14	1	0	0	0	0	0	0	0	0.0	156	77	49.4	0.18	0.73
Anderson MacDonald	LW	Mon	12	1	1	2	-13	12	1	0	0	0	21	12	0	0	0	0	0	0	0	0	0.0	12	7	58.3	0.17	1.0
Adam Cheezo	RW	VdO	4	0	2	2	-2	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.5	0.0
Alexandre Couture	RW	VdO	4	0	2	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.5	0.0
Maxence Guenette	D	VdO	4	0	2	2	-1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Phelix Martineau	C	Cap	5	0	2	2	-4	6	0	1	0	1	11	4	0	0	0	0	0	0	0	0	0.0	129	65	50.4	0.4	1.2
Vladislav Kotkov	RW	Chi	6	0	2	2	-2	2	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Samuel Harvey	G	Rou	7	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Vincent Marleau	C	Rou	7	0	2	2	-1	6	0	0	0	0	14	7	0	0	0	0	0	0	0	0	0.0	118	60	50.8	0.29	0.86
Etienne Verrette	D	Que	7	0	2	2	3	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Brandon Skubel	RW	Dru	10	0	2	2	-2	13	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.2	1.3
Gabriel Sylvestre	D	Mon	12	0	2	2	-5	20	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.67
Jerome Gravel	D	Vic	14	0	2	2	10	6	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.43
Cayse Ton	C	Cha	18	0	2	2	0	11	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0.0	36	10	27.8	0.11	0.61
