PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Tomas Kubalik	C	Vic	16	4	10	14	-1	8	2	4	0	0	50	50	0	0	1	1	0	0	0	0	0.0	111	59	53.2	0.88	0.5
Jonathan Audy-Marchessault	C	Que	9	3	11	14	1	14	0	6	0	1	29	29	0	0	0	1	0	0	0	0	0.0	248	133	53.6	1.56	1.56
Felix Lefrancois	C	Rim	12	3	11	14	-2	14	1	4	0	0	28	28	0	0	2	0	0	0	0	0	0.0	294	126	42.9	1.17	1.17
Ryan Kavanagh	D	Rim	12	7	6	13	-3	6	3	4	0	0	40	40	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.08	0.5
Joel Champagne	C	Vic	16	7	6	13	-1	16	4	2	0	0	44	44	2	0	3	1	0	0	0	0	0.0	436	255	58.5	0.81	1.0
Travis McIsaac	C	Vic	16	7	6	13	-4	11	5	3	0	0	44	44	0	0	1	3	0	0	0	0	0.0	185	91	49.2	0.81	0.69
Marc-Antoine Desnoyers	D	Dru	14	5	8	13	9	27	2	3	1	1	49	49	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.93	1.93
Joel Chouinard	D	Vic	16	3	10	13	2	6	2	6	0	0	36	36	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.81	0.38
Ted Stephens	C	Mon	21	3	10	13	3	0	2	3	0	0	33	33	1	0	0	0	0	0	0	0	0.0	348	176	50.6	0.62	0.0
Devon MacAusland	C	Mon	21	6	6	12	4	17	0	1	0	0	38	38	1	0	1	0	0	0	0	0	0.0	6	2	33.3	0.57	0.81
Mikhail Stefanovich	RW	Que	8	3	9	12	1	10	2	4	0	0	25	25	1	0	0	0	0	0	0	0	0.0	69	41	59.4	1.5	1.25
Dmitry Kostromitin	D	Rou	11	2	10	12	-5	2	1	7	0	1	16	16	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.09	0.18
Gleason Fournier	D	Rim	12	2	10	12	0	10	0	3	0	0	23	23	1	1	0	1	0	0	0	0	0.0	0	0	0.0	1.0	0.83
Marc-Olivier Vallerand	LW	Que	9	7	4	11	-1	6	4	2	1	0	32	32	1	0	0	0	0	0	0	0	0.0	42	19	45.2	1.22	0.67
Alex Belzile	RW	Rim	12	7	4	11	-5	14	3	0	0	0	29	29	1	0	0	1	0	0	0	0	0.0	7	3	42.9	0.92	1.17
Marc-Olivier Vachon	C	Dru	14	7	4	11	7	4	1	0	1	0	39	39	0	0	1	1	0	0	0	0	0.0	347	209	60.2	0.79	0.29
Philippe Cornet	LW	Rou	11	5	6	11	-1	6	1	3	0	0	37	37	1	1	0	0	0	0	0	0	0.0	6	5	83.3	1.0	0.55
Alexis Piette	C	Chi	7	1	10	11	-6	6	0	5	0	0	18	18	0	0	0	0	0	0	0	0	0.0	166	102	61.4	1.57	0.86
Scott Brannon	RW	Mon	18	6	4	10	5	6	1	1	0	0	60	60	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.56	0.33
Danick Gauthier	RW	SNB	21	6	4	10	5	8	0	0	0	0	34	34	0	0	1	1	0	0	0	0	0.0	286	127	44.4	0.48	0.38
Alex Emond	LW	Rim	11	5	5	10	-1	18	1	1	0	0	18	18	1	0	0	0	0	0	0	0	0.0	274	132	48.2	0.91	1.64
Dmitri Kugryshev	RW	Que	9	4	6	10	-3	8	2	4	1	0	35	35	0	0	0	0	0	0	0	0	0.0	2	0	0.0	1.11	0.89
Ryan Bourque	LW	Que	9	3	7	10	-7	6	0	7	0	0	29	29	0	0	1	0	0	0	0	0	0.0	20	10	50.0	1.11	0.67
Guillaume Goulet	RW	Vic	16	3	7	10	4	12	0	0	0	0	47	47	0	0	1	1	0	0	0	0	0.0	4	0	0.0	0.63	0.75
Stephen MacAulay	C	SNB	21	2	8	10	7	10	1	0	0	0	16	16	0	0	1	0	0	0	0	0	0.0	61	30	49.2	0.48	0.48
Dominic Jalbert	D	Chi	7	1	9	10	-8	10	0	7	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.43	1.43
Jakub Culek	LW	Rim	12	6	3	9	5	4	1	0	0	0	14	14	0	0	3	0	0	0	0	0	0.0	19	6	31.6	0.75	0.33
Olivier Hinse	LW	Que	9	5	4	9	0	0	2	2	0	0	15	15	2	2	1	0	0	0	0	0	0.0	11	4	36.4	1.0	0.0
Nicholas Pard	RW	SNB	13	5	4	9	4	14	1	1	1	0	25	25	3	0	0	0	0	0	0	0	0.0	4	0	0.0	0.69	1.08
Antoine Roussel	LW	Chi	7	4	5	9	2	10	2	0	0	0	19	19	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.29	1.43
Allain Saulnier	RW	Mon	21	3	6	9	6	2	1	0	0	0	23	23	1	0	0	0	0	0	0	0	0.0	6	1	16.7	0.43	0.1
Gabriel Levesque	C	Rou	11	2	7	9	0	0	1	4	0	0	20	20	0	0	0	0	0	0	0	0	0.0	171	71	41.5	0.82	0.0
Alex Noel	C	Gat	11	0	9	9	-8	10	0	5	0	0	25	25	0	0	0	0	0	0	0	0	0.0	92	45	48.9	0.82	0.91
Christophe Losier	C	Rou	11	4	4	8	-1	0	1	2	0	0	29	29	0	0	1	1	0	0	0	0	0.0	192	101	52.6	0.73	0.0
Chris Doyle	LW	Vic	14	4	4	8	1	12	1	1	0	0	40	40	1	0	0	0	0	0	0	0	0.0	6	2	33.3	0.57	0.86
Denis Kindl	C	Gat	10	3	5	8	-4	6	2	3	0	0	21	21	0	0	1	1	0	0	0	0	0.0	138	60	43.5	0.8	0.6
Simon Jodoin	D	Mon	15	3	5	8	7	17	2	2	0	0	16	16	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.53	1.13
Eric Faille	C	Bat	5	2	6	8	3	0	0	3	0	1	17	17	0	0	0	1	0	0	0	0	0.0	220	97	44.1	1.6	0.0
Nicolas Deslauriers	D	Rou	11	2	6	8	3	2	2	1	0	0	24	24	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.18
Sergey Ostapchuk	RW	Rou	11	2	6	8	1	18	1	2	1	0	34	34	0	0	0	0	0	0	0	0	0.0	8	3	37.5	0.73	1.64
Jonathan Brunelle	LW	Dru	14	2	6	8	4	8	0	2	0	0	30	30	0	0	0	2	0	0	0	0	0.0	1	1	100.0	0.57	0.57
Emmanuel Boudreau	D	Vic	16	1	7	8	-2	16	1	5	0	0	22	22	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Samuel Groulx	D	Vic	16	1	7	8	5	18	0	5	0	0	20	20	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.13
Patrick Delisle-Houde	LW	Rim	10	0	8	8	-5	10	0	3	0	0	22	22	0	0	0	0	0	0	0	0	0.0	10	4	40.0	0.8	1.0
Trevor Parkes	RW	Mtl	7	6	1	7	0	4	4	0	0	0	29	29	1	0	0	1	0	0	0	0	0.0	4	4	100.0	1.0	0.57
Philippe Maillet	C	Vic	16	6	1	7	6	2	1	0	0	0	22	22	2	0	1	0	0	0	0	0	0.0	6	5	83.3	0.44	0.13
David Gilbert	C	Bat	5	5	2	7	-2	6	3	2	1	0	22	22	0	0	1	0	0	0	0	0	0.0	87	42	48.3	1.4	1.2
Maxime Sauve	C	VdO	6	5	2	7	0	2	1	1	0	0	10	10	1	0	0	0	0	0	0	0	0.0	117	63	53.8	1.17	0.33
Adam Janosik	D	Gat	10	5	2	7	-6	4	4	2	0	0	7	7	0	0	3	0	0	0	0	0	0.0	0	0	0.0	0.7	0.4
Mike Thomas	LW	SNB	18	4	3	7	1	11	1	0	0	0	28	28	1	0	0	1	0	0	0	0	0.0	5	3	60.0	0.39	0.61
Jonathan Lessard	RW	Bat	5	3	4	7	-1	8	0	4	0	0	23	23	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	1.6
Samuel Morneau	C	VdO	6	3	4	7	1	20	3	1	0	0	14	14	0	0	1	0	0	0	0	0	0.0	18	7	38.9	1.17	3.33
Jeff Desjardins	C	Rou	11	3	4	7	-1	10	2	1	0	0	19	19	0	0	0	1	0	0	0	0	0.0	279	163	58.4	0.64	0.91
Hubert Labrie	D	Gat	11	3	4	7	-4	20	0	2	0	1	24	24	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.64	1.82
Remi Blanchard	D	Dru	14	3	4	7	-8	4	2	3	0	0	34	34	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.29
Tye McGinn	LW	Gat	10	2	5	7	-1	12	1	2	0	0	21	21	1	0	0	0	0	0	0	0	0.0	4	3	75.0	0.7	1.2
Yoan Pinette	RW	Gat	11	2	5	7	-6	0	2	4	0	0	20	20	0	0	1	0	0	0	0	0	0.0	10	8	80.0	0.64	0.0
Guillaume Asselin	RW	Mtl	7	1	6	7	-1	6	0	4	0	0	14	14	0	0	0	0	0	0	0	0	0.0	2	1	50.0	1.0	0.86
Andrew Randazzo	D	Dru	14	1	6	7	14	10	0	3	0	0	38	38	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.71
Benjamin Casavant	LW	PEI	5	3	3	6	-2	8	0	3	0	0	11	11	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.2	1.6
Mikael Tam	D	Que	9	3	3	6	-5	8	3	2	0	1	35	35	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.89
Pier-Luc Giguere	RW	Rou	11	3	3	6	0	2	2	0	0	1	15	15	0	0	0	0	0	0	0	0	0.0	10	4	40.0	0.55	0.18
Marco Scandella	D	VdO	6	2	4	6	-3	4	1	3	0	0	17	17	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.67
Mathieu Populus	RW	Chi	7	2	4	6	2	4	0	0	1	0	8	8	0	0	0	0	0	0	0	0	0.0	4	3	75.0	0.86	0.57
Jerome Gauthier-Leduc	D	Rou	11	2	4	6	2	2	1	1	0	0	20	20	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.18
Philippe Lefebvre	LW	Dru	14	2	4	6	7	9	0	0	0	0	33	33	0	0	0	1	0	0	0	0	0.0	15	9	60.0	0.43	0.64
Andrej Nestrasil	RW	Vic	16	2	4	6	-2	10	1	2	0	0	29	29	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.38	0.63
Zack Phillips	C	SNB	21	2	4	6	-5	4	1	3	0	0	35	35	0	0	1	0	0	0	0	0	0.0	166	82	49.4	0.29	0.19
Alex Saulnier	C	Mon	21	2	4	6	0	2	1	1	0	0	19	19	1	0	0	0	0	0	0	0	0.0	134	57	42.5	0.29	0.1
Jean-Philippe Mathieu	D	PEI	5	1	5	6	1	4	1	1	0	0	9	9	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.2	0.8
Pierre Durepos	D	SNB	21	1	5	6	8	4	1	2	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.19
Stephen Horyl	C	Cap	5	0	6	6	0	0	0	4	0	0	19	19	0	0	0	0	0	0	0	0	0.0	10	4	40.0	1.2	0.0
Etienne Boutet	D	Rim	12	0	6	6	1	18	0	2	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Alexandre Comtois	C	Dru	14	0	6	6	-2	0	0	1	0	0	21	21	0	0	0	0	0	0	0	0	0.0	126	62	49.2	0.43	0.0
Olivier Hotte	D	Dru	14	0	6	6	9	14	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.0
Emrik Guillemette	RW	Chi	7	4	1	5	-8	4	3	0	0	0	14	14	1	0	1	0	0	0	0	0	0.0	4	1	25.0	0.71	0.57
Charles Landry	D	Dru	14	3	2	5	15	10	0	1	0	0	21	21	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.71
Alexander Beaton	C	Gat	11	2	3	5	-1	8	1	1	1	0	21	21	0	0	0	0	0	0	0	0	0.0	208	113	54.3	0.45	0.73
Yanni Gourde	C	Vic	16	2	3	5	-1	20	0	0	0	0	22	22	1	0	0	1	0	0	0	0	0.0	91	27	29.7	0.31	1.25
Eric Gelinas	D	Chi	6	1	4	5	1	6	0	4	0	0	17	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	1.0
Alexandre Touchette	C	VdO	6	1	4	5	0	2	0	2	0	0	5	5	0	0	0	1	0	0	0	0	0.0	132	61	46.2	0.83	0.33
Samson Mahbod	RW	PEI	5	0	5	5	-2	10	0	2	0	0	13	13	0	0	0	0	0	0	0	0	0.0	108	60	55.6	1.0	2.0
Maxime Gravel	LW	Que	9	0	5	5	-1	2	0	1	0	1	27	27	0	0	0	0	0	0	0	0	0.0	138	65	47.1	0.56	0.22
Alex Wall	D	Mon	18	0	5	5	10	6	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.28	0.33
Matthew Brenton	LW	Mtl	7	4	0	4	3	8	0	0	1	0	26	26	0	0	0	1	0	0	0	0	0.0	12	5	41.7	0.57	1.14
Luke Adam	C	Cap	5	3	1	4	-8	2	3	1	0	0	23	23	0	0	1	1	0	0	0	0	0.0	91	46	50.5	0.8	0.4
Antoine Houde-Caron	LW	Sha	6	3	1	4	3	4	0	0	1	0	14	14	0	0	0	0	0	0	0	0	0.0	54	26	48.1	0.67	0.67
David Stich	D	Mtl	4	2	2	4	-1	4	1	0	0	0	13	13	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Jeremie Blain	D	Bat	5	2	2	4	0	10	2	2	0	0	13	13	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	2.0
Jarrad Struthers	RW	PEI	5	2	2	4	0	4	1	1	0	0	21	21	1	0	0	0	0	0	0	0	0.0	13	4	30.8	0.8	0.8
Michael Bournival	C	Sha	6	2	2	4	0	6	0	1	0	0	29	29	0	0	0	0	0	0	0	0	0.0	97	50	51.5	0.67	1.0
Simon Lacroix	D	VdO	6	2	2	4	1	12	1	1	0	0	10	10	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.0
Nicolas Therrien	D	Chi	7	2	2	4	-2	8	2	1	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.14
Cole MacMillan	C	Mon	9	2	2	4	1	4	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	6	4	66.7	0.44	0.44
Alexandre Beauregard	LW	Rou	11	2	2	4	-1	13	0	1	0	0	18	18	1	0	0	0	0	0	0	0	0.0	44	26	59.1	0.36	1.18
Mitchell Porowski	LW	Gat	11	2	2	4	-4	4	1	2	0	0	22	22	0	0	0	0	0	0	0	0	0.0	6	1	16.7	0.36	0.36
Charles-Antoine Roy	LW	Rim	11	2	2	4	3	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.36	0.36
Jeremy Gouchie	C	Mtl	5	1	3	4	1	2	1	2	0	0	12	12	0	0	0	0	0	0	0	0	0.0	86	41	47.7	0.8	0.4
Danick Paquette	RW	Que	5	1	3	4	1	21	1	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	4	2	50.0	0.8	4.2
Vincent Couture	LW	VdO	6	1	3	4	3	2	0	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Nicolas Chouinard	RW	Mtl	7	1	3	4	2	2	0	2	0	0	22	22	0	0	0	0	0	0	0	0	0.0	11	9	81.8	0.57	0.29
Eliezer Sherbatov	LW	Mtl	7	1	3	4	0	2	0	1	0	0	7	7	1	1	0	0	0	0	0	0	0.0	36	22	61.1	0.57	0.29
Steven Delisle	D	Rou	11	1	3	4	-2	12	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.09
Hugo Laporte	D	Gat	11	1	3	4	-6	22	1	3	0	0	14	14	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	2.0
Christian Ouellet	RW	Gat	11	1	3	4	-1	10	1	2	0	0	27	27	0	0	0	0	0	0	0	0	0.0	4	0	0.0	0.36	0.91
Jean-Laurence Beauchemin	D	Sha	6	0	4	4	1	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Shawn Morton-Boutin	D	VdO	6	0	4	4	0	6	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Gabriel Bourret	D	SNB	19	0	4	4	-2	8	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.42
Taylor Lambke	LW	Bat	5	3	0	3	-2	2	1	0	0	0	9	9	0	0	1	0	0	0	0	0	0.0	25	10	40.0	0.6	0.4
Sebastien Trudeau	RW	Bat	5	3	0	3	0	2	1	0	0	0	14	14	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jonathan Bonneau	LW	PEI	5	2	1	3	0	6	1	1	0	0	15	15	0	0	0	0	0	0	0	0	0.0	79	36	45.6	0.6	1.2
Louis-Philippe Lacroix	D	PEI	5	2	1	3	-3	2	0	1	1	0	12	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jonathan Hazen	RW	VdO	6	2	1	3	2	2	1	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	9	2	22.2	0.5	0.33
Pierrick Martel	C	Sha	6	2	1	3	3	7	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0.0	99	53	53.5	0.5	1.17
Philippe Paradis	LW	Sha	6	2	1	3	-2	4	1	0	0	0	18	18	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.5	0.67
Michael Belanger	C	Chi	7	2	1	3	-1	0	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0.0	58	33	56.9	0.43	0.0
Alexandre Lavoie	C	Chi	7	2	1	3	1	2	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	114	56	49.1	0.43	0.29
Rock Regimbald	C	Chi	7	2	1	3	-1	4	1	0	0	0	9	9	1	1	0	0	0	0	0	0	0.0	28	14	50.0	0.43	0.57
Dominic Savoie	RW	Que	9	2	1	3	-3	7	1	0	0	0	17	17	0	0	0	0	0	0	0	0	0.0	9	3	33.3	0.33	0.78
Alexandre Durette	RW	Rim	12	2	1	3	-1	4	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0.0	58	20	34.5	0.25	0.33
Benoit Levesque	RW	Dru	14	2	1	3	3	2	0	0	0	0	17	17	1	0	1	0	0	0	0	0	0.0	2	1	50.0	0.21	0.14
Stefan Fournier	RW	Lew	4	1	2	3	-1	2	1	2	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Ryan McKiernan	D	Bat	5	1	2	3	1	12	1	0	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.4
Adam Bourque-Leblanc	D	Chi	6	1	2	3	0	2	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Maximilien Le Sieur	RW	Sha	6	1	2	3	4	4	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	39	23	59.0	0.5	0.67
Dominik Schlumpf	D	Sha	6	1	2	3	3	4	0	0	0	0	10	10	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Vincent Bourgeois	D	Mtl	7	1	2	3	0	0	0	1	0	0	6	6	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Steve Lebel	LW	Chi	7	1	2	3	2	6	1	1	0	0	12	12	0	0	0	0	0	0	0	0	0.0	49	30	61.2	0.43	0.86
Patrick Cusack	D	Que	9	1	2	3	1	6	1	2	0	0	11	11	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Yannick Dube	LW	Vic	16	1	2	3	3	20	0	0	0	0	22	22	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.19	1.25
Vincent Arseneau	LW	Bat	5	0	3	3	-1	13	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.6	2.6
Olivier Dame-Malka	D	Bat	5	0	3	3	-3	10	0	2	0	0	13	13	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Jacob Lagace	RW	Cap	5	0	3	3	-6	4	0	3	0	0	8	8	0	0	0	0	0	0	0	0	0.0	31	20	64.5	0.6	0.8
Francis Meilleur	D	Cap	5	0	3	3	-4	0	0	3	0	0	9	9	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Pierre-Alexandre Vandall	C	Sha	6	0	3	3	-1	2	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	44	22	50.0	0.5	0.33
Hubert Genest	D	Mtl	7	0	3	3	2	8	0	2	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.14
Xavier Ouellet	D	Mtl	7	0	3	3	4	12	0	1	0	0	13	13	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.71
Martin Lefebvre	D	Que	9	0	3	3	1	6	0	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Mathieu Loisel	LW	Rim	11	0	3	3	-3	6	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.55
Olivier Jannard	D	Vic	12	0	3	3	1	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.33
Taylor MacDougall	C	Cap	5	2	0	2	-2	0	2	0	0	0	13	13	1	0	1	0	0	0	0	0	0.0	125	57	45.6	0.4	0.0
Alexandre Roy	LW	Chi	7	2	0	2	-2	4	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	25	14	56.0	0.29	0.57
Alexandre Mallet	C	Rim	12	2	0	2	-4	6	1	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	119	48	40.3	0.17	0.5
Chuckie Schembri	RW	SNB	12	2	0	2	-2	8	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	9	2	22.2	0.17	0.67
Brandon Hynes	RW	Vic	13	2	0	2	2	2	0	0	0	0	27	27	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.15	0.15
Dave Labrecque	C	Sha	4	1	1	2	-1	4	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0.0	79	37	46.8	0.5	1.0
Marc-Andre Levasseur	RW	Chi	5	1	1	2	1	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	30	15	50.0	0.4	0.4
Jeremie Malouin	C	Bat	5	1	1	2	0	11	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	72	29	40.3	0.4	2.2
Gabriel Vallee	C	Rim	5	1	1	2	2	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0.0	8	5	62.5	0.4	0.0
Gabriel Beaupre	D	VdO	6	1	1	2	2	8	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Olivier Dallaire	D	VdO	6	1	1	2	-2	4	1	1	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Ondrej Palat	LW	Dru	7	1	1	2	-1	0	1	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.29	0.0
Antoine Quevillon	LW	Rou	9	1	1	2	-1	0	0	0	0	0	5	5	1	0	1	0	0	0	0	0	0.0	2	2	100.0	0.22	0.0
Jean-Sebastien Berube	LW	Rou	11	1	1	2	-3	10	0	0	0	0	22	22	0	0	0	0	0	0	0	0	0.0	9	5	55.6	0.18	0.91
Olivier Croteau	C	Gat	11	1	1	2	-5	12	0	1	0	0	30	30	1	0	0	0	0	0	0	0	0.0	196	101	51.5	0.18	1.09
