PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Brent Aubin	RW	Que	5	3	5	8	0	8	2	3	0	0	26	26	0	0	0	0	0	0	0	0	0.0	18	14	77.8	1.6	1.6
Olivier Donais	RW	BaC	11	3	5	8	2	19	1	1	0	1	42	42	0	0	0	0	0	0	0	0	0.0	47	20	42.6	0.73	1.73
Martin Bartos	LW	Bat	12	3	5	8	-3	12	1	1	0	0	41	41	0	0	1	0	0	0	0	0	0.0	3	0	0.0	0.67	1.0
Drew Paris	D	Dru	12	3	5	8	-8	10	3	3	0	0	28	28	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.83
Frederic St-Denis	D	Dru	12	1	7	8	7	8	1	5	0	1	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Benoit Doucet	LW	Vic	6	5	2	7	-1	4	3	1	0	1	27	27	0	0	1	0	0	0	0	0	0.0	23	11	47.8	1.17	0.67
Jonathan Laberge	C	Cap	13	5	2	7	-1	4	3	0	0	1	22	22	1	0	0	0	0	0	0	0	0.0	205	114	55.6	0.54	0.31
Angelo Esposito	C	Que	5	4	3	7	2	2	1	1	0	0	10	10	0	0	1	0	0	0	0	0	0.0	86	35	40.7	1.4	0.4
Martin Latal	RW	PEI	7	3	4	7	1	8	0	0	0	0	33	33	1	0	0	1	0	0	0	0	0.0	3	1	33.3	1.0	1.14
Claude Giroux	RW	Gat	5	2	5	7	0	2	0	3	1	0	16	16	0	0	0	0	0	0	0	0	0.0	128	66	51.6	1.4	0.4
Guillaume Doucet	C	PEI	7	2	5	7	-3	2	0	3	0	0	24	24	0	0	0	0	0	0	0	0	0.0	176	114	64.8	1.0	0.29
Tomy Joly	LW	Bat	12	2	5	7	1	2	1	3	0	0	19	19	0	0	0	0	0	0	0	0	0.0	5	3	60.0	0.58	0.17
Martin Frechette	D	Gat	5	1	6	7	2	14	1	3	0	0	15	15	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	2.8
Dany Masse	LW	Bat	12	1	6	7	-1	12	1	3	0	0	29	29	0	0	0	0	0	0	0	0	0.0	79	38	48.1	0.58	1.0
Nicolas Sigouin	D	Bat	12	1	6	7	-3	16	1	3	0	0	11	11	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.58	1.33
David Buc	RW	Rou	16	1	6	7	2	10	0	3	0	0	38	38	0	0	0	0	0	0	0	0	0.0	308	132	42.9	0.44	0.63
Guillaume Lepine	D	Rou	16	1	6	7	4	49	0	0	1	0	28	28	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	3.06
Samuel Richard	D	VdO	20	1	6	7	16	41	0	1	0	0	25	25	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	2.05
Kevin Marshall	D	Lew	17	0	7	7	-2	38	0	2	0	0	19	19	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	2.24
Paul Byron	C	Gat	5	5	1	6	-4	2	2	0	0	0	13	13	0	0	1	1	0	0	0	0	0.0	65	34	52.3	1.2	0.4
Roman Bashkirov	LW	Que	5	4	2	6	0	2	2	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	28	9	32.1	1.2	0.4
Maxime Pomerleau	D	Bat	12	4	2	6	-1	16	3	2	0	0	27	27	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.33
Tomas Zohorna	C	Dru	12	4	2	6	1	20	0	1	0	0	28	28	0	0	2	1	0	0	0	0	0.0	34	16	47.1	0.5	1.67
Keven Petit	RW	Gat	5	3	3	6	0	6	2	0	0	1	14	14	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.2	1.2
Maxime Lincourt	RW	Mon	6	3	3	6	2	5	1	1	0	0	17	17	2	0	0	0	0	0	0	0	0.0	4	1	25.0	1.0	0.83
Murdock MacLellan	RW	Mon	7	3	3	6	4	6	0	0	0	1	8	8	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.86	0.86
Sebastien Piche	D	Lew	10	3	3	6	5	8	0	1	1	0	18	18	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Marc-Andre Cote	RW	VdO	20	3	3	6	4	20	0	0	0	0	33	33	1	0	0	0	0	0	0	0	0.0	19	3	15.8	0.3	1.0
Danick Bouchard	RW	Sha	4	2	4	6	-1	4	0	3	0	1	20	20	0	0	0	0	0	0	0	0	0.0	7	1	14.3	1.5	1.0
Matt Eagles	C	Mon	7	2	4	6	-3	0	1	2	0	0	13	13	0	0	1	0	0	0	0	0	0.0	7	4	57.1	0.86	0.0
Peter-James Corsi	C	Hal	12	2	4	6	-2	18	1	0	0	0	22	22	0	0	0	0	0	0	0	0	0.0	253	135	53.4	0.5	1.5
David Desharnais	C	Chi	4	1	5	6	2	2	0	2	0	0	11	11	0	0	0	0	0	0	0	0	0.0	148	104	70.3	1.5	0.5
Kelsey Tessier	C	Que	5	1	5	6	-3	0	0	4	0	0	11	11	1	1	0	0	0	0	0	0	0.0	95	39	41.1	1.2	0.0
Keven Veilleux	C	Vic	6	1	5	6	-2	4	0	2	0	1	18	18	1	1	0	0	0	0	0	0	0.0	24	13	54.2	1.0	0.67
Andrew MacDonald	D	Mon	7	1	5	6	4	4	1	2	0	0	16	16	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	0.57
Dylan Quaile	D	Rou	15	1	5	6	1	10	0	2	0	0	10	10	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.67
Scott Brannon	RW	Cap	16	1	5	6	0	14	0	1	0	1	31	31	0	0	0	1	0	0	0	0	0.0	3	1	33.3	0.38	0.88
Viatcheslav Trukhno	LW	Gat	5	0	6	6	0	19	0	4	0	0	11	11	0	0	0	0	0	0	0	0	0.0	25	16	64.0	1.2	3.8
Hugo Carpentier	C	Rou	16	0	6	6	-4	24	0	2	0	1	20	20	0	0	0	0	0	0	0	0	0.0	282	121	42.9	0.38	1.5
Alexandre Imbeault	C	Chi	4	4	1	5	1	6	0	0	0	0	24	24	0	0	1	0	0	0	0	0	0.0	4	2	50.0	1.25	1.5
Cedric Lalonde-McNicoll	C	Sha	4	4	1	5	-2	0	2	1	1	0	10	10	0	0	0	0	0	0	0	0	0.0	80	50	62.5	1.25	0.0
Chris Morehouse	LW	Mon	7	4	1	5	-3	23	1	0	0	0	6	6	1	0	1	1	0	0	0	0	0.0	5	1	20.0	0.71	3.29
Martin Thibeault	C	VdO	20	4	1	5	3	8	1	0	0	0	34	34	1	0	0	0	0	0	0	0	0.0	484	234	48.3	0.25	0.4
Nick Emmanuele	D	Mon	7	3	2	5	3	7	0	0	1	0	14	14	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	1.0
Spencer Jezegou	RW	Bat	10	3	2	5	-1	2	1	0	0	0	16	16	2	2	0	0	0	0	0	0	0.0	14	3	21.4	0.5	0.2
Samuel Grenache	RW	Bat	12	3	2	5	1	17	0	0	0	0	8	8	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.42	1.42
Christian Gaudet	C	Mon	7	2	3	5	2	9	1	0	0	0	22	22	0	0	0	0	0	0	0	0	0.0	243	135	55.6	0.71	1.29
Charles Bergeron	RW	Bat	12	2	3	5	-2	17	0	0	0	0	21	21	0	0	2	0	0	0	0	0	0.0	5	1	20.0	0.42	1.42
Eric Faille	RW	Bat	12	1	4	5	2	4	0	0	0	0	18	18	1	0	0	0	0	0	0	0	0.0	143	63	44.1	0.42	0.33
Michal Korenko	D	Lew	17	1	4	5	12	24	1	0	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.41
Jean-Philippe Paquet	D	BaC	11	0	5	5	-4	6	0	2	0	0	32	32	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.45	0.55
Alexandre Demers	C	Dru	12	3	1	4	1	6	1	0	0	0	24	24	1	0	0	0	0	0	0	0	0.0	334	220	65.9	0.33	0.5
Nick MacNeil	C	Cap	13	3	1	4	-3	2	3	1	0	0	21	21	0	0	1	0	0	0	0	0	0.0	24	13	54.2	0.31	0.15
Mathieu Tousignant	C	BaC	9	2	2	4	0	9	0	1	0	0	22	22	0	0	0	0	0	0	0	0	0.0	102	60	58.8	0.44	1.0
Jakub Bundil	LW	Lew	16	2	2	4	3	10	0	1	0	0	17	17	0	0	1	0	0	0	0	0	0.0	39	20	51.3	0.25	0.63
Ruslan Bashkirov	RW	Que	5	1	3	4	-2	6	1	2	0	0	19	19	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.8	1.2
Chris Doyle	C	PEI	7	1	3	4	-1	4	1	1	0	1	16	16	0	0	0	0	0	0	0	0	0.0	4	0	0.0	0.57	0.57
Phil Mangan	C	Mon	7	1	3	4	-1	10	0	1	0	0	24	24	0	0	1	0	0	0	0	0	0.0	126	71	56.3	0.57	1.43
Matt Marquardt	LW	Mon	7	1	3	4	-3	14	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.57	2.0
Alexi Pianosi	D	Mon	7	1	3	4	-4	10	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.43
Mathieu Labrie	D	Bat	12	1	3	4	2	16	1	1	0	0	18	18	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Henrick Lavoie	LW	VdO	20	1	3	4	0	25	0	0	1	1	17	17	0	0	0	0	0	0	0	0	0.0	8	2	25.0	0.2	1.25
Julius Sinkovic	LW	VdO	20	1	3	4	-2	6	0	0	0	0	29	29	0	0	0	0	0	0	0	0	0.0	6	2	33.3	0.2	0.3
Benoit Gervais	D	PEI	7	0	4	4	1	10	0	2	0	0	6	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.43
Luciano Lomanno	D	PEI	7	0	4	4	-3	6	0	1	0	1	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Marc-Antoine Desnoyers	D	Bat	12	0	4	4	-3	22	0	1	0	0	15	15	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.83
Marc-Andre Bourdon	D	Rou	16	0	4	4	-2	21	0	2	0	0	21	21	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.31
Jason Legault	D	VdO	19	0	4	4	0	4	0	3	0	0	15	15	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.21
Louis-Etienne Leblanc	D	VdO	20	0	4	4	-2	8	0	0	0	1	19	19	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.2	0.4
Jan Kolarik	LW	Vic	6	3	0	3	-3	11	1	0	0	0	13	13	1	0	0	0	0	0	0	0	0.0	4	3	75.0	0.5	1.83
Wesley Welcher	C	SNL	4	2	1	3	-3	4	1	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	77	40	51.9	0.75	1.0
Maxime Lacroix	LW	Que	5	2	1	3	2	2	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0.0	18	10	55.6	0.6	0.4
Maxim Noreau	D	Vic	6	2	1	3	-5	8	1	0	1	0	11	11	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	1.33
Maxime Frechette	D	Dru	7	2	1	3	0	16	0	0	0	0	9	9	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.43	2.29
Justin Saulnier	C	VdO	20	2	1	3	-2	53	0	0	0	0	33	33	1	0	0	0	0	0	0	0	0.0	291	148	50.9	0.15	2.65
Patrick Bernier	RW	Sha	4	1	2	3	1	6	0	1	0	0	6	6	0	0	1	0	0	0	0	0	0.0	16	7	43.8	0.75	1.5
Julien Brouillette	D	Chi	4	1	2	3	-4	8	1	1	0	0	5	5	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Christopher Guay	D	Chi	4	1	2	3	-1	6	0	1	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.5
Nick Layton	C	SNL	4	1	2	3	-2	0	1	1	0	0	4	4	0	0	0	0	0	0	0	0	0.0	10	5	50.0	0.75	0.0
Pierre-Marc Guilbault	D	Gat	5	1	2	3	0	4	1	1	0	0	10	10	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.6	0.8
Renaud Des Alliers	LW	BaC	11	1	2	3	-1	9	0	1	0	0	22	22	0	0	1	0	0	0	0	0	0.0	9	6	66.7	0.27	0.82
Justin Pender	D	Hal	12	1	2	3	-6	17	0	1	0	0	23	23	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.42
Justin Vienneau	D	Rou	15	1	2	3	-6	20	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.33
Marc-Andre Daneau	RW	Lew	16	1	2	3	3	8	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	7	4	57.1	0.19	0.5
Bradley Gallant	RW	Cap	16	1	2	3	0	29	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	1.81
Guillaume Durand	D	Sha	4	0	3	3	1	10	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.75	2.5
Maxime Mallette	D	Gat	5	0	3	3	-3	8	0	2	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Maxime Ouimet	D	BaC	9	0	3	3	3	20	0	0	0	1	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.22
Charles-Antoine Messier	C	BaC	11	0	3	3	1	14	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0.0	155	68	43.9	0.27	1.27
Zack Firlotte	D	Bat	12	0	3	3	3	6	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Darryl Smith	C	Gat	5	2	0	2	-3	4	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0.0	51	26	51.0	0.4	0.8
Marc-Andre Labelle	RW	Mon	7	2	0	2	-4	6	0	0	0	0	9	9	0	0	1	0	0	0	0	0	0.0	60	25	41.7	0.29	0.86
Garrett Peters	RW	Hal	11	2	0	2	-3	8	1	0	0	0	23	23	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.18	0.73
Ryan Seymour	C	Hal	11	2	0	2	-7	12	1	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	192	99	51.6	0.18	1.09
Pier-Luc Champagne	C	Rou	15	2	0	2	3	2	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0.0	242	131	54.1	0.13	0.13
Kirill Tulupov	D	Chi	2	1	1	2	-1	2	1	1	0	0	3	3	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
T.J. Brennan	D	SNL	4	1	1	2	-1	4	1	0	0	1	11	11	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Juraj Mikus	RW	Chi	4	1	1	2	1	4	1	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.5	1.0
Francis Pare	C	Sha	4	1	1	2	-3	8	1	0	0	0	13	13	0	0	0	0	0	0	0	0	0.0	97	41	42.3	0.5	2.0
Sean Smyth	LW	Sha	4	1	1	2	0	4	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.5	1.0
Jean-Philip Chabot	C	Gat	5	1	1	2	-3	6	1	1	0	0	8	8	0	0	0	0	0	0	0	0	0.0	75	48	64.0	0.4	1.2
Ken Dufresne	D	Gat	5	1	1	2	0	6	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Matthew Pistilli	RW	Gat	5	1	1	2	0	2	1	0	0	0	10	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Kenzie Sheppard	LW	Que	5	1	1	2	-2	4	0	0	0	0	11	11	0	0	1	0	0	0	0	0	0.0	4	3	75.0	0.4	0.8
Randy Cameron	RW	Mon	7	1	1	2	0	0	1	1	0	0	16	16	0	0	0	0	0	0	0	0	0.0	80	43	53.8	0.29	0.0
Gaby Roch	RW	Dru	12	1	1	2	-1	21	0	0	1	0	7	7	0	0	0	0	0	0	0	0	0.0	3	1	33.3	0.17	1.75
Marc-Olivier Vachon	RW	Dru	12	1	1	2	1	0	0	0	0	0	15	15	0	0	1	0	0	0	0	0	0.0	47	20	42.6	0.17	0.0
Brendon MacDonald	RW	Cap	16	1	1	2	0	2	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.13	0.13
Guillaume Mailloux	LW	Rou	16	1	1	2	1	10	0	1	0	0	12	12	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.13	0.63
Cedric Archambault	D	VdO	20	1	1	2	-1	14	0	0	0	0	16	16	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.7
Luke Adam	C	SNL	4	0	2	2	1	4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Nicolas Blanchard	C	Chi	4	0	2	2	-5	8	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0.0	102	55	53.9	0.5	2.0
Simon Lacroix	D	Sha	4	0	2	2	-3	6	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Patrik Prokop	D	Sha	4	0	2	2	1	0	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Pierre Bergeron	D	Que	5	0	2	2	-2	8	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Felix Petit	C	Que	5	0	2	2	-2	10	0	2	0	0	16	16	0	0	0	0	0	0	0	0	0.0	86	37	43.0	0.4	2.0
Gabriel Dumont	C	Dru	6	0	2	2	1	0	0	0	0	1	12	12	0	0	0	0	0	0	0	0	0.0	24	7	29.2	0.33	0.0
Vincent Zaore-Vanie	D	Vic	6	0	2	2	-3	10	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Mark Barberio	D	Mon	7	0	2	2	-4	8	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.14
