PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Peter Trainor	LW	Rim	6	2	5	7	2	2	0	3	0	0	11	7	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.17	0.33
Gabriel Verpaelst	D	BaC	17	2	5	7	4	34	0	0	0	0	25	3	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.41	2.0
Samuel Morin	D	Rim	6	1	6	7	-1	16	1	3	0	0	13	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.17	2.67
Philippe Sanche	RW	BLB	9	5	1	6	5	6	1	0	0	0	19	14	1	0	2	0	0	0	0	0	0.0	31	12	38.7	0.67	0.67
Zach O'Brien	C	Bat	5	4	2	6	-1	0	1	0	0	0	23	13	1	1	0	0	0	0	0	0	0.0	23	14	60.9	1.2	0.0
Loik Poudrier	C	VdO	10	3	3	6	3	10	1	1	1	0	25	15	0	0	0	1	0	0	0	0	0.0	223	132	59.2	0.6	1.0
Artem Sergeev	D	VdO	10	3	3	6	3	12	1	0	1	1	23	3	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Olivier Archambault	LW	Dru	5	2	4	6	1	6	0	4	0	0	10	7	0	0	0	0	0	0	0	0	0.0	7	5	71.4	1.2	1.2
Jerome Verrier	RW	Dru	5	2	4	6	0	4	2	3	0	0	17	8	0	0	0	0	0	0	0	0	0.0	113	57	50.4	1.2	0.8
Jeremy Beaudry	D	Que	11	2	4	6	-1	8	2	2	0	0	35	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.73
Ryan Culkin	D	Que	11	2	4	6	-1	10	0	2	0	0	27	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	0.91
Dominic Poulin	D	BaC	19	2	4	6	1	12	1	2	0	0	31	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.63
Matthew Bissonnette	LW	Bat	5	1	5	6	-2	14	0	1	0	0	15	3	0	0	0	0	0	0	0	0	0.0	13	8	61.5	1.2	2.8
Sebastien Sylvestre	C	Chi	6	1	5	6	-2	2	0	4	0	0	13	5	0	0	1	0	0	0	0	0	0.0	23	8	34.8	1.0	0.33
Yasin Cisse	RW	BLB	12	1	5	6	-1	19	0	1	0	0	13	6	0	0	0	1	0	0	0	0	0.0	3	1	33.3	0.5	1.58
Brendan Duke	D	Hal	17	0	6	6	23	6	0	0	0	1	21	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.35
Yan Pavel Laplante	LW	PEI	6	3	2	5	1	4	0	1	0	1	27	17	0	0	0	0	0	0	0	0	0.0	31	13	41.9	0.83	0.67
Pierre-Maxime Poudrier	RW	VdO	10	3	2	5	-2	2	0	1	0	0	14	8	0	0	0	0	0	0	0	0	0.0	118	66	55.9	0.5	0.2
Alex Micallef	D	PEI	6	2	3	5	-1	6	0	0	0	0	18	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	1.0
Mathieu Gagnon	D	Chi	6	1	4	5	1	8	1	1	0	0	11	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	1.33
Lukas Sedlak	C	Chi	6	1	4	5	1	8	1	3	0	0	6	2	0	0	0	0	0	0	0	0	0.0	173	87	50.3	0.83	1.33
Randy Gazzola	D	VdO	10	1	4	5	-1	6	0	2	0	0	18	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.6
Alexandre Chenevert	D	BaC	19	1	4	5	13	18	0	0	0	0	33	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	0.95
Allain Saulnier	RW	Mon	5	0	5	5	-4	2	0	3	0	0	16	5	0	0	0	0	0	0	0	0	0.0	25	11	44.0	1.0	0.4
MacKenzie Weegar	D	Hal	17	0	5	5	13	10	0	1	0	0	32	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.59
Denis Kamaev	RW	She	4	3	1	4	-4	0	1	0	0	0	8	5	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Jordan Kennedy	C	Gat	8	3	1	4	3	0	0	0	0	0	4	4	1	0	1	0	0	0	0	0	0.0	28	11	39.3	0.5	0.0
Angelo Miceli	C	Vic	9	3	1	4	-5	0	2	0	0	0	25	14	1	0	1	0	0	0	0	0	0.0	136	68	50.0	0.44	0.0
Etienne Boutet	D	Gat	10	3	1	4	-3	6	2	1	0	0	23	4	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.6
Rock Regimbald	C	Gat	10	3	1	4	-3	14	0	0	0	0	14	7	0	0	0	1	0	0	0	0	0.0	86	29	33.7	0.4	1.4
Raphael Lafontaine	LW	Bat	5	2	2	4	-2	4	1	2	0	0	16	7	0	0	1	0	0	0	0	0	0.0	86	53	61.6	0.8	0.8
Laurent Dauphin	C	Chi	6	2	2	4	-1	8	0	1	0	0	28	11	1	0	0	0	0	0	0	0	0.0	110	53	48.2	0.67	1.33
Ben Duffy	C	PEI	6	2	2	4	-1	0	1	2	0	0	13	9	0	0	0	0	0	0	0	0	0.0	20	6	30.0	0.67	0.0
Tomas Hyka	RW	Gat	10	2	2	4	-4	8	0	1	0	0	22	13	0	0	0	1	0	0	0	0	0.0	4	2	50.0	0.4	0.8
Justin Guenette	D	Rou	14	2	2	4	5	6	0	0	0	1	12	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.43
Marcus Hinds	RW	BLB	15	2	2	4	4	8	0	0	0	0	13	8	1	0	0	0	0	0	0	0	0.0	1	0	0.0	0.27	0.53
Frederic Gamelin	C	BaC	19	2	2	4	2	16	0	0	0	0	25	10	0	0	0	0	0	0	0	0	0.0	257	120	46.7	0.21	0.84
Phillip Danault	C	Mon	4	1	3	4	-1	0	1	2	0	0	15	11	1	1	0	0	0	0	0	0	0.0	83	44	53.0	1.0	0.0
Michael McNamee	C	She	4	1	3	4	-2	2	0	2	0	0	14	5	0	0	0	0	0	0	0	0	0.0	79	34	43.0	1.0	0.5
Josh Currie	C	PEI	6	1	3	4	-2	6	0	3	0	0	32	18	1	1	0	0	0	0	0	0	0.0	220	117	53.2	0.67	1.0
Frederic Bergeron	LW	Que	11	1	3	4	1	4	0	0	0	0	14	7	1	1	0	0	0	0	0	0	0.0	7	1	14.3	0.36	0.36
Marc-Antoine Carrier	D	Que	11	1	3	4	0	11	0	1	0	0	14	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.0
Martin Lefebvre	D	Que	11	1	3	4	0	0	1	2	0	0	21	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
Christian Marti	D	BLB	15	1	3	4	-2	6	0	1	0	0	19	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.4
Jeremie Malouin	C	Dru	5	0	4	4	3	8	0	0	0	1	8	6	0	0	0	0	0	0	0	0	0.0	169	100	59.2	0.8	1.6
Jordan Murray	D	Dru	5	0	4	4	-3	4	0	4	0	0	15	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.8
Matej Beran	LW	PEI	6	0	4	4	-3	4	0	2	0	0	27	17	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Andrew O'Brien	D	Rou	14	0	4	4	2	22	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.57
Samuel Hodhod	LW	BLB	15	0	4	4	3	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0.0	79	37	46.8	0.27	0.13
Steve Lebel	C	She	4	2	1	3	-4	4	1	1	1	0	15	8	0	0	0	0	0	0	0	0	0.0	120	59	49.2	0.75	1.0
Gabriel Vermette	D	Dru	5	2	1	3	4	6	0	0	0	0	7	2	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Guillaume Asselin	RW	Chi	6	2	1	3	-1	9	1	0	0	0	15	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Carl-Antoine Delisle	C	Vic	9	2	1	3	0	14	2	0	0	0	11	6	0	0	1	0	0	0	0	0	0.0	179	83	46.4	0.33	1.56
Jason Houde	LW	Que	11	2	1	3	-2	14	0	0	0	0	14	5	0	0	0	1	0	0	0	0	0.0	5	3	60.0	0.27	1.27
Liam O'Brien	LW	Rou	12	2	1	3	2	17	0	0	0	0	18	3	0	0	0	0	0	0	0	0	0.0	7	1	14.3	0.25	1.42
Trey Lewis	D	Hal	15	2	1	3	4	44	0	0	0	1	24	7	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.2	2.93
Samuel Noreau	D	BaC	15	2	1	3	-2	12	2	0	0	0	25	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Marc-Olivier Brouillard	RW	Bat	4	1	2	3	0	4	0	2	0	0	8	3	0	0	0	0	0	0	0	0	0.0	2	2	100.0	0.75	1.0
Ivan Barbashev	LW	Mon	5	1	2	3	-3	0	0	1	0	0	18	9	0	0	0	0	0	0	0	0	0.0	20	13	65.0	0.6	0.0
Dmitrij Jaskin	RW	Mon	5	1	2	3	1	16	1	1	0	0	30	23	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	3.2
Francis Beauvillier	LW	Rim	6	1	2	3	-8	10	0	1	0	0	15	9	0	0	0	0	0	0	0	0	0.0	6	2	33.3	0.5	1.67
Guillaume Gelinas	D	VdO	6	1	2	3	1	2	0	1	0	1	20	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Victor Provencher	LW	PEI	6	1	2	3	-3	8	1	0	0	0	16	6	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.5	1.33
Michael Rheaume	LW	Vic	7	1	2	3	2	8	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.43	1.14
Tommy Veilleux	LW	Vic	8	1	2	3	-1	29	0	1	0	0	14	5	0	0	0	1	0	0	0	0	0.0	2	0	0.0	0.38	3.63
William Cochrane	LW	Vic	9	1	2	3	2	16	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0.0	23	8	34.8	0.33	1.78
Gabriel Bourret	D	Gat	10	1	2	3	-7	25	1	2	0	0	7	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	2.5
Jeremie Fraser	D	VdO	10	1	2	3	1	20	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	2.0
Samuel Henley	RW	VdO	10	1	2	3	0	6	0	0	0	0	14	7	0	0	1	0	0	0	0	0	0.0	2	1	50.0	0.3	0.6
Ryan Falkenham	RW	Hal	13	1	2	3	1	4	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.23	0.31
Redgie Bois	D	Rou	14	1	2	3	1	10	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.71
Michael Beaudry	C	Bat	5	0	3	3	1	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0.0	30	14	46.7	0.6	0.0
Alex Filiatrault	D	Vic	9	0	3	3	-4	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.89
Taylor Burke	C	Gat	10	0	3	3	-5	4	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0.0	212	95	44.8	0.3	0.4
Jean-Simon Deslauriers	D	Gat	10	0	3	3	-1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.0
Vincent Dunn	C	VdO	10	0	3	3	-1	19	0	1	0	0	28	15	0	0	0	0	0	0	0	0	0.0	8	3	37.5	0.3	1.9
Yannick Veilleux	RW	Mon	4	2	0	2	-2	10	2	0	0	0	27	13	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.5	2.5
Maxime Villemaire	C	SNB	4	2	0	2	-6	13	1	0	0	0	9	4	0	0	1	0	0	0	0	0	0.0	31	14	45.2	0.5	3.25
Nikolas Brouillard	D	Dru	5	2	0	2	-3	15	1	0	0	0	5	3	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	3.0
Guillaume Gauthier	RW	Dru	5	2	0	2	-1	0	1	0	0	0	11	6	0	0	2	0	0	0	0	0	0.0	3	0	0.0	0.4	0.0
Matthew Bursey	RW	PEI	6	2	0	2	2	9	0	0	1	0	16	10	1	1	1	0	0	0	0	0	0.0	22	9	40.9	0.33	1.5
Thomas Gobeil	RW	Chi	6	2	0	2	-3	10	2	0	0	0	11	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Jean-Francois Plante	LW	Rim	6	2	0	2	-4	2	0	0	0	0	8	5	0	0	1	0	0	0	0	0	0.0	4	0	0.0	0.33	0.33
Simon Tremblay	LW	Chi	6	2	0	2	-2	2	1	0	0	0	12	5	0	0	0	1	0	0	0	0	0.0	3	0	0.0	0.33	0.33
Jonathan Bourcier	C	Gat	8	2	0	2	0	0	0	0	0	0	5	4	1	0	0	0	0	0	0	0	0.0	1	0	0.0	0.25	0.0
Carl Neill	D	She	4	1	1	2	-4	8	1	1	0	0	5	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Aidan Kelly	RW	Bat	5	1	1	2	-2	2	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0.0	5	3	60.0	0.4	0.4
Francis Perron	LW	Rou	5	1	1	2	0	7	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0.0	15	3	20.0	0.4	1.4
Kevin Gagne	D	Rim	6	1	1	2	-6	0	1	1	0	0	24	12	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Jimmy Oligny	D	PEI	6	1	1	2	-4	4	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Tomas Pavelka	D	PEI	6	1	1	2	-5	2	1	0	0	0	14	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Alexis Pepin	C	PEI	6	1	1	2	-2	4	1	0	0	0	15	8	0	0	1	0	0	0	0	0	0.0	35	10	28.6	0.33	0.67
Tristan Pomerleau	D	Vic	9	1	1	2	-1	6	1	1	0	0	5	2	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.22	0.67
Robert MacKenzie	C	BLB	10	1	1	2	2	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.2	0.2
Olivier Picard	D	BLB	15	1	1	2	6	6	0	1	0	0	21	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.4
Dominic Beauchemin	LW	Hal	16	1	1	2	0	2	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.13	0.13
Brandon Lesway	RW	She	3	0	2	2	-2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Daniel Audette	C	She	4	0	2	2	-3	6	0	2	0	0	8	3	0	0	0	0	0	0	0	0	0.0	5	1	20.0	0.5	1.5
Jakub Izacky	LW	SNB	4	0	2	2	-7	2	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.5	0.5
Anthony Gingras	D	Bat	5	0	2	2	-1	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Francis Lambert-Lemay	D	Dru	5	0	2	2	1	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Petr Sidlik	D	Vic	5	0	2	2	4	8	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Dexter Weber	D	Dru	5	0	2	2	-1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Patrik Zdrahal	RW	Bat	5	0	2	2	-2	0	0	1	0	0	9	3	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.0
Frederik Gauthier	C	Rim	6	0	2	2	1	2	0	1	0	0	11	4	0	0	0	0	0	0	0	0	0.0	168	76	45.2	0.33	0.33
Louick Marcotte	RW	PEI	6	0	2	2	-6	4	0	1	0	0	13	10	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Scott Oke	LW	Rim	6	0	2	2	2	2	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.33	0.33
Troy Vance	D	PEI	6	0	2	2	1	2	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Mickael Beauregard	D	Gat	10	0	2	2	1	12	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Adam Chapman	C	Gat	10	0	2	2	-3	20	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0.0	104	60	57.7	0.2	2.0
Philippe Trudeau	G	VdO	10	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Allan Caron	D	Rou	14	0	2	2	4	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.57
Mathieu Lemay	RW	Rou	14	0	2	2	-1	8	0	0	0	0	24	12	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.14	0.57
Alec Jon Banville	LW	BaC	17	0	2	2	0	38	0	0	0	1	11	4	0	0	0	0	0	0	0	0	0.0	14	3	21.4	0.12	2.24
Zachary Fucale	G	Hal	17	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.0
Matt Murphy	D	Hal	17	0	2	2	5	4	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.24
Jason Cameron	C	SNB	3	1	0	1	-1	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0.0	50	23	46.0	0.33	1.33
Jurij Repe	D	SNB	4	1	0	1	-5	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Ryan Tesink	RW	BLB	4	1	0	1	-3	23	0	0	0	0	13	6	0	0	0	1	0	0	0	0	0.0	1	1	100.0	0.25	5.75
Lukas Balmelli	C	Dru	5	1	0	1	-3	4	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0.0	24	9	37.5	0.2	0.8
Christophe Lalonde	LW	Mon	5	1	0	1	-2	6	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.2	1.2
Anthony DeLuca	LW	Rim	6	1	0	1	-5	8	0	0	0	0	9	3	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.33
Alexandre Carrier	D	Gat	9	1	0	1	3	6	0	0	0	0	7	4	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.11	0.67
