PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Matthew Tipoff	LW	KIT	20	2	7	9	-6	6	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.3
Michael Catenacci	C	KIT	11	4	4	8	6	6	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.73	0.55
Peter Holland	C	GUE	5	3	5	8	-1	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.6	2.4
Taylor Carnevale	C	BAR	16	3	5	8	3	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.94
Thomas Nesbitt	RW	OTT	8	5	2	7	4	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.88	0.25
Dustin Ekelman	LW	MISS	16	5	2	7	3	8	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0.0	0	0	0.0	0.44	0.5
Seth Griffith	RW	LDN	10	4	3	7	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.7	0.2
Leigh Salters	LW	LDN	10	4	3	7	1	19	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.7	1.9
Kalle Ekelund	D	LDN	12	3	4	7	8	16	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	1.33
T.J. Battani	RW	MISS	13	3	4	7	7	12	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.54	0.92
Michael MacDonald	LW	LDN	12	2	5	7	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.33
Alex Friesen	C	NIAG	5	1	6	7	-5	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	1.6
Ken Peroff	D	BRA	11	1	6	7	-4	8	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.73
Michael D'Orazio	D	LDN	12	1	6	7	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	2.0
Dalton Prout	D	BAR	17	1	6	7	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	1.18
Julien Demers	D	OTT	12	0	7	7	6	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.83
Taylor Beck	RW	GUE	5	3	3	6	-3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Zach Harnden	RW	KGN	7	3	3	6	-4	8	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.86	1.14
Nathan Moon	C	KGN	7	3	3	6	-5	14	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	2.0
Dalton Smith	LW	OTT	12	3	3	6	-7	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.25
Marc Cantin	D	WSR	19	3	3	6	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	1.11
Matt Clark	D	BRA	7	2	4	6	-1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	1.29
Colin Behenna	C	BAR	17	2	4	6	3	9	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.53
Andrew Merrett	RW	OTT	12	0	6	6	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Mike Mascioli	RW	KIT	20	0	6	6	-8	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.0
Jordan Mayer	C	MISS	16	4	1	5	4	6	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.31	0.38
Gregg Sutch	RW	MISS	16	4	1	5	-2	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.31	0.63
Andrew Agozzino	C	NIAG	5	3	2	5	-6	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	3.0
Mathew Sisca	C	GUE	5	3	2	5	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Ethan Werek	C	KGN	6	3	2	5	3	9	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	1.5
Kelly Geoffrey	LW	MISS	10	3	2	5	-1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.6
Kenny Ryan	RW	WSR	19	3	2	5	-2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	0.74
Mike Cazzola	C	ER	4	2	3	5	-2	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	2.0
Tyler Murovich	C	SAG	6	2	3	5	0	8	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	1.33
Michael Fine	RW	KGN	7	2	3	5	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.71	0.86
Shawn Szydlowski	RW	ER	4	1	4	5	-1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.5
Taylor Doherty	D	KGN	5	1	4	5	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Stephen Gaskin	D	BAR	15	1	4	5	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.8
Blake Parlett	D	MISS	16	1	4	5	0	18	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	1.13
Tyler Randell	RW	KIT	20	1	4	5	-7	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.95
Michal Jordan	D	PLY	9	0	5	5	1	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.89
Tyler Cuma	D	OTT	12	0	5	5	-2	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	1.67
Travis Gibbons	D	OTT	12	0	5	5	5	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	1.58
Corey Bureau	RW	MISS	16	0	5	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	0.0
Brett Flemming	D	MISS	16	0	5	5	5	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	0.63
Joe Gaynor	C	PLY	9	3	1	4	2	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.33
Tyler J. Brown	LW	LDN	12	3	1	4	-4	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.08
Tomas Rachunek	LW	SSM	5	2	2	4	-1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.4
Vincent Trocheck	C	SAG	6	2	2	4	-2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Michael Farrell	RW	KGN	7	2	2	4	-2	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Sam Carrick	C	BRA	8	2	2	4	1	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Michael Santini	LW	BRA	10	2	2	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Shane Prince	LW	OTT	12	2	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Stephen Sanza	RW	LDN	12	2	2	4	-3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Rob Flick	C	MISS	16	2	2	4	-4	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	2.75
Ryan O'Connor	D	SAG	6	1	3	4	-2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Charles Sarault	C	KGN	6	1	3	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Matt MacLeod	RW	BRA	10	1	3	4	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.7
Domenic Alberga	C	BRA	11	1	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.36
Barclay Goodrow	LW	BRA	11	1	3	4	-5	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	0.18
Jonathan Jasper	D	KIT	20	1	3	4	-3	16	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
Derek Froats	LW	KGN	7	0	4	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.14
Robbie Czarnik	RW	PLY	9	0	4	4	-3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.67
Brad Albert	D	BRA	11	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.0
John McFarland	C	SBY	4	3	0	3	-1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Philip Lane	RW	BRA	11	3	0	3	-3	14	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.27	1.27
Anthony Luciani	RW	ER	3	2	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.33
Greg McKegg	C	ER	4	2	1	3	-4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Vern Cooper	LW	SSM	5	2	1	3	-7	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Myles McCauley	RW	SSM	5	2	1	3	-8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jordan Hill	D	SAG	6	2	1	3	-2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Kaine Geldart	RW	KGN	7	2	1	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Tyler G. Brown	LW	PLY	9	2	1	3	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Craig Moore	LW	BRA	11	2	1	3	-3	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.27	0.73
Thomas Stajan	C	BRA	11	2	1	3	-2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Marc Zanetti	D	OTT	12	2	1	3	-3	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.5
Ryan Lopes	C	MISS	16	2	1	3	-1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.19	0.25
Derek Holden	LD	ER	4	1	2	3	-2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Josh McFadden	D	SBY	4	1	2	3	-4	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Zack Torquato	C	ER	4	1	2	3	-3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Adam Comrie	D	GUE	5	1	2	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Jordan Skellett	C	SAG	6	1	2	3	-6	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.17
Jordan Szwarz	RW	SAG	6	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Erik Gudbranson	D	KGN	7	1	2	3	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.86
Alan Quine	C	KGN	7	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.0
Leo Jenner	D	PLY	9	1	2	3	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Garrett Meurs	C	PLY	9	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Andrew Crescenzi	C	KIT	20	1	2	3	-1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.15	0.55
Matias Sointu	LW	SBY	4	0	3	3	-3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.25
Tim Campbell	D	GUE	5	0	3	3	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.8
Francis Menard	LW	GUE	5	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Ryan Strome	RW	NIAG	5	0	3	3	-1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Mitch Lebar	RW	KGN	7	0	3	3	-3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Ben Alavie	D	BRA	11	0	3	3	-3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.55
Kyle Pereira	D	BRA	11	0	3	3	-3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Matt Ashman	D	LDN	12	0	3	3	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Cody Ceci	D	OTT	12	0	3	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Zac Rinaldo	LW	BAR	4	2	0	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.75
Austin Watson	C	PBO	4	2	0	2	-4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Johnson Andrews	RW	NIAG	5	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Zack Mitchell	RW	GUE	5	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Corey Durocher	LW	KGN	7	2	0	2	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Barry Sanderson	RW	SAG	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	0.0
Jake Cardwell	D	SBY	4	1	1	2	-3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Ben Chiarot	D	SBY	4	1	1	2	-6	6	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Marcus Foligno	LW	SBY	4	1	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Matt Puempel	LW	PBO	4	1	1	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Joey West	C	PBO	4	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Brandon Archibald	D	SSM	5	1	1	2	-3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Jake Carrick	RW	SSM	5	1	1	2	-1	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	4.2
Daniel Catenacci	C	SSM	5	1	1	2	-2	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Dominic DeSando	C	SSM	5	1	1	2	2	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Freddie Hamilton	LW	NIAG	5	1	1	2	-5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Dylan MacEachern	LW	NIAG	5	1	1	2	-7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Josh Moes	RW	NIAG	5	1	1	2	-3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Jordan Nolan	LW	SSM	5	1	1	2	-8	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Matt Petgrave	D	NIAG	5	1	1	2	-3	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	2.0
Anthony Camara	LW	SAG	6	1	1	2	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.83
Ivan Telegin	C	SAG	6	1	1	2	-5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
James Livingston	RW	PLY	9	1	1	2	-5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.67
William Wallen	LW	MISS	10	1	1	2	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	0.6
Stephon Thorne	LW	BRA	11	1	1	2	-4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.73
Stephen Johnston	C	WSR	14	1	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.0
Adam Wallace	LW	WSR	18	1	1	2	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	2.11
Daniel Maggio	D	SBY	3	0	2	2	-1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Eric O'Dell	C	SBY	4	0	2	2	-3	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.75
