PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Scott Hotham	D	BAR	12	0	5	5	4	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	1.0
Jeremy Swanson	D	BAR	12	0	5	5	6	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	1.33
Colin Power	RW	TOR	17	4	0	4	-4	24	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.24	1.41
Peter Franchin	C	KIT	5	3	1	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.8
Chris Hulit	RW	OSH	7	3	1	4	-1	4	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Mike Knight	D	PLY	9	3	1	4	8	16	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	1.78
Mike Letizia	D	PLY	9	3	1	4	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.44
Jamie Fraser	C	BRA	12	3	1	4	4	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Ivan Khomutov	C	LDN	15	3	1	4	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.27	0.47
Mark Versteeg-Lytwyn	LW	GUE	17	3	1	4	1	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.71
Joey Tenute	C	SAR	3	2	2	4	-1	17	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	5.67
Petr Kanko	RW	KIT	5	2	2	4	-3	10	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	2.0
Bobby Chaumont	RW	SBY	7	2	2	4	-1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.29
Howie Martin	C	BRA	12	2	2	4	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.83
Thomas Waugh	LW	TOR	14	2	2	4	2	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Scott Lehman	D	TOR	18	2	2	4	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	2.11
Kyle Spurr	RW	GUE	22	2	2	4	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.68
Adam Keefe	RW	KIT	5	1	3	4	-2	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	2.4
Mark Giordano	D	OS	7	1	3	4	-2	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.71
Sean Stefanski	RW	SBY	7	1	3	4	0	19	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	2.71
Travis Fuller	LW	BAR	11	1	3	4	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.82
Hunter Tremblay	LW	BAR	11	1	3	4	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.36	0.18
Darryl Boyce	C	TOR	18	1	3	4	1	23	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.28
Daryl Knowles	LW	MISS	22	1	3	4	2	23	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	1.05
Will Colbert	D	OTT	7	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Pierre Mitsou	D	OTT	7	0	4	4	-2	22	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	3.14
Martin Lojek	D	BRA	12	0	4	4	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.17
John Scott Dickson	LW	WSR	4	3	0	3	-4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Bryan Bickell	LW	OTT	7	3	0	3	-1	11	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.43	1.57
Tomas Galasek	LW	ER	9	3	0	3	3	10	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.11
Patrick Sweeney	RW	BRA	12	3	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.33
Benoit Pouliot	LW	SBY	4	2	1	3	-1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Evan McGrath	C	KIT	5	2	1	3	-4	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Tobias Whelan	C	OSH	7	2	1	3	-3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.86
Chad Thompson	D	BAR	11	2	1	3	-5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.82
Jamie VanderVeeken	LW	TOR	18	2	1	3	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.17	0.22
Daniel Carcillo	LW	SAR	4	1	2	3	-3	12	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	3.0
Rob Hennigar	C	WSR	4	1	2	3	-5	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Marco Caprara	LW	SAR	5	1	2	3	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Brad Horan	RW	KGN	5	1	2	3	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jonathan Lehun	C	OS	5	1	2	3	-2	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Stefan Blaho	LW	SBY	6	1	2	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Justin Donati	C	OSH	7	1	2	3	-5	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Tyler Donati	RW	OSH	7	1	2	3	-4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Bobby Ryan	RW	OS	7	1	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Marc Staal	D	SBY	7	1	2	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Matt Lynn	D	ER	9	1	2	3	-2	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.89
Rob Smith	D	BRA	12	1	2	3	-5	8	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.67
Mark O'Leary	RW	MISS	19	1	2	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.16	0.58
Drew Kivell	D	KGN	5	0	3	3	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	4.8
Eric Larochelle	D	SBY	7	0	3	3	1	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.86
Jeff MacDermid	RW	OS	7	0	3	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.86
Bret Nasby	D	OSH	7	0	3	3	-1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.86
Brent Mahon	C	PLY	9	0	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Vaclav Meidl	LW	PLY	9	0	3	3	-2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.44
Gino Pisellini	RW	PLY	9	0	3	3	-1	23	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.56
Chris Clayton	RW	BRA	12	0	3	3	-1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.67
Dale Good	D	TOR	15	0	3	3	3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.6
Marc Methot	D	LDN	15	0	3	3	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Ryan Kitchen	C	GUE	22	0	3	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.18
Andrew Fournier	LW	PLY	7	2	0	2	-3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Paul Bortignon	D	WSR	4	1	1	2	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Andre Benoit	D	KIT	5	1	1	2	-7	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Danny McDonald	LW	KGN	5	1	1	2	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Kevin Harvey	LW	OS	7	1	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	0.29
Brandon McBride	C	OSH	7	1	1	2	-3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.14
Zack Stortini	RW	SBY	7	1	1	2	-1	14	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.29	2.0
Ryan Ramsay	C	PLY	9	1	1	2	-3	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	2.0
Nick Duff	D	BRA	12	1	1	2	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.92
Michael Root	D	BAR	12	1	1	2	3	27	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.17	2.25
Craig Kennedy	RW	WSR	4	0	2	2	-3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Todd Griffith	LW	OS	5	0	2	2	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Adam Berti	LW	OSH	7	0	2	2	-5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
Georgy Ryazantsev	RW	BAR	7	0	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.0
Brody Todd	LW	OTT	7	0	2	2	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.86
Pavel Voroshnin	D	OS	7	0	2	2	-1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.57
David Herring	RW	ER	9	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.22
Richard Power	D	PLY	9	0	2	2	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.22
Lukas Bolf	D	BAR	12	0	2	2	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	2.17
Phil Oreskovic	D	BRA	12	0	2	2	-5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.33
Stuart Simmons	D	BRA	12	0	2	2	4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	2.08
Ted Perry	D	TOR	18	0	2	2	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	1.67
Scott Baker	LW	OSH	4	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Ryan Garlock	C	WSR	4	1	0	1	-4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.5
Brett Liscomb	LW	WSR	4	1	0	1	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Mitch Maunu	D	WSR	4	1	0	1	-8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Brodie Beard	D	OTT	5	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.8
