PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Robby Mignardi	RW	OS	22	15	9	24	9	16	8	4	1	0	0	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	1.09	0.73
Joey Hishon	C	OS	22	5	19	24	4	32	2	9	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.09	1.45
Tom Kuhnhackl	LW	WSR	18	11	12	23	11	10	4	3	0	0	0	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	1.28	0.56
Devante Smith-Pelly	LW	MISS	20	15	6	21	11	16	6	0	0	0	0	0	2	0	2	2	0	0	0	0	0.0	0	0	0.0	1.05	0.8
Garrett Wilson	LW	OS	22	11	10	21	3	28	5	2	0	1	0	0	2	1	0	2	0	0	0	0	0.0	0	0	0.0	0.95	1.27
Alexander Khokhlachev	C	WSR	18	9	11	20	11	8	2	4	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	1.11	0.44
Maxim Kitsyn	LW	MISS	20	10	9	19	4	14	7	3	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.95	0.7
Justin Shugg	RW	MISS	20	10	9	19	15	14	2	3	0	0	0	0	4	1	4	1	0	0	0	0	0.0	0	0	0.0	0.95	0.7
Christian Thomas	RW	OSH	10	9	10	19	8	4	4	3	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	1.9	0.4
Ryan Ellis	D	WSR	18	6	13	19	9	12	2	3	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	1.06	0.67
Casey Cizikas	C	MISS	16	5	14	19	11	14	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.19	0.88
Jordan Mayer	C	MISS	20	9	9	18	2	4	3	4	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.9	0.2
Taylor Carnevale	C	WSR	18	5	13	18	1	6	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.0	0.33
Andrew Shaw	C	OS	20	10	7	17	4	53	2	3	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.85	2.65
Jake Carrick	RW	WSR	18	9	7	16	9	45	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.89	2.5
Rob Flick	C	MISS	20	8	8	16	5	34	2	4	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.8	1.7
Zack Kassian	RW	WSR	16	6	10	16	2	37	1	4	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.0	2.31
Stephen Johnston	C	WSR	18	6	10	16	-2	12	3	3	0	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.89	0.67
Jesse Blacker	D	OS	22	5	11	16	7	14	3	5	0	1	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.73	0.64
