PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Sean Day	D	KGN	16	4	10	14	2	0	1	3	0	0	30	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.88	0.0
Keeghan Howdeshell	LW	SSM	22	9	4	13	-2	6	1	1	1	0	52	26	1	0	0	1	0	0	0	0	0.0	24	7	29.2	0.59	0.27
Alan Lyszczarczyk	LW	OS	11	8	5	13	9	8	2	2	0	0	43	25	2	1	1	0	0	0	0	0	0.0	1	1	100.0	1.18	0.73
Brett Neumann	C	KGN	16	3	10	13	3	6	1	1	0	0	39	22	0	0	1	1	0	0	0	0	0.0	83	42	50.6	0.81	0.38
Rasmus Sandin	D	SSM	24	1	12	13	1	8	1	5	0	0	37	5	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.54	0.33
Ben Jones	C	NIAG	10	5	7	12	-2	10	2	3	0	0	27	13	0	0	1	1	0	0	0	0	0.0	247	127	51.4	1.2	1.0
Lucas Chiodo	LW	BAR	12	5	7	12	1	0	2	0	0	0	26	14	1	0	2	0	0	0	0	0	0.0	1	1	100.0	1.0	0.0
Riley Damiani	C	KIT	19	5	7	12	2	10	0	2	0	0	45	27	1	0	2	1	0	0	0	0	0.0	256	90	35.2	0.63	0.53
Sam Miletic	LW	NIAG	10	4	8	12	-4	8	3	2	0	0	50	29	0	0	0	1	0	0	0	0	0.0	6	5	83.3	1.2	0.8
Nick Suzuki	C	OS	11	3	9	12	-4	2	2	4	0	1	43	21	0	0	1	0	0	0	0	0	0.0	133	63	47.4	1.09	0.18
Isaac Nurse	RW	HAM	21	7	4	11	12	4	0	0	1	0	42	25	2	1	1	1	0	0	0	0	0.0	5	3	60.0	0.52	0.19
Hugo Leufvenius	LW	SAR	12	6	5	11	-1	0	0	0	0	0	35	18	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.92	0.0
Andrei Svechnikov	RW	BAR	8	5	6	11	-1	12	1	3	1	0	24	17	0	0	0	2	0	0	0	0	0.0	3	0	0.0	1.38	1.5
Akil Thomas	C	NIAG	10	5	6	11	-3	6	2	4	0	0	31	20	1	0	1	1	0	0	0	0	0.0	212	101	47.6	1.1	0.6
Will Bitten	RW	HAM	21	4	7	11	-3	21	0	4	1	0	39	22	0	0	2	1	0	0	0	0	0.0	55	23	41.8	0.52	1.0
Arthur Kaliyev	RW	HAM	21	3	8	11	6	6	2	3	0	0	38	22	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.52	0.29
Michael McLeod	C	MISS	6	6	4	10	3	11	0	1	1	1	21	16	0	0	1	1	0	0	0	0	0.0	138	87	63.0	1.67	1.83
Zachary Magwood	C	BAR	12	6	4	10	3	6	1	1	1	0	26	16	2	0	1	1	0	0	0	0	0.0	29	11	37.9	0.83	0.5
Kirill Maksimov	RW	NIAG	10	4	6	10	-1	16	2	4	0	0	33	17	1	1	0	0	0	0	0	0	0.0	8	3	37.5	1.0	1.6
Ethan Szypula	C	OS	11	4	6	10	6	12	0	1	0	0	36	21	0	0	0	0	0	0	0	0	0.0	49	18	36.7	0.91	1.09
Ryan McGregor	C	SAR	12	3	7	10	2	0	0	0	0	0	18	14	0	0	2	0	0	0	0	0	0.0	224	115	51.3	0.83	0.0
Michael Vukojevic	D	KIT	19	1	9	10	6	16	0	0	0	0	20	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.84
Isaac Ratcliffe	LW	GUE	6	5	4	9	-3	8	2	4	0	0	22	11	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.5	1.33
Drake Rymsha	C	SAR	12	3	6	9	-1	10	0	1	0	0	38	23	0	0	1	0	0	0	0	0	0.0	196	127	64.8	0.75	0.83
Rickard Hugg	C	KIT	19	3	6	9	1	2	1	1	0	0	20	11	1	1	0	0	0	0	0	0	0.0	189	86	45.5	0.47	0.11
Jonathan Ang	C	SAR	12	2	7	9	2	8	0	0	1	1	27	20	1	0	0	1	0	0	0	0	0.0	26	14	53.8	0.75	0.67
Jordan Sambrook	D	SSM	24	1	8	9	-3	28	0	0	0	0	40	10	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.38	1.17
Matthew Philip	LW	NIAG	10	3	5	8	1	6	1	1	0	0	18	11	1	0	0	0	0	0	0	0	0.0	95	53	55.8	0.8	0.6
Nick McHugh	LW	KIT	19	3	5	8	3	12	0	0	0	0	30	14	0	0	0	0	0	0	0	0	0.0	57	32	56.1	0.42	0.63
Alex Formenton	LW	LDN	4	5	2	7	-1	6	3	1	1	0	21	9	0	0	1	0	0	0	0	0	0.0	15	10	66.7	1.75	1.5
Justin Brazeau	RW	NB	5	5	2	7	4	2	0	0	1	0	26	13	0	0	0	0	0	0	0	0	0.0	2	0	0.0	1.4	0.4
Hayden Verbeek	C	SSM	11	4	3	7	5	10	0	0	0	0	18	10	1	0	1	0	0	0	0	0	0.0	174	98	56.3	0.64	0.91
Franco Sproviero	C	SAR	12	4	3	7	4	8	1	0	0	1	30	12	0	0	1	0	0	0	0	0	0.0	24	11	45.8	0.58	0.67
Aidan Dudas	C	OS	11	3	4	7	-2	4	0	1	0	0	22	12	1	0	0	0	0	0	0	0	0.0	140	73	52.1	0.64	0.36
Noel Hoefenmayer	D	OTT	5	2	5	7	-4	2	1	3	0	0	10	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	0.4
Matt Hotchkiss	LW	KGN	16	2	5	7	2	6	0	1	0	0	23	10	0	0	0	0	0	0	0	0	0.0	8	5	62.5	0.44	0.38
Justin Lemcke	D	HAM	21	2	5	7	18	27	0	0	0	0	40	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.29
Nicolas Mattinen	D	HAM	21	1	6	7	10	12	0	0	0	0	42	2	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.57
Joey Keane	D	BAR	12	0	7	7	3	8	0	2	0	1	40	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.67
Jason Willms	C	BAR	12	4	2	6	-8	10	2	0	0	0	33	19	1	1	0	0	0	0	0	0	0.0	206	94	45.6	0.5	0.83
Jonathan Yantsis	RW	KIT	19	4	2	6	1	4	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.32	0.21
Liam Hawel	C	GUE	6	3	3	6	-1	4	0	0	0	0	6	2	0	0	0	1	0	0	0	0	0.0	100	51	51.0	1.0	0.67
Tyler Tucker	D	BAR	12	3	3	6	1	10	0	1	0	0	26	3	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.83
Greg Meireles	RW	KIT	19	3	3	6	2	6	0	0	0	0	31	21	1	0	0	0	0	0	0	0	0.0	88	50	56.8	0.32	0.32
Noah Carroll	D	SSM	24	3	3	6	3	20	0	0	0	0	29	4	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.83
Nate Schnarr	RW	GUE	6	2	4	6	-1	8	1	3	0	0	15	9	0	0	0	0	0	0	0	0	0.0	39	21	53.8	1.0	1.33
Maksim Sushko	LW	OS	10	2	4	6	2	6	0	0	0	0	16	10	1	0	0	0	0	0	0	0	0.0	4	1	25.0	0.6	0.6
Jordan Ernst	LW	SAR	12	2	4	6	1	8	0	0	0	0	31	11	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Ted Nichol	C	KGN	16	2	4	6	-4	11	0	2	0	0	30	10	1	0	0	0	0	0	0	0	0.0	75	36	48.0	0.38	0.69
Jack York	D	KIT	19	2	4	6	5	4	0	1	0	0	14	1	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.32	0.21
Matthew Struthers	C	NB	5	1	5	6	5	2	0	0	0	1	13	5	0	0	0	0	0	0	0	0	0.0	142	48	33.8	1.2	0.4
Ryan Merkley	D	GUE	6	1	5	6	-6	10	1	3	0	0	25	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.67
Jacob Friend	D	OS	11	1	5	6	7	21	0	1	0	1	20	3	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.55	1.91
Eemeli Rasanen	D	KGN	16	1	5	6	-3	6	0	4	0	0	28	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.38
Connor Walters	D	HAM	21	1	5	6	3	2	0	0	0	1	23	3	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.29	0.1
TJ Fergus	D	BAR	12	0	6	6	-1	6	0	3	0	0	25	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Cole Purboo	RW	WSR	6	4	1	5	-3	2	0	0	0	0	12	6	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.83	0.33
Luke Burghardt	LW	NB	4	3	2	5	2	9	0	0	0	0	13	6	0	0	1	0	0	0	0	0	0.0	12	4	33.3	1.25	2.25
Cole Carter	RW	MISS	6	3	2	5	0	0	1	0	0	0	29	20	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.83	0.0
Owen Tippett	RW	MISS	6	3	2	5	-2	4	0	1	0	0	46	17	2	0	0	0	0	0	0	0	0.0	1	0	0.0	0.83	0.67
Trent Fox	LW	MISS	6	2	3	5	-1	8	2	0	0	1	35	22	0	0	0	0	0	0	0	0	0.0	38	19	50.0	0.83	1.33
Ryan McLeod	C	MISS	6	2	3	5	-4	6	0	2	1	0	17	11	0	0	0	0	0	0	0	0	0.0	107	55	51.4	0.83	1.0
Drew Hunter	D	NIAG	10	2	3	5	-4	4	0	1	0	0	16	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.4
Theo Calvas	D	SAR	12	2	3	5	5	4	0	0	1	0	24	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.33
Evan Bouchard	D	LDN	4	1	4	5	-5	6	1	3	0	0	13	1	0	0	0	0	0	0	0	0	0.0	1	0	0.0	1.25	1.5
Travis Barron	LW	OTT	5	1	4	5	-4	6	0	3	0	0	8	5	0	0	0	0	0	0	0	0	0.0	92	48	52.2	1.0	1.2
Sasha Chmelevski	C	OTT	5	1	4	5	-1	4	0	1	0	0	15	10	0	0	0	0	0	0	0	0	0.0	48	26	54.2	1.0	0.8
Jack Studnicka	C	OSH	5	1	4	5	0	13	0	2	1	0	20	13	0	0	0	0	0	0	0	0	0.0	126	71	56.3	1.0	2.6
Adam McMaster	LW	NB	5	0	5	5	-3	2	0	2	0	0	12	4	0	0	0	0	0	0	0	0	0.0	11	5	45.5	1.0	0.4
Ryan Cranford	RW	KGN	16	4	0	4	-5	12	0	0	0	0	38	14	1	0	1	0	0	0	0	0	0.0	5	1	20.0	0.25	0.75
Max Jones	LW	KGN	9	3	1	4	0	28	0	0	0	0	19	10	0	0	1	0	0	0	0	0	0.0	4	2	50.0	0.44	3.11
Tye Felhaber	RW	OTT	5	2	2	4	-1	9	0	1	0	0	12	6	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.8	1.8
Jake Henderson	RW	NB	5	2	2	4	-5	8	0	0	0	0	15	1	0	0	0	1	0	0	0	0	0.0	3	0	0.0	0.8	1.6
Jonah Gadjovich	LW	OS	9	2	2	4	-4	2	0	1	0	0	34	17	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.44	0.22
Jaden Peca	RW	BAR	12	2	2	4	-8	8	0	1	0	0	19	14	0	0	0	0	0	0	0	0	0.0	3	0	0.0	0.33	0.67
Jakob Brahaney	D	KGN	16	2	2	4	-2	4	2	1	0	0	32	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	0.25
Daniel D'Amico	C	WSR	6	1	3	4	0	4	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.67	0.67
Curtis Douglas	C	WSR	6	1	3	4	-5	4	0	1	0	0	12	8	0	0	0	1	0	0	0	0	0.0	13	7	53.8	0.67	0.67
Johnny Corneil	LW	NIAG	10	1	3	4	-2	4	0	2	0	0	20	14	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.4	0.4
Elijah Roberts	D	NIAG	10	1	3	4	-3	8	1	1	0	0	16	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Cam Dineen	D	SAR	12	1	3	4	-3	0	0	1	0	0	34	8	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Austin McEneny	D	KIT	12	1	3	4	-5	6	0	1	0	0	14	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Ryan Suzuki	C	BAR	12	1	3	4	3	2	0	1	0	0	20	10	0	0	0	0	0	0	0	0	0.0	108	46	42.6	0.33	0.17
Jacob Paquette	D	KGN	16	1	3	4	-4	14	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0.0	1	0	0.0	0.25	0.88
Joe Carroll	LW	SSM	24	1	3	4	-1	16	0	0	0	0	25	8	0	0	1	0	0	0	0	0	0.0	215	105	48.8	0.17	0.67
Ryan Roth	RW	SSM	24	1	3	4	-1	0	0	0	0	0	18	9	0	0	0	0	0	0	0	0	0.0	5	2	40.0	0.17	0.0
Jesse Saban	D	NB	5	0	4	4	2	6	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	1.2
Nicolas Hague	D	MISS	6	0	4	4	-2	12	0	2	0	0	24	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	2.0
Mark Shoemaker	D	GUE	6	0	4	4	-4	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Sam Bitten	C	OTT	5	3	0	3	-3	0	3	0	0	0	8	5	1	0	2	0	0	0	0	0	0.0	18	7	38.9	0.6	0.0
Kyle MacLean	C	OSH	5	3	0	3	-5	0	0	0	0	0	15	12	1	0	0	0	0	0	0	0	0.0	67	28	41.8	0.6	0.0
Alex Di Carlo	D	OSH	4	2	1	3	4	2	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Garrett McFadden	D	GUE	6	2	1	3	-3	2	1	1	0	0	16	4	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Zach Poirier	RW	GUE	6	2	1	3	-6	4	0	0	0	0	19	10	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.5	0.67
Zach Shankar	D	WSR	6	2	1	3	-2	10	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	1.67
Jake Smith	RW	WSR	6	2	1	3	-7	2	0	1	0	0	17	9	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.5	0.33
Bradey Johnson	RW	NIAG	10	2	1	3	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0.0	22	10	45.5	0.3	0.0
Justin Murray	D	BAR	12	2	1	3	-5	14	1	1	0	0	24	9	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.25	1.17
Jacob LeGuerrier	D	SSM	20	2	1	3	-5	8	0	0	0	0	13	1	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.15	0.4
Brad Chenier	LW	NB	4	1	2	3	3	4	1	1	0	0	8	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Max Grondin	C	SAG	4	1	2	3	-2	4	1	0	0	0	5	2	0	0	1	0	0	0	0	0	0.0	49	24	49.0	0.75	1.0
Igor Larionov	RW	WSR	4	1	2	3	-1	2	1	0	0	0	6	5	1	0	0	0	0	0	0	0	0.0	42	16	38.1	0.75	0.5
Tyler Rollo	C	LDN	4	1	2	3	-1	2	1	1	0	1	12	7	0	0	0	0	0	0	0	0	0.0	74	29	39.2	0.75	0.5
Matt Brassard	D	OSH	5	1	2	3	-6	2	1	2	0	0	15	4	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Domenico Commisso	C	OSH	5	1	2	3	-2	2	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0.0	87	48	55.2	0.6	0.4
Allan McShane	LW	OSH	5	1	2	3	-2	2	1	0	0	0	15	6	0	0	1	0	0	0	0	0	0.0	17	9	52.9	0.6	0.4
Luke Boka	RW	WSR	6	1	2	3	-2	6	0	1	0	0	11	6	0	0	1	0	0	0	0	0	0.0	29	5	17.2	0.5	1.0
Connor Corcoran	D	WSR	6	1	2	3	-1	6	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Cam Hillis	C	GUE	6	1	2	3	-4	2	0	0	0	0	12	7	0	0	1	0	0	0	0	0	0.0	121	69	57.0	0.5	0.33
Chris Playfair	LW	WSR	6	1	2	3	1	2	0	0	1	0	7	3	1	0	0	0	0	0	0	0	0.0	113	57	50.4	0.5	0.33
Keegan Stevenson	RW	GUE	6	1	2	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Trenton Bourque	D	OS	10	1	2	3	2	14	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.4
William Lochead	D	NIAG	10	1	2	3	7	23	0	0	0	0	14	4	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.3	2.3
Brady Lyle	D	OS	11	1	2	3	-1	4	1	1	0	0	15	3	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Blade Jenkins	LW	SAG	4	0	3	3	-1	2	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0.0	11	7	63.6	0.75	0.5
Cole Tymkin	RW	LDN	4	0	3	3	2	13	0	2	0	0	5	2	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.75	3.25
Riley Bruce	D	NB	5	0	3	3	0	8	0	1	0	0	12	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Stephen Dhillon	G	NIAG	10	0	3	3	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Markus Phillips	D	OS	10	0	3	3	-1	4	0	2	0	0	31	7	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Mitch Eliot	D	SAR	12	0	3	3	4	10	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.83
Adam Ruzicka	C	SAR	12	0	3	3	0	6	0	0	0	0	40	26	0	0	0	0	0	0	0	0	0.0	202	114	56.4	0.25	0.5
Tyler Burnie	C	KGN	16	0	3	3	-9	12	0	0	0	0	33	9	0	0	0	0	0	0	0	0	0.0	300	166	55.3	0.19	0.75
Kyle Gentles	D	KIT	19	0	3	3	5	6	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.16	0.32
Adam Liska	C	KIT	19	0	3	3	-5	4	0	0	0	0	20	7	0	0	0	0	0	0	0	0	0.0	6	3	50.0	0.16	0.21
Jack Hanley	D	HAM	21	0	3	3	3	9	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.43
Anthony Salinitri	LW	SAR	3	2	0	2	0	0	0	0	0	0	16	5	0	0	1	0	0	0	0	0	0.0	5	3	60.0	0.67	0.0
DJ Busdeker	RW	SAG	4	2	0	2	-3	4	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0.0	60	26	43.3	0.5	1.0
Cole Coskey	RW	SAG	4	2	0	2	-5	8	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0.0	38	18	47.4	0.5	2.0
Shaw Boomhower	LW	OTT	5	2	0	2	-3	13	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0.0	9	3	33.3	0.4	2.6
Kyle Potts	C	NB	5	2	0	2	-2	2	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0.0	97	42	43.3	0.4	0.4
William Sirman	C	WSR	6	2	0	2	1	4	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0.0	4	2	50.0	0.33	0.67
Justin MacPherson	D	NIAG	10	2	0	2	2	9	0	0	0	0	12	3	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	0.9
Liam Foudy	C	LDN	4	1	1	2	-4	0	0	1	0	0	8	5	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Sergey Popov	LW	LDN	4	1	1	2	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.5	0.5
Nicholas Porco	LW	SAG	4	1	1	2	-1	2	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.5	0.5
Cade Robinson	RW	OS	4	1	1	2	3	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0.0	5	0	0.0	0.5	0.0
Mitchell Hoelscher	C	OTT	5	1	1	2	-3	2	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0.0	64	32	50.0	0.4	0.4
Kenny Huether	RW	OSH	5	1	1	2	-3	2	0	0	0	1	17	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Andrew Bruder	C	NIAG	6	1	1	2	2	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0.0	7	1	14.3	0.33	0.0
Cedric Ralph	LW	GUE	6	1	1	2	-7	0	0	0	0	0	9	3	0	0	0	1	0	0	0	0	0.0	7	4	57.1	0.33	0.0
Alexey Toropchenko	RW	GUE	6	1	1	2	-4	4	1	0	0	0	22	9	0	0	0	0	0	0	0	0	0.0	2	1	50.0	0.33	0.67
Michael Pezzetta	LW	SAR	12	1	1	2	-3	15	0	0	0	0	23	12	1	0	0	0	0	0	0	0	0.0	29	17	58.6	0.17	1.25
Jake Goldowski	RW	SAG	4	0	2	2	-1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0.0	3	2	66.7	0.5	0.0
William Ennis	D	OSH	5	0	2	2	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Hayden McCool	LW	OSH	5	0	2	2	-1	2	0	1	0	0	5	5	0	0	0	0	0	0	0	0	0.0	33	14	42.4	0.4	0.4
Ian McKinnon	C	MISS	5	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.4	0.0
Albert Michnac	C	MISS	5	0	2	2	-3	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
