PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Josh Day	D	BRA	21	2	12	14	6	22	1	11	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.05
Jack Combs	C	SAG	8	9	4	13	4	8	3	1	0	0	0	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	1.63	1.0
Jared Gomes	LW	MISS	11	5	8	13	2	6	2	3	1	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.18	0.55
Michael Pelech	C	MISS	11	4	9	13	4	23	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.18	2.09
Daniel Erlich	RW	LDN	14	2	11	13	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.93	0.29
Justin Taylor	C	LDN	14	6	6	12	3	12	3	2	2	0	0	0	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.86	0.86
Shawn Lalonde	D	BELV	17	3	9	12	2	36	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.71	2.12
Brandon Mashinter	LW	BELV	17	8	3	11	-4	13	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.65	0.76
Andrew Agozzino	LW	NIAG	12	6	5	11	-5	24	1	4	1	0	0	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.92	2.0
Jason Dale	RW	BRA	21	4	7	11	3	10	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.52	0.48
Julien Demers	D	OTT	7	0	11	11	4	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.57	0.29
Mathew Sisca	C	NIAG	12	7	3	10	-1	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	1.17
Ryan Hayes	RW	PLY	9	5	5	10	0	7	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.11	0.78
Phil McRae	C	LDN	14	5	5	10	-6	12	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.71	0.86
Tyler Murovich	C	SAG	8	4	6	10	-4	8	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.25	1.0
Cameron Gaunce	D	MISS	11	4	6	10	4	20	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.91	1.82
Logan Couture	C	OTT	7	3	7	10	3	6	1	4	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.43	0.86
Alex Friesen	C	NIAG	12	3	7	10	-2	25	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	2.08
Cory Tanaka	C	BELV	17	1	9	10	-6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.59	0.47
Corey Cowick	LW	OTT	7	7	2	9	3	14	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.29	2.0
Casey Cizikas	C	MISS	11	5	4	9	1	11	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.82	1.0
Justin Shugg	RW	WSR	20	5	4	9	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.8
Lane MacDermid	LW	WSR	20	4	5	9	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	1.9
T.J. Brodie	D	SAG	8	3	6	9	-3	8	2	4	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.13	1.0
Jesse Messier	RW	MISS	11	3	6	9	-4	10	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.82	0.91
Chris DeSousa	LW	NIAG	12	3	6	9	-1	23	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.75	1.92
Kaspars Daugavins	LW	MISS	11	2	7	9	0	14	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.82	1.27
Nick Pageau	D	BELV	17	2	7	9	-3	25	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	1.47
Mark Cundari	D	WSR	20	1	8	9	8	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	1.9
Anthony Nigro	LW	OTT	7	4	4	8	0	4	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.14	0.57
Marco Insam	LW	NIAG	10	4	4	8	-4	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.5
Scott Tanski	RW	BRA	21	3	5	8	-4	13	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	0.62
Tyler Toffoli	RW	OTT	7	2	6	8	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.14	0.57
Chris Chappell	LW	SAG	8	2	6	8	1	8	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Drew Schiestel	D	NIAG	12	2	6	8	-4	14	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	1.17
Thomas Kiriakou	C	OTT	7	6	1	7	3	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Joey Hishon	C	OS	4	4	3	7	-5	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.75	1.5
Darren Archibald	LW	BAR	5	4	3	7	2	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.4	0.4
Jordan Mayer	C	MISS	11	4	3	7	-2	0	2	2	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.64	0.0
Alex Hutchings	C	BAR	5	3	4	7	0	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	1.2
Joe Pleckaitis	LW	SAG	8	3	4	7	-1	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.88	1.0
Thomas Stajan	C	BRA	21	3	4	7	-2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Patrick Lee	RW	NIAG	12	2	5	7	-5	9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.75
Ken Peroff	D	BRA	21	2	5	7	2	8	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.33	0.38
Matt Dias	RW	SBY	6	4	2	6	-3	6	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Michael Sgarbossa	C	BAR	5	3	3	6	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	2.0
Zack Torquato	C	ER	5	2	4	6	-2	11	1	2	1	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	1.2	2.2
Matthew Tipoff	LW	BELV	17	2	4	6	-6	10	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.59
Jordan Szwarz	RW	SAG	8	1	5	6	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.25
Alex Pietrangelo	D	NIAG	12	1	5	6	-4	20	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.67
Brad Albert	D	BRA	21	1	5	6	0	23	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.1
Matt Stanisz	D	BAR	5	0	6	6	-1	7	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	1.4
Luke Judson	RW	BELV	17	0	6	6	-4	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	1.18
Brandon Buck	LW	GUE	4	3	2	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Matt Kennedy	RW	GUE	4	3	2	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Kyle Bochek	C	SAG	8	3	2	5	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.5
Devante Smith-Pelly	LW	MISS	11	2	3	5	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.36
Dylan MacEachern	LW	NIAG	12	2	3	5	-1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.42	0.75
Scott Aarssen	D	LDN	14	2	3	5	-6	23	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.64
Nick Crawford	D	SAG	8	1	4	5	-1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.63	0.5
Harry Young	D	WSR	20	1	4	5	14	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	2.05
Ryan O'Reilly	C	ER	5	0	5	5	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.4
Leo Jenner	D	PLY	11	0	5	5	4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	2.27
Matt Clark	D	BRA	21	0	5	5	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	1.76
Stephon Thorne	LW	BRA	21	0	5	5	-2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	1.24
Peter Holland	C	GUE	4	4	0	4	-5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Mike Lomas	LW	OS	4	3	1	4	-2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Ben Shutron	D	WSR	20	3	1	4	7	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	1.25
David Kolomatis	D	OS	4	2	2	4	-8	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Brett Theberge	C	PBO	4	2	2	4	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Stefan Della Rovere	LW	BAR	5	2	2	4	-2	19	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.8	3.8
Cody Lindsay	C	OTT	7	2	2	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	1.29
Beau Schmitz	D	PLY	11	2	2	4	-4	14	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.27
William Wallen	LW	MISS	11	2	2	4	-2	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.73
Freddie Hamilton	C	NIAG	12	2	2	4	-2	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Reggie Traccitto	D	NIAG	12	2	2	4	-5	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.83
Denis Hollenstein	LW	GUE	4	1	3	4	-4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.5
Garrett Wilson	LW	OS	4	1	3	4	-3	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.75
John McFarland	C	SBY	6	1	3	4	-1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Brett Flemming	D	MISS	10	1	3	4	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.2
Marcus Carroll	C	OS	4	0	4	4	-3	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	3.75
Eric O'Dell	C	SBY	6	0	4	4	-3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Travis Gibbons	D	OTT	7	0	4	4	3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.86
Vern Cooper	C	PLY	11	0	4	4	2	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.09
Mathew Maione	D	NIAG	12	0	4	4	-2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.17
Kevin Montgomery	D	LDN	14	0	4	4	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.43
Jesse Blacker	D	WSR	20	0	4	4	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.9
Zach Harnden	RW	PBO	4	3	0	3	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Matt Martin	LW	SAR	5	3	0	3	-3	10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Shawn Szydlowski	RW	ER	5	3	0	3	0	14	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	2.8
Joe Gaynor	LW	PLY	11	3	0	3	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
Jared Knight	C	LDN	14	3	0	3	4	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.21	0.14
Tony Romano	RW	PBO	2	2	1	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.5	2.0
Pat Daley	RW	PBO	4	2	1	3	-1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Greg McKegg	C	ER	5	2	1	3	-5	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Akim Aliu	RW	SBY	6	2	1	3	-1	14	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	2.33
Ryan Martindale	C	OTT	7	2	1	3	-2	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.43	1.0
Andrew Shaw	C	NIAG	12	2	1	3	0	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	1.83
Leigh Salters	LW	LDN	14	2	1	3	-1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.86
Conor O'Donnell	LW	WSR	15	2	1	3	-2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.27
Yves Bastien	LW	GUE	4	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Sergey Korostin	RW	PBO	4	1	2	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Tyler Melancon	RW	GUE	4	1	2	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Jamie Arniel	C	SAR	5	1	2	3	-1	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Brandon Biggers	LW	ER	5	1	2	3	-2	14	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	2.8
Josh Brittain	LW	BAR	5	1	2	3	-3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Marcus Foligno	LW	SBY	6	1	2	3	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Stephen Blunden	LW	OTT	7	1	2	3	-3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.57
Jordan Skellett	LW	SAG	8	1	2	3	-3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	1.5
Kale Kerbashian	LW	MISS	9	1	2	3	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.44
Michael Hasson	RW	NIAG	10	1	2	3	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.2
Brett Bellemore	D	PLY	11	1	2	3	0	16	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.45
Tyler G. Brown	C	PLY	11	1	2	3	-7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.0
Tyler J. Brown	LW	PLY	11	1	2	3	1	13	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.27	1.18
Corey Bureau	RW	MISS	11	1	2	3	-1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.36
AJ Jenks	LW	PLY	11	1	2	3	-1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.64
Matt Clarke	D	LDN	14	1	2	3	2	10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.21	0.71
Ben Chiarot	D	GUE	4	0	3	3	-4	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Justin DiBenedetto	LW	SAR	5	0	3	3	-3	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.4
Steve Ferry	D	SAR	5	0	3	3	-3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Daniel Michalsky	LW	BAR	5	0	3	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Tim Billingsley	D	MISS	11	0	3	3	1	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.64
Michal Jordan	D	PLY	11	0	3	3	2	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.09
Steven Tarasuk	D	LDN	14	0	3	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.57
Brett Mackie	LW	BELV	17	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.0
Austin Watson	RW	WSR	20	0	3	3	1	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.75
Dustin Ekelman	LW	MISS	8	2	0	2	-2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.25	0.25
Dominic DeSando	C	LDN	14	2	0	2	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.64
Grant McGee	RW	OS	4	1	1	2	-7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Taylor Carnevale	C	BAR	5	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Ryan Gottschalk	D	BAR	5	1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Tyler Hostetter	D	ER	5	1	1	2	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Gerome Giudice	C	SBY	6	1	1	2	-2	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
John Kurtz	LW	SBY	6	1	1	2	-2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Frankie Santini	D	SBY	6	1	1	2	-5	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Mitch Fillman	RW	SAG	8	1	1	2	-4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.75
Kaine Geldart	RW	PLY	8	1	1	2	5	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	2.25
Zac Rinaldo	LW	LDN	8	1	1	2	-3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	3.25
Rob Flick	C	MISS	10	1	1	2	-1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.4
RJ Mahalak	LW	PLY	11	1	1	2	0	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.18	1.73
Scott Howe	LW	BELV	16	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Cody Alcock	C	BELV	17	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.0
Andrew Merrett	RW	BRA	21	1	1	2	-2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.62
Tim Campbell	D	GUE	4	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Michael D'Orazio	D	OS	4	0	2	2	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Zack Kassian	RW	PBO	4	0	2	2	-1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Justin Larson	C	PBO	4	0	2	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Michael Latta	C	GUE	4	0	2	2	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	3.0
Nathan Martine	D	GUE	4	0	2	2	-4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Andrew Wilkins	RW	OS	4	0	2	2	-4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.5
Peter Hermenegildo	D	SBY	6	0	2	2	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Chris Van Laren	D	SBY	6	0	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Derek Hartwick	D	OTT	7	0	2	2	-1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.43
Martin Paryzek	D	OTT	7	0	2	2	-2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.86
