PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Sean O'Connor	RW	PLY	20	7	7	14	-1	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.1
Matt Beleskey	LW	BELV	15	4	10	14	3	18	3	2	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.93	1.2
Adam Perry	LW	LDN	12	2	12	14	3	18	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.17	1.5
Cal Clutterbuck	RW	OSH	9	8	5	13	-3	21	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.44	2.33
P.K. Subban	D	BELV	15	5	8	13	11	26	5	6	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.87	1.73
Steve Ward	D	PLY	20	1	12	13	9	16	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.65	0.8
Devin DiDiomete	LW	SBY	21	6	6	12	1	62	1	4	0	1	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.57	2.95
Bryan Cameron	RW	BELV	15	4	8	12	3	15	2	4	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.8	1.0
Michael Del Zotto	D	OSH	9	3	9	12	-5	14	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	1.56
Cody Thornton	RW	SSM	13	3	8	11	4	37	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.85	2.85
Jakub Kindl	D	KIT	9	2	9	11	-3	8	2	8	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.22	0.89
Jared Boll	RW	PLY	20	6	4	10	1	66	2	2	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.5	3.3
Kevin Henderson	LW	KIT	9	4	6	10	-1	13	3	5	1	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	1.11	1.44
Justin Taylor	C	LDN	16	4	6	10	7	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.63	1.06
Andrew Fournier	C	PLY	20	4	6	10	9	26	1	1	1	1	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.3
Bryan Little	C	BAR	8	4	5	9	3	8	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	1.13	1.0
Cory Tanaka	C	BELV	15	4	5	9	7	14	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.93
Yannick Weber	D	KIT	9	3	6	9	-10	8	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.89
Josh Beaulieu	LW	LDN	10	3	6	9	-1	31	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.9	3.1
Ryan McGinnis	D	PLY	20	2	7	9	17	49	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.45	2.45
Hunter Tremblay	LW	BAR	8	5	3	8	1	6	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.0	0.75
Nick Pageau	D	BELV	15	4	4	8	10	20	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.53	1.33
Tom Pyatt	C	SAG	6	3	5	8	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Brandon MacLean	LW	SSM	13	2	6	8	-7	8	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.62	0.62
Logan Couture	C	OTT	5	1	7	8	-1	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.6	0.8
Peter Aston	D	OSH	9	1	7	8	-6	8	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.89	0.89
Cory Emmerton	LW	KGN	5	5	2	7	-6	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	0.4
Matt Auffrey	RW	KGN	5	4	3	7	2	4	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	1.4	0.8
David Kuchejda	RW	SSM	13	4	3	7	-3	22	4	1	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.54	1.69
Richard Clune	LW	BAR	8	3	4	7	1	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.88	1.0
Nick Plastino	D	BAR	8	3	4	7	1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.88	0.5
Patrik Lusnak	LW	SBY	21	3	4	7	2	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.38
Matt Kang	LW	KGN	5	2	5	7	4	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.4	1.6
Andrew Desjardins	C	SSM	13	2	5	7	-8	18	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.54	1.38
Jordan Foreman	C	LDN	16	1	6	7	-1	41	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	2.56
Wes Cunningham	D	PLY	20	1	6	7	6	10	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.35	0.5
Jamie McGinn	LW	OTT	5	5	1	6	-3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Chris Stewart	RW	KGN	5	4	2	6	-1	6	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	1.2	1.2
Brett Parnham	C	OSH	9	4	2	6	-7	11	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.22
Steven Stamkos	C	SAR	4	3	3	6	-3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.5	0.0
Jack Combs	C	SAG	6	3	3	6	3	8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	1.33
Igor Gongalsky	LW	OSH	9	3	3	6	-8	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.11
Gerome Giudice	LW	SBY	11	3	3	6	1	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	1.09
Todd Perry	D	LDN	16	2	4	6	2	36	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	2.25
Zach McCullough	D	SBY	21	2	4	6	-5	32	2	4	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.52
Tomas Pospisil	RW	SAR	4	1	5	6	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.5	1.0
Akim Aliu	RW	SBY	21	1	5	6	-4	50	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.29	2.38
Adam McQuaid	D	SBY	21	1	5	6	-5	24	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.14
Bobby Bolt	LW	KGN	5	0	6	6	1	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.8
Drew Schiestel	D	MISS	5	0	6	6	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Peder Skinner	C	KGN	5	0	6	6	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.0
Mike Weber	D	BAR	7	0	6	6	2	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.86	1.43
Trevor Kell	RW	SAR	4	4	1	5	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	2.0
Matt Halischuk	RW	KIT	9	4	1	5	0	10	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.56	1.11
Scott Tregunna	RW	OS	4	3	2	5	-3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.5
Stefan Legein	RW	MISS	5	3	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Patrick McNeill	D	SAG	6	3	2	5	-1	6	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.83	1.0
Robbie Drummond	RW	LDN	12	3	2	5	0	7	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.42	0.58
Drew Doughty	D	GUE	4	2	3	5	-2	8	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.25	2.0
Michael Lombardi	LW	BAR	7	2	3	5	8	10	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.71	1.43
Nick Spaling	C	KIT	9	2	3	5	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.44
John Hughes	C	BRA	4	1	4	5	-5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Derek Joslin	D	OTT	5	1	4	5	1	4	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.8
Andrew Marshall	D	BAR	8	1	4	5	2	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.63	0.5
Dale Mitchell	RW	OSH	9	1	4	5	-7	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.33
Jacob Lalonde	LW	SSM	13	1	4	5	-2	13	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	1.0
Michael Quesnele	D	SSM	9	0	5	5	1	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	0.89
Brett Bellemore	D	PLY	20	0	5	5	12	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.4
Steve Whitely	D	PLY	20	0	5	5	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.15
Chris Lawrence	RW	MISS	5	3	1	4	-6	14	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	2.8
Jean-Michel Rizk	RW	MISS	5	3	1	4	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	1.2
Vladimir Nikiforov	RW	BAR	8	3	1	4	-4	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.25
Chris MacKinnon	LW	SSM	9	3	1	4	0	13	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.44
Jamie Arniel	C	GUE	4	2	2	4	-1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Craig Voakes	C	SAR	4	2	2	4	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Arron Alphonso	RW	OTT	5	2	2	4	-2	10	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.8	2.0
Oskar Osala	LW	MISS	5	2	2	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Andrew Hotham	D	SAG	6	2	2	4	-2	10	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.67
Cody Hodgson	C	BRA	4	1	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Mark Katic	D	SAR	4	1	3	4	-1	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Elgin Reid	D	OS	4	1	3	4	-3	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Rafael Rotter	C	GUE	4	1	3	4	-3	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Ryan Wilson	D	SAR	4	1	3	4	-3	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	3.5
Ben Shutron	D	KGN	5	1	3	4	-3	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	1.6
Matthew Lyall	C	SSM	13	1	3	4	-1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.31	0.62
Geoff Killing	D	BELV	15	1	3	4	11	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.93
Matt Clarke	D	LDN	16	1	3	4	10	10	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.63
Harrison Reed	C	SAR	4	0	4	4	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Ryan Bellows	LW	BAR	8	0	4	4	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.25
James DeLory	D	OSH	9	0	4	4	-8	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.78
Andrew Gibbons	RW	BELV	9	0	4	4	-4	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.89
Jacob Muzzin	D	SSM	13	0	4	4	-2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.31	0.46
Scott Aarssen	D	LDN	15	0	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.13
Ryan O'Marra	RW	SAG	3	2	1	3	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.33
Justin DiBenedetto	LW	SAR	4	2	1	3	-4	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Kyle Sonnenburg	D	BRA	4	2	1	3	-2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Luca Caputi	LW	MISS	5	2	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Nigel Williams	D	SAG	6	2	1	3	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.67
Brad Good	D	SSM	13	2	1	3	-1	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.23	2.0
Trevor Lewis	C	OS	4	1	2	3	-9	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.0
Jordan Owens	LW	MISS	5	1	2	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Cody Bass	C	SAG	6	1	2	3	2	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.67
Jan Mursak	RW	SAG	6	1	2	3	0	10	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.67
Tomas Zaborsky	LW	SAG	6	1	2	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Robert Bortuzzo	D	KIT	9	1	2	3	-1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.89
Aaron Snow	LW	BELV	13	1	2	3	-3	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.23	0.31
Ryan Martinelli	D	LDN	16	1	2	3	8	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	1.63
Mike McLean	LW	GUE	4	0	3	3	-2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Travis Fuller	LW	MISS	5	0	3	3	-2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Bobby Hughes	C	KGN	5	0	3	3	-2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Bobby Nyholm	RW	KGN	5	0	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Jakub Vojta	D	OTT	5	0	3	3	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Justin Wallingford	D	KGN	5	0	3	3	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Mitch Maunu	D	SAG	6	0	3	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.67
Matt Pelech	D	BELV	12	0	3	3	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.83
Steve Mason	G	LDN	16	0	3	3	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	0.13
Zack Shepley	D	PLY	20	0	3	3	8	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	1.65
Luke Lynes	LW	BRA	4	2	0	2	-1	7	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.5	1.75
Kyle Bochek	C	KGN	5	2	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Brett Liscomb	LW	OTT	5	2	0	2	-3	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	3.2
Nathan Moon	C	KGN	5	2	0	2	-4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Victor Oreskovich	C	KIT	5	2	0	2	-4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Matthew Martello	C	KIT	9	2	0	2	-6	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Matt Kennedy	RW	GUE	4	1	1	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.5
Howie Martin	LW	OS	4	1	1	2	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Wayne Simmonds	RW	OS	4	1	1	2	-9	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Thomas Kiriakou	C	OTT	5	1	1	2	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Michael Kolarz	D	KGN	5	1	1	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Jonathan Sciacca	D	KGN	5	1	1	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Tyler Haskins	C	SAG	6	1	1	2	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
George Lovatsis	C	BAR	6	1	1	2	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	1.0
Kris Sparre	LW	BAR	8	1	1	2	-2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.75
Mike Duco	RW	KIT	9	1	1	2	-6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	1.33
Dan Kelly	D	KIT	9	1	1	2	-3	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	1.11
Eric Regan	D	OSH	9	1	1	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.78
Tyler Cuthbert	D	SSM	13	1	1	2	-1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	1.38
Shawn Lalonde	D	BELV	13	1	1	2	-1	6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.15	0.46
Michael D'Orazio	D	OS	4	0	2	2	-1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Brandon Mashinter	LW	SAR	4	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Matt Smyth	RW	BRA	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Tomas Stryncl	D	BRA	4	0	2	2	-4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Tyler Cuma	D	OTT	5	0	2	2	-1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.2
Josh Day	D	MISS	5	0	2	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Kyle Lamb	D	MISS	5	0	2	2	-3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Ryan McDonough	C	SAG	6	0	2	2	-1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Steven Tarasuk	D	KIT	8	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Nazem Kadri	C	KIT	9	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Joe McCann	RW	PLY	20	0	2	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.3
Kyle DeCoste	RW	BRA	3	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
John de Gray	D	BRA	4	1	0	1	-4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	2.5
Mike Lomas	LW	BRA	4	1	0	1	-2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Lane MacDermid	LW	OS	4	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
Luke Pither	C	GUE	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.5
