PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Marcus McIvor	D	NB	15	2	5	7	2	16	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.47	1.07
Justin Scott	LW	BAR	9	1	6	7	3	10	0	2	0	0	0	228447	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.78	1.11
Brett McKenzie	C	NB	15	0	7	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.53
Julius Bergman	D	LDN	10	4	2	6	-5	6	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.6	0.6
Jean Dupuy	C	SSM	10	4	2	6	2	9	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.9
Mikkel Aagaard	C	NIAG	11	4	2	6	3	14	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	1.27
Daniel Milne	LW	OS	5	3	3	6	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Taylor Raddysh	RW	ER	20	3	3	6	-1	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Liam Maaskant	D	KIT	6	2	4	6	-3	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	2.67
Nathan Todd	RW	OTT	6	2	4	6	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Ben Harpur	D	BAR	9	2	4	6	9	6	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Kevin  Labanc	RW	BAR	9	2	4	6	0	8	1	1	0	0	0	228447	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.89
Jordan Kyrou	RW	SAR	5	1	5	6	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.0
Garrett McFadden	D	GUE	9	1	5	6	-1	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.89
Aiden Jamieson	D	LDN	10	1	5	6	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Josh Sterk	C	LDN	10	1	5	6	3	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Ryan Mantha	D	NIAG	11	1	5	6	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.55
Alex Henriksson	RW	NB	15	1	5	6	3	12	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Patrick Murphy	D	ER	20	1	5	6	-2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	0.1
Pius Suter	LW	GUE	9	3	2	5	1	10	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.11
Jack Hidi	LW	LDN	10	3	2	5	-5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
David Miller	C	KIT	6	2	3	5	-6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.33
Givani Smith	RW	GUE	9	2	3	5	-3	18	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.56	2.0
Kyle Platzer	C	OS	5	1	4	5	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.8
Evan de Haan	D	OTT	6	1	4	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Mason Kohn	LW	KIT	6	1	4	5	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.83
Sam  Studnicka	C	OTT	6	1	4	5	-1	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.67
Phil Baltisberger	D	GUE	8	1	4	5	3	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.63	1.25
Michael Webster	D	BAR	9	1	4	5	3	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.11
Aaron Berisha	RW	LDN	10	1	4	5	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.4
Kurtis MacDermid	D	ER	12	0	5	5	2	23	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	1.92
Hayden Verbeek	LW	SSM	14	0	5	5	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.21
Chris Carlisle	D	OSH	18	0	5	5	9	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.28	0.44
Troy Donnay	D	ER	19	0	5	5	-3	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.26	1.11
Roy Radke	RW	BAR	9	4	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.22
Darby Llewellyn	LW	KIT	6	3	1	4	-2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Chris Marchese	RW	GUE	9	3	1	4	-5	2	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.22
Stephen Harper	C	BELV	4	2	2	4	-2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.5
Frank Hora	D	KIT	6	2	2	4	-2	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.33
C.J. Garcia	D	GUE	8	2	2	4	-6	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.25
Jonathan Laser	D	BAR	9	2	2	4	7	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.89
Graham Knott	LW	NIAG	11	2	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.18
Sam Harding	C	OSH	16	2	2	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Josh Brown	D	OSH	21	2	2	4	5	30	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.19	1.43
Erik Bradford	C	OS	5	1	3	4	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.8
Brandon Robinson	LW	KIT	6	1	3	4	-6	10	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.67
Rasmus Andersson	D	BAR	9	1	3	4	-1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.67
Robby Fabbri	C	GUE	9	1	3	4	-3	17	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.89
Gustav Bouramman	D	SSM	11	1	3	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.36
Brian Brosnan	D	NIAG	11	1	3	4	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.36
Luke Cairns	LW	GUE	7	0	4	4	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.57	0.57
Zach Wilkie	D	NIAG	9	0	4	4	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.33
Jordan Subban	D	BELV	4	3	0	3	-6	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Artem Artemov	RW	SAG	3	2	1	3	-2	0	1	1	0	0	0	76149	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Lawson Crouse	LW	KGN	4	2	1	3	-7	18	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	4.5
Stephen Pierog	C	SAR	5	2	1	3	-2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.0
Pavel Zacha	C	SAR	5	2	1	3	-4	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Cordell James	C	BAR	9	2	1	3	2	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.33	0.44
Michael Cramarossa	LW	BELV	4	1	2	3	-6	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	3.25
Chris Bigras	D	OS	5	1	2	3	-1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Jeff King	D	SAR	5	1	2	3	-6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Nikita Korostelev	RW	SAR	5	1	2	3	-1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Brendan Lemieux	LW	BAR	5	1	2	3	-4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.4
Aleksandar Mikulovich	D	NIAG	5	1	2	3	-1	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Damir Sharipzyanov	D	OS	5	1	2	3	1	6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Kevin Spinozzi	D	SAR	5	1	2	3	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Alex Lintuniemi	D	OTT	6	1	2	3	-7	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Nick Magyar	RW	KIT	6	1	2	3	-2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.33
Matthew Kreis	LW	BAR	8	1	2	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	0.0
Owen MacDonald	C	LDN	10	1	2	3	-6	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	2.6
Johnny Corneil	C	NIAG	11	1	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.18
Cody Payne	RW	NIAG	11	1	2	3	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.55
Sam Bennett	C	KGN	4	0	3	3	-4	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Daniel Nikandrov	C	SAR	5	0	3	3	-2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Stephen Nosad	RW	BAR	9	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Brandon Crawley	D	LDN	10	0	3	3	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.1
Connor Boland	D	SSM	14	0	3	3	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	1.21
Miles Liberati	D	NB	15	0	3	3	-2	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.47
Cory Genovese	D	ER	20	0	3	3	7	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.35
Brent Pedersen	LW	OSH	21	0	3	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.1
Greg  Betzold	LW	PBO	5	2	0	2	-5	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Hayden Hodgson	RW	SAR	5	2	0	2	-4	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	1.8
Gustaf Franzen	C	KIT	6	2	0	2	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Aidan Wallace	C	OSH	21	2	0	2	-4	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	1.0
Vladislav Kodola	C	SAG	4	1	1	2	-4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Juho Lammikko	LW	KGN	4	1	1	2	-5	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	2.0
Matt Luff	RW	BELV	4	1	1	2	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Evan McEneny	D	KGN	4	1	1	2	-2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Justin Brack	LW	OS	5	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Michael Clarke	C	PBO	5	1	1	2	-1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Jeffrey Gilligan	C	OS	5	1	1	2	-1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Kyle Jenkins	D	PBO	5	1	1	2	-2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Matthew Timms	D	PBO	5	1	1	2	-4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Travis Barron	C	OTT	6	1	1	2	-9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Connor Bunnaman	C	KIT	6	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Mike Davies	LW	KIT	6	1	1	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.17
Tim Gettinger	LW	SSM	6	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Trent Mallette	RW	OTT	6	1	1	2	-4	11	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	1.83
Adam Mascherin	LW	KIT	6	1	1	2	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Jacob Middleton	D	OTT	6	1	1	2	-5	4	1	1	0	0	0	152298	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Joel Wigle	RW	LDN	9	1	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Chandler Yakimowicz	RW	LDN	10	1	1	2	-8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	2.0
Keigan Goetz	RW	SSM	12	1	1	2	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.67
Zach Poirier	C	NB	15	1	1	2	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.6
David Tomasek	C	BELV	2	0	2	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Cameron Lizotte	D	PBO	3	0	2	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	3.33
Niki Petti	C	BELV	4	0	2	2	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Brett Welychka	RW	BELV	4	0	2	2	-3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Davis Brown	LW	SAR	5	0	2	2	-1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.6
Holden Cook	C	OS	5	0	2	2	-2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Anthony Salinitri	C	SAR	5	0	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Thomas Schemitsch	D	OS	5	0	2	2	-3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.4
Max Iafrate	D	KIT	6	0	2	2	2	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.67
Dmitrii Sergeev	D	KIT	6	0	2	2	-7	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Mackenzie Blackwood	G	BAR	9	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.0
Christopher Paquette	C	NIAG	10	0	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.0
Aaron Haydon	D	NIAG	11	0	2	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	1.36
Colton White	D	SSM	14	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.0
Austin  Kosack	D	NB	15	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.27
