PName	PPosition	PTeam	PGP	PG	PA	PPTS	P+/-	PPIM	PPPG	PPPA	PSHG	PSHA	PSOG	PDS	PGWG	POTG	PFirst	PInsurance	PSOGP	PSO/G	PATT	PSOWG	PSO%	PFOA	PFOW	PFO%	PPTS/G	PPIM/G
Stefan Noesen	LW	PLY	15	7	12	19	15	24	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	1.27	1.6
Connor Carrick	D	PLY	15	2	16	18	18	6	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.2	0.4
Tom Wilson	RW	PLY	12	9	8	17	8	41	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	1.42	3.42
Aaron Ekblad	D	BAR	22	7	10	17	11	28	4	5	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.77	1.27
Anthony Camara	LW	BAR	16	9	7	16	10	42	1	2	0	0	0	0	1	1	3	1	0	0	0	0	0.0	0	0	0.0	1.0	2.63
Alan Quine	C	BELV	17	8	7	15	9	6	2	4	0	0	0	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.88	0.35
Rickard Rakell	C	PLY	15	6	9	15	8	10	1	5	1	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.67
Garrett Meurs	RW	PLY	15	7	7	14	2	22	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.93	1.47
Olli Maatta	D	LDN	21	4	10	14	10	8	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.38
Mitchell Heard	C	PLY	14	8	5	13	8	37	3	1	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.93	2.64
Scott Laughton	C	OSH	7	7	6	13	8	11	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	1.86	1.57
Austen Brassard	RW	BELV	17	6	6	12	6	22	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.71	1.29
Daniil Zharkov	LW	BELV	17	4	8	12	8	21	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0.0	0	0	0.0	0.71	1.24
Joshua Leivo	LW	KIT	10	3	9	12	0	8	3	6	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	1.2	0.8
Tobias Rieder	RW	KIT	9	2	10	12	2	4	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	0.44
Zach Nastasiuk	RW	OS	12	4	7	11	3	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.92	0.0
Gemel Smith	C	OS	12	7	3	10	-2	10	1	1	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.83	0.83
Jake Cardwell	D	BELV	17	4	6	10	12	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.59	0.76
Erik Bradford	C	BAR	22	2	8	10	-1	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.45	0.64
Cody Ceci	D	OS	12	1	9	10	-8	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Joseph Cramarossa	C	BELV	17	5	4	9	8	35	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.53	2.06
Scott Simmonds	LW	BELV	11	3	6	9	3	4	1	1	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.82	0.36
Daniel Catenacci	C	OS	12	3	6	9	-5	32	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.75	2.67
Gianluca Curcuruto	D	PLY	11	2	7	9	7	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.82	0.64
Michael Curtis	LW	BELV	17	0	9	9	6	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.59
Remi Elie	LW	LDN	21	4	4	8	3	8	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.38	0.38
Artur Gavrus	C	OS	12	3	5	8	-2	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.17
Sebastian Uvira	RW	PLY	15	3	5	8	12	25	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.53	1.67
Mathew Campagna	C	SBY	9	2	6	8	1	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.89	0.78
Boone Jenner	C	OSH	9	2	6	8	-1	8	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.89	0.89
Ryan O'Connor	D	BAR	12	2	6	8	2	13	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	1.08
Jonathan Laser	D	BAR	22	1	7	8	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.73
Scott Sabourin	RW	OSH	9	4	3	7	7	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.78	1.33
Carter Sandlak	LW	BELV	15	4	3	7	1	34	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.47	2.27
Ryan Murphy	D	KIT	10	3	4	7	1	8	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.7	0.8
Matt Puempel	LW	KIT	10	3	4	7	-2	10	1	3	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.7	1.0
Colin Miller	D	SSM	6	1	6	7	-1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.17	0.0
Michael Schumacher	LW	SSM	6	4	2	6	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Ryan Hartman	LW	PLY	9	4	2	6	4	16	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.67	1.78
Radek Faksa	C	KIT	10	4	2	6	-3	4	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.4
Brett Welychka	C	LDN	16	4	2	6	3	15	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.38	0.94
Stephen Silas	D	BELV	17	4	2	6	11	16	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.94
Blake Clarke	LW	BRA	5	3	3	6	-1	8	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.2	1.6
Nick Cousins	C	SSM	6	3	3	6	-2	12	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	2.0
Dominik Kubalik	LW	SBY	9	3	3	6	0	4	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.44
Garrett Hooey	C	BELV	17	3	3	6	-1	21	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.35	1.24
Nikita Zadorov	D	LDN	20	2	4	6	5	36	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.3	1.8
Kyle Platzer	RW	LDN	21	2	4	6	4	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.38
Dominik Kahun	LW	SBY	9	1	5	6	-2	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.44
Tyson Fawcett	C	BAR	22	1	5	6	4	10	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	0.45
Bradley  Latour	RW	OSH	9	4	1	5	4	10	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.56	1.11
Holden Cook	C	OS	12	4	1	5	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.33
Matt Mistele	LW	PLY	9	3	2	5	0	8	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	0.89
Nathan Pancel	LW	SBY	9	3	2	5	3	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.56	0.22
Kurtis Gabriel	RW	OS	12	3	2	5	0	34	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.42	2.83
Reid Boucher	LW	SAR	4	2	3	5	-6	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	1.0
Barclay Goodrow	RW	BRA	5	2	3	5	2	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.2
Steven Shipley	LW	NIAG	5	2	3	5	-3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	1.0	0.4
Ryan Sproul	D	SSM	6	2	3	5	-4	0	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.0
Michael Dal Colle	LW	OSH	9	2	3	5	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	0.67
Eric Ming	RW	KIT	10	2	3	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jordan Subban	D	BELV	17	2	3	5	10	20	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.29	1.18
Tyler Ferry	D	LDN	21	2	3	5	-3	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.38
Patrik Machac	C	BRA	4	1	4	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.25	0.0
Francis Menard	C	BRA	5	1	4	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.4
Josh Brown	D	OSH	9	1	4	5	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.22
Matt Petgrave	D	OSH	9	1	4	5	3	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.56	1.11
Paxton Leroux	D	LDN	14	1	4	5	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.79
Zach Lorentz	LW	PLY	15	1	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Jake Dotchin	D	BAR	17	1	4	5	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	1.47
Nick Malysa	D	PLY	15	0	5	5	7	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.8
Brady Austin	D	BELV	17	0	5	5	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.29	0.35
Andrey Pedan	D	GUE	5	3	1	4	2	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	3.2
Nicholas Baptiste	RW	SBY	9	3	1	4	1	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	0.67
Brock McGinn	LW	GUE	3	2	2	4	2	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.33	3.67
Dylan Blujus	D	BRA	5	2	2	4	0	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.8	0.4
Matt MacLeod	RW	BRA	5	2	2	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.8	0.0
Carter Verhaeghe	C	NIAG	5	2	2	4	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	1.2
Josh Burnside	LW	MISS	6	2	2	4	-1	4	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Sergey Tolchinsky	LW	SSM	6	2	2	4	-7	4	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Michael Kantor	RW	SBY	9	2	2	4	-7	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.33
Alex Lepkowski	D	BAR	22	2	2	4	2	28	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.18	1.27
Josh MacDonald	LW	BAR	22	2	2	4	-5	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.18
Brett Ritchie	RW	NIAG	4	1	3	4	-1	9	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	1.0	2.25
Charles Sarault	C	SAR	4	1	3	4	-7	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	1.0
Brandon Alderson	RW	SSM	6	1	3	4	1	4	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Riley Brace	LW	MISS	6	1	3	4	-3	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.67
Dylan DeMelo	D	MISS	6	1	3	4	-5	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Darnell Nurse	D	SSM	6	1	3	4	-1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	1.0
Evan McEneny	D	KIT	10	1	3	4	-4	14	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.4
Daniel Milne	LW	OS	12	1	3	4	8	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.5
Dakota Mermis	D	LDN	21	1	3	4	11	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.19	1.0
Scott Harrington	D	LDN	17	0	4	4	-6	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	0.82
Michael Webster	D	BAR	20	0	4	4	4	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.9
Nickolas Latta	C	SAR	4	3	0	3	-3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.0
Mikko Vainonen	D	KGN	4	2	1	3	-5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Anthony DiFruscia	LW	NIAG	5	2	1	3	1	10	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Ryan Strome	C	NIAG	5	2	1	3	-4	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.6	1.6
Anthony DeAngelo	D	SAR	4	1	2	3	-5	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Jimmy Lodge	C	SAG	4	1	2	3	-4	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.75
Brenden Miller	D	BRA	5	1	2	3	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Brendan  Perlini	LW	NIAG	5	1	2	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	0.8
Brandon Robinson	LW	BRA	5	1	2	3	-3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Cameron Brace	RW	OS	7	1	2	3	-8	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	1.43
Evan de Haan	D	SBY	9	1	2	3	-4	2	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Charlie Dodero	D	SBY	9	1	2	3	-2	18	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	2.0
Lucas Lessio	LW	OSH	9	1	2	3	-2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.22
Justin Bailey	C	KIT	10	1	2	3	-2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.3	0.4
Ben Thomson	LW	KIT	10	1	2	3	-1	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.3	1.8
Matt Rupert	LW	LDN	11	1	2	3	4	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.27	1.55
Aaron Berisha	RW	BELV	17	1	2	3	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.41
Alex Yuill	D	BAR	18	1	2	3	3	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.39
Josh Anderson	RW	LDN	19	1	2	3	-1	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.16	1.21
Cody Brown	RW	BAR	19	1	2	3	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.16	0.32
Sam Bennett	C	KGN	4	0	3	3	-9	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	0.5
Garret Ross	LW	SAG	4	0	3	3	-5	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.75	2.0
Jesse Graham	D	NIAG	5	0	3	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Luke Mercer	D	NIAG	5	0	3	3	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	2.0
Tanner Richard	C	GUE	5	0	3	3	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.6	1.2
Kurtis MacDermid	D	OS	12	0	3	3	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.92
Austin Levi	D	PLY	15	0	3	3	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.93
Darcy Greenaway	C	KGN	4	2	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Ryan Kujawinski	C	KGN	4	2	0	2	-4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Eric Locke	C	SAG	4	2	0	2	-4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Dylan Smoskowitz	C	MISS	6	2	0	2	-5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.33
Brendan Lemieux	LW	BAR	21	2	0	2	3	36	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.1	1.71
Spencer Watson	RW	KGN	2	1	1	2	-1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Dalton Young	D	SAG	3	1	1	2	-1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	0.67
Cody Alcock	LW	KGN	4	1	1	2	-1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.5
Jason Dickinson	LW	GUE	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.0
Zack Mitchell	RW	GUE	5	1	1	2	-1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	0.8
Spenser Cobbold	LW	MISS	6	1	1	2	-4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	2.0
Andres Kopstals	C	MISS	6	1	1	2	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Jacob Harris	C	SBY	9	1	1	2	-6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.67
Matt Schmalz	C	SBY	9	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.22
Colin Suellentrop	D	OSH	9	1	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Chad Thibodeau	LW	SBY	9	1	1	2	-4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.22
Frank Corrado	D	KIT	10	1	1	2	0	6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	0.6
Matia Marcantuoni	C	KIT	10	1	1	2	-2	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.6
Curtis Meighan	C	KIT	10	1	1	2	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.2	1.2
Kyle Hope	LW	OS	12	1	1	2	-1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	2.33
Cody Payne	RW	PLY	15	1	1	2	-2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	1.0
Tommy Hughes	D	LDN	20	1	1	2	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.1	0.95
Alex Basso	D	SAR	3	0	2	2	-8	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.67	3.0
Michael Moffat	D	KGN	4	0	2	2	-8	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Samuel Schutt	RW	KGN	4	0	2	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Jason Shaw	D	SAG	4	0	2	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
David Broll	LW	SSM	6	0	2	2	-2	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	3.5
Trevor Carrick	D	MISS	6	0	2	2	-5	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.83
Andrew Fritsch	RW	SSM	6	0	2	2	-3	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	1.33
Stuart Percy	D	MISS	6	0	2	2	-6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.67
Chris Carlisle	D	OSH	9	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.44
Nathan Cull	LW	SBY	9	0	2	2	-3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.78
Geoffrey Schemitsch	D	OSH	9	0	2	2	-2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.67
Steven Janes	LW	OS	10	0	2	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.4
Chris Bigras	D	OS	12	0	2	2	-6	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	0.67
Brayden Rose	D	OS	12	0	2	2	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.42
Jake Worrad	D	BELV	17	0	2	2	1	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	1.0
Anthony Stolarz	G	LDN	18	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.0
David Perklin	LW	SAG	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.0	0.0
Bryan Moore	RW	SAR	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Andrey Alexeev	RW	SAG	4	1	0	1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Damian Bourne	LW	MISS	4	1	0	1	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Henri Ikonen	LW	KGN	4	1	0	1	-9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Justin Kea	C	SAG	4	1	0	1	-5	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.25	1.75
Josh Sterk	C	KIT	4	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.0
Eric Diodati	D	MISS	5	1	0	1	-2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	1.4
