Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Joachim Blichfeld	LW	POR	68	53	61	114	16	70	16	32	5	2	347	0	9	0	12	10	3	1	3	0	33.3	199	83	41.7	1.68	1.03
Tristin Langan	LW	MJ	67	53	60	113	43	89	18	14	1	2	266	0	11	2	9	8	3	1	3	1	33.3	1551	821	52.9	1.69	1.33
Justin Almeida	C	MJ	64	33	78	111	28	14	15	30	4	2	250	0	2	1	6	4	2	1	2	0	50.0	303	142	46.9	1.73	0.22
Brandon Hagel	LW	RD	66	41	61	102	42	80	5	25	3	5	325	0	5	0	6	3	7	2	7	0	28.6	158	73	46.2	1.55	1.21
Trey Fix-Wolansky	RW	EDM	65	37	65	102	36	52	9	26	1	4	270	0	6	2	3	3	5	1	5	1	20.0	112	61	54.5	1.57	0.8
Stelio Mattheos	C	BDN	65	44	52	96	17	77	18	16	0	1	271	0	5	2	6	3	7	2	7	0	28.6	1348	735	54.5	1.48	1.18
Nick Henry	RW	LET	69	29	65	94	17	66	4	23	1	2	260	0	4	1	5	2	2	0	2	0	0.0	32	13	40.6	1.36	0.96
Brett Leason	RW	PA	55	36	53	89	55	28	5	16	6	4	254	0	10	0	7	7	3	1	3	0	33.3	35	25	71.4	1.62	0.51
Noah Gregor	C	PA	63	43	45	88	49	38	12	12	5	1	339	0	6	0	5	7	3	1	3	0	33.3	791	378	47.8	1.4	0.6
Parker AuCoin	LW	TC	68	42	42	84	-2	21	15	13	5	2	234	0	4	1	5	5	5	1	5	0	20.0	43	18	41.9	1.24	0.31
Dylan Cozens	C	LET	68	34	50	84	32	30	8	15	1	1	223	0	4	1	3	5	6	2	6	0	33.3	1019	501	49.2	1.24	0.44
Jordy Bellerive	C	LET	68	33	50	83	27	59	9	15	1	0	267	0	4	0	1	5	6	3	6	0	50.0	314	148	47.1	1.22	0.87
Jake Leschyshyn	C	LET	68	40	41	81	14	48	16	8	2	2	244	0	10	0	4	2	1	0	1	0	0.0	1799	1024	56.9	1.19	0.71
Jake Elmer	RW	LET	68	39	42	81	26	41	4	11	7	1	253	0	8	1	9	3	1	0	1	0	0.0	30	9	30.0	1.19	0.6
Connor Dewar	C	EVT	59	36	45	81	27	60	12	17	1	2	309	0	8	2	10	6	4	1	4	0	25.0	1089	578	53.1	1.37	1.02
Brayden Tracey	LW	MJ	66	36	45	81	33	28	12	15	0	0	175	0	11	1	4	5	2	1	2	0	50.0	14	5	35.7	1.23	0.42
Luka Burzan	C	BDN	68	40	38	78	14	10	13	7	0	0	220	0	6	1	4	3	5	1	5	1	20.0	25	12	48.0	1.15	0.15
Davis Koch	RW	VAN	67	28	50	78	16	18	5	26	0	1	165	0	7	1	1	6	5	1	5	0	20.0	917	509	55.5	1.16	0.27
Mark Kastelic	C	CGY	66	47	30	77	10	122	24	8	2	0	255	0	4	2	10	6	0	0	0	0	0.0	1505	886	58.9	1.17	1.85
Matthew Wedman	C	SEA	66	40	37	77	26	110	12	8	2	0	244	0	5	1	5	5	1	0	1	0	0.0	1643	889	54.1	1.17	1.67
James Malm	C	CGY	64	34	43	77	12	26	10	18	0	0	236	0	6	0	3	3	3	1	3	0	33.3	135	74	54.8	1.2	0.41
James Hamblin	C	MH	67	33	44	77	18	18	12	16	3	1	246	0	7	1	9	6	7	2	7	1	28.6	1568	812	51.8	1.15	0.27
Riley Woods	LW	SPO	65	29	46	75	17	16	11	15	0	2	190	0	5	1	7	3	3	0	3	0	0.0	960	554	57.7	1.15	0.25
Noah Philp	C	SEA	56	26	49	75	3	19	8	25	0	1	172	0	1	0	8	4	2	0	2	0	0.0	1050	580	55.2	1.34	0.34
Josh Brook	D	MJ	59	16	59	75	24	89	8	28	0	1	192	0	4	2	0	0	0	0	0	0	0.0	18	6	33.3	1.27	1.51
Dawson Davidson	D	SAS	68	13	62	75	27	35	9	25	0	2	196	0	2	1	0	0	2	1	2	0	50.0	0	0	0.0	1.1	0.51
Max Gerlach	RW	SAS	68	42	32	74	7	24	15	14	0	0	252	0	5	1	8	4	2	0	2	0	0.0	24	11	45.8	1.09	0.35
Bryce Kindopp	RW	EVT	67	39	34	73	37	26	12	6	5	0	216	0	10	1	7	7	3	1	3	0	33.3	133	56	42.1	1.09	0.39
Cole Fonstad	LW	PA	67	29	44	73	32	12	5	14	0	0	167	0	4	1	3	5	0	0	0	0	0.0	132	64	48.5	1.09	0.18
Kirby Dach	C	SAS	62	25	48	73	15	40	3	23	1	2	208	0	5	1	4	7	3	2	3	1	66.7	1147	473	41.2	1.18	0.65
Bowen Byram	D	VAN	67	26	45	71	33	80	7	21	1	0	193	0	9	6	4	1	5	1	5	0	20.0	1	0	0.0	1.06	1.19
Kyle Olson	C	TC	62	21	49	70	-3	112	4	22	2	3	216	0	4	1	3	4	7	4	7	2	57.1	391	202	51.7	1.13	1.81
Taylor Ross	LW	LET	68	34	35	69	41	42	10	5	0	0	183	0	4	0	6	3	3	1	3	1	33.3	202	102	50.5	1.01	0.62
Ryan Hughes	C	SAS	61	30	39	69	13	54	12	15	0	0	207	0	4	0	2	6	0	0	0	0	0.0	29	17	58.6	1.13	0.89
Kyle Topping	C	KEL	68	23	46	69	10	69	10	21	1	0	178	0	5	0	4	0	3	0	3	0	0.0	1476	780	52.8	1.01	1.01
Cody Glass	C	POR	38	15	54	69	16	18	4	26	2	3	153	0	0	0	2	4	3	1	3	0	33.3	664	361	54.4	1.82	0.47
Ty Smith	D	SPO	57	7	62	69	5	33	5	26	0	1	158	0	1	1	1	0	1	0	1	0	0.0	1	1	100.0	1.21	0.58
Ryan Jevne	LW	MH	63	32	36	68	1	29	7	23	4	0	259	0	4	1	5	3	5	2	5	2	40.0	35	20	57.1	1.08	0.46
Zane Franklin	RW	KAM	68	28	40	68	4	86	9	13	1	1	182	0	4	2	4	4	3	1	3	0	33.3	228	121	53.1	1.0	1.26
Peyton Krebs	C	KTN	64	19	49	68	-50	63	8	18	0	0	185	0	1	1	3	2	5	3	5	2	60.0	1133	538	47.5	1.06	0.98
Eli Zummack	C	SPO	61	15	53	68	15	24	2	23	1	2	125	0	6	2	3	1	2	1	2	0	50.0	672	357	53.1	1.11	0.39
Parker Kelly	C	PA	64	35	32	67	42	54	4	5	4	4	198	0	4	1	3	6	0	0	0	0	0.0	159	96	60.4	1.05	0.84
Dante Hannoun	C	PA	56	29	38	67	19	18	7	13	0	1	193	0	5	0	6	3	2	1	2	1	50.0	838	436	52.0	1.2	0.32
Connor Zary	C	KAM	63	24	43	67	18	55	6	11	2	0	227	0	6	0	4	1	4	3	4	2	75.0	1086	527	48.5	1.06	0.87
Nolan Yaremko	LW	TC	68	28	38	66	-10	123	10	14	2	1	223	0	1	0	4	3	8	4	8	3	50.0	1455	763	52.4	0.97	1.81
Jett Woo	D	MJ	62	12	54	66	16	70	3	33	0	3	122	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	1.06	1.13
Gary Haden	C	SAS	64	31	34	65	19	18	7	9	1	0	191	0	8	0	8	4	1	0	1	0	0.0	155	83	53.5	1.02	0.28
Calen Addison	D	LET	67	11	54	65	2	52	2	32	0	0	163	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.97	0.78
Zack Andrusiak	LW	EVT	63	38	26	64	7	20	8	13	1	0	249	0	3	0	6	3	2	0	2	0	0.0	82	38	46.3	1.02	0.32
Carson Focht	C	CGY	68	26	38	64	0	68	9	19	1	1	222	0	6	0	4	3	1	1	1	0	100.0	859	481	56.0	0.94	1.0
