Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Joff Kehler	LW	SPO	70	20	36	56	1	32	5	11	0	0	20	0	5	0	6	0	0	0	0	0	0.0	0	0	0.0	0.8	0.46
Jonathan Filewich	RW	P.G	72	30	25	55	-24	10	8	8	2	0	30	0	8	0	1	3	0	0	0	0	0.0	0	0	0.0	0.76	0.14
Lance Monych	RW	BRN	58	29	26	55	1	21	8	18	2	0	29	0	4	1	2	3	0	0	0	0	0.0	0	0	0.0	0.95	0.36
Colin Fraser	C	RDR	70	24	29	53	-6	62	10	13	1	0	24	0	4	0	8	2	0	0	0	0	0.0	0	0	0.0	0.76	0.89
Mark Shefchyk	LW	BRN	72	14	39	53	3	8	7	19	0	0	14	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.74	0.11
Adam Taylor	C	KTN	72	19	33	52	1	24	5	7	0	4	19	0	4	0	4	2	0	0	0	0	0.0	0	0	0.0	0.72	0.33
Grant Jacobsen	C	KAM	71	18	34	52	4	22	6	10	0	1	18	0	5	0	3	2	0	0	0	0	0.0	0	0	0.0	0.73	0.31
Aaron Rome	D	M.J	69	10	42	52	36	86	5	23	0	2	10	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.75	1.25
Jeremy Colliton	C	P.A	62	24	26	50	12	24	8	15	1	0	24	0	6	1	4	3	0	0	0	0	0.0	0	0	0.0	0.81	0.39
Davin Heintz	LW	S.C	62	24	26	50	16	15	2	9	6	2	24	0	3	0	3	5	0	0	0	0	0.0	0	0	0.0	0.81	0.24
Aaron Richards	LW	M.J	74	16	34	50	17	25	6	9	0	0	16	0	5	0	2	0	0	0	0	0	0.0	0	0	0.0	0.68	0.34
Travis Young	D	P.A	63	7	43	50	7	14	4	33	0	0	7	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.79	0.22
Randall Gelech	RW	KEL	71	30	19	49	17	46	6	6	2	0	30	0	10	2	11	1	0	0	0	0	0.0	0	0	0.0	0.69	0.65
Nick Tarnasky	C	LET	71	26	23	49	-10	50	7	7	0	1	26	0	3	0	5	3	0	0	0	0	0.0	0	0	0.0	0.69	0.7
Troy Brouwer	RW	M.J	72	23	26	49	15	47	10	13	1	0	23	0	2	1	5	7	0	0	0	0	0.0	0	0	0.0	0.68	0.65
Kris Versteeg	LW	LET	68	16	33	49	-5	23	5	12	0	1	16	0	3	0	5	2	0	0	0	0	0.0	0	0	0.0	0.72	0.34
Lee Zalasky	LW	CGY	63	20	28	48	6	32	7	8	1	1	20	0	4	1	4	1	0	0	0	0	0.0	0	0	0.0	0.76	0.51
Kyle Chipchura	C	P.A	64	15	33	48	6	47	7	9	1	2	15	0	2	0	2	3	0	0	0	0	0.0	0	0	0.0	0.75	0.73
Jarret Lukin	C	KAM	68	19	28	47	6	26	4	9	3	0	19	0	4	1	4	1	0	0	0	0	0.0	0	0	0.0	0.69	0.38
Daniel Waschuk	LW	REG	69	25	21	46	-9	39	8	10	0	1	25	0	2	0	3	3	0	0	0	0	0.0	0	0	0.0	0.67	0.57
Justin Keller	LW	KEL	72	25	21	46	16	18	13	10	0	0	25	0	5	2	6	3	0	0	0	0	0.0	0	0	0.0	0.64	0.25
Darrell May	RW	POR	76	18	28	46	-13	41	8	8	0	1	18	0	6	3	2	0	0	0	0	0	0.0	0	0	0.0	0.61	0.54
John Lammers	LW	LET	62	21	24	45	8	6	6	6	1	0	21	0	1	0	5	3	0	0	0	0	0.0	0	0	0.0	0.73	0.1
Rick Rypien	C	REG	65	19	26	45	-23	60	4	17	1	0	19	0	3	0	5	1	0	0	0	0	0.0	0	0	0.0	0.69	0.92
Caine Pearpoint	LW	P.A	72	19	26	45	4	28	12	15	1	0	19	0	5	0	5	3	0	0	0	0	0.0	0	0	0.0	0.63	0.39
Dustin Byfuglien	D	P.G	66	16	29	45	-1	52	3	11	2	2	16	0	3	0	3	3	0	0	0	0	0.0	0	0	0.0	0.68	0.79
John Dahl	LW	EVT	64	25	19	44	-12	6	8	10	1	1	25	0	7	0	4	3	0	0	0	0	0.0	0	0	0.0	0.69	0.09
Ryan Keller	RW	SAS	72	24	20	44	-31	14	10	10	2	1	24	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.61	0.19
Riley Armstrong	RW	EVT	69	18	26	44	7	39	5	11	1	0	18	0	8	1	4	0	0	0	0	0	0.0	0	0	0.0	0.64	0.57
Nikita Korovkin	D	TRI	65	14	30	44	1	30	9	18	0	0	14	0	3	0	3	0	0	0	0	0	0.0	0	0	0.0	0.68	0.46
Ian McDonald	C	TRI	61	6	38	44	1	4	2	12	0	1	6	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.72	0.07
Ty Morris	LW	VAN	65	22	21	43	14	36	4	5	0	0	22	0	2	0	4	2	0	0	0	0	0.0	0	0	0.0	0.66	0.55
Myles Zimmer	C	P.G	67	20	23	43	-14	70	7	12	0	0	20	0	2	0	5	3	0	0	0	0	0.0	0	0	0.0	0.64	1.04
Dion Phaneuf	D	RDR	62	19	24	43	11	42	8	13	0	0	19	0	5	1	5	0	0	0	0	0	0.0	0	0	0.0	0.69	0.68
Chris Durand	C	SEA	60	17	26	43	4	36	5	8	0	0	17	0	0	0	7	3	0	0	0	0	0.0	0	0	0.0	0.72	0.6
Martin Sagat	LW	KTN	57	11	32	43	-1	19	2	11	2	3	11	0	2	1	2	1	0	0	0	0	0.0	0	0	0.0	0.75	0.33
Richie Regehr	D	POR	65	9	34	43	9	31	4	24	1	0	9	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.66	0.48
Eric Hunter	C	P.G	70	19	23	42	-1	41	8	5	1	2	19	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.6	0.59
Danny Lapointe	C	P.G	61	17	25	42	-6	60	7	14	1	0	17	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.69	0.98
Tyrel Lucas	LW	LET	68	14	28	42	6	14	6	9	1	0	14	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	0.62	0.21
Josh Gorges	D	KEL	62	11	31	42	22	10	6	21	0	0	11	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.68	0.16
Jonathan Bubnick	RW	REG	72	19	22	41	-9	10	7	5	1	0	19	0	1	0	3	3	0	0	0	0	0.0	0	0	0.0	0.57	0.14
Tyler Mosienko	C	KEL	72	13	28	41	12	18	7	8	0	0	13	0	4	0	4	2	0	0	0	0	0.0	0	0	0.0	0.57	0.25
Brent Seabrook	D	LET	61	12	29	41	-3	43	10	13	0	0	12	0	3	0	5	0	0	0	0	0	0.0	0	0	0.0	0.67	0.7
Colin Patterson	C	P.G	68	25	15	40	-6	48	11	4	0	0	25	0	0	0	2	3	0	0	0	0	0.0	0	0	0.0	0.59	0.71
Mark Rooneem	LW	CGY	52	22	18	40	11	10	8	4	2	3	22	0	3	0	4	4	0	0	0	0	0.0	0	0	0.0	0.77	0.19
Jake Riddle	LW	LET	65	18	22	40	-20	66	6	7	0	1	18	0	3	0	5	2	0	0	0	0	0.0	0	0	0.0	0.62	1.02
Aki Seitsonen	C	P.A	71	16	24	40	9	6	8	8	0	0	16	0	0	0	4	2	0	0	0	0	0.0	0	0	0.0	0.56	0.08
Lance Morrison	LW	REG	64	12	28	40	-10	10	5	12	1	1	12	0	4	1	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.16
Masi Marjamaki	LW	M.J	63	21	18	39	-4	44	6	9	1	0	21	0	4	1	2	4	0	0	0	0	0.0	0	0	0.0	0.62	0.7
Cam Paddock	C	KEL	62	17	22	39	18	36	4	10	1	0	17	0	4	0	5	3	0	0	0	0	0.0	0	0	0.0	0.63	0.58
Scott Lynch	D	SPO	71	17	22	39	-9	42	3	12	0	0	17	0	4	1	0	1	0	0	0	0	0.0	0	0	0.0	0.55	0.59
Mike Green	D	SAS	59	14	25	39	-29	35	10	16	0	2	14	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.66	0.59
Doug Auchenberg	C	SPO	46	10	29	39	-4	17	5	15	0	0	10	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	0.85	0.37
Kris Hogg	LW	KAM	72	24	14	38	23	43	4	4	1	1	24	0	4	0	7	2	0	0	0	0	0.0	0	0	0.0	0.53	0.6
Dustin Boyd	C	M.J	72	18	20	38	-5	15	5	6	0	1	18	0	4	0	5	1	0	0	0	0	0.0	0	0	0.0	0.53	0.21
Justin Taylor	C	RDR	57	16	22	38	6	19	3	10	3	1	16	0	2	0	3	4	0	0	0	0	0.0	0	0	0.0	0.67	0.33
Simon Ferguson	RW	KEL	68	15	23	38	15	78	3	6	1	1	15	0	4	0	2	2	0	0	0	0	0.0	0	0	0.0	0.56	1.15
David McDonald	LW	REG	56	11	27	38	-13	20	6	12	1	0	11	0	3	0	4	1	0	0	0	0	0.0	0	0	0.0	0.68	0.36
Derek Meech	D	RDR	62	10	28	38	-6	18	6	18	0	1	10	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	0.61	0.29
Jonas Johansson	RW	KAM	72	18	19	37	5	26	4	8	0	1	18	0	5	1	3	2	0	0	0	0	0.0	0	0	0.0	0.51	0.36
Barry Horman	RW	EVT	72	15	22	37	-14	25	9	9	2	0	15	0	3	0	3	2	0	0	0	0	0.0	0	0	0.0	0.51	0.35
Ashton Rome	RW	M.J	72	15	22	37	5	61	5	2	0	2	15	0	5	0	4	0	0	0	0	0	0.0	0	0	0.0	0.51	0.85
Derek Krestanovich	C	S.C	68	10	27	37	-6	42	4	11	1	1	10	0	4	0	2	2	0	0	0	0	0.0	0	0	0.0	0.54	0.62
Nick Drazenovic	C	P.G	65	7	30	37	-7	17	0	12	0	0	7	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.57	0.26
Aaron Gagnon	C	SEA	63	21	15	36	18	13	2	2	2	0	21	0	3	0	4	0	0	0	0	0	0.0	0	0	0.0	0.57	0.21
Shaun Landolt	C	CGY	65	16	20	36	14	8	4	8	3	0	16	0	1	0	5	0	0	0	0	0	0.0	0	0	0.0	0.55	0.12
Nate Thompson	C	SEA	65	13	23	36	2	8	5	9	1	0	13	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.55	0.12
Brett Parker	C	P.G	71	10	26	36	10	53	2	1	1	1	10	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.51	0.75
Reagan Leslie	D	BRN	61	8	28	36	-7	20	5	18	0	1	8	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.59	0.33
Gary Gladue	D	SPO	71	7	29	36	-2	12	2	14	0	0	7	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.51	0.17
Jeff Schultz	D	CGY	72	11	24	35	28	6	4	11	0	0	11	0	2	1	2	0	0	0	0	0	0.0	0	0	0.0	0.49	0.08
Brian Woolger	LW	POR	65	19	15	34	-12	14	11	5	0	0	19	0	2	1	4	3	0	0	0	0	0.0	0	0	0.0	0.52	0.22
Kyle Bruce	RW	VAN	70	15	19	34	-5	35	2	9	5	0	15	0	3	0	3	2	0	0	0	0	0.0	0	0	0.0	0.49	0.5
Tomas Troliga	C	CGY	59	11	23	34	6	39	4	8	0	1	11	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.58	0.66
Marcus Paulsson	LW	SAS	69	10	24	34	-22	15	3	12	0	1	10	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.49	0.22
Chris Neiszner	RW	RDR	71	21	12	33	-2	23	13	5	0	0	21	0	5	0	2	2	0	0	0	0	0.0	0	0	0.0	0.46	0.32
Ned Lukacevic	LW	SPO	72	19	14	33	-7	30	6	5	0	0	19	0	5	1	3	1	0	0	0	0	0.0	0	0	0.0	0.46	0.42
Steven Goertzen	RW	SEA	69	15	18	33	16	42	3	5	0	0	15	0	1	0	2	3	0	0	0	0	0.0	0	0	0.0	0.48	0.61
Brett O'Malley	C	CGY	74	14	19	33	-6	6	2	5	2	0	14	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.45	0.08
Johnny Boychuk	D	M.J	62	13	20	33	9	26	8	7	0	2	13	0	6	1	3	2	0	0	0	0	0.0	0	0	0.0	0.53	0.42
Blake Comeau	RW	KEL	71	10	23	33	13	57	1	5	1	0	10	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.46	0.8
Lukas Pulpan	D	VAN	69	8	25	33	12	51	5	11	1	0	8	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.48	0.74
Marc Desloges	LW	EVT	66	14	18	32	-4	17	7	5	0	0	14	0	2	0	4	4	0	0	0	0	0.0	0	0	0.0	0.48	0.26
Chad Bassen	LW	EVT	55	12	20	32	3	10	2	9	3	1	12	0	0	0	3	0	0	0	0	0	0.0	0	0	0.0	0.58	0.18
Shea Weber	D	KEL	60	12	20	32	23	33	8	16	0	0	12	0	3	1	5	1	0	0	0	0	0.0	0	0	0.0	0.53	0.55
Clay Plume	D	P.G	69	12	20	32	-10	17	4	11	0	0	12	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.46	0.25
Igor Agarunov	LW	KTN	72	12	20	32	-6	12	1	6	1	0	12	0	3	0	0	3	0	0	0	0	0.0	0	0	0.0	0.44	0.17
Jason Beeman	RW	TRI	69	11	21	32	16	37	1	2	0	0	11	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.46	0.54
Dustin Friesen	D	S.C	72	11	21	32	19	15	4	8	0	1	11	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.44	0.21
Ian White	D	S.C	43	9	23	32	-3	16	3	17	1	0	9	0	3	0	2	2	0	0	0	0	0.0	0	0	0.0	0.74	0.37
Brett Carson	D	CGY	71	5	27	32	14	16	1	15	1	0	5	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.45	0.23
Devin Setoguchi	RW	SAS	66	13	18	31	-22	22	7	7	0	0	13	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.47	0.33
Cody McLeod	LW	POR	69	13	18	31	-7	94	4	9	2	0	13	0	3	1	1	1	0	0	0	0	0.0	0	0	0.0	0.45	1.36
Paul Brown	RW	KAM	59	11	20	31	-3	80	3	7	0	0	11	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	0.53	1.36
Blair Jones	C	RDR	72	9	22	31	-12	16	4	9	0	0	9	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.43	0.22
Clayton Stoner	D	TRI	71	7	24	31	21	28	2	9	1	1	7	0	1	0	4	1	0	0	0	0	0.0	0	0	0.0	0.44	0.39
Matthew Girling	RW	P.A	62	15	15	30	-10	38	5	4	0	0	15	0	2	0	2	2	0	0	0	0	0.0	0	0	0.0	0.48	0.61
D.J. King	C	KEL	63	13	17	30	3	66	5	5	0	0	13	0	1	0	2	5	0	0	0	0	0.0	0	0	0.0	0.48	1.05
Shay Stephenson	LW	RDR	60	11	19	30	2	8	3	6	0	1	11	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	0.5	0.13
Braydon Coburn	D	POR	55	10	20	30	-19	64	7	9	0	3	10	0	1	0	4	0	0	0	0	0	0.0	0	0	0.0	0.55	1.16
Kyle Sheen	RW	KAM	61	10	20	30	7	63	3	2	0	0	10	0	3	0	3	1	0	0	0	0	0.0	0	0	0.0	0.49	1.03
Brian Harris	C	SPO	62	10	20	30	-17	14	5	5	1	0	10	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.48	0.23
Ole-Kristian Tollefsen	D	BRN	53	3	27	30	17	24	2	19	0	0	3	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.57	0.45
Cam McCaffrey	RW	TRI	68	19	10	29	12	34	5	1	0	0	19	0	2	0	5	2	0	0	0	0	0.0	0	0	0.0	0.43	0.5
Jakub Langhammer	LW	SPO	70	14	15	29	-11	17	7	8	0	0	14	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.41	0.24
Denis Tolpeko	C	SEA	72	13	16	29	-6	23	6	2	0	0	13	0	1	0	4	0	0	0	0	0	0.0	0	0	0.0	0.4	0.32
Raymond Macias	D	KAM	69	12	17	29	3	2	4	7	0	0	12	0	3	0	1	0	0	0	0	0	0.0	0	0	0.0	0.42	0.03
Shawn Belle	D	TRI	55	9	20	29	5	33	3	12	1	1	9	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.53	0.6
Josh Garbutt	D	KAM	65	8	21	29	-3	25	3	13	0	1	8	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.45	0.38
Trent Adamus	C	SAS	43	13	15	28	-13	2	8	6	0	1	13	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.65	0.05
Mark Derlago	LW	BRN	65	8	20	28	8	19	1	4	0	0	8	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.43	0.29
Michael Funk	D	POR	71	3	25	28	-9	53	1	14	0	0	3	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.39	0.75
Cam Cunning	LW	KAM	65	14	13	27	0	14	1	4	0	1	14	0	0	0	2	4	0	0	0	0	0.0	0	0	0.0	0.42	0.22
Mitch Love	D	EVT	70	12	15	27	4	163	6	7	0	0	12	0	3	0	2	0	0	0	0	0	0.0	0	0	0.0	0.39	2.33
Alex Aldred	RW	POR	72	12	15	27	-16	40	2	6	0	0	12	0	1	0	3	3	0	0	0	0	0.0	0	0	0.0	0.38	0.56
Justin Maiser	LW	SEA	68	11	16	27	13	35	1	2	0	0	11	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.4	0.51
Jevon Desautels	LW	SPO	52	9	18	27	-8	19	4	8	0	0	9	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.52	0.37
Ivo Kratena	RW	REG	70	9	18	27	-24	11	5	7	0	0	9	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.39	0.16
Derek Endicott	RW	SAS	75	8	19	27	-22	64	1	8	0	0	8	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.36	0.85
Luke Hunter	C	S.C	59	14	12	26	10	35	1	1	3	1	14	0	1	0	3	3	0	0	0	0	0.0	0	0	0.0	0.44	0.59
Marcus Jonasen	LW	TRI	43	12	14	26	-3	16	5	7	1	0	12	0	3	0	1	1	0	0	0	0	0.0	0	0	0.0	0.6	0.37
Conlan Seder	D	KAM	71	7	19	26	17	29	4	7	0	1	7	0	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.37	0.41
Matthew Hansen	D	SEA	60	4	22	26	11	8	4	12	0	1	4	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.13
Jeff Schmidt	LW	EVT	69	9	16	25	-14	12	4	7	0	0	9	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.36	0.17
Brad Zanon	D	KTN	72	3	22	25	4	76	2	10	0	1	3	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	1.06
Robin Big Snake	LW	POR	54	12	12	24	-5	54	2	4	1	0	12	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.44	1.0
Ryan Costanzo	C	TRI	71	11	13	24	14	13	0	0	1	1	11	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.34	0.18
Kyle Bailey	C	POR	70	9	15	24	-6	38	3	2	0	0	9	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.34	0.54
Tyler Spurgeon	C	KEL	49	8	16	24	7	0	0	3	1	2	8	0	1	1	3	2	0	0	0	0	0.0	0	0	0.0	0.49	0.0
Chad Wolkowski	C	LET	42	5	19	24	2	8	1	7	0	0	5	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.57	0.19
Paul Albers	D	REG	62	5	19	24	-13	14	3	12	0	0	5	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.39	0.23
Rick Kozak	RW	KAM	54	14	9	23	11	71	4	1	1	0	14	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	0.43	1.31
Matt Schneider	C	TRI	69	11	12	23	2	15	2	2	1	0	11	0	1	0	3	3	0	0	0	0	0.0	0	0	0.0	0.33	0.22
Paul Gentile	C	CGY	60	9	14	23	2	11	4	3	0	1	9	0	0	0	1	3	0	0	0	0	0.0	0	0	0.0	0.38	0.18
Aaron Bader	LW	KTN	61	7	16	23	-20	34	2	3	1	0	7	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	0.56
Tyler Boldt	D	BRN	72	5	18	23	14	61	2	9	0	0	5	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.32	0.85
Bryan Nathe	D	EVT	72	4	19	23	-15	28	4	9	0	0	4	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.32	0.39
Kyle Pess	C	LET	58	14	8	22	3	17	3	2	1	0	14	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.38	0.29
Colin Stone	C	S.C	67	11	11	22	2	27	0	0	1	0	11	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.33	0.4
Richard Kelly	LW	SAS	40	10	12	22	-20	24	5	6	0	0	10	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.55	0.6
Brent Hill	C	REG	27	9	13	22	-6	50	6	8	0	0	9	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.81	1.85
Chris Schlenker	D	P.A	71	7	15	22	-21	60	3	10	0	1	7	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.31	0.85
Joe Barnes	C	SAS	58	5	17	22	-31	43	3	8	0	0	5	0	1	1	3	0	0	0	0	0	0.0	0	0	0.0	0.38	0.74
Torrie Wheat	RW	EVT	60	8	13	21	-9	0	4	2	1	0	8	0	1	0	4	1	0	0	0	0	0.0	0	0	0.0	0.35	0.0
