Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Byron Froese	C	R.D	70	43	38	81	12	37	24	23	1	1	0	0	8	0	3	8	5	2	5	0	40.0	0	0	0.0	1.16	0.53
Adam Hughesman	LW	T.C	60	39	42	81	20	59	20	15	0	0	0	0	6	0	7	4	5	3	5	2	60.0	0	0	0.0	1.35	0.98
Mark  McNeill	C	P.A	70	32	49	81	-4	53	7	18	2	1	0	0	4	0	3	2	4	3	4	1	75.0	0	0	0.0	1.16	0.76
Stefan Elliott	D	SAS	71	31	50	81	62	14	9	21	2	4	0	0	12	1	3	2	0	0	0	0	0.0	0	0	0.0	1.14	0.2
Brenden Kichton	D	SPO	64	23	58	81	55	31	10	33	1	3	0	0	4	0	4	2	1	0	1	0	0.0	0	0	0.0	1.27	0.48
Emerson Etem	RW	M.H	65	45	35	80	41	24	15	12	9	1	0	0	4	0	6	8	1	0	1	0	0.0	0	0	0.0	1.23	0.37
Matt MacKay	C	BDN	71	29	51	80	18	44	7	23	1	1	0	0	5	0	4	3	7	3	7	0	42.9	0	0	0.0	1.13	0.62
Quinton Howden	LW	M.J	60	40	39	79	7	43	9	13	3	3	0	0	4	0	3	4	7	2	7	2	28.6	0	0	0.0	1.32	0.72
Max Reinhart	C	KTN	71	34	45	79	30	41	7	20	5	1	0	0	6	0	7	2	6	3	6	1	50.0	0	0	0.0	1.11	0.58
Ty Rattie	RW	POR	67	28	51	79	20	55	6	15	0	0	0	0	4	0	2	4	5	1	5	1	20.0	0	0	0.0	1.18	0.82
Dylan Wruck	LW	EDM	71	38	40	78	25	44	13	8	0	1	0	0	8	1	3	3	5	0	5	0	0.0	0	0	0.0	1.1	0.62
Roman  Horak	LW	CWK	64	26	52	78	-7	60	15	27	2	0	0	0	4	0	4	2	4	0	4	0	0.0	0	0	0.0	1.22	0.94
Kevin King	LW	KTN	68	33	43	76	26	88	10	12	5	1	0	0	6	0	3	5	2	0	2	0	0.0	0	0	0.0	1.12	1.29
Kevin  Sundher	C	CWK	70	24	52	76	-11	93	5	28	2	1	0	0	2	0	4	2	6	3	6	0	50.0	0	0	0.0	1.09	1.33
Michael St. Croix	C	EDM	68	27	48	75	28	48	9	14	0	0	0	0	4	0	3	2	5	1	5	1	20.0	0	0	0.0	1.1	0.71
Matt Fraser	LW	KTN	66	36	38	74	24	115	17	13	0	2	0	0	3	0	3	9	7	3	7	2	42.9	0	0	0.0	1.12	1.74
Brett Connolly	RW	P.G	59	46	27	73	-5	26	15	11	2	0	0	0	5	1	10	4	5	1	5	0	20.0	0	0	0.0	1.24	0.44
Wacey Hamilton	C	M.H	67	20	53	73	16	113	7	22	1	1	0	0	3	1	2	3	6	2	6	0	33.3	0	0	0.0	1.09	1.69
Thomas Frazee	C	KAM	70	31	41	72	-18	76	12	18	0	2	0	0	1	1	5	1	3	2	3	1	66.7	0	0	0.0	1.03	1.09
Brayden McNabb	D	KTN	59	21	51	72	25	95	7	20	0	4	0	0	1	0	3	1	1	0	1	0	0.0	0	0	0.0	1.22	1.61
Carter Ashton	RW	T.C	62	33	38	71	-6	106	17	13	1	0	0	0	4	1	6	4	2	0	2	0	0.0	0	0	0.0	1.15	1.71
Nino Niederreiter	LW	POR	55	41	29	70	28	67	12	7	0	1	0	0	6	2	4	2	1	0	1	0	0.0	0	0	0.0	1.27	1.22
Spencer Bennett	LW	VAN	72	37	33	70	9	54	16	3	2	5	0	0	6	0	4	3	0	0	0	0	0.0	0	0	0.0	0.97	0.75
Burke Gallimore	RW	SEA	71	34	36	70	-26	35	22	15	0	0	0	0	7	2	4	5	12	4	12	2	33.3	0	0	0.0	0.99	0.49
Brad Ross	LW	POR	67	31	38	69	29	171	8	11	2	0	0	0	9	1	6	1	1	0	1	0	0.0	0	0	0.0	1.03	2.55
Justin Maylan	C	P.A	66	21	48	69	13	49	5	12	0	0	0	0	2	0	3	3	1	0	1	0	0.0	0	0	0.0	1.05	0.74
Brandon Herrod	RW	P.A	71	28	40	68	-14	26	4	10	3	1	0	0	4	0	2	3	2	1	2	0	50.0	0	0	0.0	0.96	0.37
Kruise Reddick	C	T.C	63	20	48	68	9	61	6	27	0	2	0	0	2	1	4	2	0	0	0	0	0.0	0	0	0.0	1.08	0.97
Taylor Stefishen	LW	P.G	68	24	43	67	-1	72	3	15	1	1	0	0	2	0	2	3	2	0	2	0	0.0	0	0	0.0	0.99	1.06
Justin Dowling	C	S.C	63	20	47	67	-11	18	6	21	1	0	0	0	2	1	2	0	2	1	2	0	50.0	0	0	0.0	1.06	0.29
Tyler Maxwell	LW	EVT	68	41	25	66	8	59	10	11	3	0	0	0	11	0	8	4	3	1	3	1	33.3	0	0	0.0	0.97	0.87
Jordan Hickmott	C	EDM	72	28	38	66	0	58	7	13	2	0	0	0	1	0	5	3	4	1	4	0	25.0	0	0	0.0	0.92	0.81
Spencer Edwards	RW	M.J	63	27	39	66	24	62	8	10	4	1	0	0	4	0	4	5	2	0	2	0	0.0	0	0	0.0	1.05	0.98
Shane McColgan	RW	KEL	67	21	45	66	3	62	6	28	1	0	0	0	1	0	3	2	6	2	6	1	33.3	0	0	0.0	0.99	0.93
Shayne Wiebe	LW	BDN	72	44	21	65	6	60	14	7	3	1	0	0	3	0	11	1	1	0	1	0	0.0	0	0	0.0	0.9	0.83
Kellan Tochkin	RW	M.H	70	29	35	64	7	68	13	8	0	0	0	0	4	0	5	3	5	1	5	1	20.0	0	0	0.0	0.91	0.97
Jake Trask	C	SAS	70	30	33	63	22	18	8	9	0	0	0	0	5	1	6	5	5	2	5	1	40.0	0	0	0.0	0.9	0.26
Justin Feser	LW	T.C	72	26	37	63	22	34	8	16	2	0	0	0	6	0	4	3	3	1	3	1	33.3	0	0	0.0	0.88	0.47
Sena Acolatse	D	P.G	67	15	48	63	0	130	8	18	0	1	0	0	2	0	2	1	6	2	6	0	33.3	0	0	0.0	0.94	1.94
Tyler Pitlick	RW	M.H	56	27	35	62	4	31	5	16	0	0	0	0	4	0	4	4	4	2	4	1	50.0	0	0	0.0	1.11	0.55
Patrick Holland	RW	T.C	71	22	40	62	10	24	6	12	1	1	0	0	1	0	5	4	4	2	4	0	50.0	0	0	0.0	0.87	0.34
John Persson	LW	R.D	68	33	28	61	37	34	11	6	0	0	0	0	4	1	7	1	2	0	2	0	0.0	0	0	0.0	0.9	0.5
Cam Braes	C	LET	71	31	30	61	-3	109	12	8	0	0	0	0	5	1	3	1	4	0	4	0	0.0	0	0	0.0	0.86	1.54
Brett Ferguson	LW	R.D	72	23	38	61	29	111	2	6	1	1	0	0	4	1	2	9	5	2	5	0	40.0	0	0	0.0	0.85	1.54
Charles Inglis	C	P.G	69	32	28	60	6	141	6	9	0	0	0	0	3	0	4	4	6	2	6	2	33.3	0	0	0.0	0.87	2.04
Dominik Uher	C	SPO	65	21	39	60	19	60	12	12	0	1	0	0	4	0	7	5	0	0	0	0	0.0	0	0	0.0	0.92	0.92
Geordie Wudrick	LW	KEL	71	43	16	59	4	95	15	12	1	0	0	0	8	2	9	3	5	5	5	1	100.0	0	0	0.0	0.83	1.34
Brenden Dillon	D	SEA	72	8	51	59	-25	139	2	28	0	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.82	1.93
Tyson Barrie	D	KEL	54	11	47	58	4	34	6	24	2	3	0	0	1	0	3	1	4	2	4	2	50.0	0	0	0.0	1.07	0.63
Darian Dziurzynski	LW	SAS	72	35	22	57	27	125	2	2	4	0	0	0	3	0	5	8	0	0	0	0	0.0	0	0	0.0	0.79	1.74
Robin Soudek	RW	CWK	61	25	32	57	-11	70	16	15	0	0	0	0	3	0	5	0	3	2	3	1	66.7	0	0	0.0	0.93	1.15
Brayden Schenn	C	SAS	29	22	35	57	19	25	9	15	3	2	0	0	3	3	3	0	3	1	3	0	33.3	0	0	0.0	1.97	0.86
Alex Petrovic	D	R.D	69	7	50	57	27	140	3	30	0	0	0	0	1	0	2	1	1	0	1	0	0.0	0	0	0.0	0.83	2.03
Sebastian  Svendsen	C	M.J	74	27	29	56	-12	62	6	7	1	0	0	0	4	0	4	1	6	2	6	1	33.3	0	0	0.0	0.76	0.84
Michael Ferland	LW	BDN	56	23	33	56	3	110	2	7	0	0	0	0	5	2	1	2	5	0	5	0	0.0	0	0	0.0	1.0	1.96
Martin Marincin	D	P.G	67	14	42	56	-12	65	8	24	0	0	0	0	0	0	3	2	1	0	1	0	0.0	0	0	0.0	0.84	0.97
Marcel Noebels	RW	SEA	66	28	26	54	-11	23	7	16	1	0	0	0	3	1	4	3	11	5	11	2	45.5	0	0	0.0	0.82	0.35
T.J. Foster	RW	EDM	66	25	29	54	11	22	7	5	1	0	0	0	4	0	3	5	2	1	2	1	50.0	0	0	0.0	0.82	0.33
Austin Fyten	LW	LET	52	24	30	54	9	103	7	9	1	0	0	0	1	0	5	3	3	1	3	0	33.3	0	0	0.0	1.04	1.98
Mitchell Callahan	RW	KEL	62	23	31	54	4	87	12	10	0	1	0	0	3	0	1	2	1	0	1	0	0.0	0	0	0.0	0.87	1.4
Zach Franko	LW	KEL	72	22	31	53	7	22	10	10	0	0	0	0	6	1	2	2	1	0	1	0	0.0	0	0	0.0	0.74	0.31
Brandon  Manning	D	CWK	53	21	32	53	-4	129	14	21	0	0	0	0	2	1	3	2	1	0	1	0	0.0	0	0	0.0	1.0	2.43
Nick Buonassisi	C	P.G	71	18	35	53	-6	66	8	6	2	0	0	0	1	0	4	2	3	2	3	1	66.7	0	0	0.0	0.75	0.93
Tyler Schmidt	D	T.C	70	11	42	53	28	159	6	17	0	0	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.76	2.27
Brenden Walker	RW	BDN	70	25	27	52	-9	43	5	8	0	0	0	0	1	0	6	2	0	0	0	0	0.0	0	0	0.0	0.74	0.61
Ryan Harrison	C	EVT	69	21	31	52	8	102	8	9	0	1	0	0	5	0	3	2	0	0	0	0	0.0	0	0	0.0	0.75	1.48
Mitch Maxwell	LW	LET	72	19	33	52	-18	88	4	14	1	0	0	0	1	1	4	2	7	2	7	1	28.6	0	0	0.0	0.72	1.22
Garrett Mitchell	RW	REG	70	18	34	52	-11	140	5	8	1	0	0	0	1	0	2	1	3	1	3	1	33.3	0	0	0.0	0.74	2.0
James Dobrowolski	LW	P.G	72	18	34	52	-3	48	5	16	0	0	0	0	3	0	2	2	0	0	0	0	0.0	0	0	0.0	0.72	0.67
Brad Hoban	RW	S.C	71	25	26	51	-24	34	9	9	1	1	0	0	3	0	6	3	2	1	2	0	50.0	0	0	0.0	0.72	0.48
Igor Revenko	RW	P.A	57	23	28	51	1	36	10	7	0	0	0	0	3	0	4	3	4	1	4	0	25.0	0	0	0.0	0.89	0.63
Neil Manning	D	VAN	72	15	36	51	-3	68	13	20	0	0	0	0	1	0	2	1	1	1	1	0	100.0	0	0	0.0	0.71	0.94
Brandon Davidson	D	REG	72	8	43	51	-5	71	5	17	0	2	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.71	0.99
Colin Smith	C	KAM	72	21	29	50	-21	61	8	14	0	0	0	0	1	0	6	1	5	3	5	1	60.0	0	0	0.0	0.69	0.85
Steven Kuhn	C	SPO	72	20	30	50	-1	35	10	9	1	2	0	0	1	0	2	3	0	0	0	0	0.0	0	0	0.0	0.69	0.49
Brett  Bulmer	LW	KEL	57	18	31	49	-13	109	4	15	0	0	0	0	3	1	2	3	2	0	2	0	0.0	0	0	0.0	0.86	1.91
Jesse Ismond	LW	KTN	72	15	34	49	0	118	4	12	0	0	0	0	3	0	3	4	5	2	5	1	40.0	0	0	0.0	0.68	1.64
Cody Beach	RW	M.J	57	11	38	49	0	236	3	13	0	0	0	0	1	0	4	1	2	1	2	1	50.0	0	0	0.0	0.86	4.14
Collin Bowman	D	M.J	72	11	38	49	2	104	6	22	0	0	0	0	2	0	4	0	0	0	0	0	0.0	0	0	0.0	0.68	1.44
Joseph Morrow	D	POR	60	9	40	49	23	67	6	21	0	1	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.82	1.12
Kris Foucault	LW	CAL	65	25	23	48	-10	60	7	10	1	0	0	0	2	1	3	2	3	1	3	0	33.3	0	0	0.0	0.74	0.92
Jordan DePape	C	KAM	54	21	27	48	-6	49	11	7	2	0	0	0	7	2	5	1	1	0	1	0	0.0	0	0	0.0	0.89	0.91
Luke  Lockhart	C	SEA	71	21	27	48	-14	27	10	15	1	1	0	0	4	0	5	0	4	1	4	1	25.0	0	0	0.0	0.68	0.38
David Toews	C	BDN	60	20	28	48	-6	16	9	9	0	0	0	0	5	1	1	3	1	0	1	0	0.0	0	0	0.0	0.8	0.27
Jared Cowen	D	SPO	58	18	30	48	44	91	7	15	1	0	0	0	3	0	3	1	0	0	0	0	0.0	0	0	0.0	0.83	1.57
Taylor Vause	C	S.C	62	18	29	47	-25	8	8	12	1	1	0	0	3	0	3	0	0	0	0	0	0.0	0	0	0.0	0.76	0.13
Troy Rutkowski	D	POR	72	10	37	47	24	65	5	14	1	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.65	0.9
Jordan Messier	RW	T.C	58	26	20	46	15	60	2	11	0	0	0	0	2	0	3	4	1	0	1	0	0.0	0	0	0.0	0.79	1.03
Anthony Bardaro	C	SPO	63	24	22	46	14	30	6	4	0	0	0	0	6	1	2	3	1	0	1	0	0.0	0	0	0.0	0.73	0.48
Chris Collins	C	SAS	69	19	27	46	26	27	5	3	1	1	0	0	2	0	2	4	0	0	0	0	0.0	0	0	0.0	0.67	0.39
Ryan Murray	D	EVT	70	6	40	46	18	45	3	18	0	2	0	0	1	1	3	0	2	1	2	0	50.0	0	0	0.0	0.66	0.64
Adam Lowry	LW	S.C	66	18	27	45	-21	84	5	9	0	0	0	0	3	0	2	2	0	0	0	0	0.0	0	0	0.0	0.68	1.27
Chase  Schaber	C	KAM	46	16	29	45	3	87	3	9	0	1	0	0	2	0	1	1	3	0	3	0	0.0	0	0	0.0	0.98	1.89
Myles Bell	D	REG	66	14	31	45	-14	86	5	10	0	2	0	0	0	0	2	1	1	0	1	0	0.0	0	0	0.0	0.68	1.3
Dylan Willick	RW	KAM	72	24	20	44	-17	53	5	7	1	0	0	0	4	0	4	2	1	0	1	0	0.0	0	0	0.0	0.61	0.74
Colin Jacobs	C	SEA	68	22	22	44	-19	69	6	10	0	0	0	0	3	0	3	0	3	2	3	2	66.7	0	0	0.0	0.65	1.01
Evan Bloodoff	LW	KEL	72	22	22	44	11	76	6	2	3	0	0	0	4	1	5	5	0	0	0	0	0.0	0	0	0.0	0.61	1.06
Connor Rankin	C	T.C	70	19	25	44	13	33	4	5	0	0	0	0	4	0	0	2	0	0	0	0	0.0	0	0	0.0	0.63	0.47
Brent Benson	C	SAS	65	14	30	44	16	52	2	2	0	4	0	0	2	0	1	3	0	0	0	0	0.0	0	0	0.0	0.68	0.8
Dalibor Bortnak	C	KAM	57	13	31	44	-10	64	7	11	0	0	0	0	2	1	1	1	1	0	1	0	0.0	0	0	0.0	0.77	1.12
Drew  Czerwonka	LW	KTN	68	14	29	43	9	78	5	8	0	1	0	0	4	0	3	2	0	0	0	0	0.0	0	0	0.0	0.63	1.15
JT Barnett	LW	KAM	72	13	30	43	-20	37	7	8	0	0	0	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.6	0.51
Hampus Gustafsson	LW	BDN	70	10	33	43	4	36	1	7	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.61	0.51
Duncan Siemens	D	SAS	72	5	38	43	40	121	2	15	0	3	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	1.68
Justin Kirsch	LW	CAL	66	25	17	42	-20	16	8	8	0	0	0	0	1	0	6	0	0	0	0	0	0.0	0	0	0.0	0.64	0.24
Antonin  Honejsek	LW	M.J	46	22	20	42	7	18	2	8	0	0	0	0	1	0	0	4	4	2	4	2	50.0	0	0	0.0	0.91	0.39
Matt Marantz	RW	SPO	68	20	22	42	21	62	0	2	1	0	0	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	0.62	0.91
Troy  Bourke	LW	P.G	68	19	23	42	15	20	3	1	0	0	0	0	4	0	1	1	4	1	4	1	25.0	0	0	0.0	0.62	0.29
Brody Sutter	RW	LET	46	18	24	42	1	35	2	10	2	0	0	0	3	1	1	0	1	0	1	0	0.0	0	0	0.0	0.91	0.76
Hunter Shinkaruk	LW	M.H	63	14	28	42	13	24	2	5	1	0	0	0	3	0	0	1	8	4	8	1	50.0	0	0	0.0	0.67	0.38
Ryan Pulock	D	BDN	63	8	34	42	2	4	3	20	0	1	0	0	0	0	0	0	1	0	1	0	0.0	0	0	0.0	0.67	0.06
Colton Sissons	RW	KEL	63	17	24	41	15	46	5	6	1	0	0	0	4	0	2	2	1	1	1	1	100.0	0	0	0.0	0.65	0.73
Brooks Macek	C	CAL	63	13	28	41	-13	36	6	6	0	0	0	0	3	0	2	0	2	2	2	2	100.0	0	0	0.0	0.65	0.57
Thomas Carr	D	M.H	71	7	34	41	23	71	5	13	0	2	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.58	1.0
Blake Gal	RW	SPO	70	23	17	40	-2	59	6	7	1	0	0	0	2	0	7	2	5	3	5	1	60.0	0	0	0.0	0.57	0.84
Stepan Novotny	RW	S.C	58	22	18	40	-21	35	6	12	0	0	0	0	2	1	9	0	1	0	1	0	0.0	0	0	0.0	0.69	0.6
Joe Antilla	LW	KTN	72	21	19	40	33	59	1	2	3	1	0	0	3	0	3	2	0	0	0	0	0.0	0	0	0.0	0.56	0.82
Misha Fisenko	C	CAL	64	8	32	40	-23	55	4	14	0	0	0	0	1	0	1	1	2	0	2	0	0.0	0	0	0.0	0.63	0.86
Mark Pysyk	D	EDM	63	6	34	40	29	88	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	1.4
Travis Toomey	C	SEA	71	22	17	39	-18	137	6	7	0	0	0	0	1	1	5	0	1	0	1	0	0.0	0	0	0.0	0.55	1.93
Brendan Rowinski	C	VAN	48	15	24	39	-10	32	5	6	1	0	0	0	2	0	2	3	2	0	2	0	0.0	0	0	0.0	0.81	0.67
James Henry	LW	VAN	50	14	25	39	1	103	3	9	2	1	0	0	1	0	2	1	5	1	5	0	20.0	0	0	0.0	0.78	2.06
Colin Reddin	C	REG	69	7	32	39	-32	62	2	5	0	0	0	0	0	0	0	0	10	5	10	3	50.0	0	0	0.0	0.57	0.9
Todd Fiddler	LW	P.A	70	23	15	38	-2	18	5	4	0	0	0	0	4	0	1	1	0	0	0	0	0.0	0	0	0.0	0.54	0.26
Jamie Crooks	LW	CWK	72	19	19	38	-1	37	5	7	1	0	0	0	5	0	1	2	2	1	2	1	50.0	0	0	0.0	0.53	0.51
Adam  Kambeitz	LW	R.D	72	15	23	38	22	93	1	3	2	1	0	0	2	1	2	1	1	0	1	0	0.0	0	0	0.0	0.53	1.29
Matt MacKenzie	D	T.C	73	7	31	38	-9	86	5	22	0	0	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.52	1.18
Taylor Aronson	D	POR	71	5	32	37	36	81	1	15	1	0	0	0	3	1	0	0	0	0	0	0	0.0	0	0	0.0	0.52	1.14
Steele Boomer	C	KTN	56	14	22	36	13	52	6	2	0	0	0	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.64	0.93
Lane Scheidl	LW	REG	68	13	23	36	2	27	2	2	0	1	0	0	2	0	1	0	3	1	3	1	33.3	0	0	0.0	0.53	0.4
Mason Wilgosh	C	T.C	48	12	24	36	19	28	0	3	1	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.75	0.58
Charles Wells	C	P.A	63	12	24	36	8	28	1	4	3	0	0	0	1	0	0	0	1	0	1	0	0.0	0	0	0.0	0.57	0.44
Riley Boychuk	LW	POR	60	18	17	35	5	148	3	3	0	0	0	0	2	1	0	4	0	0	0	0	0.0	0	0	0.0	0.58	2.47
Bronson Maschmeyer	D	KAM	72	8	27	35	-20	59	5	16	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.49	0.82
Ryan  Button	D	SEA	69	5	30	35	-8	49	4	11	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.51	0.71
Parker Stanfield	RW	EVT	64	13	21	34	-10	57	5	4	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.53	0.89
Jacob Berglund	LW	LET	61	18	15	33	-15	29	3	2	1	1	0	0	2	0	4	0	7	4	7	2	57.1	0	0	0.0	0.54	0.48
Brendan Leipsic	C	POR	68	16	17	33	13	50	2	1	0	0	0	0	4	0	1	1	2	1	2	0	50.0	0	0	0.0	0.49	0.74
Mitch Holmberg	RW	SPO	58	15	18	33	6	12	4	8	0	0	0	0	1	1	1	1	3	1	3	1	33.3	0	0	0.0	0.57	0.21
Kristians Pelss	LW	EDM	63	14	19	33	11	31	0	2	0	0	0	0	0	0	1	1	5	2	5	0	40.0	0	0	0.0	0.52	0.49
Cody Sylvester	C	CAL	59	18	14	32	-20	63	5	3	0	1	0	0	3	0	2	2	1	0	1	0	0.0	0	0	0.0	0.54	1.07
Oliver Gabriel	LW	POR	41	11	21	32	6	36	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.78	0.88
Brady Brassart	C	SPO	65	8	24	32	14	70	0	4	0	0	0	0	4	0	0	1	0	0	0	0	0.0	0	0	0.0	0.49	1.08
Zachary Yuen	D	T.C	72	8	24	32	41	65	2	4	0	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.44	0.9
Cody Carlson	D	P.G	68	6	26	32	-12	78	1	7	2	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	1.15
Turner Elson	LW	R.D	68	16	15	31	27	124	5	2	3	0	0	0	2	0	1	6	1	0	1	0	0.0	0	0	0.0	0.46	1.82
Mike Piluso	LW	EDM	65	14	17	31	-2	51	0	3	0	2	0	0	3	1	0	1	0	0	0	0	0.0	0	0	0.0	0.48	0.78
Elgin Pearce	C	KTN	69	12	19	31	4	35	3	3	0	0	0	0	3	1	3	3	1	0	1	0	0.0	0	0	0.0	0.45	0.51
Jordan Peddle	C	S.C	70	11	20	31	-15	132	0	2	0	0	0	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.44	1.89
Max  Ross	LW	LET	70	15	15	30	-24	128	2	2	1	1	0	0	0	0	2	1	2	0	2	0	0.0	0	0	0.0	0.43	1.83
Cody Chikie	C	KEL	68	13	17	30	-3	57	0	0	0	0	0	0	2	0	1	2	2	1	2	0	50.0	0	0	0.0	0.44	0.84
Andrej Stastny	C	VAN	32	10	20	30	2	40	1	8	0	0	0	0	3	0	1	1	2	2	2	1	100.0	0	0	0.0	0.94	1.25
Nathan  MacMaster	LW	CAL	69	10	20	30	-23	55	2	8	1	0	0	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.43	0.8
Colin  Archer	D	R.D	68	6	24	30	40	138	0	1	0	1	0	0	3	0	2	0	0	0	0	0	0.0	0	0	0.0	0.44	2.03
Joey Leach	D	KTN	56	5	25	30	16	78	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.54	1.39
Derrick Pouliot	D	POR	66	5	25	30	13	38	1	9	0	0	0	0	0	0	0	3	0	0	0	0	0.0	0	0	0.0	0.45	0.58
Josh Birkholz	RW	EVT	68	18	11	29	-6	64	2	3	0	0	0	0	1	0	6	1	1	0	1	0	0.0	0	0	0.0	0.43	0.94
Spencer Asuchak	LW	P.G	59	17	12	29	-4	36	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.49	0.61
Greg Fraser	C	P.G	72	16	13	29	-25	43	4	1	0	1	0	0	3	0	3	3	0	0	0	0	0.0	0	0	0.0	0.4	0.6
Brandon Magee	C	CWK	65	12	17	29	15	78	2	2	0	0	0	0	2	0	2	0	2	0	2	0	0.0	0	0	0.0	0.45	1.2
James Martin	D	KTN	65	11	18	29	18	68	5	6	0	2	0	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.45	1.05
