Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Erik Christensen	C	KAM	67	54	54	108	26	0	18	27	2	2	54	0	10	0	7	6	0	0	0	0	0.0	0	0	0.0	1.61	0.0
Jesse Schultz	RW	KEL	72	53	51	104	40	0	22	26	5	2	53	0	8	0	6	7	0	0	0	0	0.0	0	0	0.0	1.44	0.0
Jeremy Jackson	RW	LET	65	44	58	102	-14	0	15	21	7	5	44	0	3	1	10	2	0	0	0	0	0.0	0	0	0.0	1.57	0.0
Matt Ellison	RW	RDR	72	40	56	96	34	0	16	31	2	0	40	0	5	0	7	4	0	0	0	0	0.0	0	0	0.0	1.33	0.0
Chris St. Jacques	C	M.H	70	31	65	96	6	0	8	27	2	4	31	0	2	0	4	1	0	0	0	0	0.0	0	0	0.0	1.37	0.0
Brooks Laich	C	SEA	60	41	53	94	34	0	19	18	1	1	41	0	5	1	5	3	0	0	0	0	0.0	0	0	0.0	1.57	0.0
Jeremy Williams	RW	S.C	72	41	52	93	17	0	19	21	0	0	41	0	8	0	5	7	0	0	0	0	0.0	0	0	0.0	1.29	0.0
Dylan Stanley	C	TRI	72	34	59	93	2	0	8	21	1	1	34	0	4	2	3	2	0	0	0	0	0.0	0	0	0.0	1.29	0.0
David Bararuk	C	M.J	66	29	64	93	16	0	12	30	1	3	29	0	2	0	4	2	0	0	0	0	0.0	0	0	0.0	1.41	0.0
Nigel Dawes	LW	KTN	72	47	45	92	2	0	22	24	0	1	47	0	9	1	6	4	0	0	0	0	0.0	0	0	0.0	1.28	0.0
Ryan Kinasewich	LW	TRI	66	39	52	91	-16	0	11	24	5	2	39	0	2	1	3	0	0	0	0	0	0.0	0	0	0.0	1.38	0.0
Kiel McLeod	C	KEL	68	39	51	90	27	0	18	19	1	2	39	0	7	0	4	12	0	0	0	0	0.0	0	0	0.0	1.32	0.0
Mike Wirll	C	LET	69	37	53	90	-21	0	11	17	6	2	37	0	8	3	7	1	0	0	0	0	0.0	0	0	0.0	1.3	0.0
Blake Robson	C	P.G	68	31	55	86	-9	0	7	18	1	1	31	0	7	2	1	1	0	0	0	0	0.0	0	0	0.0	1.26	0.0
Adam Courchaine	C	VAN	71	43	42	85	-7	0	17	15	1	0	43	0	4	0	5	3	0	0	0	0	0.0	0	0	0.0	1.2	0.0
Tyler Mosienko	C	KEL	64	30	53	83	30	0	16	27	1	0	30	0	6	0	4	2	0	0	0	0	0.0	0	0	0.0	1.3	0.0
Darren Lynch	RW	VAN	70	29	53	82	-1	0	9	24	0	0	29	0	7	1	3	4	0	0	0	0	0.0	0	0	0.0	1.17	0.0
Boyd Gordon	RW	RDR	56	33	48	81	37	0	14	26	4	1	33	0	8	1	4	2	0	0	0	0	0.0	0	0	0.0	1.45	0.0
Ryan Keller	RW	SAS	66	38	41	79	4	0	12	25	2	2	38	0	10	1	5	5	0	0	0	0	0.0	0	0	0.0	1.2	0.0
Joffrey Lupul	C	M.H	50	41	37	78	2	0	15	17	3	1	41	0	3	0	7	3	0	0	0	0	0.0	0	0	0.0	1.56	0.0
