Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Carter Smith	RW	R.D	62	20	18	38	-8	114	8	5	0	1	0	0	4	0	4	2	7	1	7	0	14.3	0	0	0.0	0.61	1.84
Lucas Bloodoff	LW	KEL	69	20	18	38	12	96	4	6	1	0	0	0	6	0	3	4	0	0	0	0	0.0	0	0	0.0	0.55	1.39
Andrej Kudrna	LW	VAN	67	18	20	38	23	32	4	6	1	0	0	0	5	0	3	1	0	0	0	0	0.0	0	0	0.0	0.57	0.48
Brady Calla	RW	SPO	50	16	22	38	18	58	5	1	1	1	0	0	2	0	6	3	0	0	0	0	0.0	0	0	0.0	0.76	1.16
Brett Plouffe	D	T.C	67	16	22	38	25	65	7	13	0	1	0	0	5	0	2	1	0	0	0	0	0.0	0	0	0.0	0.57	0.97
Andy Smith	C	CWK	75	16	22	38	-10	36	5	10	0	0	0	0	3	0	2	1	2	0	2	0	0.0	0	0	0.0	0.51	0.48
Dallas Jackson	D	P.G	67	13	25	38	-19	93	6	10	0	0	0	0	2	0	3	1	3	1	3	1	33.3	0	0	0.0	0.57	1.39
Nathan Deck	D	P.A	72	7	31	38	-12	56	5	20	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.53	0.78
Parker Stanfield	RW	P.G	72	18	19	37	-16	74	5	5	0	0	0	0	1	1	2	2	2	0	2	0	0.0	0	0	0.0	0.51	1.03
Jan Dalecky	LW	S.C	61	16	21	37	17	35	2	4	0	1	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.61	0.57
Colten Teubert	D	REG	60	12	25	37	9	136	4	11	1	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.62	2.27
Travis Ehrhardt	D	POR	68	9	28	37	-30	109	6	14	0	0	0	0	0	0	0	0	1	0	1	0	0.0	0	0	0.0	0.54	1.6
Ryan  Button	D	P.A	70	5	32	37	-15	43	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.61
Tomas Vincour	RW	EDM	49	17	19	36	2	23	8	5	0	0	0	0	3	0	3	1	4	1	4	0	25.0	0	0	0.0	0.73	0.47
Daniel Bartek	C	EVT	50	16	20	36	-2	28	6	7	3	0	0	0	3	0	1	2	3	0	3	0	0.0	0	0	0.0	0.72	0.56
Craig McCallum	RW	EDM	71	16	20	36	-19	23	5	9	0	0	0	0	4	0	5	3	4	1	4	0	25.0	0	0	0.0	0.51	0.32
Tristan King	C	M.H	47	14	22	36	9	33	4	8	0	0	0	0	1	0	2	2	5	3	5	2	60.0	0	0	0.0	0.77	0.7
Michael MacAngus	LW	P.A	72	14	22	36	-13	72	6	11	1	0	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.5	1.0
Brayden McNabb	D	KTN	67	10	26	36	-4	140	4	18	2	2	0	0	2	0	1	1	1	0	1	0	0.0	0	0	0.0	0.54	2.09
Dylan Hood	C	M.J	67	16	19	35	-6	38	2	2	0	0	0	0	2	1	0	0	1	0	1	0	0.0	0	0	0.0	0.52	0.57
Ryan Harrison	C	P.A	62	14	21	35	-18	112	2	5	0	1	0	0	3	2	2	0	2	1	2	1	50.0	0	0	0.0	0.56	1.81
Killian Hutt	RW	POR	57	13	22	35	-8	16	4	8	0	0	0	0	2	0	2	1	2	0	2	0	0.0	0	0	0.0	0.61	0.28
Brandon Lockerby	D	EDM	72	7	28	35	-21	36	2	17	1	1	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.49	0.5
Chris Cloud	LW	SEA	68	15	19	34	2	143	1	2	1	1	0	0	3	0	3	0	0	0	0	0	0.0	0	0	0.0	0.5	2.1
Zak Stebner	D	KAM	75	11	23	34	-1	109	3	8	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.45	1.45
Ryan Stanton	D	M.J	69	5	29	34	-40	111	1	12	0	2	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.49	1.61
Justin Maylan	C	P.G	70	16	17	33	-18	58	4	7	1	0	0	0	2	0	0	0	1	0	1	0	0.0	0	0	0.0	0.47	0.83
Colin Reddin	C	POR	72	13	20	33	-28	50	3	6	0	0	0	0	3	0	2	0	2	1	2	1	50.0	0	0	0.0	0.46	0.69
Keith Aulie	D	BDN	58	6	27	33	12	83	0	10	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.57	1.43
Cullen Morin	D	R.D	70	3	30	33	-11	74	2	14	1	0	0	0	0	0	0	0	1	0	1	0	0.0	0	0	0.0	0.47	1.06
Seth Compton	C	KAM	68	11	21	32	-2	46	2	7	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.47	0.68
Ondrej Roman	LW	SPO	32	10	22	32	21	19	3	3	1	1	0	0	4	0	1	2	1	1	1	1	100.0	0	0	0.0	1.0	0.59
Jyri Niemi	D	SAS	60	7	25	32	19	74	3	17	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.53	1.23
Taylor Ellington	D	EVT	69	6	26	32	-20	128	6	13	0	0	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.46	1.86
Ben Wright	D	LET	64	5	27	32	9	108	2	16	1	5	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.5	1.69
Brendan  Gallagher	RW	VAN	52	10	21	31	26	61	1	2	1	1	0	0	0	0	0	3	2	1	2	0	50.0	0	0	0.0	0.6	1.17
Brennen Wray	C	R.D	67	6	25	31	-2	80	1	14	1	1	0	0	1	0	1	0	5	1	5	0	20.0	0	0	0.0	0.46	1.19
Brian Matte	LW	P.G	48	17	13	30	-6	71	6	2	2	1	0	0	1	1	5	1	1	0	1	0	0.0	0	0	0.0	0.63	1.48
Devon LeBlanc	LW	SEA	70	14	16	30	-6	136	1	4	0	0	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.43	1.94
James Henry	LW	VAN	72	14	16	30	20	68	3	2	2	0	0	0	1	0	3	2	1	1	1	0	100.0	0	0	0.0	0.42	0.94
Quinton Howden	LW	M.J	62	13	17	30	-37	22	2	4	1	0	0	0	2	0	3	0	2	1	2	1	50.0	0	0	0.0	0.48	0.35
Mikael Backlund	C	KEL	28	12	18	30	10	26	3	7	0	1	0	0	3	1	2	4	2	0	2	0	0.0	0	0	0.0	1.07	0.93
Martin  Filo	RW	M.J	67	12	18	30	-14	45	4	2	1	0	0	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.45	0.67
Taylor Vause	C	S.C	66	10	20	30	-2	29	3	4	0	0	0	0	2	0	1	3	1	0	1	0	0.0	0	0	0.0	0.45	0.44
Alex Rodgers	LW	VAN	77	10	20	30	10	51	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.39	0.66
Jarrett Toll	D	T.C	54	9	21	30	28	40	0	5	1	2	0	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.56	0.74
Travis Toomey	C	SAS	51	17	12	29	19	90	3	0	2	1	0	0	2	0	0	5	0	0	0	0	0.0	0	0	0.0	0.57	1.76
Ryley Grantham	C	KEL	67	12	17	29	-2	193	5	2	1	0	0	0	0	0	3	0	0	0	0	0	0.0	0	0	0.0	0.43	2.88
