Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Levi Nelson	C	S.C	67	25	36	61	23	152	7	15	0	0	0	0	1	0	6	3	3	2	3	1	66.7	0	0	0.0	0.91	2.27
Matt Lowry	C	BRN	72	24	37	61	8	61	5	11	1	2	0	0	4	0	6	5	3	0	3	0	0.0	0	0	0.0	0.85	0.85
Tim Kraus	C	REG	65	15	46	61	7	96	4	27	0	0	0	0	1	0	5	1	2	1	2	1	50.0	0	0	0.0	0.94	1.48
Ondrej Roman	LW	SPO	72	15	46	61	27	28	6	22	0	0	0	0	2	0	6	2	7	2	7	2	28.6	0	0	0.0	0.85	0.39
Judd Blackwater	C	SPO	71	31	29	60	20	94	7	14	2	0	0	0	1	0	3	6	6	2	6	0	33.3	0	0	0.0	0.85	1.32
Kyle Beach	LW	EVT	60	27	33	60	-4	222	11	18	2	1	0	0	5	0	6	4	6	4	6	2	66.7	0	0	0.0	1.0	3.7
Nick Holden	D	CWK	70	22	38	60	5	54	14	23	0	2	0	0	5	0	5	1	9	2	9	1	22.2	0	0	0.0	0.86	0.77
Matt Robertson	LW	P.A	72	27	32	59	-9	42	9	13	1	1	0	0	4	0	3	2	3	1	3	1	33.3	0	0	0.0	0.82	0.58
Ryan McDonald	C	P.A	71	26	33	59	0	101	9	9	0	0	0	0	4	0	3	2	2	0	2	0	0.0	0	0	0.0	0.83	1.42
Tyler Dittmer	LW	BRN	62	32	26	58	1	34	9	9	0	1	0	0	4	0	3	5	5	1	5	1	20.0	0	0	0.0	0.94	0.55
Scott Glennie	C	BRN	61	26	32	58	10	50	8	9	0	0	0	0	3	0	5	3	2	1	2	0	50.0	0	0	0.0	0.95	0.82
Justin Bernhardt	RW	P.A	66	26	31	57	5	81	9	9	0	0	0	0	3	0	4	1	4	3	4	1	75.0	0	0	0.0	0.86	1.23
Erik Felde	LW	S.C	72	25	32	57	0	38	5	15	3	1	0	0	5	2	3	1	2	0	2	0	0.0	0	0	0.0	0.79	0.53
Keegan Dansereau	RW	S.C	63	22	34	56	22	48	8	13	0	0	0	0	3	0	4	2	7	3	7	2	42.9	0	0	0.0	0.89	0.76
Cody Almond	C	KEL	69	22	34	56	1	114	5	21	1	0	0	0	3	0	7	1	11	4	11	0	36.4	0	0	0.0	0.81	1.65
Jim O'Brien	C	SEA	70	21	34	55	22	66	4	8	1	2	0	0	6	0	2	2	2	0	2	0	0.0	0	0	0.0	0.79	0.94
Andrew Clark	LW	BRN	49	16	39	55	10	51	9	15	1	0	0	0	2	0	4	3	2	0	2	0	0.0	0	0	0.0	1.12	1.04
David Richard	RW	SEA	72	22	32	54	15	59	4	10	2	0	0	0	4	0	2	5	2	0	2	0	0.0	0	0	0.0	0.75	0.82
Logan Pyett	D	REG	62	20	34	54	24	52	13	16	0	0	0	0	5	0	4	0	1	0	1	0	0.0	0	0	0.0	0.87	0.84
T.J. Fast	D	TRI	71	17	37	54	29	92	8	25	4	4	0	0	3	1	3	4	2	1	2	1	50.0	0	0	0.0	0.76	1.3
Joel Broda	C	M.J	73	30	23	53	-1	74	14	6	2	0	0	0	6	1	4	3	6	2	6	0	33.3	0	0	0.0	0.73	1.01
Juuso Puustinen	RW	KAM	60	27	26	53	6	26	13	9	0	1	0	0	4	1	6	0	5	0	5	0	0.0	0	0	0.0	0.88	0.43
Arnaud Jacquemet	RW	KTN	65	27	26	53	13	22	11	9	0	0	0	0	4	0	4	3	3	1	3	1	33.3	0	0	0.0	0.82	0.34
Greg Gardner	C	P.G	72	24	29	53	-26	52	11	17	2	0	0	0	2	0	4	2	1	0	1	0	0.0	0	0	0.0	0.74	0.72
Ondrej Fiala	LW	SAS	61	20	33	53	-1	56	9	21	0	0	0	0	2	1	2	4	8	2	8	1	25.0	0	0	0.0	0.87	0.92
Brandon Kozun	C	CGY	69	19	34	53	30	46	2	9	0	0	0	0	2	0	2	0	6	1	6	0	16.7	0	0	0.0	0.77	0.67
Taylor Procyshen	RW	TRI	51	32	20	52	2	39	17	12	2	0	0	0	3	0	8	6	1	0	1	0	0.0	0	0	0.0	1.02	0.76
Dale Weise	RW	S.C	53	29	22	51	8	84	13	5	3	2	0	0	5	0	4	3	8	2	8	0	25.0	0	0	0.0	0.96	1.58
Mario Bliznak	C	VAN	67	19	32	51	8	36	6	13	0	1	0	0	3	0	1	3	3	1	3	1	33.3	0	0	0.0	0.76	0.54
Michael MacAngus	LW	REG	72	18	33	51	13	32	9	13	0	0	0	0	5	0	3	2	2	0	2	0	0.0	0	0	0.0	0.71	0.44
Ivan Rohac	LW	KAM	58	17	34	51	1	28	3	14	0	0	0	0	3	0	1	1	4	1	4	1	25.0	0	0	0.0	0.88	0.48
Ian Duval	C	CGY	71	22	28	50	13	42	9	9	2	1	0	0	2	0	8	2	1	0	1	0	0.0	0	0	0.0	0.7	0.59
Michael Stickland	RW	KTN	71	22	28	50	-4	60	4	7	1	3	0	0	2	0	3	2	1	1	1	1	100.0	0	0	0.0	0.7	0.85
Brandon Sutter	C	RDR	59	26	23	49	-12	38	10	11	2	1	0	0	3	0	5	1	4	2	4	1	50.0	0	0	0.0	0.83	0.64
Eric Doyle	D	S.C	70	10	39	49	15	43	6	22	0	2	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.7	0.61
Evan Pighin	RW	CWK	53	22	26	48	-1	41	8	6	0	0	0	0	3	0	2	2	2	0	2	0	0.0	0	0	0.0	0.91	0.77
Casey Pierro-Zabotel	LW	VAN	49	19	29	48	19	8	9	11	1	0	0	0	3	0	3	1	4	2	4	0	50.0	0	0	0.0	0.98	0.16
Colton Gillies	C	SAS	58	24	23	47	-4	97	14	11	0	0	0	0	3	0	3	4	6	3	6	0	50.0	0	0	0.0	0.81	1.67
Jay Fehr	C	BRN	64	16	31	47	-4	30	0	13	0	0	0	0	6	0	3	2	1	0	1	0	0.0	0	0	0.0	0.73	0.47
Brent Regner	D	VAN	72	8	39	47	11	43	6	23	0	3	0	0	1	0	1	1	2	0	2	0	0.0	0	0	0.0	0.65	0.6
Nick Ross	D	KAM	72	8	39	47	-12	115	3	25	1	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.65	1.6
  Michael Wilson	D	S.C	64	6	41	47	26	28	1	19	0	0	0	0	1	1	0	1	1	0	1	0	0.0	0	0	0.0	0.73	0.44
Chris Durand	C	SAS	62	19	27	46	-11	71	9	17	0	0	0	0	3	0	3	1	7	1	7	1	14.3	0	0	0.0	0.74	1.15
Derek Hulak	LW	SAS	72	16	30	46	-25	36	9	16	0	2	0	0	4	0	4	1	4	0	4	0	0.0	0	0	0.0	0.64	0.5
David Stieler	C	S.C	71	23	22	45	3	22	13	7	0	0	0	0	4	1	5	2	3	0	3	0	0.0	0	0	0.0	0.63	0.31
Alex Rodgers	LW	KAM	68	16	29	45	-4	46	7	11	0	0	0	0	3	0	1	1	1	1	1	0	100.0	0	0	0.0	0.66	0.68
Carter Bancks	LW	LET	70	15	30	45	23	56	2	5	2	3	0	0	6	0	5	0	1	0	1	0	0.0	0	0	0.0	0.64	0.8
Thomas Hickey	D	SEA	63	11	34	45	20	49	9	18	0	3	0	0	1	0	4	1	0	0	0	0	0.0	0	0	0.0	0.71	0.78
Jonathan Harty	D	EVT	65	11	34	45	3	143	9	21	0	2	0	0	0	0	1	1	2	1	2	0	50.0	0	0	0.0	0.69	2.2
Clayton Bauer	LW	EVT	71	25	19	44	-3	82	14	5	0	0	0	0	5	0	5	2	1	0	1	0	0.0	0	0	0.0	0.62	1.15
Yashar Farmanara	C	M.H	72	23	21	44	2	91	10	6	1	0	0	0	8	2	4	2	4	1	4	1	25.0	0	0	0.0	0.61	1.26
Geordie Wudrick	LW	S.C	66	20	24	44	10	72	5	5	1	3	0	0	4	1	2	3	4	0	4	0	0.0	0	0	0.0	0.67	1.09
Jeff May	D	LET	54	4	40	44	2	51	3	20	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.81	0.94
David Rutherford	C	SPO	52	22	21	43	18	65	8	5	0	0	0	0	8	0	4	2	1	0	1	0	0.0	0	0	0.0	0.83	1.25
Shane Harper	RW	EVT	71	17	26	43	-5	18	6	10	0	0	0	0	2	1	5	2	2	0	2	0	0.0	0	0	0.0	0.61	0.25
Troy Ofukany	C	RDR	57	16	27	43	-11	74	5	9	1	1	0	0	2	1	3	1	5	2	5	0	40.0	0	0	0.0	0.75	1.3
Lindsay Nielsen	C	SEA	72	13	30	43	29	29	4	4	1	2	0	0	2	0	5	1	1	0	1	0	0.0	0	0	0.0	0.6	0.4
Jared Spurgeon	D	SPO	69	12	31	43	36	19	5	20	0	1	0	0	4	0	3	0	3	0	3	0	0.0	0	0	0.0	0.62	0.28
Tyson Barrie	D	KEL	64	9	34	43	8	30	8	26	0	0	0	0	2	0	0	0	6	4	6	2	66.7	0	0	0.0	0.67	0.47
Carson McMillan	RW	CGY	72	16	26	42	14	87	4	7	1	1	0	0	3	0	3	0	1	0	1	0	0.0	0	0	0.0	0.58	1.21
Paul Postma	D	CGY	68	14	28	42	26	32	9	13	1	1	0	0	4	0	1	1	1	0	1	0	0.0	0	0	0.0	0.62	0.47
Victor Bartley	D	REG	61	10	32	42	6	93	5	15	0	1	0	0	0	0	2	1	2	2	2	0	100.0	0	0	0.0	0.69	1.52
Chad Greenan	D	KTN	69	9	33	42	-8	80	8	18	0	2	0	0	2	1	2	0	0	0	0	0	0.0	0	0	0.0	0.61	1.16
John Negrin	D	KTN	71	1	41	42	15	68	0	13	0	4	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.59	0.96
Evander Kane	C	VAN	65	24	17	41	20	66	10	7	0	0	0	0	6	0	4	1	3	1	3	1	33.3	0	0	0.0	0.63	1.02
Justin McCrae	C	SPO	65	19	22	41	-6	47	7	11	2	0	0	0	3	0	2	3	0	0	0	0	0.0	0	0	0.0	0.63	0.72
Riley Holzapfel	C	M.J	49	18	23	41	3	43	10	10	0	1	0	0	2	0	6	1	7	2	7	1	28.6	0	0	0.0	0.84	0.88
Adam Hughesman	LW	TRI	61	17	24	41	17	19	4	2	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.67	0.31
Nicholas Hotson	RW	LET	62	16	25	41	10	10	4	3	1	0	0	0	2	0	4	1	1	0	1	0	0.0	0	0	0.0	0.66	0.16
Nathan Green	C	BRN	69	15	26	41	9	23	5	4	0	0	0	0	2	0	4	0	2	1	2	1	50.0	0	0	0.0	0.59	0.33
Brandon McMillan	LW	KEL	71	15	26	41	-5	56	3	8	2	1	0	0	3	0	1	1	3	0	3	0	0.0	0	0	0.0	0.58	0.79
Daryl Boyle	D	BRN	61	10	31	41	16	74	6	19	1	0	0	0	1	0	1	0	1	0	1	0	0.0	0	0	0.0	0.67	1.21
Travis Ehrhardt	D	POR	72	10	31	41	-48	80	5	18	0	0	0	0	0	0	1	0	1	0	1	0	0.0	0	0	0.0	0.57	1.11
Frazer McLaren	LW	M.J	66	19	21	40	5	164	8	9	0	0	0	0	6	0	6	1	2	1	2	1	50.0	0	0	0.0	0.61	2.48
Ian McKenzie	RW	SEA	68	19	21	40	10	103	6	6	0	0	0	0	2	0	5	3	1	0	1	0	0.0	0	0	0.0	0.59	1.51
Kyle St. Denis	RW	KEL	64	16	24	40	6	26	3	11	0	0	0	0	0	0	4	2	2	0	2	0	0.0	0	0	0.0	0.63	0.41
Brady Calla	RW	KAM	66	12	28	40	-22	62	5	15	2	0	0	0	1	0	0	1	1	0	1	0	0.0	0	0	0.0	0.61	0.94
Stefan Elliott	D	SAS	67	9	31	40	-18	17	5	21	0	1	0	0	1	0	2	0	2	0	2	0	0.0	0	0	0.0	0.6	0.25
Tomas Vincour	RW	EDM	65	16	23	39	-9	36	5	10	0	0	0	0	3	0	4	1	6	1	6	1	16.7	0	0	0.0	0.6	0.55
Brenden Dowd	C	EDM	70	16	23	39	-13	67	9	9	0	0	0	0	2	0	4	0	6	2	6	1	33.3	0	0	0.0	0.56	0.96
Craig McCallum	RW	EDM	68	15	24	39	-12	24	7	18	0	0	0	0	3	0	1	2	4	0	4	0	0.0	0	0	0.0	0.57	0.35
Johnny Lazo	C	TRI	70	15	24	39	9	18	2	2	1	2	0	0	1	1	3	1	1	0	1	0	0.0	0	0	0.0	0.56	0.26
Ben Wright	D	LET	69	4	34	38	15	105	2	13	1	2	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.55	1.52
Kenton Dulle	RW	KAM	62	21	16	37	-6	47	7	6	0	1	0	0	2	0	3	0	1	0	1	0	0.0	0	0	0.0	0.6	0.76
Lucas Bloodoff	LW	KEL	70	21	16	37	0	92	14	7	0	1	0	0	4	0	5	4	0	0	0	0	0.0	0	0	0.0	0.53	1.31
Terrance Delaronde	LW	M.J	70	17	20	37	-1	117	7	3	2	3	0	0	2	1	1	2	1	0	1	0	0.0	0	0	0.0	0.53	1.67
Alex Poulter	C	P.G	72	16	21	37	-19	35	8	11	1	1	0	0	3	0	0	1	5	1	5	1	20.0	0	0	0.0	0.51	0.49
J.D. Watt	RW	REG	58	13	24	37	-4	169	3	8	0	0	0	0	2	2	3	0	1	0	1	0	0.0	0	0	0.0	0.64	2.91
Daniel Bartek	C	BRN	54	22	14	36	9	18	3	3	1	1	0	0	4	0	2	1	1	0	1	0	0.0	0	0	0.0	0.67	0.33
Matt Tassone	C	S.C	60	19	17	36	16	111	2	5	3	2	0	0	5	1	3	2	3	1	3	1	33.3	0	0	0.0	0.6	1.85
Dustin Cameron	LW	P.A	67	17	19	36	-10	90	3	3	1	0	0	0	0	0	5	3	0	0	0	0	0.0	0	0	0.0	0.54	1.34
James Wright	C	VAN	60	13	23	36	4	21	4	11	0	0	0	0	2	0	4	3	1	0	1	0	0.0	0	0	0.0	0.6	0.35
Karl Alzner	D	CGY	60	7	29	36	26	15	4	15	0	1	0	0	1	1	1	1	1	0	1	0	0.0	0	0	0.0	0.6	0.25
Tyler Johnson	C	SPO	69	13	22	35	17	34	4	4	1	0	0	0	1	0	3	3	2	0	2	0	0.0	0	0	0.0	0.51	0.49
Lance Bouma	C	VAN	71	12	23	35	10	93	1	8	1	0	0	0	1	0	1	3	1	1	1	0	100.0	0	0	0.0	0.49	1.31
Michael Stone	D	CGY	71	10	25	35	3	28	7	17	0	0	0	0	1	0	3	1	3	2	3	1	66.7	0	0	0.0	0.49	0.39
Mark Isherwood	D	M.H	71	7	28	35	-1	109	3	16	0	1	0	0	1	0	0	0	2	0	2	0	0.0	0	0	0.0	0.49	1.54
Jesse Dudas	D	S.C	52	5	30	35	-5	106	2	19	0	1	0	0	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.67	2.04
Ryan White	D	P.A	67	3	32	35	5	36	1	14	0	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.52	0.54
Scott Doucet	RW	REG	70	17	17	34	-16	83	4	7	0	0	0	0	3	2	1	2	1	1	1	1	100.0	0	0	0.0	0.49	1.19
Brett Breitkreuz	LW	EDM	70	15	19	34	-11	105	6	5	1	0	0	0	0	0	1	1	2	0	2	0	0.0	0	0	0.0	0.49	1.5
Jyri Niemi	D	SAS	49	14	20	34	-1	57	9	16	1	1	0	0	1	0	4	1	2	0	2	0	0.0	0	0	0.0	0.69	1.16
Tyler Swystun	C	POR	72	12	22	34	-37	39	5	9	1	1	0	0	0	0	0	0	2	0	2	0	0.0	0	0	0.0	0.47	0.54
Sean Ringrose	C	M.H	68	10	24	34	8	38	2	9	0	0	0	0	2	1	1	2	1	0	1	0	0.0	0	0	0.0	0.5	0.56
Travis Dunstall	LW	M.H	60	16	17	33	2	69	5	4	0	0	0	0	1	0	2	5	3	1	3	0	33.3	0	0	0.0	0.55	1.15
Max  Brandl	C	P.A	65	16	17	33	-2	60	8	5	0	0	0	0	5	0	5	2	0	0	0	0	0.0	0	0	0.0	0.51	0.92
Chris Langkow	C	SAS	71	13	20	33	5	20	4	4	0	0	0	0	3	1	4	2	1	0	1	0	0.0	0	0	0.0	0.46	0.28
Scott Wasden	C	KAM	71	12	21	33	-13	69	1	3	1	3	0	0	1	0	3	1	1	0	1	0	0.0	0	0	0.0	0.46	0.97
Juraj Valach	D	RDR	71	11	22	33	-3	86	6	12	0	0	0	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.46	1.21
Luca Sbisa	D	LET	62	6	27	33	19	63	4	17	0	1	0	0	3	0	2	0	2	0	2	0	0.0	0	0	0.0	0.53	1.02
Wacey Hamilton	C	M.H	63	13	19	32	12	95	4	5	0	0	0	0	1	0	1	4	2	1	2	0	50.0	0	0	0.0	0.51	1.51
Robin Figren	RW	EDM	35	18	13	31	-4	46	5	5	0	0	0	0	2	0	5	2	6	2	6	0	33.3	0	0	0.0	0.89	1.31
Devon LeBlanc	LW	P.A	71	17	14	31	-7	67	3	1	1	0	0	0	1	1	2	3	2	0	2	0	0.0	0	0	0.0	0.44	0.94
Brent Raedeke	C	EDM	72	15	16	31	-14	62	4	6	0	0	0	0	1	0	2	1	3	0	3	0	0.0	0	0	0.0	0.43	0.86
Jesse Craige	D	LET	52	9	22	31	16	39	4	10	1	2	0	0	4	1	1	0	0	0	0	0	0.0	0	0	0.0	0.6	0.75
Craig Schira	D	VAN	65	8	23	31	23	58	7	7	0	0	0	0	1	0	1	1	3	1	3	0	33.3	0	0	0.0	0.48	0.89
Adam Chorneyko	LW	LET	70	8	23	31	1	52	4	11	0	0	0	0	3	0	4	0	5	4	5	0	80.0	0	0	0.0	0.44	0.74
Sena Acolatse	D	SEA	71	7	24	31	19	107	3	5	0	1	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.44	1.51
Jeremy Boyer	C	SEA	72	16	14	30	-3	44	3	3	0	0	0	0	2	0	2	2	1	0	1	0	0.0	0	0	0.0	0.42	0.61
Ian Schultz	RW	CGY	67	15	15	30	10	128	2	5	0	0	0	0	3	0	1	1	2	0	2	0	0.0	0	0	0.0	0.45	1.91
Bostjan  Golicic	LW	CGY	57	12	18	30	10	24	1	3	1	1	0	0	3	0	3	4	0	0	0	0	0.0	0	0	0.0	0.53	0.42
Bretton Cameron	C	M.H	59	11	19	30	9	75	2	2	1	0	0	0	1	0	0	1	2	1	2	0	50.0	0	0	0.0	0.51	1.27
Steele Boomer	C	KTN	62	11	19	30	1	32	4	8	0	0	0	0	5	1	0	1	1	0	1	0	0.0	0	0	0.0	0.48	0.52
Tylan Stephens	C	KTN	66	9	21	30	6	64	1	1	2	2	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.45	0.97
Colby Robak	D	BRN	71	6	24	30	-6	25	5	12	0	1	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.42	0.35
Kirt Hill	C	REG	71	13	16	29	5	105	2	3	1	1	0	0	0	0	4	1	0	0	0	0	0.0	0	0	0.0	0.41	1.48
Dane Crowley	D	EVT	66	10	19	29	1	131	5	5	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	1.98
Garry Nunn	RW	VAN	35	8	21	29	17	4	1	11	0	0	0	0	1	0	1	0	2	0	2	0	0.0	0	0	0.0	0.83	0.11
Colby Kulhanek	LW	RDR	64	14	14	28	-19	43	7	6	0	0	0	0	2	0	5	1	0	0	0	0	0.0	0	0	0.0	0.44	0.67
Colton Grant	LW	M.H	67	12	16	28	6	48	4	6	1	0	0	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	0.42	0.72
C.J. Stretch	C	KAM	65	11	17	28	-24	65	8	8	0	0	0	0	1	0	0	0	3	1	3	0	33.3	0	0	0.0	0.43	1.0
Jadon Potter	C	CWK	70	11	17	28	-17	14	2	4	1	0	0	0	1	0	1	2	5	2	5	1	40.0	0	0	0.0	0.4	0.2
Luke Schenn	D	KEL	57	7	21	28	5	98	1	10	0	1	0	0	0	0	2	2	0	0	0	0	0.0	0	0	0.0	0.49	1.72
Evan Bloodoff	LW	KEL	69	15	12	27	1	69	2	0	0	0	0	0	3	0	2	0	1	0	1	0	0.0	0	0	0.0	0.39	1.0
Curtis Hamilton	LW	SAS	68	14	13	27	-15	41	4	4	3	0	0	0	2	0	2	0	1	0	1	0	0.0	0	0	0.0	0.4	0.6
Ben Maxwell	C	KTN	31	9	18	27	1	26	2	9	1	0	0	0	1	1	0	1	5	1	5	1	20.0	0	0	0.0	0.87	0.84
Jimmy Bubnick	C	KAM	64	9	18	27	-11	24	2	8	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.42	0.38
Blair Macaulay	RW	TRI	72	9	18	27	6	72	0	1	3	2	0	0	3	1	2	0	0	0	0	0	0.0	0	0	0.0	0.38	1.0
Justin Dowling	C	S.C	71	7	20	27	2	4	1	5	1	0	0	0	0	0	1	0	1	0	1	0	0.0	0	0	0.0	0.38	0.06
Paul Kurceba	D	KTN	66	4	23	27	10	135	1	9	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	2.05
