Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Aleksi Heponiemi	C	SC	72	28	58	86	15	18	4	30	0	0	0	0	6	0	3	0	6	3	6	1	50.0	0	0	0.0	1.19	0.25
Connor Hobbs	D	REG	67	31	54	85	30	92	13	29	2	2	0	0	6	1	2	3	0	0	0	0	0.0	0	0	0.0	1.27	1.37
Michael Spacek	C	RD	59	30	55	85	3	34	7	22	3	1	0	0	5	1	4	5	3	1	3	0	33.3	0	0	0.0	1.44	0.58
Skyler McKenzie	LW	POR	72	42	42	84	29	60	10	16	3	1	0	0	3	0	6	5	4	0	4	0	0.0	0	0	0.0	1.17	0.83
Ryan Gropp	LW	SEA	66	35	49	84	25	26	11	15	0	3	0	0	6	0	5	5	1	0	1	0	0.0	0	0	0.0	1.27	0.39
Tyler Sandhu	RW	TC	72	23	60	83	-5	41	8	29	1	0	0	0	4	0	1	3	1	1	1	1	100.0	0	0	0.0	1.15	0.57
Brayden Burke	LW	MJ	61	19	63	82	-9	36	10	20	0	0	0	0	4	1	4	2	1	0	1	0	0.0	0	0	0.0	1.34	0.59
Brett Howden	C	MJ	58	38	43	81	14	73	10	16	1	0	0	0	4	0	7	2	1	1	1	0	100.0	0	0	0.0	1.4	1.26
Nick Henry	RW	REG	72	35	46	81	32	49	13	16	0	0	0	0	4	0	6	7	1	0	1	0	0.0	0	0	0.0	1.13	0.68
Matteo Gennaro	C	CGY	69	43	37	80	13	65	14	16	1	1	0	0	4	2	3	3	3	1	3	0	33.3	0	0	0.0	1.16	0.94
Mathew Barzal	C	SEA	41	10	69	79	32	20	2	29	0	0	0	0	1	0	2	1	3	2	3	0	66.7	0	0	0.0	1.93	0.49
Deven Sideroff	RW	KAM	67	36	42	78	26	49	9	11	2	0	0	0	10	5	6	2	3	0	3	0	0.0	0	0	0.0	1.16	0.73
Patrick Bajkov	RW	EVT	71	29	49	78	23	44	9	17	0	0	0	0	5	1	6	4	2	0	2	0	0.0	0	0	0.0	1.1	0.62
Rudolfs Balcers	RW	KAM	66	40	37	77	26	16	6	7	0	1	0	0	7	1	1	8	5	0	5	0	0.0	0	0	0.0	1.17	0.24
Matt Bradley	C	MH	70	34	43	77	23	85	5	17	1	1	0	0	5	0	5	2	2	1	2	1	50.0	0	0	0.0	1.1	1.21
Jaret Anderson-Dolan	C	SPO	72	39	37	76	4	22	14	14	0	1	0	0	6	0	8	0	4	0	4	0	0.0	0	0	0.0	1.06	0.31
Dominic Zwerger	LW	EVT	67	28	47	75	20	32	10	18	0	0	0	0	4	0	6	3	3	0	3	0	0.0	0	0	0.0	1.12	0.48
Zak Zborosky	RW	LET	66	41	33	74	-5	24	16	7	0	0	0	0	6	1	7	1	4	0	4	0	0.0	0	0	0.0	1.12	0.36
Ryley Lindgren	C	SC	72	27	47	74	1	42	12	14	0	0	0	0	4	1	7	2	4	1	4	0	25.0	0	0	0.0	1.03	0.58
Hudson Elynuik	C	SPO	64	29	44	73	-4	70	11	17	4	0	0	0	3	1	3	3	2	0	2	0	0.0	0	0	0.0	1.14	1.09
Jack Walker	LW	VIC	70	31	41	72	17	65	10	22	0	0	0	0	4	1	8	1	3	2	3	1	66.7	0	0	0.0	1.03	0.93
Jansen Harkins	C	PG	64	21	51	72	19	48	4	14	0	4	0	0	1	0	5	3	5	3	5	1	60.0	0	0	0.0	1.13	0.75
Reid Duke	C	BDN	59	37	34	71	9	81	10	12	4	0	0	0	4	1	8	5	7	3	7	1	42.9	0	0	0.0	1.2	1.37
Lane Bauer	C	KAM	71	36	35	71	16	22	8	14	2	2	0	0	7	2	4	3	7	4	7	2	57.1	0	0	0.0	1.0	0.31
Brandon Hagel	LW	RD	65	31	40	71	2	85	11	13	2	2	0	0	8	2	5	1	2	1	2	1	50.0	0	0	0.0	1.09	1.31
Brennan Menell	D	LET	70	12	59	71	10	29	3	28	1	0	0	0	3	3	0	1	3	0	3	0	0.0	0	0	0.0	1.01	0.41
Calvin Thurkauf	LW	KEL	60	33	37	70	34	87	9	15	0	1	0	0	6	0	7	3	1	0	1	0	0.0	0	0	0.0	1.17	1.45
Ethan Bear	D	SEA	67	28	42	70	34	21	14	17	0	1	0	0	9	0	8	1	3	0	3	0	0.0	0	0	0.0	1.04	0.31
Keegan Iverson	RW	POR	55	26	44	70	27	94	12	16	1	3	0	0	1	0	4	3	1	1	1	0	100.0	0	0	0.0	1.27	1.71
Davis Koch	RW	EDM	72	21	49	70	-8	20	5	10	2	3	0	0	1	1	1	1	1	0	1	0	0.0	0	0	0.0	0.97	0.28
Nikita Popugaev	LW	PG	71	29	40	69	12	29	8	15	0	0	0	0	5	2	3	3	9	5	9	1	55.6	0	0	0.0	0.97	0.41
Keanu Yamamoto	RW	SPO	72	26	43	69	-13	54	10	26	1	1	0	0	1	0	2	2	2	0	2	0	0.0	0	0	0.0	0.96	0.75
Ty Lewis	LW	BDN	70	30	38	68	3	40	11	18	0	1	0	0	6	1	5	3	4	0	4	0	0.0	0	0	0.0	0.97	0.57
Braylon Shmyr	LW	SAS	66	35	31	66	-12	20	16	12	0	0	0	0	4	1	9	1	3	1	3	0	33.3	0	0	0.0	1.0	0.3
Austin Wagner	LW	REG	64	30	36	66	52	94	1	4	5	3	0	0	5	1	6	3	0	0	0	0	0.0	0	0	0.0	1.03	1.47
Parker Wotherspoon	LD	TC	69	10	56	66	15	99	6	21	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.96	1.43
Lane Pederson	C	SC	62	25	40	65	9	39	10	9	0	1	0	0	1	0	5	1	3	0	3	0	0.0	0	0	0.0	1.05	0.63
Garrett Pilon	C	KAM	67	20	45	65	26	20	3	6	1	0	0	0	5	0	7	2	3	0	3	0	0.0	0	0	0.0	0.97	0.3
Jesse Gabrielle	LW	PG	61	35	29	64	17	88	13	8	4	1	0	0	5	0	4	5	4	0	4	0	0.0	0	0	0.0	1.05	1.44
Dante Hannoun	C	VIC	72	25	39	64	12	26	15	18	0	0	0	0	5	0	1	0	3	1	3	0	33.3	0	0	0.0	0.89	0.36
Clayton Kirichenko	D	MH	72	12	52	64	50	42	2	23	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.89	0.58
Zach Fischer	RW	MH	62	34	29	63	10	145	12	7	0	0	0	0	5	0	4	5	0	0	0	0	0.0	0	0	0.0	1.02	2.34
Radovan Bondra	LW	PG	62	32	31	63	2	40	4	14	0	0	0	0	5	1	7	3	8	2	8	1	25.0	0	0	0.0	1.02	0.65
Tyler Coulter	LW	BDN	66	30	33	63	10	100	8	8	3	3	0	0	2	0	4	0	3	2	3	1	66.7	0	0	0.0	0.95	1.52
Nick Merkley	C	KEL	63	23	40	63	22	73	12	13	1	2	0	0	4	0	5	3	3	0	3	0	0.0	0	0	0.0	1.0	1.16
Max Gerlach	RW	MH	72	34	28	62	6	32	17	8	0	0	0	0	5	1	5	4	2	2	2	1	100.0	0	0	0.0	0.86	0.44
Evan Polei	LW	RD	69	33	29	62	4	104	7	6	3	1	0	0	5	1	4	2	2	0	2	0	0.0	0	0	0.0	0.9	1.51
Collin Shirley	LW	KAM	70	28	34	62	0	31	11	11	4	2	0	0	6	1	7	2	6	2	6	0	33.3	0	0	0.0	0.89	0.44
Caleb Jones	D	POR	63	9	53	62	3	54	2	24	2	2	0	0	2	1	0	2	3	1	3	1	33.3	0	0	0.0	0.98	0.86
Mark Rassell	LW	MH	72	36	25	61	11	31	10	7	7	0	0	0	4	0	2	4	0	0	0	0	0.0	0	0	0.0	0.85	0.43
Noah Gregor	C	MJ	52	27	34	61	5	29	7	11	1	0	0	0	5	0	3	1	1	0	1	0	0.0	0	0	0.0	1.17	0.56
Stelio Mattheos	C	BDN	69	26	35	61	-16	59	15	11	0	0	0	0	2	0	3	3	4	2	4	2	50.0	0	0	0.0	0.88	0.86
Juuso V	LD	TC	60	19	42	61	2	34	5	22	0	0	0	0	1	1	2	2	0	0	0	0	0.0	0	0	0.0	1.02	0.57
Keegan Kolesar	RW	SEA	54	26	34	60	28	101	7	13	0	0	0	0	6	2	4	2	3	2	3	1	66.7	0	0	0.0	1.11	1.87
Matt Alfaro	C	LET	61	25	35	60	-7	72	6	11	3	0	0	0	2	0	5	3	3	0	3	0	0.0	0	0	0.0	0.98	1.18
John Dahlstrom	RW	MH	63	30	29	59	21	12	4	10	0	0	0	0	3	0	4	4	1	0	1	0	0.0	0	0	0.0	0.94	0.19
Glenn Gawdin	C	SC	52	26	33	59	21	80	4	11	0	0	0	0	6	0	3	1	1	0	1	0	0.0	0	0	0.0	1.13	1.54
David Quenneville	D	MH	49	23	36	59	5	37	16	6	0	1	0	0	6	0	4	2	0	0	0	0	0.0	0	0	0.0	1.2	0.76
Colton Kroeker	C	KTN	70	18	41	59	-31	14	4	10	1	0	0	0	1	0	5	2	2	0	2	0	0.0	0	0	0.0	0.84	0.2
Kevin Davis	D	EVT	72	9	50	59	17	14	8	29	0	2	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.82	0.19
Joachim Blichfeld	LW	POR	63	28	30	58	1	34	9	17	0	0	0	0	5	1	6	2	4	1	4	1	25.0	0	0	0.0	0.92	0.54
Vladislav Lukin	RW	TC	63	26	32	58	-3	46	5	15	0	0	0	0	4	0	2	2	4	1	4	1	25.0	0	0	0.0	0.92	0.73
Austin Glover	C	RD	69	22	36	58	-16	30	4	13	1	2	0	0	2	2	1	2	2	0	2	0	0.0	0	0	0.0	0.84	0.43
Aaron  Irving	D	EVT	71	18	40	58	-7	88	2	18	0	2	0	0	4	2	3	3	0	0	0	0	0.0	0	0	0.0	0.82	1.24
Vince Loschiavo	C	KTN	68	29	28	57	-25	30	7	11	0	1	0	0	1	1	4	0	3	0	3	0	0.0	0	0	0.0	0.84	0.44
Ryan Hughes	C	POR	70	27	30	57	1	64	5	10	0	0	0	0	7	3	2	0	4	0	4	0	0.0	0	0	0.0	0.81	0.91
Kyle Olson	C	TC	72	20	37	57	25	52	0	8	0	0	0	0	3	1	2	1	0	0	0	0	0.0	0	0	0.0	0.79	0.72
Cal Foote	D	KEL	71	6	51	57	39	41	3	25	1	2	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.8	0.58
Beck Malenstyn	LW	CGY	70	32	24	56	-13	60	7	4	2	1	0	0	4	1	5	2	2	0	2	0	0.0	0	0	0.0	0.8	0.86
Jesse Shynkaruk	C	SAS	58	31	25	56	-12	26	12	14	0	1	0	0	10	4	8	2	3	2	3	0	66.7	0	0	0.0	0.97	0.45
Jordy Bellerive	C	LET	70	27	29	56	-4	86	5	12	2	1	0	0	5	1	3	3	2	1	2	0	50.0	0	0	0.0	0.8	1.23
Michael Rasmussen	C	TC	50	32	23	55	-13	50	15	14	1	1	0	0	5	1	3	0	1	1	1	0	100.0	0	0	0.0	1.1	1.0
Colby McAuley	LW	PG	68	26	29	55	16	87	5	8	1	0	0	0	7	0	3	2	1	0	1	0	0.0	0	0	0.0	0.81	1.28
Tyler Soy	C	VIC	44	25	30	55	26	15	7	12	3	2	0	0	5	0	4	5	2	1	2	0	50.0	0	0	0.0	1.25	0.34
Egor Babenko	LW	LET	66	24	31	55	7	36	4	13	0	0	0	0	5	0	4	1	1	0	1	0	0.0	0	0	0.0	0.83	0.55
Dillon Dube	C	KEL	40	20	35	55	18	40	6	17	0	2	0	0	3	1	0	3	2	0	2	0	0.0	0	0	0.0	1.38	1.0
Lane Zablocki	RW	RD	64	28	26	54	13	97	7	8	1	0	0	0	1	0	4	0	1	0	1	0	0.0	0	0	0.0	0.84	1.52
Trey Fix-Wolansky	RW	EDM	70	24	30	54	-16	69	10	11	0	0	0	0	2	0	4	0	2	0	2	0	0.0	0	0	0.0	0.77	0.99
Jordan Topping	LW	TC	43	28	25	53	17	33	9	2	0	0	0	0	3	2	4	4	2	2	2	0	100.0	0	0	0.0	1.23	0.77
Ty Ronning	RW	VAN	68	25	28	53	-20	35	1	8	0	0	0	0	6	3	3	1	4	3	4	1	75.0	0	0	0.0	0.78	0.51
Jakob Stukel	LW	CGY	70	23	30	53	-13	36	8	7	0	0	0	0	2	1	3	0	5	3	5	2	60.0	0	0	0.0	0.76	0.51
Josh Mahura	D	REG	73	17	36	53	17	57	8	13	0	0	0	0	2	1	1	2	0	0	0	0	0.0	0	0	0.0	0.73	0.78
Dylan Coghlan	RD	TC	71	15	38	53	17	26	7	7	0	1	0	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	0.75	0.37
Brad Morrison	C	PG	61	21	31	52	16	55	2	7	0	0	0	0	6	1	3	3	1	0	1	0	0.0	0	0	0.0	0.85	0.9
Tanner Jeannot	LW	MJ	71	19	33	52	13	84	1	3	0	2	0	0	5	2	1	5	0	0	0	0	0.0	0	0	0.0	0.73	1.18
Adam  Musil	C	RD	56	20	31	51	10	74	7	10	0	0	0	0	4	1	4	3	1	0	1	0	0.0	0	0	0.0	0.91	1.32
James Malm	C	VAN	69	20	31	51	-16	18	6	9	0	0	0	0	1	0	3	2	4	2	4	1	50.0	0	0	0.0	0.74	0.26
Artyom Minulin	D	SC	70	8	42	50	28	21	3	19	0	0	0	0	2	2	1	0	1	0	1	0	0.0	0	0	0.0	0.71	0.3
Colton Bobyk	D	RD	70	5	45	50	-13	102	2	23	0	0	0	0	1	1	1	1	1	0	1	0	0.0	0	0	0.0	0.71	1.46
Jared Bethune	LW	PG	72	22	27	49	19	50	3	7	2	1	0	0	5	0	5	0	2	0	2	0	0.0	0	0	0.0	0.68	0.69
Kody McDonald	C	PG	68	17	32	49	22	119	6	4	0	0	0	0	2	0	2	2	2	2	2	1	100.0	0	0	0.0	0.72	1.75
Filip Ahl	LW	REG	54	28	20	48	18	26	10	3	0	0	0	0	6	0	3	5	0	0	0	0	0.0	0	0	0.0	0.89	0.48
Simon  Stransky	LW	PA	57	22	26	48	-20	23	3	12	1	0	0	0	3	2	1	2	2	0	2	0	0.0	0	0	0.0	0.84	0.4
Thomas Foster	C	MJ	68	21	27	48	-4	37	5	10	1	0	0	0	2	1	3	3	1	0	1	0	0.0	0	0	0.0	0.71	0.54
Henri Jokiharju	D	POR	71	9	39	48	14	38	4	14	0	1	0	0	1	0	1	0	3	0	3	0	0.0	0	0	0.0	0.68	0.54
Chase Harrison	D	REG	67	6	42	48	50	18	2	13	0	2	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.72	0.27
James Hamblin	C	MH	69	23	24	47	21	32	4	2	4	2	0	0	3	0	4	3	0	0	0	0	0.0	0	0	0.0	0.68	0.46
Matt Fonteyne	LW	EVT	64	20	27	47	19	18	7	7	0	0	0	0	3	0	3	3	1	0	1	0	0.0	0	0	0.0	0.73	0.28
Tomas Soustal	C	KEL	49	18	29	47	29	48	6	6	2	1	0	0	1	0	2	3	1	1	1	0	100.0	0	0	0.0	0.96	0.98
Nolan Patrick	C	BDN	33	20	26	46	9	36	3	14	0	0	0	0	2	1	4	0	4	1	4	1	25.0	0	0	0.0	1.39	1.09
Jake Kryski	C	CGY	71	20	26	46	-14	64	5	6	0	0	0	0	2	0	6	2	4	3	4	1	75.0	0	0	0.0	0.65	0.9
Rodney Southam	RW	KEL	71	19	27	46	9	121	7	7	2	3	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.65	1.7
Tanner Kaspick	C	BDN	49	19	26	45	8	75	5	8	3	6	0	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.92	1.53
Keoni Texeira	D	POR	72	12	33	45	1	44	5	8	0	1	0	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	0.63	0.61
Jake Bean	D	CGY	43	8	37	45	-2	14	5	18	0	0	0	0	0	0	1	0	1	0	1	0	0.0	0	0	0.0	1.05	0.33
Nolan Volcan	LW	SEA	64	16	28	44	13	71	2	4	2	1	0	0	2	0	3	1	1	0	1	0	0.0	0	0	0.0	0.69	1.11
Sami Moilanen	RW	SEA	70	21	22	43	6	33	3	5	1	0	0	0	2	0	0	3	4	1	4	1	25.0	0	0	0.0	0.61	0.47
Parker AuCoin	LW	TC	72	21	22	43	-2	23	0	7	3	1	0	0	5	0	3	2	2	1	2	1	50.0	0	0	0.0	0.6	0.32
Parker Kelly	C	PA	72	21	22	43	-15	75	3	1	2	0	0	0	1	0	4	0	1	0	1	0	0.0	0	0	0.0	0.6	1.04
Curtis Miske	C	PA	61	20	23	43	1	32	7	6	0	0	0	0	0	0	1	4	2	0	2	0	0.0	0	0	0.0	0.7	0.52
Carsen Twarynski	LW	KEL	64	17	26	43	8	60	2	7	2	1	0	0	2	0	4	1	1	0	1	0	0.0	0	0	0.0	0.67	0.94
Chaz Reddekopp	D	VIC	51	10	33	43	15	63	4	18	2	0	0	0	0	0	1	1	1	0	1	0	0.0	0	0	0.0	0.84	1.24
Quinn Benjafield	RW	KAM	69	16	26	42	2	34	7	6	0	0	0	0	1	0	2	1	3	0	3	0	0.0	0	0	0.0	0.61	0.49
Nick Chyzowski	C	KAM	72	16	26	42	1	28	1	5	0	0	0	0	2	0	2	2	3	1	3	0	33.3	0	0	0.0	0.58	0.39
Tyler Benson	LW	VAN	33	11	31	42	-3	31	4	10	0	0	0	0	1	1	0	1	3	1	3	0	33.3	0	0	0.0	1.27	0.94
Max Lajoie	D	SC	68	7	35	42	20	26	2	16	0	0	0	0	0	0	0	1	1	0	1	0	0.0	0	0	0.0	0.62	0.38
Regan Nagy	RW	VIC	69	18	23	41	6	34	5	5	0	1	0	0	4	0	2	0	1	0	1	0	0.0	0	0	0.0	0.59	0.49
Donovan Neuls	RW	SEA	72	14	27	41	9	45	3	6	1	2	0	0	2	0	0	1	2	0	2	0	0.0	0	0	0.0	0.57	0.63
Lucas Johansen	D	KEL	68	6	35	41	23	39	2	16	0	0	0	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.57
Alexander True	C	SEA	66	25	15	40	-4	38	7	6	4	0	0	0	3	0	3	5	5	0	5	0	0.0	0	0	0.0	0.61	0.58
Jake Leschyshyn	C	REG	47	17	23	40	14	22	5	9	2	3	0	0	0	0	4	2	0	0	0	0	0.0	0	0	0.0	0.85	0.47
Josh Brook	D	MJ	69	8	32	40	17	61	2	12	0	3	0	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.58	0.88
Sergey Zborovskiy	D	REG	63	7	33	40	72	64	1	4	1	1	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.63	1.02
Kale Clague	D	BDN	48	5	35	40	-8	41	1	19	2	2	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.83	0.85
Cavin Leth	LW	PA	68	23	16	39	-14	101	5	4	2	1	0	0	2	0	3	2	1	1	1	0	100.0	0	0	0.0	0.57	1.49
Riley Sutter	RW	EVT	67	20	19	39	7	36	11	13	0	0	0	0	6	0	0	3	2	1	2	1	50.0	0	0	0.0	0.58	0.54
Alec Baer	RW	LET	69	15	24	39	-7	22	4	7	0	0	0	0	2	0	4	2	1	0	1	0	0.0	0	0	0.0	0.57	0.32
Evan Weinger	RW	POR	62	20	18	38	-1	37	2	4	0	0	0	0	3	0	2	0	0	0	0	0	0.0	0	0	0.0	0.61	0.6
Scott Eansor	C	SEA	40	18	20	38	14	32	4	2	3	1	0	0	4	1	2	0	0	0	0	0	0.0	0	0	0.0	0.95	0.8
Cale Fleury	D	KTN	70	11	27	38	-61	67	4	13	0	0	0	0	0	0	1	1	2	0	2	0	0.0	0	0	0.0	0.54	0.96
Joe Gatenby	D	KAM	71	7	31	38	7	80	3	18	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.54	1.13
Mason McCarty	RW	SAS	45	21	16	37	-8	68	8	6	1	0	0	0	1	0	4	4	1	0	1	0	0.0	0	0	0.0	0.82	1.51
Reid  Gardiner	RW	KEL	28	18	19	37	18	18	6	8	2	0	0	0	3	0	4	1	2	0	2	0	0.0	0	0	0.0	1.32	0.64
Josh Paterson	C	SAS	72	17	20	37	-23	15	7	6	1	0	0	0	2	0	5	5	2	1	2	1	50.0	0	0	0.0	0.51	0.21
Jordy Stallard	C	PA	40	14	23	37	-14	19	4	9	0	0	0	0	3	1	3	0	1	0	1	0	0.0	0	0	0.0	0.93	0.48
Connor Gutenberg	C	BDN	66	13	24	37	-4	17	4	9	1	3	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.56	0.26
Tyler Robertson	LW	EDM	66	15	21	36	-21	94	6	11	0	0	0	0	2	1	2	1	0	0	0	0	0.0	0	0	0.0	0.55	1.42
Ryan Bowen	RW	LET	58	11	25	36	7	28	3	6	1	1	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.62	0.48
Vladimir Bobylev	C	VIC	38	9	27	36	16	53	4	7	0	0	0	0	1	0	4	2	0	0	0	0	0.0	0	0	0.0	0.95	1.39
Matt Sozanski	D	MJ	63	3	33	36	4	24	1	9	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.57	0.38
Nolan Foote	LW	KEL	52	19	16	35	-2	25	10	7	0	0	0	0	3	0	4	3	1	1	1	1	100.0	0	0	0.0	0.67	0.48
Mark Kastelic	C	CGY	67	13	22	35	-5	65	2	2	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.52	0.97
Devante Stephens	D	KEL	67	13	22	35	27	75	1	2	1	2	0	0	1	0	0	3	0	0	0	0	0.0	0	0	0.0	0.52	1.12
Andrei Grishakov	LW	CGY	70	11	24	35	-9	48	2	7	0	0	0	0	2	0	0	0	3	1	3	0	33.3	0	0	0.0	0.5	0.69
Austin Pratt	RW	RD	70	16	18	34	5	43	1	1	0	0	0	0	1	0	5	1	2	0	2	0	0.0	0	0	0.0	0.49	0.61
Devon Skoleski	RW	EVT	65	14	20	34	5	4	1	4	1	0	0	0	4	0	2	1	2	0	2	0	0.0	0	0	0.0	0.52	0.06
Ryan Peckford	C	VIC	45	13	21	34	7	20	5	9	0	0	0	0	3	0	2	1	1	0	1	0	0.0	0	0	0.0	0.76	0.44
Noah Juulsen	D	EVT	49	12	22	34	15	38	3	10	1	0	0	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.69	0.78
Riley Woods	LW	SPO	62	12	22	34	1	6	3	6	0	0	0	0	2	2	3	0	4	2	4	1	50.0	0	0	0.0	0.55	0.1
Brett Davis	RW	KTN	59	18	15	33	-46	18	7	5	0	0	0	0	1	0	4	1	1	1	1	0	100.0	0	0	0.0	0.56	0.31
Colton Kehler	RW	EDM	67	18	15	33	-31	44	9	9	0	0	0	0	4	2	1	0	1	1	1	0	100.0	0	0	0.0	0.49	0.66
Brendan Guhle	D	PG	47	15	18	33	13	32	4	7	1	0	0	0	3	0	2	1	1	0	1	0	0.0	0	0	0.0	0.7	0.68
Calen Addison	D	LET	63	9	24	33	6	52	2	10	0	0	0	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.52	0.83
Brogan O'Brien	C	PG	70	9	24	33	4	53	0	7	0	0	0	0	2	0	1	0	2	0	2	0	0.0	0	0	0.0	0.47	0.76
Max Martin	D	PA	69	8	25	33	-9	52	3	16	1	0	0	0	2	0	3	1	1	0	1	0	0.0	0	0	0.0	0.48	0.75
Colton Veloso	RW	POR	71	18	14	32	-11	49	5	0	1	1	0	0	4	0	3	0	0	0	0	0	0.0	0	0	0.0	0.45	0.69
Alex Overhardt	C	POR	68	14	18	32	-2	99	7	5	2	0	0	0	0	0	1	1	1	1	1	1	100.0	0	0	0.0	0.47	1.46
Austin Strand	D	SEA	74	9	23	32	2	74	1	3	0	0	0	0	1	1	1	1	0	0	0	0	0.0	0	0	0.0	0.43	1.0
Turner Ottenbreit	D	SEA	71	7	25	32	45	92	2	8	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.45	1.3
Bryton Sayers	D	SAS	72	7	25	32	-18	56	6	9	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.78
Ty Smith	D	SPO	66	5	27	32	-12	22	2	14	0	1	0	0	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.48	0.33
Eetu Tuulola	RW	EVT	62	18	13	31	4	34	3	4	0	0	0	0	2	1	3	6	4	1	4	1	25.0	0	0	0.0	0.5	0.55
Yan Khomenko	RW	MJ	68	15	16	31	15	18	2	2	0	0	0	0	3	0	3	3	0	0	0	0	0.0	0	0	0.0	0.46	0.26
Wyatt Sloboshan	C	REG	68	11	20	31	-18	32	3	10	0	1	0	0	2	0	0	2	0	0	0	0	0.0	0	0	0.0	0.46	0.47
James Shearer	D	BDN	65	8	23	31	0	22	4	10	0	0	0	0	1	1	0	1	0	0	0	0	0.0	0	0	0.0	0.48	0.34
Jared Freadrich	D	RD	67	6	25	31	11	56	4	8	0	2	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.46	0.84
Connor Dewar	C	EVT	71	14	16	30	-3	37	1	2	2	0	0	0	1	1	2	4	0	0	0	0	0.0	0	0	0.0	0.42	0.52
Graham Millar	RW	EDM	48	12	18	30	-7	18	3	4	0	0	0	0	5	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.38
