Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Tomas Filippi	RW	Qué	62	27	29	56	28	16	7	9	0	0	167	68	4	0	5	3	4	2	4	0	50.0	7	5	71.4	0.9	0.26
Viktor Hertzberg	RW	Mtl	48	24	32	56	5	12	11	14	0	0	158	85	4	0	2	0	5	4	5	0	80.0	29	12	41.4	1.17	0.25
Jerome Gauthier-Leduc	D	Rim	61	18	38	56	-1	26	7	16	1	1	165	39	2	0	2	1	1	0	1	0	0.0	0	0	0.0	0.92	0.43
Alexandre Lavoie	C	Chi	62	24	31	55	17	27	6	8	0	0	119	76	3	0	7	3	1	0	1	0	0.0	1058	568	53.7	0.89	0.44
Jeremy Gouchie	C	Mtl	66	19	36	55	20	37	5	11	2	0	158	70	4	0	2	3	6	3	6	3	50.0	1445	824	57.0	0.83	0.56
Olivier Dame-Malka	D	Lew	64	16	39	55	16	116	4	17	0	1	203	53	3	1	1	3	0	0	0	0	0.0	0	0	0.0	0.86	1.81
Martin Lefebvre	D	Qué	65	10	45	55	16	20	2	26	0	1	87	22	0	0	3	0	1	0	1	0	0.0	0	0	0.0	0.85	0.31
Carl Gelinas	LW	Hal	68	26	28	54	-20	22	9	10	0	0	216	140	2	0	5	1	6	1	6	0	16.7	120	54	45.0	0.79	0.32
Philippe Paradis	LW	PEI	59	23	30	53	19	85	4	3	3	1	187	114	4	2	7	3	2	0	2	0	0.0	204	115	56.4	0.9	1.44
Olivier Archambault	LW	VdO	65	20	33	53	-7	25	5	10	1	0	121	81	2	0	2	1	8	2	8	2	25.0	525	229	43.6	0.82	0.38
Francis Meilleur	D	Mtl	67	8	45	53	28	47	3	24	0	0	118	25	2	0	0	2	0	0	0	0	0.0	0	0	0.0	0.79	0.7
Vincent Barnard	D	Qué	68	22	30	52	21	18	17	12	0	0	176	34	2	1	3	2	0	0	0	0	0.0	3	2	66.7	0.76	0.26
Jean-Philippe Mathieu	D	Dru	66	16	36	52	20	53	9	20	1	1	119	44	4	0	1	2	0	0	0	0	0.0	0	0	0.0	0.79	0.8
Samuel Morneau	LW	PEI	67	30	21	51	-1	78	5	9	3	0	242	155	4	0	2	4	7	3	7	1	42.9	931	478	51.3	0.76	1.16
David Gilbert	C	Bat	52	28	23	51	22	39	7	8	0	1	202	99	4	0	3	5	3	1	3	0	33.3	945	466	49.3	0.98	0.75
Jean-Francois Leblanc	C	VdO	63	19	32	51	-36	40	9	8	0	0	98	61	1	0	3	2	6	4	6	2	66.7	1163	617	53.1	0.81	0.63
Jonathan Brunelle	LW	Dru	68	16	35	51	17	29	5	11	0	0	235	124	4	0	6	2	2	1	2	1	50.0	28	9	32.1	0.75	0.43
Marc-Olivier Vachon	C	Dru	59	23	27	50	8	44	10	11	1	2	130	92	4	0	1	3	6	3	6	1	50.0	1317	757	57.5	0.85	0.75
Martin Frk	RW	Hal	62	22	28	50	-14	75	5	14	0	0	166	110	4	0	7	1	4	3	4	0	75.0	14	8	57.1	0.81	1.21
Lukas Cingel	RW	BaC	68	18	32	50	-22	16	3	9	0	0	169	83	2	0	5	1	2	0	2	0	0.0	19	7	36.8	0.74	0.24
Samuel Carrier	D	Lew	61	11	39	50	40	72	7	10	1	4	161	47	1	0	3	0	3	1	3	1	33.3	9	5	55.6	0.82	1.18
Guillaume Goulet	RW	Vic	59	30	19	49	-6	45	13	4	0	0	225	114	3	0	7	3	0	0	0	0	0.0	4	2	50.0	0.83	0.76
Jarrad Struthers	LW	Rim	65	25	24	49	-1	74	4	9	0	2	189	83	4	1	5	0	2	1	2	1	50.0	823	381	46.3	0.75	1.14
Devon MacAusland	C	Mon	68	19	30	49	-13	36	6	9	0	0	196	123	2	0	3	1	0	0	0	0	0.0	823	371	45.1	0.72	0.53
Alex Wall	D	Qué	68	6	43	49	42	32	3	15	1	3	109	34	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.72	0.47
Philippe Halley	C	Gat	67	27	21	48	33	36	5	4	2	0	138	106	4	0	3	2	1	0	1	0	0.0	450	210	46.7	0.72	0.54
Yannick Veilleux	LW	Sha	68	19	29	48	-9	40	10	8	0	0	165	87	3	0	3	3	3	1	3	1	33.3	15	7	46.7	0.71	0.59
Brandon Gormley	D	Mon	47	13	35	48	-16	42	9	24	0	0	133	23	1	1	1	0	3	2	3	1	66.7	0	0	0.0	1.02	0.89
Stefan Fournier	RW	Lew	67	20	27	47	11	69	6	4	0	0	182	122	4	0	4	1	0	0	0	0	0.0	304	164	53.9	0.7	1.03
Logan Shaw	RW	Cap	68	26	20	46	-18	37	9	11	4	2	190	99	1	1	4	0	5	0	5	0	0.0	94	45	47.9	0.68	0.54
Philippe Lefebvre	LW	Mtl	60	19	27	46	26	38	3	8	0	1	147	61	0	0	3	2	5	1	5	0	20.0	32	11	34.4	0.77	0.63
Cory MacIntosh	LW	Cap	61	14	32	46	-19	60	4	15	1	2	137	77	0	0	3	2	2	0	2	0	0.0	808	388	48.0	0.75	0.98
Anton Zlobin	LW	Sha	59	23	22	45	10	28	9	6	0	0	139	68	6	1	2	0	2	0	2	0	0.0	2	2	100.0	0.76	0.47
Mikael Tam	D	Qué	68	19	26	45	36	90	8	7	0	0	172	51	3	1	2	5	0	0	0	0	0.0	0	0	0.0	0.66	1.32
Pierre-Olivier Morin	LW	Lew	59	15	30	45	21	38	3	2	0	1	173	103	6	0	3	0	1	0	1	0	0.0	38	19	50.0	0.76	0.64
Mirko Hoefflin	C	Qué	54	14	31	45	15	16	2	14	2	0	122	45	1	0	1	0	2	0	2	0	0.0	438	212	48.4	0.83	0.3
Nathan Beaulieu	D	SNB	65	12	33	45	44	52	8	17	0	1	186	58	1	0	3	3	2	1	2	0	50.0	1	1	100.0	0.69	0.8
Nicolas Chouinard	RW	Mtl	61	21	23	44	18	83	4	9	3	0	184	84	4	0	4	2	2	0	2	0	0.0	36	14	38.9	0.72	1.36
Maximilien Le Sieur	RW	Sha	68	16	28	44	7	37	1	4	1	1	147	89	3	0	2	3	1	1	1	0	100.0	362	196	54.1	0.65	0.54
Gleason Fournier	D	Rim	57	12	32	44	-4	58	11	19	0	0	106	29	1	0	1	1	2	0	2	0	0.0	0	0	0.0	0.77	1.02
Eric Gelinas	D	SNB	62	12	32	44	15	67	5	10	0	1	198	34	3	1	1	0	2	1	2	0	50.0	5	3	60.0	0.71	1.08
Nicolas Therrien	D	Chi	68	12	32	44	7	76	5	19	0	0	138	24	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.65	1.12
Nicolas Deslauriers	D	Gat	48	13	30	43	22	53	6	10	0	0	155	35	4	1	1	1	0	0	0	0	0.0	0	0	0.0	0.9	1.1
Xavier Ouellet	D	Mtl	67	8	35	43	27	44	2	11	0	1	135	32	0	0	1	1	1	0	1	0	0.0	2	0	0.0	0.64	0.66
Daniel Pettersson	C	Mon	52	24	18	42	3	35	4	5	0	0	152	87	4	0	3	2	7	4	7	0	57.1	34	16	47.1	0.81	0.67
Jonathan Bonneau	LW	Chi	63	23	19	42	-12	39	5	8	1	0	208	89	5	0	3	2	2	1	2	1	50.0	88	42	47.7	0.67	0.62
Yannick Dube	LW	Vic	59	17	25	42	10	54	3	4	1	0	169	88	2	0	1	0	2	2	2	1	100.0	46	16	34.8	0.71	0.92
Christian Ouellet	RW	Gat	56	15	27	42	15	19	5	6	0	0	149	71	0	0	2	3	2	0	2	0	0.0	263	95	36.1	0.75	0.34
Denis Kindl	C	Cap	63	22	19	41	-9	51	3	3	0	0	126	65	4	0	4	2	4	1	4	0	25.0	743	370	49.8	0.65	0.81
Antoine Houde-Caron	LW	Lew	64	16	25	41	8	78	0	3	3	3	129	82	2	0	5	0	1	0	1	0	0.0	1112	581	52.2	0.64	1.22
Simon Despres	D	SNB	47	13	28	41	29	54	4	6	1	2	141	52	4	1	3	0	0	0	0	0	0.0	1	0	0.0	0.87	1.15
Pier-Antoine Dion	LW	Dru	65	24	16	40	6	107	4	3	0	2	149	98	2	0	3	0	4	2	4	1	50.0	619	306	49.4	0.62	1.65
Jess Tanguy	C	Lew	58	19	21	40	14	30	3	6	0	0	112	79	2	0	2	2	2	0	2	0	0.0	527	227	43.1	0.69	0.52
Alexandre Comtois	C	Rou	68	17	23	40	-18	8	8	9	0	0	123	82	3	0	4	0	7	3	7	1	42.9	858	395	46.0	0.59	0.12
Matthew Hobbs	D	PEI	65	16	24	40	-5	38	11	9	0	1	105	36	2	1	1	1	2	0	2	0	0.0	1	1	100.0	0.62	0.58
Marc-Alain Begin	LW	VdO	68	15	25	40	-11	10	4	10	0	0	69	45	1	0	4	2	3	2	3	0	66.7	158	54	34.2	0.59	0.15
Charles Landry	D	Mtl	57	11	29	40	26	30	5	9	0	2	81	22	4	0	1	1	0	0	0	0	0.0	0	0	0.0	0.7	0.53
Vincent Arseneau	LW	Bat	61	19	20	39	9	165	3	3	0	0	141	64	2	0	5	1	0	0	0	0	0.0	18	10	55.6	0.64	2.7
Darcy Ashley	RW	Hal	63	19	20	39	-21	52	6	5	0	0	134	71	3	0	1	1	5	3	5	3	60.0	42	26	61.9	0.62	0.83
Raphael Bussieres	LW	BaC	66	17	22	39	-31	39	8	7	0	0	125	67	3	0	4	1	3	1	3	1	33.3	216	114	52.8	0.59	0.59
Adam Polasek	D	PEI	61	7	32	39	0	59	2	13	0	5	133	24	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.64	0.97
Alex Emond	LW	Rim	54	20	18	38	-4	44	11	9	0	1	106	71	1	1	1	2	0	0	0	0	0.0	1070	567	53.0	0.7	0.81
Peter Sakaris	LW	Sha	32	18	20	38	12	16	7	6	0	0	74	55	3	0	1	0	4	2	4	1	50.0	5	2	40.0	1.19	0.5
Daniel Milan	D	Mon	68	14	24	38	-26	76	8	14	0	0	118	22	2	1	2	0	0	0	0	0	0.0	1	0	0.0	0.56	1.12
Marc-Olivier Brouillard	LW	Dru	66	11	26	37	-7	70	1	2	1	1	152	87	2	0	2	0	3	1	3	0	33.3	107	42	39.3	0.56	1.06
Jeremie Blain	D	Bat	40	2	35	37	17	48	0	18	0	0	75	13	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.93	1.2
Jessyko Bernard	RW	Rou	64	25	11	36	-44	29	9	3	4	0	126	78	2	0	3	1	4	2	4	1	50.0	61	23	37.7	0.56	0.45
Charles Bety	C	Hal	66	24	12	36	-9	61	5	3	1	0	168	84	0	0	4	1	1	0	1	0	0.0	838	468	55.8	0.55	0.92
Alex Noel	RW	PEI	63	14	22	36	5	36	4	7	1	0	112	69	3	0	3	1	0	0	0	0	0.0	337	178	52.8	0.57	0.57
Hugo Laporte	D	BaC	61	9	27	36	-16	111	4	17	0	0	97	20	3	2	4	0	0	0	0	0	0.0	2	1	50.0	0.59	1.82
Samuel Groulx	D	Vic	62	8	28	36	15	66	4	16	0	2	115	35	1	0	2	1	3	2	3	2	66.7	1	1	100.0	0.58	1.06
Morgan Ellis	D	Cap	65	8	28	36	-27	65	6	19	1	2	131	15	1	0	2	1	3	1	3	0	33.3	0	0	0.0	0.55	1.0
Nicolas Larocque-Marcoux	RW	VdO	49	16	19	35	-4	6	4	10	0	0	100	70	0	0	2	1	2	1	2	0	50.0	12	5	41.7	0.71	0.12
Patrick Delisle-Houde	LW	Rim	56	16	19	35	-21	71	7	14	0	0	98	64	0	0	1	2	0	0	0	0	0.0	22	10	45.5	0.63	1.27
Tommy Tremblay	RW	Gat	61	14	21	35	19	102	0	1	0	0	124	63	0	0	2	5	0	0	0	0	0.0	9	0	0.0	0.57	1.67
Ryan Tesink	LW	SNB	59	8	27	35	26	38	0	2	0	1	75	57	1	0	0	3	0	0	0	0	0.0	14	3	21.4	0.59	0.64
Pier-Luc Pelletier	D	Vic	67	6	29	35	32	87	0	8	0	3	86	19	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.52	1.3
Cameron Critchlow	LW	Lew	65	15	19	34	13	62	1	3	1	1	110	68	2	0	2	1	0	0	0	0	0.0	532	266	50.0	0.52	0.95
Andrew Randazzo	D	Dru	64	9	25	34	30	52	2	9	0	3	131	27	3	2	1	2	0	0	0	0	0.0	1	0	0.0	0.53	0.81
Simon Jodoin	D	Mon	61	8	26	34	-3	63	5	13	1	1	135	34	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.56	1.03
Yoan Pinette	RW	Bat	61	16	17	33	2	47	1	1	0	0	106	56	2	0	3	1	1	1	1	0	100.0	112	47	42.0	0.54	0.77
Gabriel Bourret	D	SNB	63	8	25	33	26	72	0	7	1	1	78	21	1	0	2	1	0	0	0	0	0.0	2	1	50.0	0.52	1.14
Matthew Bissonnette	C	Lew	43	7	26	33	-4	14	3	14	0	0	75	47	1	0	1	1	2	1	2	1	50.0	71	35	49.3	0.77	0.33
Olivier Hotte	D	Bat	64	6	27	33	13	63	4	12	0	1	119	16	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.52	0.98
Joe Dube	RW	Qué	60	17	15	32	7	27	4	1	0	0	93	59	5	0	0	1	0	0	0	0	0.0	411	223	54.3	0.53	0.45
Alexandre Touchette	C	VdO	37	15	17	32	0	26	2	6	0	1	95	66	3	1	3	0	4	1	4	0	25.0	753	392	52.1	0.86	0.7
Billy Lacasse	LW	Chi	61	15	17	32	-26	20	1	4	1	0	156	98	0	0	0	0	2	0	2	0	0.0	962	538	55.9	0.52	0.33
Jeremi Janneteau	C	Rou	68	13	19	32	-28	28	4	2	0	1	154	82	1	1	0	1	0	0	0	0	0.0	868	364	41.9	0.47	0.41
Adam Janosik	D	Gat	60	7	25	32	17	37	3	10	0	0	92	25	1	1	1	2	0	0	0	0	0.0	0	0	0.0	0.53	0.62
Rock Regimbald	RW	Chi	67	7	25	32	-14	11	1	7	0	0	76	42	0	0	1	0	1	1	1	0	100.0	467	240	51.4	0.48	0.16
Kevin Gagne	D	SNB	59	6	26	32	37	34	1	9	0	0	85	23	1	0	2	0	0	0	0	0	0.0	1	0	0.0	0.54	0.58
Steve Lebel	C	Chi	68	17	14	31	-1	26	2	1	0	0	102	48	3	0	2	1	8	1	8	1	12.5	674	333	49.4	0.46	0.38
Stephen MacAulay	C	SNB	58	15	16	31	14	36	1	1	1	1	79	57	4	1	0	1	0	0	0	0	0.0	396	187	47.2	0.53	0.62
Travis McIsaac	C	PEI	68	15	16	31	-13	50	2	3	1	0	160	92	3	0	2	1	0	0	0	0	0.0	1305	678	52.0	0.46	0.74
Samuel Henley	LW	Lew	64	13	18	31	13	37	3	0	0	0	90	60	3	0	0	1	0	0	0	0	0.0	32	10	31.3	0.48	0.58
Marc-Olivier Mimar	RW	Bat	43	12	19	31	-6	31	4	5	0	0	109	41	1	0	0	2	4	0	4	0	0.0	108	38	35.2	0.72	0.72
Mathieu Gagnon	D	Gat	67	4	27	31	6	34	1	11	0	0	87	16	2	0	2	0	0	0	0	0	0.0	2	1	50.0	0.46	0.51
Alexandre Durette	RW	BaC	67	21	9	30	-37	24	8	2	1	0	121	64	1	0	3	1	4	2	4	0	50.0	326	141	43.3	0.45	0.36
Andre Bouvet-Morrissette	RW	Dru	65	16	14	30	4	12	0	2	4	1	118	62	2	0	2	2	1	0	1	0	0.0	149	65	43.6	0.46	0.18
Michael Beaudry	C	Rim	68	12	18	30	-14	10	2	3	0	0	119	74	1	0	2	0	0	0	0	0	0.0	348	175	50.3	0.44	0.15
Danick Gauthier	RW	SNB	65	11	19	30	21	78	1	2	1	1	130	74	0	0	2	2	0	0	0	0	0.0	826	371	44.9	0.46	1.2
Charles-Olivier Roussel	D	Mtl	59	5	25	30	17	46	3	9	0	1	115	25	1	1	1	0	0	0	0	0	0.0	2	0	0.0	0.51	0.78
Pierre Durepos	D	SNB	68	3	27	30	48	12	0	9	0	0	81	19	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.44	0.18
Robbie DeFulviis	C	Rou	61	15	14	29	-18	106	1	1	2	1	114	66	1	0	5	0	3	1	3	1	33.3	541	251	46.4	0.48	1.74
Mitchell Porowski	LW	Gat	64	14	15	29	6	86	2	0	0	0	98	51	1	0	4	1	0	0	0	0	0.0	71	30	42.3	0.45	1.34
Emrik Guillemette	RW	Chi	61	13	16	29	-10	38	4	1	0	0	121	53	1	0	2	2	0	0	0	0	0.0	11	1	9.1	0.48	0.62
Brent Andrews	LW	Hal	68	12	17	29	-22	33	6	6	0	0	150	80	1	0	3	1	0	0	0	0	0.0	1148	633	55.1	0.43	0.49
Jason Kelly	RW	Rou	59	11	18	29	-44	156	2	5	1	0	125	75	1	1	1	0	0	0	0	0	0.0	63	22	34.9	0.49	2.64
Garrett Clarke	D	Bat	57	6	23	29	-4	136	1	14	0	0	104	24	0	0	0	0	2	1	2	1	50.0	0	0	0.0	0.51	2.39
Kirill Kabanov	LW	Lew	39	11	17	28	8	44	1	3	0	0	89	56	0	0	0	2	4	3	4	0	75.0	12	3	25.0	0.72	1.13
Christophe Losier	C	Bat	48	8	20	28	9	102	2	2	1	0	64	27	0	0	2	2	0	0	0	0	0.0	889	496	55.8	0.58	2.13
Maxim Lamarche	D	BaC	67	4	24	28	-40	98	2	10	0	0	85	22	0	0	0	0	1	1	1	0	100.0	3	2	66.7	0.42	1.46
Axel Rioux	LW	Qué	62	10	17	27	10	8	0	1	0	0	87	36	1	0	0	2	3	1	3	0	33.3	6	2	33.3	0.44	0.13
Igor Levitsky	LW	Gat	64	10	17	27	-6	22	1	5	0	0	81	42	0	0	3	0	6	4	6	1	66.7	177	77	43.5	0.42	0.34
Konrad Abeltshauser	D	Hal	58	8	19	27	-36	47	1	13	0	0	146	36	2	0	3	0	0	0	0	0	0.0	2	2	100.0	0.47	0.81
Jeremie Malouin	LW	Bat	67	8	19	27	-8	117	0	5	0	1	121	62	3	0	2	0	0	0	0	0	0.0	618	321	51.9	0.4	1.75
Lars Lundin	D	Dru	44	5	22	27	5	29	3	14	0	0	68	11	0	0	1	1	0	0	0	0	0.0	1	0	0.0	0.61	0.66
Artem Sergeev	D	VdO	64	5	22	27	-13	40	1	7	0	0	110	21	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.63
Carl-Antoine Delisle	C	Vic	66	12	14	26	-2	49	0	3	0	0	98	64	1	0	1	0	0	0	0	0	0.0	714	326	45.7	0.39	0.74
Dylan Anderson	C	Mtl	66	11	15	26	10	22	0	0	1	0	74	33	0	0	1	2	0	0	0	0	0.0	867	488	56.3	0.39	0.33
Jason Houde	LW	Rou	60	9	17	26	-19	34	1	6	0	0	65	41	0	0	0	0	0	0	0	0	0.0	52	23	44.2	0.43	0.57
Louis-Marc Aubry	C	Mtl	35	13	12	25	8	26	2	2	0	0	98	59	2	0	3	3	0	0	0	0	0.0	473	276	58.4	0.71	0.74
Francis Beauvillier	C	Lew	57	11	14	25	12	39	1	1	0	0	96	52	1	0	0	0	2	0	2	0	0.0	292	139	47.6	0.44	0.68
Petr Straka	RW	Rim	41	10	15	25	0	33	2	2	1	0	111	66	2	0	0	0	1	0	1	0	0.0	13	7	53.8	0.61	0.8
Gabriel Lemieux	D	Sha	63	6	19	25	9	45	2	4	1	1	112	25	1	0	0	0	0	0	0	0	0.0	1	0	0.0	0.4	0.71
Gabriel O'Connor	D	Rou	68	6	19	25	-47	116	3	9	0	0	92	21	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.37	1.71
Jean-Sebastien Fournier	D	PEI	70	6	19	25	-18	14	3	9	0	0	97	20	2	0	0	0	0	0	0	0	0.0	3	1	33.3	0.36	0.2
Remi Blanchard	D	Dru	68	5	20	25	15	27	1	6	0	1	118	30	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.37	0.4
Mike Thomas	LW	SNB	57	14	10	24	16	72	1	1	3	1	96	54	0	0	1	1	0	0	0	0	0.0	23	11	47.8	0.42	1.26
Mathieu Guertin	LW	Dru	59	12	12	24	5	111	2	0	0	0	102	52	1	1	1	1	1	0	1	0	0.0	14	4	28.6	0.41	1.88
Travis Randell	RW	Hal	68	10	14	24	-22	20	2	0	0	1	132	64	0	0	2	1	0	0	0	0	0.0	670	360	53.7	0.35	0.29
Alexandre Grenier	RW	Qué	31	9	15	24	-1	6	2	7	0	0	52	29	0	0	1	2	1	0	1	0	0.0	9	3	33.3	0.77	0.19
Jerome Raymond	C	Dru	53	9	15	24	-36	45	4	5	0	2	104	46	0	0	2	0	0	0	0	0	0.0	765	375	49.0	0.45	0.85
Etienne Boutet	D	Rim	64	7	17	24	-1	115	0	3	0	0	70	21	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.38	1.8
Sebastien Payette	D	Bat	67	4	20	24	-1	67	3	5	0	2	56	19	0	0	0	1	0	0	0	0	0.0	9	3	33.3	0.36	1.0
Pascal Amyot	D	Hal	65	3	21	24	-27	31	3	9	0	0	115	12	1	0	2	0	0	0	0	0	0.0	2	1	50.0	0.37	0.48
Alexandre Beauregard	LW	SNB	63	11	12	23	-11	121	1	2	3	0	108	49	0	0	2	3	0	0	0	0	0.0	559	254	45.4	0.37	1.92
