Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Jeremy Michel	RW	VdO	64	16	26	42	-26	12	6	11	0	1	147	59	2	1	3	0	1	0	1	0	0.0	22	9	40.9	0.66	0.19
Oliver Okuliar	LW	She	66	14	28	42	13	46	2	8	1	1	152	94	2	0	1	1	0	0	0	0	0.0	588	286	48.6	0.64	0.7
Jakub Lauko	LW	Rou	44	21	20	41	34	43	2	4	0	1	165	81	6	0	3	2	3	1	3	1	33.3	50	31	62.0	0.93	0.98
Justin Barron	D	Hal	68	9	32	41	42	34	2	12	0	0	142	18	2	1	1	1	0	0	0	0	0.0	0	0	0.0	0.6	0.5
Leon Denny	D	Sha	66	8	33	41	-52	77	6	25	0	1	129	23	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.62	1.17
Maxim Trepanier	LW	Hal	37	18	22	40	5	30	4	7	0	0	99	72	2	1	3	2	2	0	2	0	0.0	58	38	65.5	1.08	0.81
Kevin Gursoy	RW	Cha	62	16	24	40	12	25	5	7	0	0	120	62	2	0	3	2	0	0	0	0	0.0	93	43	46.2	0.65	0.4
Patrick Kyte	D	Hal	67	8	32	40	30	49	0	5	0	0	103	21	2	1	1	2	0	0	0	0	0.0	0	0	0.0	0.6	0.73
Vincent Marleau	C	Rou	62	17	22	39	22	34	5	6	4	0	140	68	2	0	4	2	0	0	0	0	0.0	1063	585	55.0	0.63	0.55
Jeremy Martin	LW	Sha	62	15	24	39	-19	53	1	6	1	0	109	64	0	0	2	2	0	0	0	0	0.0	58	20	34.5	0.63	0.85
Mathieu Bizier	C	Gat	68	14	25	39	-3	32	5	12	1	0	122	75	1	0	2	0	0	0	0	0	0.0	918	455	49.6	0.57	0.47
Zachary Lavigne	LW	Chi	50	13	26	39	15	31	1	2	3	3	86	59	0	0	2	2	0	0	0	0	0.0	36	18	50.0	0.78	0.62
Olivier Mathieu	RW	Vic	65	20	18	38	-6	68	5	5	0	0	127	82	3	0	9	1	1	0	1	0	0.0	12	7	58.3	0.58	1.05
Valentin Nussbaumer	LW	Sha	58	17	21	38	-49	16	6	9	0	0	105	72	3	1	4	0	3	2	3	0	66.7	509	218	42.8	0.66	0.28
Pier-Olivier Lacombe	D	Que	66	14	24	38	-21	52	9	8	0	1	201	40	2	0	4	0	0	0	0	0	0.0	0	0	0.0	0.58	0.79
Ethan Crossman	LW	BaC	51	19	18	37	1	82	8	4	1	0	139	62	3	0	4	1	0	0	0	0	0.0	56	29	51.8	0.73	1.61
Samuel Bolduc	D	BLB	65	9	28	37	-32	27	5	16	0	2	155	32	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.57	0.42
Patrick Guay	C	She	54	18	18	36	-16	16	4	9	0	0	126	93	3	0	4	2	3	1	3	0	33.3	593	280	47.2	0.67	0.3
Ivan Kozlov	LW	VdO	63	16	20	36	-30	26	9	8	0	0	121	57	1	1	2	1	1	1	1	0	100.0	42	20	47.6	0.57	0.41
Lukas Cormier	D	Cha	63	15	21	36	24	46	7	4	0	0	137	32	1	1	1	1	6	1	6	1	16.7	1	0	0.0	0.57	0.73
Morgan Nauss	D	Chi	68	4	32	36	0	68	3	13	0	3	86	21	0	0	1	0	0	0	0	0	0.0	4	3	75.0	0.53	1.0
Edouard St-Laurent	C	Que	65	18	17	35	-1	20	6	5	0	0	161	98	4	1	2	0	3	1	3	1	33.3	29	13	44.8	0.54	0.31
Antoine Demers	C	BLB	68	16	19	35	-26	31	3	4	2	3	116	74	3	0	3	1	0	0	0	0	0.0	993	476	47.9	0.51	0.46
Jonathan Aspirot	D	Mon	57	12	23	35	20	59	5	6	2	1	114	38	0	0	3	0	0	0	0	0	0.0	2	2	100.0	0.61	1.04
Jacob Hudson	RW	Mon	59	12	23	35	6	51	1	5	1	0	120	61	0	0	1	0	1	0	1	0	0.0	394	210	53.3	0.59	0.86
Bailey Peach	RW	She	54	11	24	35	0	38	5	5	0	0	115	86	0	0	2	3	2	0	2	0	0.0	5	2	40.0	0.65	0.7
Evan MacKinnon	C	Bat	67	11	24	35	-63	27	3	9	0	0	91	38	0	0	2	0	0	0	0	0	0.0	746	307	41.2	0.52	0.4
Benjamin Gagne	D	SNB	65	10	25	35	-31	74	2	13	1	0	154	37	2	0	2	2	0	0	0	0	0.0	0	0	0.0	0.54	1.14
Peyton Hoyt	RW	VdO	60	24	10	34	-19	68	5	5	2	0	172	86	4	0	3	1	2	1	2	0	50.0	306	138	45.1	0.57	1.13
Cedric Desruisseaux	LW	Dru	59	19	15	34	19	27	10	2	0	0	169	97	2	0	3	1	0	0	0	0	0.0	20	8	40.0	0.58	0.46
Robbie Burt	LW	SNB	50	15	19	34	-30	54	5	3	0	0	133	75	2	2	0	0	2	1	2	0	50.0	274	160	58.4	0.68	1.08
Xavier Parent	LW	Hal	67	15	19	34	0	45	5	8	0	0	130	75	2	0	0	0	0	0	0	0	0.0	18	6	33.3	0.51	0.67
Artemi Kniazev	D	Chi	55	13	21	34	11	32	7	9	0	0	125	36	5	3	0	1	0	0	0	0	0.0	1	0	0.0	0.62	0.58
Thomas Casey	C	Cha	54	12	22	34	11	27	0	1	0	0	131	81	2	1	0	2	2	1	2	1	50.0	248	103	41.5	0.63	0.5
Declan Smith	C	Cap	48	10	24	34	11	63	2	3	0	1	82	56	2	0	0	0	1	0	1	0	0.0	525	257	49.0	0.71	1.31
Brett Budgell	LW	Cha	67	18	15	33	10	51	2	4	1	0	165	101	2	0	2	3	4	2	4	1	50.0	381	181	47.5	0.49	0.76
Shawn Element	C	BaC	65	17	16	33	20	68	3	1	2	0	152	63	4	1	1	2	0	0	0	0	0.0	279	140	50.2	0.51	1.05
Dylan Seitz	LW	Mon	64	16	17	33	1	88	1	1	3	2	130	78	1	0	2	3	0	0	0	0	0.0	120	58	48.3	0.52	1.38
Jeremy Manseau	LW	Sha	52	14	19	33	-27	41	3	7	0	0	120	62	0	0	1	1	4	3	4	0	75.0	317	193	60.9	0.63	0.79
Joel Bishop	LW	Hal	58	11	22	33	33	69	1	0	0	1	96	62	0	0	1	4	0	0	0	0	0.0	96	56	58.3	0.57	1.19
Jake Ryczek	D	Hal	51	9	24	33	33	16	4	8	0	0	133	15	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.65	0.31
Christopher Merisier-Ortiz	D	BaC	66	5	28	33	11	38	3	11	0	1	63	9	1	0	1	0	0	0	0	0	0.0	2	1	50.0	0.5	0.58
Gabriel Proulx	C	Cap	62	14	18	32	22	46	0	0	0	0	101	55	1	0	3	0	0	0	0	0	0.0	300	140	46.7	0.52	0.74
Ryan Francis	RW	Cap	64	10	22	32	4	26	2	8	0	0	117	61	1	0	2	0	2	1	2	1	50.0	22	8	36.4	0.5	0.41
Maxence Guenette	D	VdO	68	8	24	32	-33	36	2	15	0	2	106	20	3	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.53
Darien Kielb	D	Gat	68	8	24	32	-7	102	1	5	0	0	128	36	2	0	1	0	0	0	0	0	0.0	1	0	0.0	0.47	1.5
Charles-Antoine Roy	C	Gat	59	18	13	31	8	25	1	2	2	0	120	75	0	0	2	3	0	0	0	0	0.0	97	54	55.7	0.53	0.42
William Poirier	RW	SNB	62	16	15	31	-60	57	5	5	0	0	115	70	1	0	0	2	0	0	0	0	0.0	180	86	47.8	0.5	0.92
Cole Rafuse	RW	Bat	66	16	15	31	-64	48	8	5	0	1	112	63	2	0	3	1	0	0	0	0	0.0	789	405	51.3	0.47	0.73
Charles-Antoine Giguere	LW	Mon	65	14	17	31	-10	34	2	4	2	0	111	80	2	0	3	0	2	1	2	1	50.0	17	2	11.8	0.48	0.52
Filip Prikryl	C	SNB	67	14	17	31	-49	18	3	6	0	0	111	76	2	2	0	1	5	3	5	1	60.0	491	231	47.0	0.46	0.27
Elliot Desnoyers	LW	Mon	61	12	19	31	11	12	3	3	0	0	79	65	0	0	1	1	0	0	0	0	0.0	81	43	53.1	0.51	0.2
Gregory Kreutzer	D	Dru	64	3	28	31	32	27	2	11	0	0	66	18	1	0	0	0	1	1	1	1	100.0	0	0	0.0	0.48	0.42
Vincent Senez	RW	Sha	54	18	12	30	-29	105	8	6	1	0	160	107	1	0	4	0	2	1	2	1	50.0	404	197	48.8	0.56	1.94
Nicholas Deakin-Poot	RW	SNB	58	17	13	30	-27	58	0	2	0	0	117	75	3	0	1	0	0	0	0	0	0.0	999	500	50.1	0.52	1.0
Radim Salda	D	Rim	48	10	20	30	17	36	2	7	0	0	105	17	1	0	2	0	0	0	0	0	0.0	1	0	0.0	0.63	0.75
Anthony Poulin	C	Vic	66	9	21	30	6	41	3	3	0	2	94	60	1	0	0	0	0	0	0	0	0.0	616	286	46.4	0.45	0.62
Adam McCormick	D	Cap	63	7	23	30	14	16	1	6	0	0	108	21	0	0	1	3	0	0	0	0	0.0	0	0	0.0	0.48	0.25
Brooklyn Kalmikov	LW	Cap	61	19	10	29	10	20	5	2	0	1	104	69	2	0	1	2	1	0	1	0	0.0	469	234	49.9	0.48	0.33
Sam Dunn	D	Que	64	11	18	29	-2	26	6	8	0	0	114	16	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.45	0.41
Brady Burns	C	SNB	65	11	18	29	-54	18	5	5	0	0	99	69	0	0	0	0	1	0	1	0	0.0	547	237	43.3	0.45	0.28
Sean Larochelle	D	Vic	68	7	22	29	8	26	4	10	0	0	103	27	0	0	0	0	0	0	0	0	0.0	2	2	100.0	0.43	0.38
Keenan MacIsaac	D	BaC	67	3	26	29	-11	32	1	5	0	2	77	5	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.43	0.48
Pierrick Dube	RW	Que	64	17	11	28	-6	28	5	3	0	0	148	79	4	1	1	0	1	0	1	0	0.0	19	7	36.8	0.44	0.44
Simon Pinard	LW	BLB	65	15	13	28	-10	26	2	4	0	0	65	49	1	0	1	3	0	0	0	0	0.0	269	128	47.6	0.43	0.4
Yan Dion	RW	VdO	55	14	14	28	-21	38	7	5	0	1	85	40	2	0	3	0	0	0	0	0	0.0	92	40	43.5	0.51	0.69
Benjamin Corbeil	RW	BLB	64	14	14	28	-2	17	1	1	1	0	101	48	1	0	2	1	0	0	0	0	0.0	137	62	45.3	0.44	0.27
Josh Lawrence	C	SNB	54	12	16	28	-33	12	2	6	0	0	111	64	2	0	2	0	1	0	1	0	0.0	626	332	53.0	0.52	0.22
Marc-Andre LeCouffe	C	Bat	66	12	16	28	-43	28	3	5	1	0	102	37	0	0	0	0	0	0	0	0	0.0	570	279	48.9	0.42	0.42
Ben Higgins	RW	Hal	65	9	19	28	26	46	0	1	0	0	93	53	3	0	1	1	0	0	0	0	0.0	44	13	29.5	0.43	0.71
Yann-Felix Lapointe	D	She	68	9	19	28	15	29	0	4	1	2	119	27	2	1	2	0	0	0	0	0	0.0	0	0	0.0	0.41	0.43
David Aebischer	D	Gat	59	4	24	28	-6	25	0	10	0	0	67	17	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.42
Brady Pataki	RW	Mon	62	15	12	27	7	37	0	1	3	1	124	67	2	0	3	2	0	0	0	0	0.0	12	3	25.0	0.44	0.6
David Noel	D	VdO	37	13	14	27	-28	6	8	9	0	0	129	12	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.73	0.16
Conor Frenette	LW	Vic	68	13	14	27	-10	12	2	2	0	0	88	55	2	1	2	1	0	0	0	0	0.0	361	134	37.1	0.4	0.18
Liam Leonard	C	Bat	65	12	15	27	-29	78	4	2	0	1	98	41	1	0	2	2	0	0	0	0	0.0	36	12	33.3	0.42	1.2
Charlie DesRoches	D	SNB	59	10	17	27	-44	22	5	5	0	0	70	21	0	0	1	0	1	0	1	0	0.0	0	0	0.0	0.46	0.37
Isiah Campbell	C	Cap	60	13	13	26	7	19	1	1	0	0	111	65	1	0	0	4	0	0	0	0	0.0	527	248	47.1	0.43	0.32
Jeremy Fortin	LW	Chi	60	9	17	26	-6	69	1	1	2	1	72	27	1	0	1	0	0	0	0	0	0.0	874	490	56.1	0.43	1.15
Pier-Olivier Roy	LW	Gat	56	7	19	26	-9	10	2	7	0	0	54	35	2	0	2	0	1	0	1	0	0.0	18	9	50.0	0.46	0.18
Pascal Corbeil	D	BaC	38	4	22	26	17	8	0	10	0	1	61	10	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.68	0.21
Jeremy Diotte	D	Chi	64	8	17	25	24	79	3	4	0	0	89	16	2	0	0	2	0	0	0	0	0.0	0	0	0.0	0.39	1.23
Jordan Lepage	D	Rim	65	8	17	25	25	98	0	2	1	2	99	21	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.38	1.51
Xavier Bernard	D	Cha	66	6	19	25	12	83	2	7	0	0	150	16	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.38	1.26
William Cyr	D	Rou	47	4	21	25	23	14	2	11	0	0	78	13	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.53	0.3
