Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Francis Verreault-Paul	RW	Chi	69	30	34	64	15	103	10	16	4	0	158	158	6	0	5	4	0	0	0	0	0.0	183	96	52.5	0.93	1.49
Simon Courcelles	C	Que	69	12	52	64	28	133	1	12	2	8	107	107	1	0	1	1	1	0	1	0	0.0	1432	764	53.4	0.93	1.93
Oscar Sundh	LW	SNL	54	17	46	63	-16	50	10	33	0	0	174	174	3	0	3	0	4	2	4	0	50.0	20	6	30.0	1.17	0.93
Pierre-Marc Guilbault	D	Sha	68	15	48	63	12	85	10	32	0	3	247	247	2	0	1	0	0	0	0	0	0.0	2	1	50.0	0.93	1.25
Jonathan Duchesneau	LW	Bat	67	22	40	62	11	65	6	21	4	3	230	230	3	0	4	2	1	1	1	1	100.0	678	320	47.2	0.93	0.97
Brandon Roach	D	Lew	68	18	44	62	-8	40	14	29	0	2	243	243	4	0	1	1	0	0	0	0	0.0	0	0	0.0	0.91	0.59
Guillaume Doucet	RW	Rou	70	24	37	61	-19	41	14	27	0	0	208	208	1	1	2	3	4	1	4	1	25.0	1227	763	62.2	0.87	0.59
Adam Pineault	C	Mon	55	29	30	59	30	94	12	7	1	0	251	251	4	0	7	1	0	0	0	0	0.0	74	37	50.0	1.07	1.71
Jan Danecek	LW	Sha	54	25	33	58	-13	30	13	13	0	2	176	176	4	0	4	2	1	1	1	0	100.0	55	19	34.5	1.07	0.56
Joakim Jensen	RW	BaC	62	24	34	58	-4	31	10	18	2	0	129	129	5	0	1	3	0	0	0	0	0.0	64	36	56.3	0.94	0.5
Jordan Clendenning	C	Bat	67	23	35	58	24	134	0	11	3	4	123	123	5	0	4	2	1	0	1	0	0.0	1231	630	51.2	0.87	2.0
Jean-Michel Bolduc	D	Dru	67	14	44	58	-16	198	12	30	1	3	221	221	3	0	2	1	0	0	0	0	0.0	5	2	40.0	0.87	2.96
Scott Brophy	C	SNL	65	23	34	57	-22	102	11	26	0	0	145	145	2	1	6	1	3	0	3	0	0.0	1480	799	54.0	0.88	1.57
Ryan Hillier	LW	Hal	68	19	38	57	11	76	4	14	0	0	163	163	3	0	4	4	1	0	1	0	0.0	27	13	48.1	0.84	1.12
Patrick Bordeleau	LW	VdO	67	23	33	56	-29	87	13	17	1	1	147	147	2	0	4	2	4	2	4	2	50.0	87	40	46.0	0.84	1.3
Luke Gallant	D	SNL	68	23	33	56	-24	117	21	26	0	0	244	244	5	0	2	1	2	2	2	2	100.0	1	0	0.0	0.82	1.72
Francis Charette	RW	Dru	49	18	38	56	-21	82	9	20	3	0	153	153	3	0	2	2	0	0	0	0	0.0	223	114	51.1	1.14	1.67
Nicolas Bachand	LW	SNL	69	28	26	54	-22	142	16	14	1	0	196	196	3	0	3	2	0	0	0	0	0.0	94	49	52.1	0.78	2.06
Tomas Svoboda	RW	Dru	70	22	32	54	-6	70	14	18	0	0	160	160	1	0	1	0	2	1	2	0	50.0	15	7	46.7	0.77	1.0
Nathan Welton	D	Mon	66	11	43	54	51	55	8	27	0	1	122	122	0	0	2	1	0	0	0	0	0.0	1	0	0.0	0.82	0.83
Danick Bouchard	RW	Sha	66	29	24	53	13	45	10	10	5	2	190	190	7	0	8	1	4	2	4	1	50.0	73	31	42.5	0.8	0.68
Jean-Claude Sawyer	D	Cap	69	12	41	53	11	108	9	25	0	1	231	231	2	1	2	1	4	1	4	0	25.0	2	0	0.0	0.77	1.57
Vladimir Kubus	C	Cap	49	24	28	52	2	48	13	12	0	0	153	153	2	0	4	4	3	0	3	0	0.0	112	45	40.2	1.06	0.98
Toby Lafrance	C	Vic	63	24	28	52	-14	41	5	15	0	0	191	191	4	1	3	1	3	0	3	0	0.0	923	465	50.4	0.83	0.65
Felix Schutz	C	SNB	65	21	31	52	-14	61	7	14	6	2	176	176	1	0	5	0	2	0	2	0	0.0	307	119	38.8	0.8	0.94
Jerome Samson	RW	Mon	62	20	32	52	17	46	5	13	2	3	163	163	3	0	4	2	0	0	0	0	0.0	108	37	34.3	0.84	0.74
Mathieu Perreault	C	Bat	62	18	34	52	20	42	7	8	1	2	154	154	4	1	2	2	6	3	6	0	50.0	959	514	53.6	0.84	0.68
Julien Brouillette	D	Chi	70	10	42	52	53	86	6	29	0	2	141	141	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.74	1.23
Mark Tobin	LW	Rim	67	26	25	51	-51	109	19	18	0	2	176	176	1	0	3	1	0	0	0	0	0.0	406	167	41.1	0.76	1.63
Chris Culligan	C	Cap	62	14	37	51	21	36	3	19	0	1	118	118	1	0	1	1	3	1	3	1	33.3	672	300	44.6	0.82	0.58
Michael Dubuc	LW	Rou	52	27	23	50	-8	20	16	15	0	0	156	156	3	0	5	3	2	0	2	0	0.0	53	23	43.4	0.96	0.38
Cam Fergus	C	Cap	50	32	17	49	14	44	12	6	2	0	163	163	6	1	7	1	3	1	3	1	33.3	884	454	51.4	0.98	0.88
Stefano Giliati	LW	Lew	70	21	28	49	11	72	8	11	4	4	190	190	4	0	1	4	3	0	3	0	0.0	238	121	50.8	0.7	1.03
Jonathan Paiement	D	Lew	63	16	33	49	9	136	12	23	0	2	195	195	1	0	3	3	5	2	5	1	40.0	0	0	0.0	0.78	2.16
Stefan Chaput	C	Lew	69	19	29	48	10	44	8	10	2	4	177	177	4	0	3	3	2	0	2	0	0.0	950	423	44.5	0.7	0.64
Christian Gaudet	C	Mon	70	17	31	48	25	61	7	7	1	3	136	136	2	0	2	4	0	0	0	0	0.0	1453	809	55.7	0.69	0.87
Ivan Vishnevskiy	D	Rou	54	13	35	48	1	57	9	17	2	0	159	159	4	1	0	1	2	0	2	0	0.0	1	1	100.0	0.89	1.06
Wesley Welcher	C	SNL	69	26	21	47	-2	84	10	10	3	1	149	149	1	0	5	5	1	0	1	0	0.0	1256	666	53.0	0.68	1.22
Maxime Lacroix	LW	Que	70	25	22	47	29	79	2	3	5	0	180	180	2	0	2	4	0	0	0	0	0.0	383	166	43.3	0.67	1.13
Chad Denny	D	Lew	62	19	28	47	16	150	8	15	2	2	235	235	2	0	3	3	0	0	0	0	0.0	2	2	100.0	0.76	2.42
Marc-Andre Cote	RW	VdO	67	17	30	47	-26	32	5	22	1	0	134	134	2	0	4	1	2	1	2	0	50.0	86	41	47.7	0.7	0.48
Andrew MacDonald	D	Mon	68	6	40	46	22	62	4	27	0	2	151	151	1	0	0	0	0	0	0	0	0.0	1	0	0.0	0.68	0.91
Dean Ouellet	C	Cap	55	17	28	45	3	83	8	12	1	0	144	144	4	1	2	3	0	0	0	0	0.0	259	130	50.2	0.82	1.51
Franklin MacDonald	D	Hal	58	12	33	45	6	129	10	25	0	0	187	187	3	0	1	0	0	0	0	0	0.0	1	1	100.0	0.78	2.22
Jean-Sebastien Cote	C	Chi	64	19	25	44	-13	67	9	10	1	2	147	147	1	0	3	1	0	0	0	0	0.0	323	153	47.4	0.69	1.05
Nicolas Blanchard	C	Chi	60	15	29	44	26	51	4	0	3	1	119	119	4	0	2	1	0	0	0	0	0.0	1051	542	51.6	0.73	0.85
Dave Bouchard	LW	Bat	65	15	29	44	22	133	2	2	0	1	153	153	2	0	1	3	0	0	0	0	0.0	28	9	32.1	0.68	2.05
Tyler Whitehead	LW	Rou	70	22	21	43	1	48	6	4	2	2	119	119	3	0	1	0	0	0	0	0	0.0	375	149	39.7	0.61	0.69
Martin Frechette	D	Gat	70	12	31	43	19	134	4	14	1	3	178	178	0	0	1	0	0	0	0	0	0.0	1	1	100.0	0.61	1.91
Andrew Andricopoulos	D	Que	70	10	33	43	44	106	6	17	0	2	132	132	3	2	1	0	0	0	0	0	0.0	0	0	0.0	0.61	1.51
Nick Fugere	LW	Gat	60	22	20	42	5	140	9	7	3	2	194	194	1	0	7	5	0	0	0	0	0.0	57	18	31.6	0.7	2.33
Benoit Arsenault	C	VdO	70	19	23	42	-14	28	6	11	3	1	200	200	2	0	0	1	1	0	1	0	0.0	343	158	46.1	0.6	0.4
Vincent Lambert	LW	SNB	70	23	18	41	-36	58	9	9	4	0	200	200	3	1	3	1	5	1	5	1	20.0	418	205	49.0	0.59	0.83
Frederik Cabana	C	Hal	68	17	24	41	-5	85	5	8	4	1	193	193	3	0	5	0	3	2	3	1	66.7	873	438	50.2	0.6	1.25
Olivier Magnan	D	Rou	69	14	27	41	10	97	8	19	1	2	173	173	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.59	1.41
Peter-James Corsi	C	VdO	67	19	21	40	-14	67	5	9	0	0	169	169	3	0	3	2	2	1	2	0	50.0	697	386	55.4	0.6	1.0
Nicolas Lafontaine	C	Chi	69	19	21	40	12	49	8	8	0	4	119	119	2	0	3	3	0	0	0	0	0.0	463	212	45.8	0.58	0.71
Olivier Donais	RW	BaC	67	19	20	39	0	62	1	3	4	2	139	139	3	2	2	0	0	0	0	0	0.0	435	173	39.8	0.58	0.93
Paul Alexander McIlveen	C	Cap	48	15	24	39	7	48	9	14	0	0	123	123	2	0	3	1	2	0	2	0	0.0	60	24	40.0	0.81	1.0
Ryan Sparling	C	SNB	65	15	24	39	-32	32	7	12	0	0	115	115	2	0	3	2	5	2	5	1	40.0	994	427	43.0	0.6	0.49
Samuel Beland	LW	BaC	69	15	24	39	-2	64	1	7	3	2	153	153	1	0	2	3	0	0	0	0	0.0	103	34	33.0	0.57	0.93
Zack Firlotte	D	SNL	63	8	31	39	-15	173	7	22	0	1	154	154	0	0	2	2	0	0	0	0	0.0	0	0	0.0	0.62	2.75
Alexandre Blais	C	Cap	54	15	23	38	6	48	9	6	0	0	146	146	3	0	1	1	1	1	1	0	100.0	623	302	48.5	0.7	0.89
Marty Doyle	RW	SNL	67	13	25	38	-1	269	4	14	0	1	92	92	2	0	1	2	2	1	2	1	50.0	40	13	32.5	0.57	4.01
Shayne Tremblay	LW	Chi	70	13	25	38	18	42	3	2	0	0	115	115	2	0	4	0	0	0	0	0	0.0	27	7	25.9	0.54	0.6
Kevin Coughlin	RW	SNB	56	20	17	37	-15	85	6	5	0	0	140	140	3	0	2	2	2	0	2	0	0.0	100	40	40.0	0.66	1.52
Jordan LaVallee	LW	Que	37	18	19	37	5	34	8	11	0	0	122	122	2	0	0	1	0	0	0	0	0.0	195	89	45.6	1.0	0.92
Jonathan Laberge	C	SNB	70	14	23	37	-25	63	7	14	1	1	141	141	0	0	0	0	3	0	3	0	0.0	1707	881	51.6	0.53	0.9
Louis-Philippe Lachance	D	PEI	70	10	27	37	-28	136	6	12	0	1	147	147	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.53	1.94
Billy Bezeau	D	Vic	63	4	32	36	-4	71	2	24	0	0	126	126	0	0	1	2	1	0	1	0	0.0	1	0	0.0	0.57	1.13
Greg O'Brien	RW	PEI	63	19	16	35	-20	24	15	5	1	1	90	90	2	1	1	1	1	1	1	0	100.0	86	34	39.5	0.56	0.38
Steven Cacciotti	LW	Dru	58	18	17	35	4	71	9	5	2	1	129	129	3	0	4	3	1	0	1	0	0.0	182	77	42.3	0.6	1.22
Jeff Caron	D	SNB	61	7	28	35	-19	109	6	21	0	1	176	176	0	0	2	0	1	0	1	0	0.0	2	0	0.0	0.57	1.79
Tomas Zohorna	C	Dru	68	7	28	35	-6	86	4	20	0	0	109	109	2	0	2	1	0	0	0	0	0.0	469	188	40.1	0.51	1.26
Marc-Andre Dorion	D	BaC	73	1	34	35	23	73	0	22	1	3	105	105	0	0	0	0	0	0	0	0	0.0	1	1	100.0	0.48	1.0
Francis Guerette-Charland	RW	Vic	56	21	13	34	-15	67	14	6	0	0	175	175	2	0	4	2	3	2	3	2	66.7	29	13	44.8	0.61	1.2
David Buc	LW	Rou	66	15	19	34	2	53	4	7	0	0	116	116	2	0	2	2	1	0	1	0	0.0	83	32	38.6	0.52	0.8
Darryl Smith	C	Gat	64	11	23	34	21	77	1	0	0	2	137	137	2	0	1	3	1	0	1	0	0.0	395	205	51.9	0.53	1.2
Justin Saulnier	C	Hal	63	9	25	34	-15	134	1	10	0	0	112	112	1	0	0	2	0	0	0	0	0.0	824	444	53.9	0.54	2.13
Steve Bellefleur	LW	Sha	69	18	15	33	1	82	1	2	4	1	88	88	1	0	5	1	0	0	0	0	0.0	859	340	39.6	0.48	1.19
Matthew Pistilli	RW	Gat	66	15	18	33	-4	36	8	12	0	0	123	123	2	0	3	1	7	3	7	1	42.9	23	6	26.1	0.5	0.55
Joshua Hepditch	RW	Mon	69	13	20	33	22	99	3	2	3	2	116	116	1	0	1	4	0	0	0	0	0.0	77	28	36.4	0.48	1.43
Francois Champagne	LW	Rou	68	10	23	33	5	55	1	9	0	2	103	103	2	0	1	0	0	0	0	0	0.0	630	323	51.3	0.49	0.81
Olivier Guilbault	RW	SNL	69	20	12	32	-7	58	6	6	1	0	151	151	2	0	4	1	2	0	2	0	0.0	38	18	47.4	0.46	0.84
Marc-Andre Laroche	LW	Rim	63	15	17	32	-24	79	6	9	0	0	99	99	1	0	1	1	0	0	0	0	0.0	314	107	34.1	0.51	1.25
Yanick Charron	C	Dru	50	13	19	32	-3	81	6	12	1	0	107	107	1	0	4	0	0	0	0	0	0.0	480	282	58.8	0.64	1.62
Pierre-Luc Lessard	D	Gat	55	7	25	32	7	38	5	15	0	0	99	99	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.58	0.69
Jean-Claude Milot	D	PEI	59	6	26	32	-1	106	2	16	0	0	103	103	1	0	2	1	0	0	0	0	0.0	4	2	50.0	0.54	1.8
Kenzie Sheppard	LW	Que	58	19	12	31	3	151	9	1	0	1	115	115	2	0	3	3	0	0	0	0	0.0	44	19	43.2	0.53	2.6
Tyler Hawes	LW	PEI	68	18	13	31	-25	72	7	5	2	0	96	96	6	0	1	1	0	0	0	0	0.0	176	60	34.1	0.46	1.06
James Pouliot	LW	Hal	63	13	18	31	-4	70	3	4	3	1	94	94	3	0	0	1	3	1	3	0	33.3	207	88	42.5	0.49	1.11
Eric Begin	D	Sha	69	10	21	31	-1	84	7	15	0	0	113	113	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.45	1.22
Felix Petit	C	Que	69	7	24	31	10	36	3	6	0	2	72	72	1	0	1	2	0	0	0	0	0.0	831	412	49.6	0.45	0.52
Oskars Bartulis	D	Mon	54	6	25	31	16	84	4	10	0	2	119	119	1	0	1	0	0	0	0	0	0.0	2	1	50.0	0.57	1.56
Ryan Graham	LW	SNL	58	13	17	30	-3	124	5	5	2	0	138	138	4	0	2	2	0	0	0	0	0.0	109	56	51.4	0.52	2.14
Cedric Lalonde-McNicoll	C	Sha	67	13	17	30	0	34	4	6	1	0	97	97	1	0	1	2	3	2	3	2	66.7	967	473	48.9	0.45	0.51
Nicolas Desilets	D	Sha	70	9	21	30	16	180	5	8	0	2	113	113	0	0	1	0	0	0	0	0	0.0	6	3	50.0	0.43	2.57
Adam Ross	C	Vic	68	19	10	29	-8	70	5	4	2	0	141	141	1	0	2	0	0	0	0	0	0.0	816	354	43.4	0.43	1.03
Dany Masse	LW	VdO	67	9	20	29	-19	64	6	5	0	2	87	87	0	0	0	0	3	1	3	0	33.3	452	262	58.0	0.43	0.96
Darrell Simich	D	Cap	66	4	25	29	3	66	1	16	0	1	100	100	1	0	2	1	0	0	0	0	0.0	3	0	0.0	0.44	1.0
Keven Gagne	RW	Dru	64	16	12	28	6	60	1	1	2	1	146	146	1	0	2	5	0	0	0	0	0.0	1159	662	57.1	0.44	0.94
Geoff Walker	RW	PEI	49	15	13	28	-8	67	8	1	0	0	104	104	1	1	1	1	2	1	2	1	50.0	47	14	29.8	0.57	1.37
Martin Bartos	LW	SNB	43	11	17	28	-20	20	7	8	0	0	74	74	2	0	1	0	3	0	3	0	0.0	21	10	47.6	0.65	0.47
Travis Mealy	D	PEI	60	10	18	28	-6	142	4	11	2	0	142	142	2	0	4	1	0	0	0	0	0.0	0	0	0.0	0.47	2.37
Gabriel Boies	C	Chi	66	8	20	28	-15	48	2	10	0	0	87	87	0	0	1	0	1	0	1	0	0.0	1183	626	52.9	0.42	0.73
Luc Bourdon	D	Mon	30	3	25	28	-8	62	2	20	0	0	76	76	0	0	0	0	1	0	1	0	0.0	1	0	0.0	0.93	2.07
Kevin Cormier	LW	Hal	69	16	11	27	-12	202	7	2	0	0	96	96	1	0	3	1	0	0	0	0	0.0	7	3	42.9	0.39	2.93
Jean-Philip Chabot	LW	Mon	60	13	14	27	19	48	3	2	4	1	80	80	3	0	1	1	0	0	0	0	0.0	453	245	54.1	0.45	0.8
Maxime Gratchev	LW	Rim	55	11	16	27	-28	97	3	4	1	0	132	132	2	0	0	0	1	1	1	1	100.0	119	52	43.7	0.49	1.76
Patrick Bernier	RW	Sha	69	10	17	27	9	63	2	3	2	1	99	99	1	0	0	3	0	0	0	0	0.0	59	28	47.5	0.39	0.91
Luciano Lomanno	D	Hal	67	7	20	27	-6	94	4	9	1	2	99	99	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.4
Sebastien Bernier	D	SNL	69	7	20	27	-5	80	4	11	0	0	123	123	1	0	1	0	0	0	0	0	0.0	4	2	50.0	0.39	1.16
Maxime Aubut	D	Dru	62	6	21	27	4	76	3	5	1	1	107	107	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.23
Jason Swit	D	Cap	66	6	21	27	-2	28	2	15	0	0	111	111	1	1	1	2	0	0	0	0	0.0	1	0	0.0	0.41	0.42
Maxime Tanguay	C	Rim	65	5	22	27	-18	50	4	7	0	1	89	89	0	0	1	0	0	0	0	0	0.0	732	349	47.7	0.42	0.77
Andre Joanisse	D	Bat	64	3	24	27	5	191	1	14	0	1	91	91	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.42	2.98
Garrett Peters	RW	Hal	68	18	7	25	-12	56	4	2	1	0	117	117	1	0	3	3	3	2	3	2	66.7	11	4	36.4	0.37	0.82
Matt Marquardt	LW	Mon	68	16	9	25	-4	69	7	6	0	0	123	123	2	0	1	0	1	0	1	0	0.0	58	30	51.7	0.37	1.01
Bryce Swan	RW	Hal	34	14	11	25	-8	54	10	4	0	2	89	89	0	0	2	3	1	0	1	0	0.0	221	100	45.2	0.74	1.59
Martin Thibeault	C	VdO	70	12	13	25	-23	49	4	1	2	1	90	90	0	0	2	1	0	0	0	0	0.0	1268	620	48.9	0.36	0.7
Anton Skorykh	RW	PEI	44	11	14	25	-28	62	6	11	0	0	80	80	0	0	0	0	2	0	2	0	0.0	17	4	23.5	0.57	1.41
Jules Melanson	D	Dru	69	6	19	25	30	84	0	1	0	4	97	97	0	0	3	0	0	0	0	0	0.0	1	0	0.0	0.36	1.22
Jean-Philippe Paquet	D	Sha	47	5	20	25	3	84	4	9	0	0	63	63	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	1.79
