Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Luca Ciampini	LW	Hal	65	25	46	71	42	37	9	10	0	0	160	110	4	0	2	4	1	0	1	0	0.0	0	0	0.0	1.09	0.57
Kevin Gagne	D	Rim	62	17	54	71	11	36	4	33	1	0	210	60	6	2	0	0	7	3	7	0	42.9	1	0	0.0	1.15	0.58
Emile Poirier	LW	Gat	65	32	38	70	0	101	7	8	3	6	189	121	3	0	5	3	7	0	7	0	0.0	79	30	38.0	1.08	1.55
Guillaume Asselin	RW	Chi	68	27	43	70	7	80	5	18	2	5	235	129	4	0	6	1	10	4	10	2	40.0	29	13	44.8	1.03	1.18
Raphael Bussieres	LW	BaC	60	29	39	68	27	43	6	17	0	1	195	95	6	1	4	2	1	0	1	0	0.0	74	31	41.9	1.13	0.72
Logan Shaw	RW	Que	67	26	42	68	30	37	10	13	1	0	230	101	5	0	8	4	7	4	7	0	57.1	774	367	47.4	1.01	0.55
Marc-Olivier Roy	RW	BLB	65	29	38	67	12	68	13	13	0	0	159	113	8	0	4	5	3	2	3	0	66.7	65	20	30.8	1.03	1.05
Olivier Archambault	LW	Dru	64	32	34	66	-6	56	15	13	0	0	192	142	4	0	5	2	1	0	1	0	0.0	118	59	50.0	1.03	0.88
Marc-Olivier Brouillard	RW	Bat	60	22	44	66	-5	72	7	20	0	0	190	81	0	0	2	1	2	1	2	1	50.0	28	13	46.4	1.1	1.2
Tommy Giroux	C	BLB	68	32	32	64	25	18	4	7	3	0	131	91	3	0	5	6	5	2	5	1	40.0	1060	493	46.5	0.94	0.26
Cedrick Henley	C	VdO	64	31	33	64	15	90	17	9	2	0	222	166	3	0	5	2	3	0	3	0	0.0	963	484	50.3	1.0	1.41
Nikita Kucherov	RW	Rou	33	29	34	63	17	14	3	16	1	1	126	85	4	0	1	3	4	1	4	1	25.0	0	0	0.0	1.91	0.42
Gabryel Paquin-Boudreau	LW	BaC	67	22	41	63	31	43	3	15	0	0	150	93	2	0	5	3	6	2	6	0	33.3	11	4	36.4	0.94	0.64
Stephen MacAulay	RW	Hal	59	31	31	62	8	52	14	13	0	1	153	104	2	0	8	2	2	0	2	0	0.0	998	504	50.5	1.05	0.88
Francis Beauvillier	LW	Rim	64	30	32	62	6	86	7	10	1	0	208	107	1	0	7	2	6	2	6	1	33.3	388	208	53.6	0.97	1.34
Sebastien Sylvestre	C	Chi	68	28	34	62	-8	69	11	17	1	1	165	91	3	0	7	3	6	1	6	0	16.7	907	442	48.7	0.91	1.01
Alexandre Comtois	RW	She	68	24	38	62	-25	85	13	11	3	0	202	113	2	1	3	1	9	5	9	3	55.6	653	317	48.5	0.91	1.25
Ivan Barbashev	LW	Mon	68	18	44	62	9	36	2	14	0	0	206	153	3	0	4	4	1	1	1	1	100.0	560	271	48.4	0.91	0.53
Felix Girard	C	BaC	58	23	38	61	18	58	8	13	0	0	177	91	5	1	4	3	0	0	0	0	0.0	1289	822	63.8	1.05	1.0
Frederik Gauthier	C	Rim	62	22	38	60	22	26	4	10	1	2	119	70	4	0	3	1	2	0	2	0	0.0	1463	682	46.6	0.97	0.42
Michael McNamee	C	She	64	22	37	59	-22	16	6	19	0	0	206	123	1	0	3	0	9	3	9	1	33.3	1263	690	54.6	0.92	0.25
Marcus Power	C	Rou	66	17	42	59	2	30	3	18	5	1	143	69	3	0	3	1	2	1	2	0	50.0	518	234	45.2	0.89	0.45
Laurent Dauphin	C	Chi	62	25	32	57	0	50	10	12	3	3	200	102	9	0	3	1	5	2	5	0	40.0	843	407	48.3	0.92	0.81
Matthew Bissonnette	LW	Bat	47	16	41	57	20	34	2	12	1	2	145	73	1	1	2	2	1	0	1	0	0.0	302	165	54.6	1.21	0.72
Nikolas Brouillard	D	Dru	68	14	43	57	-21	49	6	31	0	0	138	39	1	0	8	0	1	0	1	0	0.0	3	1	33.3	0.84	0.72
Jordan Murray	D	Dru	64	13	43	56	-7	58	9	28	0	0	189	35	4	3	1	2	1	0	1	0	0.0	3	1	33.3	0.88	0.91
Christophe Lalancette	C	Bat	62	18	37	55	6	36	6	12	0	1	135	86	2	0	0	0	3	1	3	1	33.3	1112	511	46.0	0.89	0.58
Mikhail Grigorenko	C	Que	33	30	24	54	10	8	11	9	0	0	132	63	6	1	3	7	3	0	3	0	0.0	619	316	51.1	1.64	0.24
Louick Marcotte	RW	PEI	63	27	27	54	15	62	3	6	2	0	169	105	4	0	7	2	0	0	0	0	0.0	160	57	35.6	0.86	0.98
Tomas Hyka	RW	Gat	49	20	34	54	9	24	6	8	0	1	150	86	4	1	2	3	3	3	3	1	100.0	34	9	26.5	1.1	0.49
Adam Chapman	C	Gat	66	19	35	54	7	168	6	14	0	0	131	79	2	0	1	0	1	1	1	1	100.0	741	408	55.1	0.82	2.55
Konrad Abeltshauser	D	Hal	56	7	47	54	35	22	3	22	0	2	138	21	1	0	0	0	1	0	1	0	0.0	2	1	50.0	0.96	0.39
Philippe Sanche	RW	BLB	62	18	35	53	14	19	6	12	0	0	102	60	3	0	3	1	1	0	1	0	0.0	85	36	42.4	0.85	0.31
Vincent Dunn	C	VdO	53	25	27	52	21	98	4	6	1	0	126	82	2	0	0	2	1	0	1	0	0.0	497	238	47.9	0.98	1.85
Carl Gelinas	C	BaC	51	19	33	52	11	14	5	12	1	0	152	81	3	0	0	3	2	1	2	1	50.0	223	129	57.8	1.02	0.27
Denis Kamaev	RW	She	64	16	35	51	-4	14	2	14	0	0	142	76	2	0	2	3	5	1	5	0	20.0	6	2	33.3	0.8	0.22
Martin Reway	LW	Gat	47	22	28	50	-1	56	9	11	1	0	129	75	6	0	2	2	2	0	2	0	0.0	92	48	52.2	1.06	1.19
Anthony Duclair	LW	Que	55	20	30	50	23	22	3	10	0	0	122	70	3	0	3	2	5	2	5	1	40.0	38	17	44.7	0.91	0.4
Matej Beran	LW	PEI	46	24	25	49	18	54	6	10	0	0	151	96	5	0	6	2	0	0	0	0	0.0	13	6	46.2	1.07	1.17
Victor Provencher	LW	PEI	67	24	25	49	7	138	6	6	0	0	154	85	5	0	4	3	0	0	0	0	0.0	88	32	36.4	0.73	2.06
Steve Lebel	C	She	57	21	28	49	4	32	7	6	0	1	172	95	1	0	6	1	1	0	1	0	0.0	1228	684	55.7	0.86	0.56
Samuel Carrier	D	BLB	68	12	37	49	38	67	7	19	0	0	223	44	2	0	2	1	4	1	4	0	25.0	6	2	33.3	0.72	0.99
Jeremie Malouin	C	Dru	60	30	18	48	4	112	9	5	1	1	143	89	3	0	5	3	0	0	0	0	0.0	1587	881	55.5	0.8	1.87
Maxime St-Cyr	C	Rou	67	29	18	47	3	27	7	5	0	0	146	96	4	0	4	1	6	4	6	4	66.7	1268	672	53.0	0.7	0.4
Nick Sorensen	RW	Que	46	20	27	47	10	18	6	9	1	0	146	69	3	0	3	2	0	0	0	0	0.0	62	31	50.0	1.02	0.39
Patrik Zdrahal	RW	Bat	64	20	27	47	-16	10	8	6	0	0	134	101	2	1	6	0	2	0	2	0	0.0	19	9	47.4	0.73	0.16
Jonathan Narbonne	D	Mon	64	10	36	46	15	37	7	20	0	0	137	25	2	1	1	0	0	0	0	0	0.0	0	0	0.0	0.72	0.58
Samuel Henley	RW	VdO	58	22	23	45	14	59	8	2	0	0	135	96	1	0	4	0	0	0	0	0	0.0	95	43	45.3	0.78	1.02
Peter Sakaris	RW	Sha	65	21	24	45	-21	66	5	8	0	0	181	107	0	0	1	1	2	0	2	0	0.0	17	3	17.6	0.69	1.02
Jonathan Huberdeau	LW	SNB	30	16	29	45	-1	48	5	16	0	1	114	64	3	0	2	1	2	2	2	2	100.0	151	74	49.0	1.5	1.6
Brent Andrews	C	Hal	67	15	30	45	19	32	1	0	1	2	171	95	4	0	2	0	1	0	1	0	0.0	1199	681	56.8	0.67	0.48
Guillaume Gelinas	D	VdO	68	6	39	45	15	111	3	16	1	1	183	27	1	0	1	0	1	0	1	0	0.0	0	0	0.0	0.66	1.63
Ryan Culkin	D	Que	67	5	40	45	28	46	1	14	0	1	127	21	0	0	2	0	2	1	2	1	50.0	2	0	0.0	0.67	0.69
Rock Regimbald	C	Gat	60	20	24	44	-7	68	6	9	3	2	114	74	1	0	4	2	2	1	2	1	50.0	1257	748	59.5	0.73	1.13
Etienne Boutet	D	Gat	64	12	32	44	2	61	5	15	1	2	147	26	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.69	0.95
MacKenzie Weegar	D	Hal	62	8	36	44	55	58	2	7	0	0	116	38	2	0	0	0	2	1	2	1	50.0	6	1	16.7	0.71	0.94
Raphael Lafontaine	LW	Bat	68	23	20	43	-22	69	6	5	2	0	191	100	1	0	2	1	0	0	0	0	0.0	1159	575	49.6	0.63	1.01
Loik Poudrier	C	VdO	41	14	29	43	19	20	5	9	0	2	124	69	2	0	3	1	1	0	1	0	0.0	823	418	50.8	1.05	0.49
Frederick Gaudreau	C	Sha	68	13	30	43	-33	22	2	17	1	1	149	71	2	0	2	1	1	0	1	0	0.0	1491	758	50.8	0.63	0.32
Cole Hawes	LW	Dru	62	12	31	43	-10	25	2	13	0	0	100	70	0	0	3	1	5	1	5	0	20.0	68	38	55.9	0.69	0.4
Frederic Gamelin	C	BaC	68	12	31	43	18	31	2	7	0	2	124	69	1	0	1	1	3	0	3	0	0.0	1040	536	51.5	0.63	0.46
Maxim Lamarche	D	BaC	55	9	34	43	31	63	4	7	0	0	130	25	1	0	0	1	0	0	0	0	0.0	1	0	0.0	0.78	1.15
Christophe Lalonde	LW	Mon	63	28	14	42	0	27	9	3	0	1	186	104	2	0	3	3	0	0	0	0	0.0	31	14	45.2	0.67	0.43
Taylor Burke	C	Gat	63	23	19	42	3	69	2	3	8	2	100	73	1	0	4	2	1	1	1	0	100.0	1489	769	51.6	0.67	1.1
William Carrier	LW	Cap	34	16	26	42	-14	41	4	8	0	0	137	74	2	0	2	1	2	0	2	0	0.0	7	4	57.1	1.24	1.21
Jimmy Oligny	D	PEI	65	13	29	42	3	142	10	14	1	2	118	20	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.65	2.18
Petr Sidlik	D	Vic	55	9	33	42	11	44	3	18	0	3	100	33	2	0	0	3	0	0	0	0	0.0	0	0	0.0	0.76	0.8
Danick Martel	LW	BLB	68	19	22	41	20	50	0	0	3	0	179	89	1	0	5	1	0	0	0	0	0.0	530	216	40.8	0.6	0.74
Matthew Boudens	C	Dru	63	18	23	41	-6	108	5	6	1	1	131	70	4	3	1	1	0	0	0	0	0.0	353	176	49.9	0.65	1.71
Ryan Tesink	RW	BLB	41	17	24	41	6	81	7	6	1	1	128	89	1	0	2	3	0	0	0	0	0.0	158	63	39.9	1.0	1.98
Xavier Ouellet	D	BLB	50	10	31	41	14	44	9	14	0	0	166	35	0	0	3	1	4	0	4	0	0.0	3	2	66.7	0.82	0.88
Anthony DeLuca	LW	Rim	67	22	18	40	-7	33	3	7	0	0	181	84	1	0	3	2	7	2	7	0	28.6	16	8	50.0	0.6	0.49
Martin Lefebvre	D	Que	56	7	33	40	2	16	5	19	0	0	122	29	0	0	2	1	3	1	3	0	33.3	0	0	0.0	0.71	0.29
Andrew Ryan	LW	Hal	56	21	18	39	18	32	2	1	3	1	115	74	4	0	2	1	1	1	1	0	100.0	93	46	49.5	0.7	0.57
Nikita Jevpalovs	LW	BLB	60	18	21	39	26	36	2	5	0	0	115	71	2	0	1	3	3	2	3	0	66.7	179	83	46.4	0.65	0.6
Mathieu Gagnon	D	Chi	64	11	28	39	3	67	5	16	0	0	168	35	1	0	2	1	2	0	2	0	0.0	1	0	0.0	0.61	1.05
Tomas Pavelka	D	PEI	56	8	31	39	21	22	3	7	0	1	117	15	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.7	0.39
Artem Sergeev	D	VdO	55	6	33	39	20	65	2	10	0	0	135	26	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.71	1.18
Jakub Izacky	LW	SNB	63	21	17	38	-17	30	7	9	1	0	126	75	4	1	3	0	1	1	1	1	100.0	9	6	66.7	0.6	0.48
Michael Clarke	LW	Cap	67	19	19	38	-50	28	5	7	0	0	153	110	0	0	5	0	5	1	5	0	20.0	47	24	51.1	0.57	0.42
Alex Micallef	D	PEI	67	14	23	37	24	37	2	8	3	4	154	24	3	1	2	1	0	0	0	0	0.0	2	1	50.0	0.55	0.55
Carl-Antoine Delisle	C	Vic	68	17	19	36	-2	100	5	4	1	1	135	78	2	0	1	1	0	0	0	0	0.0	752	343	45.6	0.53	1.47
Philippe Hudon	RW	Vic	65	15	20	35	-1	63	7	4	0	0	139	87	2	0	4	1	0	0	0	0	0.0	40	18	45.0	0.54	0.97
Gabriel Bourret	D	Gat	64	5	30	35	-6	136	0	14	0	2	101	15	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	2.13
Lukas Sedlak	C	Chi	48	15	19	34	1	64	5	6	3	2	112	68	1	0	3	2	1	0	1	0	0.0	1182	717	60.7	0.71	1.33
Dominic Beauchemin	LW	Hal	60	14	20	34	19	25	1	4	0	0	91	43	3	0	4	2	1	0	1	0	0.0	5	4	80.0	0.57	0.42
Jess Tanguy	C	Rim	31	9	25	34	6	26	4	13	0	1	80	43	1	0	2	2	4	1	4	0	25.0	332	143	43.1	1.1	0.84
Francois Godin	D	Bat	68	4	30	34	-20	40	1	16	0	0	103	11	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.5	0.59
Jean-Francois Plante	LW	Rim	54	8	25	33	8	18	1	8	2	0	100	51	0	0	1	0	2	1	2	1	50.0	102	37	36.3	0.61	0.33
Randy Gazzola	D	VdO	67	7	26	33	20	20	1	10	1	0	113	8	1	0	1	1	2	0	2	0	0.0	1	0	0.0	0.49	0.3
Justin Hache	D	Cap	68	7	26	33	-48	61	4	10	0	2	77	14	1	0	3	0	0	0	0	0	0.0	7	6	85.7	0.49	0.9
Matt Murphy	D	Hal	69	2	31	33	22	36	0	10	0	2	73	11	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.48	0.52
Jeremy Gregoire	C	BaC	62	19	13	32	-9	100	5	7	0	2	146	91	0	0	2	2	4	2	4	1	50.0	816	453	55.5	0.52	1.61
Guillaume Gauthier	RW	Dru	60	16	16	32	6	31	3	4	0	0	103	58	2	0	3	1	4	1	4	0	25.0	171	79	46.2	0.53	0.52
Samuel Hodhod	LW	BLB	54	13	19	32	12	25	3	7	0	0	76	47	2	0	2	2	1	0	1	0	0.0	444	182	41.0	0.59	0.46
Bronson Beaton	C	Cap	68	13	19	32	-32	34	2	5	1	0	138	70	2	0	2	1	2	1	2	0	50.0	962	491	51.0	0.47	0.5
Samuel Noreau	D	BaC	66	7	25	32	19	64	7	15	0	0	182	16	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.48	0.97
Jeremy Beaudry	D	Que	56	18	13	31	-16	26	9	6	0	0	156	48	3	0	1	1	3	3	3	0	100.0	8	2	25.0	0.55	0.46
Jason Houde	LW	Que	68	16	15	31	2	51	6	3	4	0	121	55	1	0	3	1	1	0	1	0	0.0	42	16	38.1	0.46	0.75
Erik Robichaud	C	PEI	67	7	24	31	10	37	0	2	1	2	84	37	1	0	0	1	0	0	0	0	0.0	891	430	48.3	0.46	0.55
Pierre Durepos	D	SNB	43	6	25	31	-27	14	5	19	0	1	86	22	0	0	2	0	0	0	0	0	0.0	1	0	0.0	0.72	0.33
Sean Girard	D	Bat	61	3	28	31	-18	111	3	8	0	2	160	15	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.51	1.82
Ryan Penny	C	Mon	66	20	10	30	6	24	3	1	0	0	124	66	3	0	2	1	0	0	0	0	0.0	680	305	44.9	0.45	0.36
Alexis Pepin	C	PEI	64	18	12	30	-9	78	5	4	0	0	132	68	3	0	2	2	2	1	2	1	50.0	395	166	42.0	0.47	1.22
Charles-Eric Legare	LW	Cap	61	17	13	30	-20	34	2	3	0	0	143	78	1	0	0	1	4	1	4	0	25.0	13	6	46.2	0.49	0.56
Anthony Verret	C	Que	51	12	18	30	-13	47	2	4	0	2	92	41	3	0	2	0	3	0	3	0	0.0	878	463	52.7	0.59	0.92
JC Campagna	LW	Sha	60	18	11	29	-37	30	9	3	0	0	193	96	2	1	0	1	2	0	2	0	0.0	73	37	50.7	0.48	0.5
Simon Tardif-Richard	C	Gat	36	13	16	29	0	17	5	5	0	0	73	52	0	0	1	2	7	3	7	2	42.9	183	93	50.8	0.81	0.47
Kyle Farrell	C	Cap	39	13	16	29	-19	18	4	7	1	0	131	68	1	0	1	2	1	0	1	0	0.0	379	189	49.9	0.74	0.46
Michael Joly	RW	Rim	50	11	18	29	15	25	1	1	2	0	90	65	2	0	1	1	1	0	1	0	0.0	14	6	42.9	0.58	0.5
Daniel Audette	C	She	54	10	19	29	-31	65	3	8	0	0	122	74	1	0	1	0	1	0	1	0	0.0	309	139	45.0	0.54	1.2
Francis Turbide	RW	BaC	68	7	22	29	15	16	0	0	3	1	76	35	0	0	1	1	0	0	0	0	0.0	568	270	47.5	0.43	0.24
Stefan Jr Matteau	LW	BLB	35	18	10	28	19	70	7	3	1	0	121	73	2	0	2	2	2	0	2	0	0.0	125	63	50.4	0.8	2.0
Jean-Christophe Laflamme	RW	She	62	17	11	28	-17	73	2	0	2	0	158	72	3	1	0	0	1	0	1	0	0.0	12	4	33.3	0.45	1.18
Tommy Veilleux	LW	Vic	66	11	17	28	-6	129	3	3	0	0	124	64	1	0	1	3	0	0	0	0	0.0	12	2	16.7	0.42	1.95
Mathieu Lemay	RW	Rou	60	9	19	28	-13	50	1	3	1	1	122	68	1	0	0	1	0	0	0	0	0.0	24	9	37.5	0.47	0.83
Dylan Labbe	D	Sha	61	7	21	28	-40	57	5	13	0	0	79	25	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.46	0.93
Vincent Arseneau	LW	Sha	50	16	11	27	-16	106	6	4	1	0	143	66	2	0	1	1	0	0	0	0	0.0	12	5	41.7	0.54	2.12
Ross Johnston	LW	Mon	53	12	15	27	5	96	3	4	0	0	69	49	1	0	4	1	0	0	0	0	0.0	2	0	0.0	0.51	1.81
Stephen Anderson	LW	SNB	63	12	15	27	-19	23	3	5	0	0	118	71	1	0	2	2	0	0	0	0	0.0	542	266	49.1	0.43	0.37
Nicolas Aube-Kubel	RW	VdO	64	10	17	27	-4	26	0	2	0	0	94	57	2	0	1	1	1	0	1	0	0.0	68	32	47.1	0.42	0.41
Alexandre Ranger	RW	BaC	55	15	11	26	3	45	0	1	2	1	85	40	1	0	2	2	0	0	0	0	0.0	26	6	23.1	0.47	0.82
Alexis Loiseau	RW	Rim	62	13	13	26	-5	16	3	2	1	0	102	54	0	0	1	1	8	4	8	2	50.0	772	393	50.9	0.42	0.26
Steven Mercier	C	Rou	68	9	17	26	4	13	0	2	2	2	79	40	0	0	2	1	0	0	0	0	0.0	516	247	47.9	0.38	0.19
Raphael Corriveau	RW	Cap	63	8	18	26	-22	86	2	3	0	0	138	45	2	1	1	0	0	0	0	0	0.0	20	7	35.0	0.41	1.37
Jonathan Diaby	D	Vic	67	4	22	26	12	117	2	10	0	0	82	11	0	0	1	0	0	0	0	0	0.0	2	1	50.0	0.39	1.75
Jonathan Oligny	D	Cap	67	4	22	26	-53	138	2	6	0	2	106	13	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.39	2.06
Troy Vance	D	PEI	67	4	22	26	12	57	2	10	0	0	118	14	3	1	0	0	1	0	1	0	0.0	0	0	0.0	0.39	0.85
Kurt Etchegary	C	Que	31	9	16	25	10	56	2	6	0	0	66	32	3	0	2	2	0	0	0	0	0.0	534	288	53.9	0.81	1.81
Marc-Antoine Carrier	D	Que	68	8	17	25	13	46	3	3	0	0	79	28	2	1	1	0	0	0	0	0	0.0	4	2	50.0	0.37	0.68
Dominic Poulin	D	BaC	67	7	18	25	-10	51	3	9	0	0	127	16	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.37	0.76
Danick Emond	D	Mon	66	4	21	25	18	67	0	5	0	1	78	10	1	0	0	1	0	0	0	0	0.0	2	1	50.0	0.38	1.02
Maxime Villemaire	C	SNB	29	13	11	24	-8	55	6	4	1	0	113	60	1	0	2	2	0	0	0	0	0.0	185	89	48.1	0.83	1.9
Pierre-Maxime Poudrier	RW	VdO	63	11	13	24	2	12	0	3	2	1	86	47	2	0	1	2	0	0	0	0	0.0	764	400	52.4	0.38	0.19
Liam O'Brien	LW	Rou	65	10	14	24	-12	164	2	6	0	0	111	65	1	0	3	1	0	0	0	0	0.0	66	28	42.4	0.37	2.52
Simon Tremblay	LW	Chi	67	10	14	24	-9	94	1	1	2	1	117	40	0	0	1	1	0	0	0	0	0.0	28	6	21.4	0.36	1.4
Adam Zboril	C	Bat	57	9	15	24	-14	32	0	4	0	0	108	41	0	0	1	1	2	1	2	1	50.0	222	96	43.2	0.42	0.56
William Cochrane	LW	Vic	61	8	16	24	-2	39	0	0	0	1	117	48	1	0	1	0	0	0	0	0	0.0	117	45	38.5	0.39	0.64
Dillon Fournier	D	Rou	59	6	18	24	8	61	2	9	0	1	71	27	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.41	1.03
James Melindy	D	Mon	67	4	20	24	13	90	2	6	0	1	97	24	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.36	1.34
Brendan Duke	D	Hal	54	1	23	24	43	38	0	2	0	1	58	8	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.44	0.7
Frederic Bergeron	LW	Que	52	15	8	23	-3	27	3	0	0	0	112	47	1	0	2	3	3	2	3	2	66.7	36	13	36.1	0.44	0.52
Felix-Antoine Bergeron	RW	Sha	63	15	8	23	0	24	2	2	2	0	136	59	1	0	4	2	0	0	0	0	0.0	396	174	43.9	0.37	0.38
Jean-Francois Leblanc	C	Vic	48	10	13	23	-11	37	4	5	0	0	54	34	0	0	1	1	5	3	5	0	60.0	600	312	52.0	0.48	0.77
Bryce Milson	LW	Cap	63	9	14	23	-31	36	1	2	1	0	111	65	1	0	2	0	0	0	0	0	0.0	95	44	46.3	0.37	0.57
