Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Benoit-Olivier Groulx	LW	Hal	68	28	27	55	9	100	8	7	1	0	169	106	2	0	0	2	1	0	1	0	0.0	1345	680	50.6	0.81	1.47
Julien Tessier	C	VdO	67	21	33	54	-34	34	7	7	0	1	155	96	0	0	0	2	0	0	0	0	0.0	1172	572	48.8	0.81	0.51
Daniel Hardie	LW	Cha	68	25	28	53	-12	34	4	13	0	0	196	117	3	1	4	3	2	0	2	0	0.0	28	9	32.1	0.78	0.5
Connor Bramwell	LW	Dru	55	23	30	53	7	17	9	8	2	1	127	94	4	0	4	4	0	0	0	0	0.0	72	33	45.8	0.96	0.31
Yaroslav Alexeyev	RW	She	63	20	33	53	7	24	7	7	0	0	152	110	4	0	2	1	4	1	4	0	25.0	5	4	80.0	0.84	0.38
Arnaud Durandeau	LW	Hal	67	20	33	53	1	56	3	4	1	0	164	103	2	0	2	3	1	0	1	0	0.0	25	6	24.0	0.79	0.84
Pascal Corbeil	D	BLB	46	9	42	51	14	14	0	28	0	0	84	26	0	0	2	1	0	0	0	0	0.0	0	0	0.0	1.11	0.3
Olivier Garneau	LW	Que	67	23	27	50	6	36	11	7	0	2	150	102	5	1	5	5	0	0	0	0	0.0	240	103	42.9	0.75	0.54
Jan Drozg	LW	Sha	61	16	34	50	-21	44	5	15	0	0	121	75	3	2	5	0	2	1	2	1	50.0	140	55	39.3	0.82	0.72
Adam Holwell	D	Bat	67	10	40	50	43	26	2	18	0	1	171	39	1	0	0	3	0	0	0	0	0.0	0	0	0.0	0.75	0.39
Mathieu Olivier	RW	She	67	27	22	49	5	90	8	5	3	0	223	157	4	0	7	1	0	0	0	0	0.0	310	170	54.8	0.73	1.34
Vladislav Kotkov	RW	Chi	61	21	28	49	-5	20	7	14	0	0	175	86	3	1	2	0	3	2	3	1	66.7	12	2	16.7	0.8	0.33
Keith Getson	C	Cha	68	20	29	49	5	40	7	8	3	1	190	121	3	1	4	1	3	1	3	1	33.3	1336	697	52.2	0.72	0.59
Patrik Hrehorcak	RW	Rou	63	25	23	48	11	48	9	8	3	1	186	89	2	0	7	4	3	1	3	0	33.3	60	24	40.0	0.76	0.76
Marek Zachar	LW	She	57	24	24	48	-14	14	8	16	1	0	180	128	3	2	2	2	2	0	2	0	0.0	451	231	51.2	0.84	0.25
Dmitry Zavgorodniy	LW	Rim	62	26	21	47	17	8	9	7	1	0	146	87	6	2	3	2	1	0	1	0	0.0	421	187	44.4	0.76	0.13
Hugo Roy	C	She	64	21	26	47	-12	18	6	11	2	1	146	112	2	0	5	2	1	0	1	0	0.0	1480	835	56.4	0.73	0.28
Yvan Mongo	C	Dru	58	18	29	47	28	22	2	5	1	1	170	89	5	1	3	3	0	0	0	0	0.0	1170	620	53.0	0.81	0.38
Pascal Laberge	C	Que	64	17	30	47	1	67	6	8	0	0	175	97	3	0	3	1	5	1	5	0	20.0	401	193	48.1	0.73	1.05
Luke Henman	C	BLB	61	9	38	47	11	16	3	16	0	1	87	55	0	0	0	1	0	0	0	0	0.0	695	352	50.6	0.77	0.26
Jared McIsaac	D	Hal	65	9	38	47	14	86	4	17	0	3	178	30	0	0	2	0	2	0	2	0	0.0	3	2	66.7	0.72	1.32
Dominic Cormier	D	Vic	66	9	38	47	37	20	1	13	0	0	148	30	2	0	1	0	0	0	0	0	0.0	1	0	0.0	0.71	0.3
Vincent Lanoue	D	Vic	66	7	40	47	20	50	3	18	0	4	127	27	1	0	1	2	0	0	0	0	0.0	3	1	33.3	0.71	0.76
Cedric Desruisseaux	LW	Dru	64	24	22	46	20	25	5	3	0	0	158	85	2	0	3	3	4	2	4	0	50.0	34	18	52.9	0.72	0.39
Jesse Sutton	C	Que	68	22	24	46	-1	18	2	11	2	0	117	71	5	4	4	1	1	0	1	0	0.0	623	335	53.8	0.68	0.26
William Cyr	D	Rou	65	14	32	46	13	28	8	20	0	0	105	37	2	0	3	1	1	0	1	0	0.0	1	1	100.0	0.71	0.43
Felix Robert	C	She	66	14	32	46	8	35	4	10	0	0	140	113	1	0	2	0	1	0	1	0	0.0	1003	524	52.2	0.7	0.53
David Noel	D	VdO	68	14	32	46	-53	24	6	11	0	1	191	17	2	1	2	2	0	0	0	0	0.0	0	0	0.0	0.68	0.35
Pierre-Olivier Joseph	D	Cha	63	13	33	46	-5	59	5	16	0	0	150	29	5	1	0	1	1	0	1	0	0.0	2	2	100.0	0.73	0.94
Anderson MacDonald	LW	Mon	58	27	18	45	-31	54	11	6	0	0	160	106	3	1	5	3	1	0	1	0	0.0	28	13	46.4	0.78	0.93
Gregor MacLeod	C	Que	54	19	26	45	10	33	3	8	0	0	128	79	3	2	4	3	2	0	2	0	0.0	398	201	50.5	0.83	0.61
Xavier Simoneau	C	Dru	61	17	28	45	19	53	2	6	2	0	119	59	5	1	2	1	1	1	1	1	100.0	790	338	42.8	0.74	0.87
Samuel Poulin	LW	She	55	16	29	45	13	42	4	7	0	0	169	111	0	0	2	1	1	1	1	0	100.0	55	29	52.7	0.82	0.76
Dawson Theede	LW	Gat	49	22	22	44	-1	103	7	8	0	1	130	84	2	0	6	1	1	0	1	0	0.0	272	159	58.5	0.9	2.1
Ethan Crossman	LW	Bat	66	21	23	44	20	49	6	8	0	0	162	70	3	0	5	4	1	0	1	0	0.0	5	4	80.0	0.67	0.74
Chase Harwell	RW	Vic	67	21	23	44	-3	98	4	6	1	1	176	89	2	0	7	0	0	0	0	0	0.0	675	410	60.7	0.66	1.46
Samuel L'Italien	C	Bat	68	19	25	44	26	30	6	2	3	1	131	66	4	0	1	5	0	0	0	0	0.0	1525	927	60.8	0.65	0.44
Vasily Glotov	C	Sha	64	29	14	43	-23	24	7	7	0	0	209	107	4	0	4	1	2	0	2	0	0.0	601	244	40.6	0.67	0.38
Pascal Aquin	LW	Cha	59	24	19	43	10	65	7	1	3	1	162	109	5	0	2	4	2	0	2	0	0.0	49	16	32.7	0.73	1.1
German Rubtsov	C	Bat	49	15	28	43	7	11	4	12	0	1	104	62	3	0	0	3	3	1	3	0	33.3	262	116	44.3	0.88	0.22
Egor Sokolov	RW	Cap	64	21	21	42	-28	39	9	5	0	0	170	129	1	1	3	1	3	1	3	0	33.3	10	4	40.0	0.66	0.61
Connor Moynihan	LW	Hal	66	21	21	42	16	113	4	2	0	0	138	90	3	0	5	2	0	0	0	0	0.0	25	9	36.0	0.64	1.71
Pavel Koltygin	LW	Dru	64	17	25	42	27	44	0	5	0	0	111	76	3	1	0	1	0	0	0	0	0.0	423	223	52.7	0.66	0.69
Samuel Asselin	C	Bat	48	13	29	42	-8	37	5	7	0	0	141	77	1	0	2	0	0	0	0	0	0.0	981	570	58.1	0.88	0.77
Mathias Laferriere	C	Cap	67	12	29	41	-22	14	8	12	0	0	125	53	2	0	1	1	2	0	2	0	0.0	629	282	44.8	0.61	0.21
Radim Salda	D	SNB	62	10	31	41	-37	78	5	15	0	1	146	38	2	1	0	0	0	0	0	0	0.0	3	1	33.3	0.66	1.26
Mika Cyr	C	Mon	44	21	19	40	5	2	4	7	1	1	128	94	6	3	2	1	1	0	1	0	0.0	640	306	47.8	0.91	0.05
Alexander Katerinakis	RW	BLB	51	13	27	40	23	24	0	5	1	1	97	52	2	0	3	1	0	0	0	0	0.0	29	19	65.5	0.78	0.47
Alex Breton	D	Gat	59	10	30	40	23	50	6	16	1	0	143	47	1	0	1	2	1	0	1	0	0.0	0	0	0.0	0.68	0.85
Jocktan Chainey	D	Hal	66	7	33	40	21	56	2	13	0	1	111	26	3	2	3	0	0	0	0	0	0.0	5	2	40.0	0.61	0.85
Giordano Finoro	C	Gat	57	16	23	39	15	22	2	4	2	0	85	42	1	0	2	2	0	0	0	0	0.0	270	142	52.6	0.68	0.39
Denis Mikhnin	RW	Rim	64	15	24	39	14	54	3	4	0	0	146	74	4	0	2	3	3	1	3	0	33.3	75	29	38.7	0.61	0.84
Hunter Drew	D	Cha	64	8	31	39	12	159	3	9	0	1	188	28	3	1	1	0	1	0	1	0	0.0	1	0	0.0	0.61	2.48
Liam Murphy	LW	Bat	65	20	18	38	9	52	6	4	0	0	148	66	8	0	3	2	0	0	0	0	0.0	92	50	54.3	0.58	0.8
Nicolas Ouellet	LW	VdO	54	19	19	38	-9	21	6	5	3	0	133	70	2	0	4	0	4	2	4	1	50.0	196	87	44.4	0.7	0.39
Cameron Askew	RW	Cha	63	19	19	38	-19	53	6	6	0	0	197	90	3	2	5	1	2	0	2	0	0.0	460	221	48.0	0.6	0.84
Declan Smith	C	Cap	65	17	21	38	-7	88	3	3	2	1	113	68	2	1	3	3	1	0	1	0	0.0	884	436	49.3	0.58	1.35
Anthony Boucher	C	SNB	68	16	22	38	-27	40	3	10	1	1	142	77	1	0	0	1	2	2	2	2	100.0	801	368	45.9	0.56	0.59
Tyler Hinam	RW	Rou	58	12	26	38	-8	29	3	10	0	0	122	37	0	0	0	3	1	1	1	0	100.0	6	2	33.3	0.66	0.5
Benjamin Gagne	D	Que	66	10	28	38	10	79	2	9	0	2	165	22	4	4	0	0	0	0	0	0	0.0	0	0	0.0	0.58	1.2
Christian Huntley	D	Que	61	9	29	38	-6	20	3	14	0	0	107	17	2	0	3	2	0	0	0	0	0.0	1	0	0.0	0.62	0.33
Luke Kirwan	LW	BaC	47	21	16	37	-13	30	9	9	0	0	160	56	1	0	1	1	1	0	1	0	0.0	105	46	43.8	0.79	0.64
Alex Beaucage	RW	Rou	56	13	24	37	16	37	4	6	0	0	133	63	4	0	0	0	1	1	1	1	100.0	9	2	22.2	0.66	0.66
Cedric Pare	C	SNB	60	13	24	37	-14	61	6	9	0	0	130	88	0	0	2	0	1	0	1	0	0.0	1449	821	56.7	0.62	1.02
Alexandre Landreville	C	Gat	68	12	25	37	-3	44	3	8	0	2	91	46	2	0	1	2	0	0	0	0	0.0	1370	704	51.4	0.54	0.65
Adam McCormick	D	Cap	67	7	30	37	-8	16	1	19	0	0	80	25	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.24
Nathan Hudgin	RW	VdO	57	18	18	36	-8	75	2	1	1	0	134	75	1	1	0	2	0	0	0	0	0.0	230	84	36.5	0.63	1.32
Brooklyn Kalmikov	LW	Cap	58	18	18	36	-7	22	7	10	0	0	105	67	2	0	4	0	3	0	3	0	0.0	223	90	40.4	0.62	0.38
Kelly Klima	RW	Chi	58	18	18	36	-15	70	4	6	0	0	142	76	2	1	3	0	4	0	4	0	0.0	19	6	31.6	0.62	1.21
Ivan Kozlov	LW	VdO	66	17	19	36	-21	40	4	6	0	0	133	61	2	1	2	0	1	1	1	1	100.0	82	43	52.4	0.55	0.61
Adam Cheezo	RW	VdO	52	13	23	36	-32	10	5	5	0	0	81	44	1	0	1	1	1	0	1	0	0.0	60	26	43.3	0.69	0.19
Jeffrey Durocher	LW	Gat	63	13	23	36	-4	111	4	8	1	1	88	67	1	0	1	5	0	0	0	0	0.0	483	228	47.2	0.57	1.76
Carson MacKinnon	LW	Rim	65	13	22	35	14	30	0	3	2	2	131	51	3	0	2	3	2	0	2	0	0.0	503	226	44.9	0.54	0.46
Xavier Bernard	D	Dru	66	11	24	35	35	64	2	8	0	1	112	16	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.53	0.97
Gabriel Bilodeau	D	Gat	66	8	27	35	1	130	4	17	0	0	100	19	1	0	0	0	2	1	2	0	50.0	4	0	0.0	0.53	1.97
Saku Vesterinen	D	Cha	59	7	28	35	-7	24	3	13	0	1	116	10	0	0	0	1	0	0	0	0	0.0	1	1	100.0	0.59	0.41
Jeremie Beaudin	D	Vic	66	6	29	35	7	16	4	9	0	0	109	33	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.53	0.24
Matthew Grouchy	RW	Que	63	17	17	34	2	26	5	7	0	0	96	57	3	1	2	4	1	0	1	0	0.0	51	16	31.4	0.54	0.41
Jeremy Manseau	C	Sha	65	13	21	34	-14	39	4	6	0	0	120	67	1	0	1	0	0	0	0	0	0.0	532	266	50.0	0.52	0.6
Ryan Francis	RW	Cap	58	11	23	34	-22	23	5	8	0	0	94	51	1	0	3	0	1	0	1	0	0.0	46	14	30.4	0.59	0.4
Pier-Olivier Lacombe	D	Gat	65	11	23	34	-10	40	5	13	0	1	142	18	4	1	1	0	0	0	0	0	0.0	0	0	0.0	0.52	0.62
Jordan Ty Fournier	RW	Cap	67	17	16	33	6	120	3	1	1	1	179	102	1	0	2	0	0	0	0	0	0.0	13	3	23.1	0.49	1.79
Maxim Mizyurin	C	VdO	36	16	17	33	-9	27	3	8	1	0	84	50	1	1	4	2	2	0	2	0	0.0	760	389	51.2	0.92	0.75
Thomas Ethier	LW	BLB	65	15	18	33	19	60	6	1	0	1	127	73	2	0	2	2	0	0	0	0	0.0	19	10	52.6	0.51	0.92
Antoine Demers	C	Sha	67	14	19	33	-19	20	1	2	1	0	104	64	2	1	0	0	0	0	0	0	0.0	1098	549	50.0	0.49	0.3
Maxim Trepanier	LW	Gat	52	13	20	33	-3	33	4	4	0	0	114	73	1	0	2	2	2	0	2	0	0.0	59	30	50.8	0.63	0.63
Remy Anglehart	C	BLB	58	18	14	32	19	37	2	1	2	1	80	60	3	0	3	2	1	0	1	0	0.0	643	330	51.3	0.55	0.64
Samuel Houde	LW	Chi	54	16	16	32	-9	45	7	7	0	0	99	48	2	1	6	1	3	2	3	1	66.7	577	277	48.0	0.59	0.83
Alex-Olivier Voyer	RW	Rim	55	12	20	32	7	76	3	5	0	0	131	66	2	1	2	0	3	1	3	1	33.3	178	87	48.9	0.58	1.38
Gabriel Denis	C	Sha	66	11	21	32	-23	24	1	4	0	0	95	64	1	0	0	0	0	0	0	0	0.0	240	125	52.1	0.48	0.36
Daniil Miromanov	D	Mon	38	8	24	32	-14	12	1	15	0	1	108	38	0	0	1	0	2	1	2	0	50.0	0	0	0.0	0.84	0.32
Sam Dunn	D	Que	66	7	25	32	0	40	3	15	0	1	73	16	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.48	0.61
Leon Gawanke	D	Cap	62	4	28	32	-20	39	3	16	0	1	179	25	0	0	0	1	1	0	1	0	0.0	4	1	25.0	0.52	0.63
Dylan Seitz	LW	Mon	57	17	14	31	-5	111	5	1	2	1	95	49	3	0	4	1	0	0	0	0	0.0	398	179	45.0	0.54	1.95
Nikita Alexandrov	C	Cha	66	13	18	31	2	22	2	2	0	0	175	108	1	1	3	1	2	0	2	0	0.0	819	397	48.5	0.47	0.33
Felix Lauzon	C	Vic	38	11	20	31	7	10	3	6	2	0	77	37	1	0	4	1	1	0	1	0	0.0	601	356	59.2	0.82	0.26
Ross MacDougall	D	Cap	42	7	24	31	-8	31	5	12	0	1	76	13	1	0	0	0	1	0	1	0	0.0	2	1	50.0	0.74	0.74
Tommy Beaudoin	RW	Rou	66	18	12	30	18	35	6	3	1	0	127	61	0	0	2	3	4	2	4	1	50.0	114	63	55.3	0.45	0.53
Mathieu Sevigny	LW	Vic	41	13	17	30	5	70	6	2	0	1	104	62	2	0	1	1	0	0	0	0	0.0	253	123	48.6	0.73	1.71
Justin Bergeron	D	Rou	67	9	21	30	-4	23	1	11	0	0	141	33	1	1	3	2	0	0	0	0	0.0	0	0	0.0	0.45	0.34
Keenan MacIsaac	D	Bat	68	3	27	30	8	43	2	10	0	1	109	10	0	0	2	0	0	0	0	0	0.0	2	2	100.0	0.44	0.63
Jeremy Diotte	D	Chi	66	2	28	30	5	75	1	11	0	0	103	20	0	0	1	0	0	0	0	0	0.0	1	0	0.0	0.45	1.14
Sullivan Sparkes	C	Cha	60	14	15	29	12	60	2	0	0	2	99	59	4	0	2	0	1	1	1	0	100.0	321	158	49.2	0.48	1.0
Benjamin Tardif	LW	She	68	14	15	29	-3	36	0	1	0	0	106	56	3	0	2	0	0	0	0	0	0.0	51	26	51.0	0.43	0.53
Xavier Parent	C	Hal	63	13	16	29	-4	30	2	4	0	0	118	59	3	0	1	2	0	0	0	0	0.0	96	31	32.3	0.46	0.48
Zachary Lavigne	LW	Chi	44	12	17	29	7	18	2	5	0	1	91	55	3	0	2	0	0	0	0	0	0.0	46	13	28.3	0.66	0.41
Vincent Senez	RW	Sha	48	10	19	29	-12	62	3	4	0	0	123	86	1	0	2	1	0	0	0	0	0.0	42	22	52.4	0.6	1.29
Nathan Legare	RW	BaC	62	10	19	29	-4	43	2	3	1	0	95	47	0	0	1	1	0	0	0	0	0.0	95	32	33.7	0.47	0.69
Felix Boivin	D	Vic	68	10	19	29	9	28	5	5	0	0	153	28	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.43	0.41
Chase Stewart	D	Rim	53	5	24	29	23	132	1	8	1	0	108	10	1	0	1	0	0	0	0	0	0.0	1	0	0.0	0.55	2.49
Tyler Hylland	LW	Cap	57	12	16	28	-1	29	0	5	3	1	102	67	2	1	5	0	3	3	3	2	100.0	880	491	55.8	0.49	0.51
Felix-Antoine Marcotty	RW	Chi	59	11	17	28	11	12	1	3	0	0	96	39	1	0	0	2	1	0	1	0	0.0	129	57	44.2	0.47	0.2
Anthony Beauchamp	RW	Gat	65	11	17	28	-3	57	3	4	0	0	128	63	2	0	3	0	1	0	1	0	0.0	66	24	36.4	0.43	0.88
Alexander Khovanov	C	Mon	29	9	19	28	-1	36	3	8	0	0	67	41	1	1	1	1	1	0	1	0	0.0	169	73	43.2	0.97	1.24
Simon Benoit	D	Sha	63	5	23	28	-37	67	3	8	0	0	114	17	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.44	1.06
Morgan Nauss	D	Chi	60	4	24	28	-19	56	1	8	0	0	70	14	1	0	0	0	0	0	0	0	0.0	19	8	42.1	0.47	0.93
Cole Reginato	LW	SNB	40	16	11	27	-14	73	4	3	0	0	61	44	0	0	3	1	0	0	0	0	0.0	38	18	47.4	0.68	1.83
Jake Ryczek	D	Hal	33	7	20	27	15	13	2	4	0	0	75	19	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.82	0.39
Shaun Miller	RW	Cap	47	6	21	27	1	23	1	4	0	1	87	45	1	0	0	0	0	0	0	0	0.0	28	7	25.0	0.57	0.49
Tobie Paquette-Bisson	D	BLB	59	4	23	27	45	22	0	5	0	1	71	16	1	0	1	0	1	0	1	0	0.0	0	0	0.0	0.46	0.37
Robbie Burt	LW	SNB	55	14	12	26	-38	65	2	3	1	1	103	62	1	1	2	1	2	0	2	0	0.0	100	28	28.0	0.47	1.18
Edouard St-Laurent	C	BaC	61	14	12	26	-15	20	2	2	0	0	105	48	1	0	5	0	1	1	1	1	100.0	513	243	47.4	0.43	0.33
Brandon Skubel	RW	Dru	60	11	15	26	14	16	0	1	0	0	79	48	2	0	0	0	0	0	0	0	0.0	99	40	40.4	0.43	0.27
Dawson Mercer	RW	Dru	61	11	15	26	8	25	2	4	0	0	98	61	0	0	4	0	1	0	1	0	0.0	12	6	50.0	0.43	0.41
Samuel Meisenheimer	LW	Chi	56	10	16	26	-1	40	2	5	1	0	109	70	1	0	3	2	0	0	0	0	0.0	59	26	44.1	0.46	0.71
Yan Dion	LW	VdO	64	10	16	26	-29	48	1	1	1	1	86	46	2	1	1	0	0	0	0	0	0.0	593	281	47.4	0.41	0.75
Sam King	RW	Cha	68	10	16	26	-10	36	0	2	1	2	114	70	2	0	2	0	4	2	4	2	50.0	90	37	41.1	0.38	0.53
Jonathan Aspirot	D	Mon	67	7	19	26	6	71	1	1	0	3	90	28	0	0	0	0	0	0	0	0	0.0	2	0	0.0	0.39	1.06
Gabriel Proulx	RW	Cap	57	5	21	26	0	38	0	2	1	1	91	44	0	0	1	1	1	0	1	0	0.0	138	61	44.2	0.46	0.67
Simon Chevrier	RW	BaC	58	5	21	26	-2	91	2	3	1	1	91	42	0	0	0	2	0	0	0	0	0.0	124	46	37.1	0.45	1.57
