Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Nathan Moon	C	KGN	62	32	40	72	-11	81	10	16	4	2	0	0	2	0	3	2	5	1	5	0	20.0	0	0	0.0	1.16	1.31
Tony Romano	RW	PBO	65	36	33	69	-16	86	14	14	3	0	0	0	7	3	4	1	5	2	5	1	40.0	0	0	0.0	1.06	1.32
Anthony Nigro	LW	OTT	67	30	39	69	17	59	9	13	1	1	0	0	6	0	3	3	7	5	7	3	71.4	0	0	0.0	1.03	0.88
Alex Hutchings	C	BAR	63	34	34	68	27	60	12	10	2	1	0	0	0	0	5	5	1	0	1	0	0.0	0	0	0.0	1.08	0.95
Dale Mitchell	RW	WSR	66	33	35	68	24	87	11	5	0	1	0	0	3	0	2	6	4	2	4	2	50.0	0	0	0.0	1.03	1.32
Jamie Arniel	C	SAR	63	32	36	68	1	28	16	18	0	0	0	0	5	1	2	0	2	0	2	0	0.0	0	0	0.0	1.08	0.44
Justin Taylor	C	LDN	64	37	30	67	19	104	16	8	4	3	0	0	7	1	4	4	0	0	0	0	0.0	0	0	0.0	1.05	1.63
Peter Holland	C	GUE	68	28	39	67	10	42	10	16	0	0	0	0	5	1	2	1	6	2	6	0	33.3	0	0	0.0	0.99	0.62
Tyler Seguin	C	PLY	61	21	46	67	14	28	8	12	0	0	0	0	3	1	1	3	1	1	1	0	100.0	0	0	0.0	1.1	0.46
Rob Kwiet	D	WSR	66	12	55	67	54	56	10	37	0	1	0	0	2	0	2	3	1	0	1	0	0.0	0	0	0.0	1.02	0.85
Matt Dias	RW	SBY	68	31	35	66	-9	58	7	16	4	1	0	0	5	0	4	4	2	0	2	0	0.0	0	0	0.0	0.97	0.85
Andrei Loktionov	C	WSR	51	24	42	66	28	16	9	21	0	0	0	0	4	1	2	2	3	2	3	0	66.7	0	0	0.0	1.29	0.31
Justin Hodgman	C	ER	66	24	42	66	-5	71	2	13	2	0	0	0	3	0	3	3	3	0	3	0	0.0	0	0	0.0	1.0	1.08
Ryan O'Reilly	C	ER	68	16	50	66	1	26	5	14	4	1	0	0	3	0	2	0	7	3	7	3	42.9	0	0	0.0	0.97	0.38
Matt Martin	LW	SAR	61	35	30	65	6	142	17	11	1	0	0	0	6	0	6	4	1	0	1	0	0.0	0	0	0.0	1.07	2.33
Thomas Kiriakou	C	OTT	62	29	36	65	-2	18	10	10	3	1	0	0	3	1	7	1	1	0	1	0	0.0	0	0	0.0	1.05	0.29
Michael Pelech	C	MISS	68	19	46	65	7	121	6	19	3	1	0	0	2	1	4	2	4	1	4	1	25.0	0	0	0.0	0.96	1.78
Ethan Werek	C	KGN	66	32	32	64	-5	83	12	7	0	2	0	0	4	1	4	1	3	0	3	0	0.0	0	0	0.0	0.97	1.26
Brandon Buck	LW	GUE	66	24	40	64	1	30	6	22	2	0	0	0	3	0	2	4	6	3	6	2	50.0	0	0	0.0	0.97	0.45
Jason Akeson	RW	KIT	56	20	44	64	5	16	5	10	1	0	0	0	3	1	4	1	3	1	3	0	33.3	0	0	0.0	1.14	0.29
Cameron Gaunce	D	MISS	67	17	47	64	28	110	6	24	1	2	0	0	5	1	4	1	1	0	1	0	0.0	0	0	0.0	0.96	1.64
Eric O'Dell	C	SBY	65	33	30	63	-11	55	12	8	1	0	0	0	3	0	7	2	2	1	2	0	50.0	0	0	0.0	0.97	0.85
Adam Henrique	C	WSR	56	30	33	63	39	47	8	14	1	0	0	0	3	0	4	5	1	0	1	0	0.0	0	0	0.0	1.13	0.84
Zack Torquato	C	ER	66	29	34	63	1	78	3	13	2	2	0	0	1	0	5	4	7	2	7	0	28.6	0	0	0.0	0.95	1.18
Tyler Murovich	C	SAG	67	27	36	63	16	67	8	9	0	1	0	0	5	0	7	1	2	0	2	0	0.0	0	0	0.0	0.94	1.0
Zack Kassian	RW	PBO	61	24	39	63	-14	136	13	15	1	1	0	0	2	0	2	3	1	0	1	0	0.0	0	0	0.0	1.03	2.23
Michael Del Zotto	D	LDN	62	13	50	63	-3	78	6	32	0	4	0	0	3	0	3	0	4	1	4	1	25.0	0	0	0.0	1.02	1.26
Calvin de Haan	D	OSH	68	8	55	63	3	40	3	36	0	0	0	0	1	0	0	1	3	0	3	0	0.0	0	0	0.0	0.93	0.59
Jared Gomes	LW	MISS	68	31	31	62	11	40	13	8	4	1	0	0	7	0	8	1	5	4	5	2	80.0	0	0	0.0	0.91	0.59
Brandon Biggers	LW	ER	68	25	37	62	0	110	3	11	4	0	0	0	5	1	4	5	0	0	0	0	0.0	0	0	0.0	0.91	1.62
Corey Cowick	LW	OTT	68	34	26	60	21	48	11	8	2	0	0	0	4	0	2	5	4	2	4	1	50.0	0	0	0.0	0.88	0.71
Phil McRae	C	LDN	59	29	31	60	6	54	9	15	2	0	0	0	6	1	5	3	2	1	2	0	50.0	0	0	0.0	1.02	0.92
Brandon Mashinter	LW	BELV	52	34	24	58	14	56	15	7	0	0	0	0	4	0	7	4	1	0	1	0	0.0	0	0	0.0	1.12	1.08
Ryan Spooner	C	PBO	62	30	28	58	-23	8	12	10	0	0	0	0	5	0	3	3	3	1	3	1	33.3	0	0	0.0	0.94	0.13
Taylor Beck	RW	GUE	67	22	36	58	3	36	4	14	0	0	0	0	2	0	6	2	1	0	1	0	0.0	0	0	0.0	0.87	0.54
Michael Latta	C	GUE	65	22	35	57	-10	92	10	19	0	0	0	0	4	1	2	3	3	0	3	0	0.0	0	0	0.0	0.88	1.42
Pat Daley	RW	PBO	64	15	42	57	-14	32	3	22	0	0	0	0	4	0	1	0	3	0	3	0	0.0	0	0	0.0	0.89	0.5
Andrew Agozzino	LW	NIAG	67	27	29	56	-10	88	9	13	3	1	0	0	0	0	3	0	8	4	8	2	50.0	0	0	0.0	0.84	1.31
Mike Lomas	LW	OS	68	25	31	56	-3	88	14	10	0	0	0	0	2	0	5	3	7	2	7	1	28.6	0	0	0.0	0.82	1.29
Matt Kang	LW	BRA	69	24	32	56	3	66	5	10	0	0	0	0	1	0	5	1	2	0	2	0	0.0	0	0	0.0	0.81	0.96
Kory Nagy	LW	OSH	63	17	38	55	-19	83	5	17	2	3	0	0	3	1	2	1	5	1	5	0	20.0	0	0	0.0	0.87	1.32
Mathew Sisca	C	NIAG	66	21	33	54	-12	26	5	12	0	1	0	0	1	0	1	2	9	2	9	0	22.2	0	0	0.0	0.82	0.39
John Kurtz	LW	SBY	68	21	33	54	15	44	4	6	3	0	0	0	2	0	6	0	0	0	0	0	0.0	0	0	0.0	0.79	0.65
Andrew Wilkins	RW	OS	65	17	37	54	4	30	1	15	4	1	0	0	3	1	1	1	5	1	5	0	20.0	0	0	0.0	0.83	0.46
Mark Katic	D	SAR	63	13	41	54	12	45	7	30	0	1	0	0	3	1	0	3	1	1	1	0	100.0	0	0	0.0	0.86	0.71
Shawn Lalonde	D	BELV	66	19	34	53	29	73	7	18	4	2	0	0	2	0	2	3	1	1	1	1	100.0	0	0	0.0	0.8	1.11
Daniel Erlich	RW	LDN	67	18	35	53	16	39	8	12	0	0	0	0	3	0	1	0	0	0	0	0	0.0	0	0	0.0	0.79	0.58
Josh Brittain	LW	BAR	68	32	20	52	9	94	7	8	1	0	0	0	6	1	7	1	1	0	1	0	0.0	0	0	0.0	0.76	1.38
Marcus Carroll	C	OS	66	27	25	52	0	64	7	13	3	0	0	0	5	0	5	1	4	0	4	0	0.0	0	0	0.0	0.79	0.97
John McFarland	C	SBY	58	21	31	52	-30	36	7	12	0	0	0	0	1	0	1	2	4	2	4	2	50.0	0	0	0.0	0.9	0.62
AJ Jenks	LW	PLY	61	21	31	52	-7	78	9	11	0	0	0	0	3	0	4	1	1	1	1	0	100.0	0	0	0.0	0.85	1.28
Phil Varone	C	LDN	58	19	33	52	13	32	8	11	1	2	0	0	7	1	5	0	0	0	0	0	0.0	0	0	0.0	0.9	0.55
Jared Staal	RW	SBY	67	19	33	52	-17	38	7	6	0	0	0	0	3	0	4	1	3	0	3	0	0.0	0	0	0.0	0.78	0.57
Chris DeSousa	LW	NIAG	67	33	18	51	-7	103	8	3	0	0	0	0	4	0	6	3	1	0	1	0	0.0	0	0	0.0	0.76	1.54
Stefan Della Rovere	LW	BAR	57	27	24	51	6	146	10	5	1	1	0	0	4	0	9	4	1	0	1	0	0.0	0	0	0.0	0.89	2.56
Jeff Skinner	C	KIT	63	27	24	51	-5	34	7	9	0	0	0	0	3	0	4	4	3	1	3	0	33.3	0	0	0.0	0.81	0.54
Jordan Szwarz	RW	SAG	67	17	34	51	17	76	6	11	0	0	0	0	4	0	2	2	1	0	1	0	0.0	0	0	0.0	0.76	1.13
Cory Tanaka	C	BELV	67	17	33	50	11	44	1	7	2	3	0	0	4	1	2	3	0	0	0	0	0.0	0	0	0.0	0.75	0.66
T.J. Brodie	D	SAG	63	12	38	50	8	67	7	19	1	3	0	0	1	1	2	2	5	3	5	1	60.0	0	0	0.0	0.79	1.06
Darren Archibald	LW	BAR	68	25	24	49	13	35	1	6	1	0	0	0	1	0	3	3	1	0	1	0	0.0	0	0	0.0	0.72	0.51
Cody Lindsay	C	OTT	68	24	25	49	-7	51	7	8	1	0	0	0	2	0	2	3	0	0	0	0	0.0	0	0	0.0	0.72	0.75
Thomas Nesbitt	RW	OTT	67	23	26	49	-7	49	9	10	2	1	0	0	4	0	2	1	0	0	0	0	0.0	0	0	0.0	0.73	0.73
Andris Dzerins	LW	KGN	65	21	27	48	3	33	8	7	0	0	0	0	3	1	3	2	2	1	2	1	50.0	0	0	0.0	0.74	0.51
Robby Mignardi	RW	KGN	68	16	32	48	-13	58	1	12	1	1	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.71	0.85
Drew Schiestel	D	NIAG	63	10	38	48	-29	75	4	20	1	0	0	0	2	0	0	1	2	1	2	0	50.0	0	0	0.0	0.76	1.19
Ryan Martindale	C	OTT	53	23	24	47	-7	14	8	9	0	0	0	0	3	0	1	5	0	0	0	0	0.0	0	0	0.0	0.89	0.26
Shawn Szydlowski	RW	ER	61	23	23	46	-11	80	6	7	1	1	0	0	4	1	5	4	1	0	1	0	0.0	0	0	0.0	0.75	1.31
David Kolomatis	D	OS	63	18	28	46	-5	52	9	18	0	1	0	0	3	1	0	3	2	1	2	0	50.0	0	0	0.0	0.73	0.83
Scott Tanski	RW	BRA	63	18	28	46	24	37	5	4	1	0	0	0	4	0	3	2	0	0	0	0	0.0	0	0	0.0	0.73	0.59
Tyler Toffoli	RW	OTT	54	17	29	46	0	16	5	11	0	0	0	0	2	0	9	1	1	0	1	0	0.0	0	0	0.0	0.85	0.3
Ryan Hayes	RW	PLY	55	26	19	45	12	52	8	8	0	0	0	0	5	0	3	2	2	1	2	1	50.0	0	0	0.0	0.82	0.95
Jordan Skellett	LW	SAG	55	14	31	45	-2	35	3	8	0	0	0	0	2	0	3	0	3	1	3	1	33.3	0	0	0.0	0.82	0.64
Jordan Mayer	C	MISS	68	22	22	44	0	22	7	9	0	0	0	0	1	0	2	2	5	2	5	1	40.0	0	0	0.0	0.65	0.32
Joe Pleckaitis	LW	SAG	68	19	25	44	9	50	1	3	2	0	0	0	0	0	3	2	1	0	1	0	0.0	0	0	0.0	0.65	0.74
Akim Aliu	RW	SBY	45	18	26	44	-10	91	5	12	1	0	0	0	1	0	1	4	1	0	1	0	0.0	0	0	0.0	0.98	2.02
Kale Kerbashian	LW	MISS	65	18	25	43	4	55	1	4	1	4	0	0	5	1	4	1	0	0	0	0	0.0	0	0	0.0	0.66	0.85
Jason Dale	RW	BRA	68	18	25	43	21	24	2	4	2	3	0	0	3	0	3	2	1	0	1	0	0.0	0	0	0.0	0.63	0.35
Jordan Nolan	LW	SSM	64	16	27	43	-17	158	6	12	1	1	0	0	3	3	0	1	3	1	3	0	33.3	0	0	0.0	0.67	2.47
Michael Sgarbossa	C	BAR	67	10	33	43	17	43	2	10	1	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.64	0.64
Andrew Yogan	C	ER	51	22	20	42	15	56	2	2	0	0	0	0	6	0	2	2	5	2	5	0	40.0	0	0	0.0	0.82	1.1
Matthew Lyall	C	SSM	64	21	21	42	-26	52	4	12	4	0	0	0	3	1	4	0	4	2	4	0	50.0	0	0	0.0	0.66	0.81
Brett Theberge	C	PBO	61	17	25	42	-10	51	1	8	1	0	0	0	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.69	0.84
Patrick Lee	RW	NIAG	64	17	25	42	-15	41	1	7	1	0	0	0	3	0	4	2	1	0	1	0	0.0	0	0	0.0	0.66	0.64
Michal Jordan	D	PLY	58	12	30	42	28	39	4	13	0	0	0	0	2	0	0	4	0	0	0	0	0.0	0	0	0.0	0.72	0.67
Julien Demers	D	OTT	61	7	35	42	28	60	5	20	0	1	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.69	0.98
Nick Crawford	D	SAG	65	7	35	42	6	41	4	19	0	1	0	0	0	0	4	0	1	0	1	0	0.0	0	0	0.0	0.65	0.63
Nick Palmieri	RW	BELV	61	27	14	41	6	116	10	4	0	0	0	0	3	1	2	5	0	0	0	0	0.0	0	0	0.0	0.67	1.9
Marco Insam	LW	NIAG	59	23	18	41	5	24	7	8	0	0	0	0	4	0	4	3	2	1	2	0	50.0	0	0	0.0	0.69	0.41
Taylor Carnevale	C	BAR	68	13	27	40	-7	17	6	10	0	0	0	0	1	0	1	1	1	1	1	0	100.0	0	0	0.0	0.59	0.25
Matthew Tipoff	LW	BELV	68	13	27	40	11	26	5	6	2	2	0	0	1	0	1	4	2	1	2	0	50.0	0	0	0.0	0.59	0.38
Steven Shipley	C	OS	63	16	23	39	-22	19	4	13	1	1	0	0	1	0	3	1	4	1	4	0	25.0	0	0	0.0	0.62	0.3
Josh Moes	RW	OS	60	14	24	38	1	50	5	5	0	0	0	0	0	0	2	1	2	0	2	0	0.0	0	0	0.0	0.63	0.83
Michael Quesnele	D	SSM	68	8	30	38	-26	114	4	18	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	1.68
Steve Ferry	D	SAR	68	7	31	38	-6	62	3	19	0	0	0	0	5	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	0.91
Tyler Randell	RW	KIT	73	24	13	37	-12	99	11	2	0	0	0	0	3	0	3	1	0	0	0	0	0.0	0	0	0.0	0.51	1.36
Anthony Peluso	RW	BRA	63	20	17	37	1	125	3	6	2	0	0	0	2	0	5	4	0	0	0	0	0.0	0	0	0.0	0.59	1.98
James Livingston	RW	SSM	66	20	17	37	-26	98	9	5	0	2	0	0	0	0	2	2	0	0	0	0	0.0	0	0	0.0	0.56	1.48
Vern Cooper	C	PLY	68	17	20	37	-16	62	6	6	2	0	0	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.54	0.91
Michael Fine	C	SSM	58	16	21	37	-17	59	6	11	0	0	0	0	1	0	3	0	3	3	3	3	100.0	0	0	0.0	0.64	1.02
Jamie Doornbosch	D	PBO	64	8	29	37	-24	60	4	17	0	0	0	0	0	0	2	1	3	2	3	0	66.7	0	0	0.0	0.58	0.94
Beau Schmitz	D	PLY	66	6	31	37	3	97	3	13	0	2	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.56	1.47
Casey Cizikas	C	MISS	55	16	20	36	-15	39	8	11	3	1	0	0	4	1	3	1	6	2	6	2	33.3	0	0	0.0	0.65	0.71
Jeff Brown	RW	OSH	61	16	20	36	-18	60	6	1	1	0	0	0	0	0	3	1	1	0	1	0	0.0	0	0	0.0	0.59	0.98
Stephen Johnston	C	BELV	58	14	22	36	18	38	4	3	0	2	0	0	1	0	2	1	1	0	1	0	0.0	0	0	0.0	0.62	0.66
Sergey Korostin	RW	PBO	49	13	23	36	-6	33	5	8	0	0	0	0	1	0	4	1	2	1	2	1	50.0	0	0	0.0	0.73	0.67
Kevin Montgomery	D	LDN	46	2	34	36	13	41	1	15	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.78	0.89
Sean Jones	LW	ER	66	22	13	35	-16	33	5	4	0	0	0	0	4	0	4	1	0	0	0	0	0.0	0	0	0.0	0.53	0.5
Garrett Wilson	LW	OS	53	17	18	35	-7	44	2	7	1	0	0	0	2	0	2	2	2	0	2	0	0.0	0	0	0.0	0.66	0.83
Lane MacDermid	LW	WSR	64	15	20	35	22	197	1	1	2	2	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.55	3.08
George Lovatsis	RW	KGN	67	12	23	35	-6	23	2	5	3	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.52	0.34
Ryan O'Connor	D	BAR	62	10	25	35	0	28	8	20	0	0	0	0	1	0	1	2	1	0	1	0	0.0	0	0	0.0	0.56	0.45
Tyler Melancon	RW	GUE	67	8	27	35	-5	34	4	10	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0	0	0.0	0.52	0.51
Ben Shutron	D	WSR	67	6	29	35	16	82	3	15	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.52	1.22
Patrik Lusnak	LW	SBY	35	20	14	34	-15	14	5	8	2	0	0	0	2	0	3	1	1	0	1	0	0.0	0	0	0.0	0.97	0.4
Eric Wellwood	LW	WSR	61	16	18	34	27	12	0	0	5	1	0	0	1	0	2	2	1	0	1	0	0.0	0	0	0.0	0.56	0.2
Thomas Stajan	C	BRA	68	14	20	34	-5	20	6	3	0	1	0	0	3	0	2	1	1	0	1	0	0.0	0	0	0.0	0.5	0.29
Zach Harnden	RW	PBO	65	13	21	34	-3	45	3	3	0	0	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.52	0.69
Blake Parlett	D	MISS	68	8	26	34	2	74	3	8	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.5	1.09
Justin Shugg	RW	WSR	68	17	16	33	21	48	0	2	0	0	0	0	6	0	0	2	1	0	1	0	0.0	0	0	0.0	0.49	0.71
Daniel Michalsky	LW	BAR	46	14	19	33	10	21	6	6	1	1	0	0	4	1	3	1	0	0	0	0	0.0	0	0	0.0	0.72	0.46
Alex Friesen	C	NIAG	64	11	22	33	-12	94	4	6	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.52	1.47
T.J. Battani	RW	KIT	68	14	18	32	-20	71	6	6	0	0	0	0	2	0	2	2	0	0	0	0	0.0	0	0	0.0	0.47	1.04
Mark Cundari	D	WSR	60	10	22	32	27	143	0	1	1	0	0	0	2	1	3	2	1	0	1	0	0.0	0	0	0.0	0.53	2.38
Steve Reese	C	SAR	66	9	23	32	5	27	2	2	3	1	0	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.48	0.41
Brian Lashoff	D	KGN	60	7	25	32	-4	51	3	16	0	0	0	0	2	0	1	0	2	0	2	0	0.0	0	0	0.0	0.53	0.85
Kaine Geldart	RW	PLY	68	12	19	31	-1	143	4	4	1	1	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.46	2.1
Ken Peroff	D	BRA	63	8	23	31	25	61	4	6	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.49	0.97
Travis Gibbons	D	OTT	65	6	25	31	28	64	1	10	0	1	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.48	0.98
Luke Gazdic	LW	ER	63	20	10	30	-21	127	8	0	0	0	0	0	4	0	3	0	0	0	0	0	0.0	0	0	0.0	0.48	2.02
Tim Priamo	D	GUE	65	15	15	30	1	41	6	5	1	0	0	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	0.46	0.63
Jared Knight	C	LDN	67	15	15	30	13	60	4	1	0	0	0	0	0	0	3	1	0	0	0	0	0.0	0	0	0.0	0.45	0.9
Marcus Foligno	LW	SBY	65	12	18	30	-21	96	5	5	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.46	1.48
Matt Clarke	D	LDN	68	12	18	30	30	91	2	2	3	0	0	0	4	1	1	3	0	0	0	0	0.0	0	0	0.0	0.44	1.34
Joe Gaynor	LW	PLY	68	12	18	30	7	76	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.44	1.12
Zac Rinaldo	LW	LDN	56	10	20	30	18	201	3	5	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.54	3.59
Adam Comrie	D	SAG	52	9	21	30	13	70	1	11	0	0	0	0	3	0	1	4	1	0	1	0	0.0	0	0	0.0	0.58	1.35
Andrew Merrett	RW	BRA	65	9	21	30	-4	38	4	5	0	0	0	0	1	0	1	0	1	0	1	0	0.0	0	0	0.0	0.46	0.58
Josh Day	D	BRA	50	4	26	30	25	44	3	14	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.6	0.88
Austin Watson	RW	WSR	63	10	19	29	15	41	2	3	1	0	0	0	2	0	1	2	1	0	1	0	0.0	0	0	0.0	0.46	0.65
Ryan Gottschalk	D	BAR	67	10	19	29	14	60	3	6	0	0	0	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	0.43	0.9
Alex Pietrangelo	D	NIAG	36	8	21	29	1	32	2	9	0	1	0	0	3	2	0	0	4	2	4	1	50.0	0	0	0.0	0.81	0.89
Jacob Muzzin	D	SSM	62	6	23	29	-30	57	4	11	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.47	0.92
Kyle Clifford	LW	BAR	60	16	12	28	1	133	2	2	0	1	0	0	2	0	4	2	0	0	0	0	0.0	0	0	0.0	0.47	2.22
Kyle DeCoste	RW	SSM	63	15	13	28	-28	76	7	2	1	0	0	0	2	0	3	2	0	0	0	0	0.0	0	0	0.0	0.44	1.21
Kaspars Daugavins	LW	MISS	30	11	17	28	3	35	4	1	0	0	0	0	3	1	1	1	1	0	1	0	0.0	0	0	0.0	0.93	1.17
Peter Hermenegildo	D	SBY	60	11	17	28	-7	77	5	4	0	1	0	0	0	0	2	1	1	0	1	0	0.0	0	0	0.0	0.47	1.28
Freddie Hamilton	C	NIAG	65	10	18	28	-11	8	3	4	0	0	0	0	1	0	2	0	1	0	1	0	0.0	0	0	0.0	0.43	0.12
Martin Paryzek	D	OTT	62	5	23	28	-8	46	3	14	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.45	0.74
Brett Flemming	D	MISS	64	3	25	28	21	89	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.39
Brett Thompson	C	SSM	65	14	13	27	-10	40	6	2	0	0	0	0	1	0	3	1	2	0	2	0	0.0	0	0	0.0	0.42	0.62
Jesse Messier	RW	MISS	51	13	14	27	7	54	4	5	0	0	0	0	2	0	1	2	1	1	1	0	100.0	0	0	0.0	0.53	1.06
Tyler J. Brown	LW	PLY	68	13	14	27	8	76	0	3	0	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.4	1.12
Mike Cazzola	C	ER	58	11	16	27	2	27	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.47	0.47
Gerome Giudice	C	SBY	55	10	17	27	-12	109	1	3	0	1	0	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.49	1.98
Vladimir Roth	D	LDN	59	9	18	27	3	26	4	9	0	0	0	0	1	0	0	1	3	1	3	1	33.3	0	0	0.0	0.46	0.44
Tony DeHart	D	OSH	63	7	20	27	-6	76	2	9	0	1	0	0	1	1	2	0	0	0	0	0	0.0	0	0	0.0	0.43	1.21
Nathan Martine	D	GUE	68	5	22	27	12	78	4	9	0	2	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.4	1.15
Andrew Eastman	D	BAR	67	2	25	27	5	43	1	12	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.4	0.64
