Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Kyle Wellwood	C	BELV	68	35	83	118	47	24	9	40	1	0	0	0	5	1	2	3	0	0	0	0	0.0	0	0	0.0	1.74	0.35
Jason Spezza	C	WSR	56	43	73	116	28	43	13	26	3	5	0	0	9	2	2	6	0	0	0	0	0.0	0	0	0.0	2.07	0.77
Branko Radivojevic	RW	BELV	61	34	70	104	45	77	6	39	1	0	0	0	3	1	0	5	0	0	0	0	0.0	0	0	0.0	1.7	1.26
Randy Rowe	LW	BELV	63	64	38	102	35	30	27	10	1	0	0	0	11	0	9	6	0	0	0	0	0.0	0	0	0.0	1.62	0.48
Brad Boyes	C	ER	59	45	45	90	27	42	13	22	5	0	0	0	4	0	3	3	0	0	0	0	0.0	0	0	0.0	1.53	0.71
Derek MacKenzie	C	SBY	62	40	49	89	25	89	8	30	5	0	0	0	2	0	6	7	0	0	0	0	0.0	0	0	0.0	1.44	1.44
Jason Baird	LW	ER	68	30	58	88	27	237	13	19	1	0	0	0	3	1	3	4	0	0	0	0	0.0	0	0	0.0	1.29	3.49
Steve Ott	C	WSR	55	50	37	87	40	164	11	9	4	3	0	0	8	0	6	8	0	0	0	0	0.0	0	0	0.0	1.58	2.98
Stephen Weiss	C	PLY	62	40	47	87	28	45	16	21	1	1	0	0	6	0	9	2	0	0	0	0	0.0	0	0	0.0	1.4	0.73
Jason Jaspers	C	SBY	63	42	42	84	26	77	17	17	2	1	0	0	10	0	6	5	0	0	0	0	0.0	0	0	0.0	1.33	1.22
Derek Roy	C	KIT	65	42	39	81	-20	114	22	18	6	0	0	0	7	1	7	4	0	0	0	0	0.0	0	0	0.0	1.25	1.75
Scott Cameron	LW	NB	68	37	43	80	-5	45	18	18	0	1	0	0	6	0	10	3	0	0	0	0	0.0	0	0	0.0	1.18	0.66
Cory Pecker	RW	ER	61	41	38	79	31	69	5	10	5	2	0	0	8	1	6	6	0	0	0	0	0.0	0	0	0.0	1.3	1.13
Joe Talbot	C	OTT	68	39	40	79	10	28	16	20	3	0	0	0	3	0	6	7	0	0	0	0	0.0	0	0	0.0	1.16	0.41
Fedor Fedorov	LW	SBY	67	33	45	78	25	88	11	18	1	1	0	0	8	0	6	3	0	0	0	0	0.0	0	0	0.0	1.16	1.31
Igor Valeev	LW	NB	62	17	61	78	4	175	6	28	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	1.26	2.82
Michael Zigomanis	C	KGN	52	40	37	77	21	44	6	13	3	3	0	0	3	2	5	4	0	0	0	0	0.0	0	0	0.0	1.48	0.85
