Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Lucas Chiodo	LW	OTT	67	29	50	79	40	24	3	20	1	1	162	103	3	1	5	5	0	0	0	0	0.0	9	2	22.2	1.18	0.36
Matthew Strome	LW	HAM	68	28	51	79	-20	55	10	26	0	2	204	119	3	1	4	1	5	4	5	2	80.0	458	211	46.1	1.16	0.81
Liam Hawel	C	GUE	66	37	41	78	37	32	13	8	0	0	160	93	3	0	7	5	3	0	3	0	0.0	357	184	51.5	1.18	0.48
Adam Ruzicka	C	SBY	65	35	43	78	15	36	3	21	0	0	256	146	5	0	5	4	3	1	3	0	33.3	1277	748	58.6	1.2	0.55
Keeghan Howdeshell	LW	SSM	66	46	31	77	28	33	11	9	4	3	251	142	9	2	4	4	1	0	1	0	0.0	82	33	40.2	1.17	0.5
Ryan McGregor	C	SAR	61	25	52	77	11	22	6	12	6	3	174	104	3	2	1	4	1	0	1	0	0.0	1446	790	54.6	1.26	0.36
Mac Hollowell	D	SSM	64	24	53	77	26	62	9	22	0	3	239	69	5	2	1	1	1	0	1	0	0.0	2	1	50.0	1.2	0.97
Sasha Chmelevski	C	OTT	56	35	40	75	30	36	9	14	2	1	211	125	5	0	7	8	2	0	2	0	0.0	984	610	62.0	1.34	0.64
Ryan Suzuki	C	BAR	65	25	50	75	7	14	8	20	2	1	152	96	4	0	4	1	1	0	1	0	0.0	989	453	45.8	1.15	0.22
Cole Perfetti	LW	SAG	63	37	37	74	36	10	6	11	0	1	165	112	7	1	7	2	3	1	3	0	33.3	37	17	45.9	1.17	0.16
Owen Tippett	RW	SAG	54	33	41	74	28	18	5	15	2	0	266	124	6	0	7	6	1	0	1	0	0.0	104	53	51.0	1.37	0.33
Jonathan Yantsis	RW	KIT	68	50	23	73	-11	85	24	8	0	0	233	160	7	1	8	4	0	0	0	0	0.0	14	6	42.9	1.07	1.25
Rickard Hugg	LW	KIT	62	33	40	73	0	4	7	17	2	0	186	117	4	0	5	3	2	1	2	1	50.0	451	220	48.8	1.18	0.06
Connor McMichael	C	LDN	67	36	36	72	15	19	10	10	1	0	221	137	4	0	6	2	2	1	2	1	50.0	595	328	55.1	1.07	0.28
Philip Tomasino	RW	NIAG	67	34	38	72	37	32	4	10	0	0	200	143	12	0	3	4	1	0	1	0	0.0	345	175	50.7	1.07	0.48
Ryan Merkley	D	PBO	63	14	57	71	4	66	4	33	0	1	139	30	2	1	2	1	2	0	2	0	0.0	1	1	100.0	1.13	1.05
Bode Wilde	D	SAG	62	19	51	70	28	38	9	20	0	0	205	39	6	1	3	2	0	0	0	0	0.0	2	2	100.0	1.13	0.61
Allan McShane	LW	OSH	62	34	35	69	22	18	11	9	0	0	195	121	5	1	4	3	0	0	0	0	0.0	844	469	55.6	1.11	0.29
Liam Foudy	LW	LDN	62	36	32	68	39	32	3	8	6	3	193	130	5	1	6	6	0	0	0	0	0.0	246	130	52.8	1.1	0.52
Cole Carter	RW	MISS	61	35	33	68	-6	21	11	14	2	0	236	152	6	1	5	2	5	3	5	3	60.0	97	48	49.5	1.11	0.34
Barrett Hayton	C	SSM	39	26	40	66	20	42	8	14	5	1	148	81	2	1	2	4	1	1	1	0	100.0	717	398	55.5	1.69	1.08
Brad Chenier	LW	NB	61	30	35	65	-6	74	8	16	2	1	206	120	4	0	2	5	2	0	2	0	0.0	52	18	34.6	1.07	1.21
Marco Rossi	C	OTT	53	29	36	65	51	32	9	11	0	0	165	99	5	1	1	3	2	1	2	0	50.0	826	447	54.1	1.23	0.6
Cole Coskey	RW	SAG	52	31	32	63	11	18	11	10	1	1	143	84	4	0	5	4	2	0	2	0	0.0	317	151	47.6	1.21	0.35
Ty Dellandrea	C	FLNT	60	22	41	63	-31	51	2	9	0	5	196	112	0	0	5	1	1	0	1	0	0.0	1401	806	57.5	1.05	0.85
Aidan Dudas	C	OS	68	26	36	62	-22	34	6	16	2	0	206	118	3	1	1	3	1	1	1	1	100.0	943	464	49.2	0.91	0.5
Ryan McLeod	C	SAG	63	19	43	62	6	33	8	18	0	0	149	75	2	0	5	2	2	0	2	0	0.0	1297	658	50.7	0.98	0.52
Noel Hoefenmayer	D	OTT	68	16	46	62	45	61	3	20	1	1	211	51	3	0	3	2	0	0	0	0	0.0	2	1	50.0	0.91	0.9
Quinton Byfield	C	SBY	64	29	32	61	12	38	4	10	2	1	182	95	5	1	4	6	3	2	3	1	66.7	539	281	52.1	0.95	0.59
Cole MacKay	RW	SSM	65	27	34	61	20	38	9	10	1	4	165	92	4	0	5	2	0	0	0	0	0.0	85	36	42.4	0.94	0.58
Nicolas Mattinen	D	OSH	68	18	43	61	16	62	6	16	3	2	224	39	1	0	1	3	0	0	0	0	0.0	5	2	40.0	0.9	0.91
Gera Poddubnyi	C	ER	68	29	31	60	-13	34	11	7	2	0	226	127	2	1	4	1	5	3	5	2	60.0	385	182	47.3	0.88	0.5
Franco Sproviero	C	SAR	64	22	38	60	-2	79	4	5	3	2	173	105	1	0	1	2	3	3	3	0	100.0	771	389	50.5	0.94	1.23
Adam Boqvist	D	LDN	54	20	40	60	12	12	8	15	0	0	149	43	4	1	4	1	1	0	1	0	0.0	0	0	0.0	1.11	0.22
Kyle MacLean	C	OSH	68	18	42	60	10	42	7	16	3	1	149	89	0	0	3	3	3	2	3	1	66.7	616	306	49.7	0.88	0.62
Jake Durham	RW	FLNT	68	35	24	59	-37	49	11	4	0	0	180	114	1	1	5	3	0	0	0	0	0.0	124	35	28.2	0.87	0.72
Ethan Keppen	LW	FLNT	68	30	29	59	-26	67	7	5	0	0	213	125	4	0	5	1	0	0	0	0	0.0	17	6	35.3	0.87	0.99
Blade Jenkins	C	SAG	67	23	36	59	10	16	5	9	0	0	146	84	1	0	2	4	2	0	2	0	0.0	448	219	48.9	0.88	0.24
Tyler Tucker	D	BAR	68	14	45	59	-3	105	5	19	0	0	172	36	0	0	2	1	0	0	0	0	0.0	3	0	0.0	0.87	1.54
Thomas Harley	D	MISS	68	11	47	58	-15	24	5	26	0	0	157	37	2	1	4	1	4	1	4	0	25.0	0	0	0.0	0.85	0.35
MacKenzie Entwistle	C	GUE	57	30	27	57	10	48	8	4	1	1	179	123	3	0	5	4	0	0	0	0	0.0	719	352	49.0	1.0	0.84
Chad Yetman	RW	ER	68	21	36	57	-12	18	10	14	2	1	163	104	4	2	2	0	3	1	3	0	33.3	926	403	43.5	0.84	0.26
Albert Michnac	LW	SAG	68	20	36	56	19	24	2	7	0	0	156	73	2	1	6	1	2	0	2	0	0.0	120	69	57.5	0.82	0.35
Matt Brassard	D	NIAG	65	11	45	56	1	74	4	30	0	0	249	28	3	1	0	0	0	0	0	0	0.0	2	0	0.0	0.86	1.14
Jacob Perreault	RW	SAR	63	30	25	55	1	54	7	6	1	0	162	93	5	0	3	2	1	1	1	1	100.0	29	14	48.3	0.87	0.86
Cole Purboo	RW	WSR	68	29	26	55	-26	49	6	7	2	2	208	121	1	0	5	5	3	0	3	0	0.0	13	3	23.1	0.81	0.72
Nick Robertson	LW	PBO	54	27	28	55	-3	24	8	11	1	1	185	105	3	1	5	1	4	2	4	1	50.0	37	17	45.9	1.02	0.44
Mitch Eliot	D	SAR	66	17	38	55	-11	84	8	13	1	2	206	37	0	0	5	0	0	0	0	0	0.0	3	1	33.3	0.83	1.27
Shane Bulitka	C	SBY	68	19	35	54	37	22	5	6	2	1	101	56	3	0	2	1	3	1	3	0	33.3	449	228	50.8	0.79	0.32
Curtis Douglas	C	WSR	66	27	26	53	-1	74	7	6	1	0	208	137	4	0	7	1	3	1	3	0	33.3	252	140	55.6	0.8	1.12
Adam Timleck	RW	PBO	65	23	30	53	-6	37	3	12	0	0	170	96	3	2	4	2	2	1	2	1	50.0	13	7	53.8	0.82	0.57
Nathan Dunkley	LW	LDN	67	23	30	53	27	57	3	1	0	0	144	105	4	1	3	2	0	0	0	0	0.0	328	184	56.1	0.79	0.85
Evan Bouchard	D	LDN	45	16	37	53	28	40	6	19	1	2	201	34	2	0	2	4	1	0	1	0	0.0	0	0	0.0	1.18	0.89
Christopher Paquette	C	PBO	68	29	23	52	-12	28	8	4	5	1	210	108	3	0	5	1	0	0	0	0	0.0	1555	899	57.8	0.76	0.41
Sean Josling	RW	SAR	62	22	30	52	4	34	6	9	2	6	178	120	1	1	3	0	1	0	1	0	0.0	30	4	13.3	0.84	0.55
Danil Antropov	LW	OSH	66	15	37	52	1	43	4	15	0	0	104	68	2	0	4	0	0	0	0	0	0.0	20	10	50.0	0.79	0.65
Damien Giroux	LW	SAG	67	30	21	51	28	22	5	5	1	2	118	84	4	0	5	5	0	0	0	0	0.0	773	363	47.0	0.76	0.33
Maksim Sushko	LW	OS	62	18	33	51	-20	44	3	10	0	1	156	94	2	1	3	2	1	0	1	0	0.0	10	3	30.0	0.82	0.71
Adam McMaster	C	OS	69	17	34	51	-17	6	3	7	1	0	142	80	4	1	0	0	2	0	2	0	0.0	545	243	44.6	0.74	0.09
Kade Landry	D	HAM	66	6	45	51	-35	47	2	29	1	0	116	17	1	1	1	0	0	0	0	0	0.0	1	0	0.0	0.77	0.71
Blake Murray	C	SBY	66	30	20	50	8	48	5	4	1	0	168	92	5	1	5	2	3	0	3	0	0.0	583	317	54.4	0.76	0.73
Ben Hawerchuk	LW	BAR	62	27	23	50	-6	78	11	11	0	1	200	104	2	0	4	1	1	0	1	0	0.0	266	119	44.7	0.81	1.26
Cedric Ralph	LW	GUE	65	21	29	50	11	12	1	6	1	2	99	66	5	2	2	4	2	1	2	0	50.0	166	102	61.4	0.77	0.18
Cole Schwindt	RW	MISS	68	19	30	49	4	25	8	6	1	1	150	86	1	0	3	2	0	0	0	0	0.0	1041	551	52.9	0.72	0.37
Jordan Sambrook	D	SSM	67	17	32	49	42	83	2	4	3	0	189	42	4	1	1	1	0	0	0	0	0.0	0	0	0.0	0.73	1.24
Jean-Luc Foudy	C	WSR	63	8	41	49	-19	16	1	10	1	1	120	68	1	0	0	0	1	0	1	0	0.0	260	98	37.7	0.78	0.25
DJ Busdeker	RW	SAG	66	15	33	48	24	29	1	1	2	0	161	85	4	0	3	1	0	0	0	0	0.0	219	106	48.4	0.73	0.44
Giovanni Vallati	D	OSH	68	11	37	48	7	74	6	10	0	1	105	24	1	0	1	3	0	0	0	0	0.0	1	1	100.0	0.71	1.09
Declan Chisholm	D	PBO	67	5	43	48	4	32	3	7	0	3	126	38	2	0	1	1	0	0	0	0	0.0	1	0	0.0	0.72	0.48
Liam Kirk	LW	PBO	63	26	21	47	6	26	6	7	0	0	178	114	3	0	2	4	3	1	3	0	33.3	21	8	38.1	0.75	0.41
Nando Eggenberger	LW	OSH	59	25	22	47	12	16	4	6	0	0	135	85	3	0	3	1	1	1	1	1	100.0	25	16	64.0	0.8	0.27
Cole Tymkin	RW	LDN	63	22	25	47	13	95	5	1	0	0	94	67	6	0	2	2	0	0	0	0	0.0	1	0	0.0	0.75	1.51
Keean Washkurak	C	MISS	66	16	31	47	2	58	6	9	1	0	143	90	1	0	1	2	0	0	0	0	0.0	1019	502	49.3	0.71	0.88
Eric Henderson	C	HAM	67	14	33	47	-10	26	0	5	3	1	151	81	1	0	2	5	0	0	0	0	0.0	777	335	43.1	0.7	0.39
Daniel D'Amico	C	WSR	67	21	25	46	-22	25	5	7	1	1	148	91	3	2	4	2	3	1	3	1	33.3	60	27	45.0	0.69	0.37
Kody Clark	RW	OTT	57	17	29	46	17	98	3	8	0	1	144	81	6	1	3	3	0	0	0	0	0.0	48	19	39.6	0.81	1.72
Macauley Carson	LW	SBY	64	17	29	46	1	54	3	5	1	0	171	102	5	0	3	0	0	0	0	0	0.0	1028	559	54.4	0.72	0.84
Semyon Der-Arguchintsev	C	PBO	62	6	40	46	-13	20	1	13	0	0	99	61	1	0	0	0	3	1	3	0	33.3	932	479	51.4	0.74	0.32
Jason Willms	C	BAR	68	20	25	45	-15	57	4	6	1	0	191	105	1	1	3	0	0	0	0	0	0.0	1542	865	56.1	0.66	0.84
Ivan Lodnia	RW	NIAG	41	17	28	45	22	24	1	9	0	0	182	107	1	0	3	2	0	0	0	0	0.0	77	32	41.6	1.1	0.59
Dmitri Samorukov	D	GUE	59	10	35	45	36	20	1	12	0	1	172	23	3	1	0	0	0	0	0	0	0.0	1	0	0.0	0.76	0.34
Nolan Hutcheson	LW	SBY	66	24	20	44	15	53	4	2	1	2	152	91	1	0	3	0	0	0	0	0	0.0	29	12	41.4	0.67	0.8
Tyler Angle	C	WSR	58	20	24	44	-11	34	8	11	1	0	156	75	0	0	1	2	2	0	2	0	0.0	886	462	52.1	0.76	0.59
Barret Kirwin	C	OS	65	21	22	43	0	17	4	2	0	0	137	94	2	0	4	0	0	0	0	0	0.0	974	553	56.8	0.66	0.26
Alexey Toropchenko	RW	GUE	62	17	26	43	5	33	4	9	0	2	204	126	3	0	2	1	2	0	2	0	0.0	13	7	53.8	0.69	0.53
Ryan Roth	RW	SSM	68	21	21	42	12	24	3	3	0	0	106	57	1	0	4	3	0	0	0	0	0.0	30	16	53.3	0.62	0.35
Eric Uba	RW	FLNT	67	19	23	42	-13	54	2	2	2	0	162	75	2	0	2	2	0	0	0	0	0.0	159	77	48.4	0.63	0.81
David Levin	LW	SBY	43	18	24	42	12	43	1	5	0	0	157	65	5	1	2	3	3	0	3	0	0.0	369	206	55.8	0.98	1.0
Ty Tullio	RW	OSH	60	15	27	42	8	23	1	11	0	1	134	74	4	0	1	0	0	0	0	0	0.0	28	10	35.7	0.7	0.38
Will Cuylle	LW	WSR	63	26	15	41	3	50	5	6	0	0	187	132	1	0	4	1	3	0	3	0	0.0	131	59	45.0	0.65	0.79
Brady Lyle	D	OS	68	11	30	41	-21	22	5	12	0	0	199	45	1	0	0	1	1	0	1	0	0.0	0	0	0.0	0.6	0.32
Owen Robinson	LW	SBY	61	9	32	41	18	14	1	3	0	1	105	53	2	0	1	1	0	0	0	0	0.0	9	3	33.3	0.67	0.23
Owen Lalonde	D	GUE	68	7	34	41	3	32	1	7	0	0	110	17	1	0	1	1	1	0	1	0	0.0	0	0	0.0	0.6	0.47
Oliver Castleman	LW	NIAG	62	21	19	40	9	25	8	4	0	0	108	69	4	0	2	6	0	0	0	0	0.0	9	6	66.7	0.65	0.4
Ryan Cranford	RW	KGN	65	19	21	40	-31	41	0	4	3	2	223	98	4	0	4	1	0	0	0	0	0.0	87	37	42.5	0.62	0.63
Justin Murray	D	SAG	67	12	28	40	31	115	4	6	0	0	166	33	2	1	0	1	0	0	0	0	0.0	3	2	66.7	0.6	1.72
Mitchell Hoelscher	C	OTT	68	10	30	40	31	46	0	3	1	4	97	61	2	0	2	0	0	0	0	0	0.0	989	531	53.7	0.59	0.68
Nick King	D	NB	67	8	32	40	-9	30	5	15	0	0	118	9	1	0	0	0	1	0	1	0	0.0	2	1	50.0	0.6	0.45
Jamie Drysdale	D	ER	63	7	33	40	-24	20	2	15	0	0	116	30	2	2	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.32
Cody Morgan	C	FLNT	63	15	24	39	2	10	4	6	0	0	125	63	1	0	2	2	3	2	3	1	66.7	620	287	46.3	0.62	0.16
Brady Gilmour	C	SAG	64	15	24	39	0	12	2	6	1	0	101	70	2	0	0	1	1	0	1	0	0.0	597	294	49.2	0.61	0.19
Alec Regula	D	LDN	66	11	28	39	32	41	4	5	2	3	146	62	0	0	0	2	0	0	0	0	0.0	1	0	0.0	0.59	0.62
Joey Keane	D	LDN	66	8	31	39	11	103	4	14	1	0	181	52	1	0	0	1	0	0	0	0	0.0	1	0	0.0	0.59	1.56
Petr Cajka	C	ER	63	20	18	38	-20	25	3	2	1	2	147	90	2	1	4	0	3	1	3	1	33.3	702	277	39.5	0.6	0.4
Daylon Groulx	RW	OS	68	19	19	38	-23	97	5	2	0	0	156	94	0	0	4	1	0	0	0	0	0.0	183	102	55.7	0.56	1.43
Aidan Prueter	C	MISS	66	12	26	38	-11	41	0	5	0	0	149	90	1	0	1	2	0	0	0	0	0.0	882	467	52.9	0.58	0.62
Brandon Coe	RW	NB	65	17	20	37	-29	42	3	4	0	0	104	54	1	1	2	2	2	1	2	0	50.0	59	28	47.5	0.57	0.65
Nick Isaacson	LW	MISS	67	14	23	37	6	53	1	3	1	0	169	94	1	0	0	3	0	0	0	0	0.0	33	13	39.4	0.55	0.79
Calvin Martin	LW	SAR	68	14	23	37	0	18	0	0	2	4	94	63	1	0	2	3	0	0	0	0	0.0	26	10	38.5	0.54	0.26
Emmett Sproule	LW	ER	68	13	24	37	-11	18	0	3	0	0	93	56	0	0	2	0	2	1	2	1	50.0	34	13	38.2	0.54	0.26
Zack Trott	LW	SSM	68	13	24	37	9	40	2	6	1	0	135	71	2	0	4	1	0	0	0	0	0.0	63	21	33.3	0.54	0.59
Jaden Peca	RW	SSM	61	12	25	37	-3	35	0	8	1	0	114	68	2	0	0	1	0	0	0	0	0.0	50	13	26.0	0.61	0.57
Sean Durzi	D	GUE	35	11	26	37	28	25	5	11	1	0	108	33	4	0	0	2	1	0	1	0	0.0	1	0	0.0	1.06	0.71
Nicholas Porco	LW	SAG	67	20	16	36	-5	20	4	3	2	2	158	84	4	0	4	1	0	0	0	0	0.0	32	15	46.9	0.54	0.3
Mathew MacDougall	LW	ER	69	16	20	36	-18	32	4	4	0	1	128	71	0	0	2	2	1	0	1	0	0.0	39	12	30.8	0.52	0.46
Matej Pekar	C	BAR	33	14	22	36	7	38	3	7	4	0	111	67	3	0	2	3	0	0	0	0	0.0	59	26	44.1	1.09	1.15
Billy Moskal	C	LDN	68	14	22	36	15	65	0	1	2	5	108	71	2	0	0	5	0	0	0	0	0.0	1276	762	59.7	0.53	0.96
Jack Wismer	RW	FLNT	68	13	23	36	-27	24	1	5	1	0	96	55	2	0	2	0	0	0	0	0	0.0	155	67	43.2	0.53	0.35
Darian Pilon	LW	SBY	65	18	17	35	10	107	1	1	0	2	117	56	2	0	3	3	2	0	2	0	0.0	261	125	47.9	0.54	1.65
Maxim Golod	LW	ER	54	17	18	35	-6	30	2	6	0	0	142	91	1	0	3	2	6	2	6	0	33.3	8	1	12.5	0.65	0.56
Sam Bitten	LW	OTT	68	13	22	35	23	39	2	1	0	0	73	54	2	0	1	2	0	0	0	0	0.0	211	84	39.8	0.51	0.57
Graeme Clarke	RW	OTT	55	23	11	34	7	34	8	1	0	0	116	77	0	0	2	2	0	0	0	0	0.0	8	2	25.0	0.62	0.62
Keegan Stevenson	RW	GUE	55	19	15	34	21	12	2	0	2	0	87	66	1	0	2	1	1	0	1	0	0.0	5	3	60.0	0.62	0.22
Josh Nelson	C	LDN	65	17	17	34	9	10	1	5	2	0	111	71	3	1	0	0	0	0	0	0	0.0	407	179	44.0	0.52	0.15
Brady Hinz	RW	PBO	61	16	18	34	1	24	2	5	1	0	98	54	3	1	3	1	2	1	2	0	50.0	197	94	47.7	0.56	0.39
Logan Morrison	C	HAM	47	14	20	34	-13	6	7	12	0	0	76	49	1	0	1	1	1	0	1	0	0.0	502	204	40.6	0.72	0.13
Alex Formenton	LW	LDN	31	13	21	34	9	50	3	11	3	1	134	75	1	0	2	0	2	1	2	0	50.0	47	26	55.3	1.1	1.61
Antonio Stranges	LW	LDN	66	13	21	34	11	15	0	4	0	0	116	62	2	0	3	1	4	3	4	3	75.0	31	17	54.8	0.52	0.23
Domenico Commisso	C	GUE	61	10	24	34	-2	38	4	10	0	2	120	62	0	0	1	1	3	0	3	0	0.0	968	549	56.7	0.56	0.62
Liam Ham	D	MISS	53	9	25	34	-13	60	7	12	0	0	177	33	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.64	1.13
Cole Candella	D	SBY	68	7	27	34	26	43	4	6	0	2	154	30	0	0	1	1	0	0	0	0	0.0	1	0	0.0	0.5	0.63
Kevin Bahl	D	OTT	68	6	28	34	50	87	0	10	0	1	101	16	1	0	0	0	0	0	0	0	0.0	2	1	50.0	0.5	1.28
Mason Primeau	C	NB	69	13	20	33	-26	59	1	1	1	0	111	67	1	0	3	0	0	0	0	0	0.0	783	361	46.1	0.48	0.86
Billy Constantinou	D	KGN	66	10	23	33	-46	38	5	10	0	0	132	31	1	1	3	0	1	0	1	0	0.0	3	2	66.7	0.5	0.58
Brayden Guy	RW	SAR	60	19	13	32	-8	34	1	1	1	0	121	79	2	0	3	1	0	0	0	0	0.0	12	3	25.0	0.53	0.57
Nick McHugh	LW	MISS	47	12	20	32	4	36	1	2	0	0	103	57	2	0	1	2	0	0	0	0	0.0	37	19	51.4	0.68	0.77
Jack Quinn	RW	OTT	61	12	20	32	5	23	3	4	2	0	92	59	1	0	2	0	0	0	0	0	0.0	41	19	46.3	0.52	0.38
Luke Boka	RW	WSR	64	12	20	32	-2	46	2	5	1	1	136	91	1	0	1	0	1	1	1	0	100.0	361	162	44.9	0.5	0.72
Jamieson Rees	C	SAR	37	10	22	32	-10	38	3	6	0	0	108	67	0	0	2	0	0	0	0	0	0.0	334	165	49.4	0.86	1.03
Connor Corcoran	D	WSR	68	10	22	32	-45	30	4	12	0	1	155	28	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.47	0.44
Fedor Gordeev	D	GUE	63	7	25	32	3	79	1	3	1	2	144	15	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.51	1.25
Riley McCourt	D	FLNT	47	6	26	32	-38	36	3	8	0	0	91	23	0	0	2	0	0	0	0	0	0.0	1	0	0.0	0.68	0.77
Elijah Roberts	D	NIAG	61	6	26	32	31	40	0	6	0	0	112	15	0	0	2	0	0	0	0	0	0.0	2	0	0.0	0.52	0.66
Kyen Sopa	RW	NIAG	55	19	12	31	11	33	1	2	0	0	87	56	1	0	2	0	0	0	0	0	0.0	37	21	56.8	0.56	0.6
Matthew Philip	LW	NIAG	66	13	18	31	18	8	2	1	0	0	135	84	1	0	2	2	0	0	0	0	0.0	129	68	52.7	0.47	0.12
Michael Little	LW	PBO	62	10	21	31	-22	75	3	4	1	0	136	72	2	0	2	2	1	0	1	0	0.0	133	68	51.1	0.5	1.21
Joe Carroll	C	SSM	65	9	22	31	1	71	0	2	0	0	147	78	2	0	1	1	0	0	0	0	0.0	605	269	44.5	0.48	1.09
Aidan Brown	RW	BAR	66	14	16	30	-4	86	1	3	0	0	101	58	2	0	2	0	0	0	0	0	0.0	32	13	40.6	0.45	1.3
Jan Jenik	C	HAM	27	13	17	30	-8	49	1	5	0	0	81	52	1	0	2	0	1	0	1	0	0.0	322	141	43.8	1.11	1.81
Matvey Guskov	LW	LDN	59	12	18	30	12	24	0	1	0	0	107	78	2	0	2	2	0	0	0	0	0.0	30	13	43.3	0.51	0.41
Alexey Lipanov	C	KIT	61	11	19	30	-36	16	5	8	0	0	83	41	2	0	2	0	0	0	0	0	0.0	538	262	48.7	0.49	0.26
Richard Whittaker	LW	MISS	68	11	19	30	-7	71	1	3	1	1	102	51	0	0	1	2	0	0	0	0	0.0	538	257	47.8	0.44	1.04
Luke Burghardt	LW	NB	39	9	21	30	6	57	4	7	0	0	75	39	0	0	1	2	0	0	0	0	0.0	227	115	50.7	0.77	1.46
Vladislav Kolyachonok	D	FLNT	54	4	26	30	-22	44	2	11	0	0	100	28	1	0	0	0	0	0	0	0	0.0	1	1	100.0	0.56	0.81
Nick Grima	D	SAR	65	4	26	30	-9	82	1	6	0	3	122	20	0	0	2	0	0	0	0	0	0.0	1	1	100.0	0.46	1.26
Hunter Holmes	C	FLNT	68	13	16	29	-51	31	2	5	0	0	119	77	0	0	0	2	0	0	0	0	0.0	423	199	47.0	0.43	0.46
