Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Corey Locke	C	OTT	65	51	67	118	12	82	20	35	3	1	0	0	7	1	5	4	0	0	0	0	0.0	0	0	0.0	1.82	1.26
Corey Perry	RW	LDN	66	40	73	113	37	98	19	35	2	1	0	0	11	1	6	5	0	0	0	0	0.0	0	0	0.0	1.71	1.48
Martin St. Pierre	C	GUE	68	45	65	110	36	95	8	31	2	1	0	0	10	2	5	7	0	0	0	0	0.0	0	0	0.0	1.62	1.4
Eric Himelfarb	C	KGN	67	37	70	107	8	80	15	28	1	3	0	0	5	0	5	5	0	0	0	0	0.0	0	0	0.0	1.6	1.19
Daniel Sisca	C	SAR	67	34	66	100	5	89	14	44	0	0	0	0	6	1	6	2	0	0	0	0	0.0	0	0	0.0	1.49	1.33
Rob Hisey	C	ER	63	38	58	96	11	63	16	27	3	2	0	0	4	0	7	3	0	0	0	0	0.0	0	0	0.0	1.52	1.0
Michael Richards	C	KIT	58	36	53	89	21	82	7	27	4	0	0	0	6	0	3	2	0	0	0	0	0.0	0	0	0.0	1.53	1.41
Scott Sheppard	RW	LDN	68	29	59	88	34	75	13	28	0	0	0	0	4	0	7	5	0	0	0	0	0.0	0	0	0.0	1.29	1.1
Patrick O'Sullivan	C	MISS	53	43	39	82	6	32	17	17	6	0	0	0	8	0	10	3	0	0	0	0	0.0	0	0	0.0	1.55	0.6
John Mitchell	C	PLY	65	28	54	82	14	45	8	32	0	0	0	0	3	0	5	4	0	0	0	0	0.0	0	0	0.0	1.26	0.69
Daniel Paille	C	GUE	59	37	43	80	27	63	9	11	4	3	0	0	7	2	7	4	0	0	0	0	0.0	0	0	0.0	1.36	1.07
Rob Hennigar	C	WSR	68	32	47	79	18	64	7	20	3	4	0	0	5	1	5	1	0	0	0	0	0.0	0	0	0.0	1.16	0.94
Dylan Hunter	LW	LDN	64	26	53	79	35	47	8	24	0	2	0	0	5	1	4	4	0	0	0	0	0.0	0	0	0.0	1.23	0.73
Joey Tenute	C	SAR	58	22	56	78	8	70	8	23	1	0	0	0	3	0	4	1	0	0	0	0	0.0	0	0	0.0	1.34	1.21
Matt Ryan	C	GUE	68	42	35	77	30	63	10	9	5	0	0	0	6	1	10	4	0	0	0	0	0.0	0	0	0.0	1.13	0.93
Ryan Ramsay	C	PLY	61	29	48	77	-4	132	10	24	0	1	0	0	1	0	4	2	0	0	0	0	0.0	0	0	0.0	1.26	2.16
Bryan Rodney	D	KGN	67	11	65	76	22	68	3	34	0	1	0	0	2	0	0	2	0	0	0	0	0.0	0	0	0.0	1.13	1.01
Rob Schremp	C	LDN	63	30	45	75	15	18	16	31	0	0	0	0	4	0	6	4	0	0	0	0	0.0	0	0	0.0	1.19	0.29
Andre Benoit	D	KIT	65	24	51	75	30	65	12	31	0	0	0	0	5	1	2	5	0	0	0	0	0.0	0	0	0.0	1.15	1.0
Brad Efthimiou	RW	MISS	68	22	52	74	16	32	7	23	0	0	0	0	6	2	6	1	0	0	0	0	0.0	0	0	0.0	1.09	0.47
Stefan Ruzicka	RW	OS	62	34	38	72	2	63	5	16	0	0	0	0	7	1	6	1	0	0	0	0	0.0	0	0	0.0	1.16	1.02
Patrick Jarrett	C	OS	67	26	46	72	-7	40	10	20	0	0	0	0	3	0	4	1	0	0	0	0	0.0	0	0	0.0	1.07	0.6
Wojtek Wolski	LW	BRA	66	29	41	70	3	30	8	13	1	1	0	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	1.06	0.45
James Wisniewski	D	PLY	50	17	53	70	31	63	11	28	1	0	0	0	2	1	3	1	0	0	0	0	0.0	0	0	0.0	1.4	1.26
Nick Lees	C	SAG	65	42	26	68	4	42	9	12	5	2	0	0	4	0	9	3	0	0	0	0	0.0	0	0	0.0	1.05	0.65
Ryan Callahan	RW	GUE	68	36	32	68	17	86	13	10	1	1	0	0	8	2	5	5	0	0	0	0	0.0	0	0	0.0	1.0	1.26
John Vigilante	LW	PLY	66	30	38	68	11	25	13	20	0	0	0	0	9	0	2	2	0	0	0	0	0.0	0	0	0.0	1.03	0.38
Petr Kanko	RW	KIT	55	26	42	68	8	97	12	20	2	0	0	0	3	1	7	0	0	0	0	0	0.0	0	0	0.0	1.24	1.76
David Bolland	RW	LDN	65	37	30	67	17	58	16	14	3	0	0	0	4	0	4	6	0	0	0	0	0.0	0	0	0.0	1.03	0.89
Tim Brent	C	TOR	53	26	41	67	16	105	10	27	1	1	0	0	6	1	5	3	0	0	0	0	0.0	0	0	0.0	1.26	1.98
Brett Trudell	RW	GUE	68	20	47	67	29	73	6	13	0	0	0	0	3	1	1	4	0	0	0	0	0.0	0	0	0.0	0.99	1.07
Jeff Carter	C	SSM	57	36	30	66	4	26	11	9	6	1	0	0	4	0	8	4	0	0	0	0	0.0	0	0	0.0	1.16	0.46
Chris Campoli	D	ER	67	20	46	66	-3	66	13	31	0	0	0	0	3	1	1	2	0	0	0	0	0.0	0	0	0.0	0.99	0.99
Mark Mancari	RW	OTT	67	29	36	65	11	56	6	8	0	1	0	0	6	0	9	2	0	0	0	0	0.0	0	0	0.0	0.97	0.84
Dennis Wideman	D	LDN	60	24	41	65	50	85	11	24	1	1	0	0	6	0	5	3	0	0	0	0	0.0	0	0	0.0	1.08	1.42
Liam Reddox	LW	PBO	68	31	33	64	-7	24	10	15	0	0	0	0	3	0	6	3	0	0	0	0	0.0	0	0	0.0	0.94	0.35
Bobby Chaumont	RW	SBY	68	31	32	63	17	19	9	8	2	3	0	0	3	0	5	3	0	0	0	0	0.0	0	0	0.0	0.93	0.28
Rafal Martynowski	LW	SBY	66	25	38	63	25	60	3	7	6	2	0	0	4	0	3	1	0	0	0	0	0.0	0	0	0.0	0.95	0.91
John Hecimovic	RW	SAR	68	30	32	62	10	98	12	11	0	0	0	0	5	1	5	3	0	0	0	0	0.0	0	0	0.0	0.91	1.44
Danny McDonald	LW	KGN	67	28	33	61	6	54	15	10	2	0	0	0	4	0	8	0	0	0	0	0	0.0	0	0	0.0	0.91	0.81
Peter Tsimikalis	C	OTT	60	20	41	61	-7	38	11	17	0	1	0	0	2	0	6	0	0	0	0	0	0.0	0	0	0.0	1.02	0.63
Marc Rancourt	LW	BELV	66	16	45	61	-21	39	6	13	0	2	0	0	2	0	4	1	0	0	0	0	0.0	0	0	0.0	0.92	0.59
Daniel Carcillo	LW	SAR	61	30	29	59	2	148	12	14	0	0	0	0	7	1	4	4	0	0	0	0	0.0	0	0	0.0	0.97	2.43
Cory Stillman	C	BAR	64	22	37	59	11	53	4	15	2	0	0	0	6	2	6	2	0	0	0	0	0.0	0	0	0.0	0.92	0.83
Anthony Stewart	RW	KGN	53	35	23	58	2	76	11	8	3	0	0	0	4	1	12	3	0	0	0	0	0.0	0	0	0.0	1.09	1.43
Bryan Little	C	BAR	64	34	24	58	22	18	8	7	3	2	0	0	3	0	2	3	0	0	0	0	0.0	0	0	0.0	0.91	0.28
Scott Dobben	LW	SSM	63	30	28	58	9	62	6	10	3	2	0	0	4	0	5	2	0	0	0	0	0.0	0	0	0.0	0.92	0.98
Adam Henrich	LW	BRA	65	29	29	58	-15	146	3	11	0	0	0	0	3	1	5	3	0	0	0	0	0.0	0	0	0.0	0.89	2.25
Craig Kennedy	RW	WSR	60	24	33	57	15	22	7	11	5	1	0	0	2	1	7	1	0	0	0	0	0.0	0	0	0.0	0.95	0.37
Sal Peralta	C	TOR	68	23	33	56	14	45	7	16	1	1	0	0	6	0	2	3	0	0	0	0	0.0	0	0	0.0	0.82	0.66
Tyler Donati	RW	OSH	65	20	36	56	10	25	3	15	0	0	0	0	2	0	4	0	0	0	0	0	0.0	0	0	0.0	0.86	0.38
Alex Karaulchuk	C	ER	64	16	39	55	6	142	5	10	0	2	0	0	3	1	4	1	0	0	0	0	0.0	0	0	0.0	0.86	2.22
Jamie Tardif	C	PBO	64	25	28	53	-23	56	9	11	0	0	0	0	5	0	3	0	0	0	0	0	0.0	0	0	0.0	0.83	0.88
Ben Eager	LW	OSH	61	25	27	52	-3	204	6	13	0	0	0	0	3	1	3	1	0	0	0	0	0.0	0	0	0.0	0.85	3.34
John Scott Dickson	LW	WSR	67	23	29	52	11	30	4	10	2	1	0	0	3	0	4	2	0	0	0	0	0.0	0	0	0.0	0.78	0.45
Daniel Ryder	C	PBO	63	20	32	52	-8	16	9	14	2	0	0	0	1	1	1	0	0	0	0	0	0.0	0	0	0.0	0.83	0.25
Brandon Prust	LW	LDN	64	19	33	52	23	269	2	6	7	1	0	0	4	1	4	3	0	0	0	0	0.0	0	0	0.0	0.81	4.2
Nathan O'Nabigon	LW	KIT	68	31	20	51	14	58	12	6	0	2	0	0	4	1	2	7	0	0	0	0	0.0	0	0	0.0	0.75	0.85
Brandon McBride	C	OSH	63	25	26	51	14	38	5	6	1	0	0	0	5	0	5	1	0	0	0	0	0.0	0	0	0.0	0.81	0.6
Evan McGrath	C	KIT	68	15	36	51	4	28	4	10	0	0	0	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.75	0.41
Tobias Whelan	C	OSH	68	15	36	51	-7	68	7	19	0	1	0	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.75	1.0
B.J. Crombeen	RW	BAR	62	21	29	50	19	154	5	12	2	0	0	0	3	0	2	4	0	0	0	0	0.0	0	0	0.0	0.81	2.48
Geoff Platt	C	ER	55	25	24	49	-23	71	10	14	0	1	0	0	4	0	4	1	0	0	0	0	0.0	0	0	0.0	0.89	1.29
Julian Talbot	C	OTT	68	18	31	49	12	56	6	3	1	1	0	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.72	0.82
Mark Giordano	D	OS	65	14	35	49	1	72	7	17	1	0	0	0	3	2	3	1	0	0	0	0	0.0	0	0	0.0	0.75	1.11
Jesse Boucher	LW	KIT	61	23	25	48	4	44	6	6	0	0	0	0	2	0	4	4	0	0	0	0	0.0	0	0	0.0	0.79	0.72
Brad Bonello	LW	PBO	61	18	30	48	-11	121	5	12	0	0	0	0	3	1	4	2	0	0	0	0	0.0	0	0	0.0	0.79	1.98
Ryan Rorabeck	C	TOR	64	14	34	48	13	54	5	15	0	1	0	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	0.75	0.84
Cory Vitarelli	LW	TOR	66	29	18	47	9	32	11	8	0	0	0	0	4	0	5	7	0	0	0	0	0.0	0	0	0.0	0.71	0.48
Ryan Garlock	C	WSR	52	19	28	47	15	44	8	4	0	0	0	0	4	1	6	1	0	0	0	0	0.0	0	0	0.0	0.9	0.85
Jeffrey Doyle	RW	SSM	56	19	28	47	-8	111	5	7	0	0	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.84	1.98
Matthew Albiani	C	OTT	64	12	35	47	-7	64	4	11	1	1	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.73	1.0
