Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Gabe  Guertler	C	SSM	68	26	42	68	11	102	11	10	0	0	172	89	5	0	4	2	1	0	1	0	0.0	1103	617	55.9	1.0	1.5
JJ Piccinich	RW	LDN	66	30	36	66	23	19	16	12	0	2	160	92	5	0	7	3	0	0	0	0	0.0	39	20	51.3	1.0	0.29
Zachary Senyshyn	RW	SSM	66	45	20	65	5	20	11	5	1	0	263	156	3	1	5	0	2	1	2	1	50.0	14	4	28.6	0.98	0.3
Greg  Betzold	LW	PBO	65	43	22	65	-2	49	12	8	0	0	249	180	6	1	7	1	6	1	6	0	16.7	15	8	53.3	1.0	0.75
Will Bitten	RW	FLNT	67	30	35	65	-29	32	5	17	1	0	146	125	3	1	5	0	2	1	2	0	50.0	431	173	40.1	0.97	0.48
Justin Scott	C	BAR	67	28	37	65	32	60	4	8	4	1	200	110	5	0	5	5	2	0	2	0	0.0	1251	676	54.0	0.97	0.9
Pavel Zacha	LW	SAR	51	28	36	64	17	97	10	15	2	0	163	93	4	1	6	2	2	1	2	1	50.0	632	302	47.8	1.25	1.9
Jeremy Bracco	RW	KIT	49	21	43	64	15	19	2	19	0	0	118	79	3	0	4	4	2	1	2	0	50.0	10	4	40.0	1.31	0.39
Brendan Lemieux	LW	WSR	45	32	30	62	19	65	14	12	0	0	217	130	6	1	7	5	2	0	2	0	0.0	92	52	56.5	1.38	1.44
Lawson Crouse	LW	KGN	49	23	39	62	13	56	6	9	2	1	223	121	2	0	3	1	1	0	1	0	0.0	71	41	57.7	1.27	1.14
Michael McLeod	C	MISS	57	21	40	61	10	71	6	9	4	0	171	121	3	0	2	5	2	1	2	0	50.0	1284	745	58.0	1.07	1.25
Rasmus Andersson	D	BAR	64	9	51	60	34	60	5	17	0	1	220	47	2	0	1	1	2	1	2	0	50.0	3	1	33.3	0.94	0.94
Jordan Maletta	C	NIAG	68	34	25	59	10	55	9	7	2	0	197	124	7	1	4	4	3	0	3	0	0.0	1558	848	54.4	0.87	0.81
Anthony Cirelli	C	OSH	62	21	38	59	-15	27	10	16	1	0	170	90	2	2	3	2	3	1	3	0	33.3	1423	771	54.2	0.95	0.44
Nathan Bastian	RW	MISS	64	19	40	59	-3	50	5	17	0	2	162	105	2	0	6	1	0	0	0	0	0.0	411	191	46.5	0.92	0.78
Cam Dineen	D	NB	68	13	46	59	18	18	1	24	0	4	165	54	5	1	3	1	2	1	2	1	50.0	0	0	0.0	0.87	0.26
Matt Mistele	LW	SAR	61	33	25	58	-6	45	8	11	0	0	232	113	3	1	7	2	3	1	3	0	33.3	24	10	41.7	0.95	0.74
Kenny Huether	RW	OSH	64	26	32	58	-8	13	8	16	0	0	256	106	4	1	3	1	3	0	3	0	0.0	23	8	34.8	0.91	0.2
Matt Luff	RW	HAM	61	27	30	57	-6	43	3	5	1	1	174	103	4	0	2	1	0	0	0	0	0.0	34	9	26.5	0.93	0.7
Mikhail Sergachev	D	WSR	67	17	40	57	15	56	8	23	0	1	156	56	5	1	1	1	0	0	0	0	0.0	4	0	0.0	0.85	0.84
Juho Lammikko	C	KGN	59	22	33	55	24	51	4	10	3	0	158	83	5	1	3	2	4	2	4	1	50.0	1512	789	52.2	0.93	0.86
Aaron Luchuk	C	WSR	68	27	26	53	9	19	2	8	1	0	168	102	2	1	3	5	1	0	1	0	0.0	1273	620	48.7	0.78	0.28
Brett McKenzie	C	NB	66	26	27	53	1	43	2	6	5	1	188	82	2	0	4	4	2	0	2	0	0.0	1141	511	44.8	0.8	0.65
Mikkel Aagaard	C	SBY	64	24	29	53	-13	60	3	7	3	0	213	122	4	1	4	2	1	0	1	0	0.0	1118	537	48.0	0.83	0.94
Dmitry Sokolov	RW	SBY	68	30	22	52	-40	13	10	9	0	0	231	121	0	0	4	2	4	1	4	1	25.0	10	5	50.0	0.76	0.19
Max Jones	LW	LDN	63	28	24	52	30	106	4	5	3	1	192	90	5	3	2	2	0	0	0	0	0.0	38	18	47.4	0.83	1.68
James McEwan	C	GUE	68	25	27	52	-21	32	3	11	4	2	247	99	3	0	1	2	4	0	4	0	0.0	1351	674	49.9	0.76	0.47
Gustaf Franzen	C	KIT	66	17	35	52	11	22	5	6	0	0	154	106	4	0	2	0	1	1	1	0	100.0	1288	660	51.2	0.79	0.33
Boris Katchouk	LW	SSM	63	24	27	51	7	61	6	3	1	0	119	75	6	1	5	2	0	0	0	0	0.0	72	37	51.4	0.81	0.97
Mason Marchment	LW	MISS	61	20	31	51	-13	52	8	9	0	0	131	77	4	0	4	1	0	0	0	0	0.0	219	99	45.2	0.84	0.85
Jordan Kyrou	RW	SAR	65	17	34	51	13	14	2	4	0	0	170	69	4	0	3	1	0	0	0	0	0.0	301	150	49.8	0.78	0.22
Trent Fox	LW	HAM	67	28	22	50	-20	68	5	8	2	0	202	123	4	1	5	3	0	0	0	0	0.0	425	198	46.6	0.75	1.01
Bryson Cianfrone	C	OS	58	17	33	50	10	40	5	11	1	0	139	99	3	2	4	1	4	0	4	0	0.0	1034	559	54.1	0.86	0.69
Alan Lyszczarczyk	C	SBY	67	17	33	50	-25	36	4	8	0	0	167	91	1	0	1	0	1	0	1	0	0.0	85	36	42.4	0.75	0.54
Bradley  Latour	LW	WSR	65	24	25	49	6	30	10	9	2	0	191	106	3	0	0	5	0	0	0	0	0.0	41	20	48.8	0.75	0.46
Petrus Palmu	RW	OS	52	23	26	49	-12	30	7	8	2	1	201	133	3	0	2	2	5	3	5	1	60.0	74	38	51.4	0.94	0.58
Jonathan Ang	C	PBO	68	21	28	49	-5	44	4	6	1	0	127	91	3	0	2	3	3	0	3	0	0.0	506	227	44.9	0.72	0.65
Jakob Chychrun	D	SAR	62	11	38	49	23	51	8	20	0	0	199	56	2	0	3	3	3	1	3	1	33.3	0	0	0.0	0.79	0.82
Ryan Moore	C	FLNT	68	25	23	48	-23	54	6	8	1	0	150	121	3	2	4	1	1	0	1	0	0.0	1104	565	51.2	0.71	0.79
Steven Lorentz	C	PBO	58	23	25	48	10	27	2	4	0	0	155	118	3	1	2	3	4	2	4	1	50.0	682	370	54.3	0.83	0.47
Bobby MacIntyre	LW	SSM	62	20	28	48	2	41	5	5	1	1	140	58	1	0	2	3	0	0	0	0	0.0	243	97	39.9	0.77	0.66
Warren Foegele	C	KGN	52	13	35	48	32	44	3	9	0	0	145	66	1	1	2	1	1	0	1	0	0.0	951	519	54.6	0.92	0.85
Niki Petti	C	HAM	60	22	25	47	-4	27	3	5	2	1	170	107	4	1	3	0	0	0	0	0	0.0	1085	556	51.2	0.78	0.45
Michael Cramarossa	RW	HAM	62	15	32	47	-25	47	5	13	0	0	104	61	3	0	1	2	0	0	0	0	0.0	35	18	51.4	0.76	0.76
Nick Betz	RW	ER	68	19	27	46	25	52	1	3	1	0	142	43	2	0	4	4	2	1	2	1	50.0	40	14	35.0	0.68	0.76
Mason Kohn	C	KIT	60	16	30	46	25	59	2	5	0	1	151	98	3	0	5	3	0	0	0	0	0.0	581	291	50.1	0.77	0.98
Miles Liberati	D	KIT	66	15	31	46	6	38	3	15	1	1	186	76	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.7	0.58
Stephen Desrocher	D	KGN	69	11	35	46	29	39	6	18	0	1	173	47	3	1	2	1	0	0	0	0	0.0	1	1	100.0	0.67	0.57
Gustav Bouramman	D	SSM	68	6	40	46	-5	43	3	20	0	0	111	25	1	0	0	1	3	3	3	1	100.0	13	6	46.2	0.68	0.63
Brendan  Perlini	LW	NIAG	57	25	20	45	-6	28	7	7	0	0	219	143	2	0	6	2	1	0	1	0	0.0	14	6	42.9	0.79	0.49
Jake Marchment	C	ER	60	25	20	45	14	60	9	2	2	0	166	47	3	0	4	6	0	0	0	0	0.0	1084	677	62.5	0.75	1.0
Josh Burnside	LW	MISS	55	13	32	45	-4	28	4	8	1	1	109	57	0	0	2	1	1	0	1	0	0.0	34	11	32.4	0.82	0.51
Anthony DiFruscia	RW	NIAG	67	26	18	44	-13	96	14	7	0	0	166	101	3	0	7	5	2	0	2	0	0.0	77	29	37.7	0.66	1.43
Anthony Stefano	LW	BAR	60	21	23	44	16	22	3	4	1	2	117	72	3	0	2	0	1	0	1	0	0.0	72	33	45.8	0.73	0.37
Cordell James	C	BAR	66	19	25	44	17	44	5	4	2	3	141	59	6	0	2	2	1	0	1	0	0.0	1373	743	54.1	0.67	0.67
Michael Webster	D	BAR	64	9	35	44	31	57	3	11	0	3	172	48	0	0	0	4	0	0	0	0	0.0	7	4	57.1	0.69	0.89
Sam  Studnicka	C	SAR	60	24	19	43	6	63	11	5	1	0	130	73	6	0	4	2	1	0	1	0	0.0	1227	725	59.1	0.72	1.05
Jack Kopacka	LW	SSM	67	20	23	43	-5	12	4	5	0	0	179	77	0	0	7	3	4	1	4	1	25.0	69	42	60.9	0.64	0.18
Ethan Szypula	C	OS	65	18	25	43	-15	54	6	11	0	0	221	160	2	0	1	1	2	0	2	0	0.0	806	368	45.7	0.66	0.83
Vince Dunn	D	NIAG	52	12	31	43	8	52	4	14	0	2	149	52	3	1	4	2	0	0	0	0	0.0	2	0	0.0	0.83	1.0
Vili Saarijarvi	D	FLNT	59	12	31	43	-15	32	8	12	0	0	219	156	1	0	0	0	1	0	1	0	0.0	4	4	100.0	0.73	0.54
Kyle Capobianco	D	SBY	68	7	36	43	-43	58	4	17	0	1	139	44	0	0	1	1	0	0	0	0	0.0	1	0	0.0	0.63	0.85
Travis  Dermott	D	ER	51	6	37	43	36	65	3	15	0	1	150	28	2	1	0	0	0	0	0	0	0.0	0	0	0.0	0.84	1.27
Nikita Korostelev	RW	SAR	53	23	19	42	13	15	6	7	0	0	147	80	2	1	4	1	2	1	2	0	50.0	40	19	47.5	0.79	0.28
Givani Smith	RW	GUE	65	23	19	42	-27	146	7	4	2	0	185	79	1	0	2	2	2	0	2	0	0.0	10	5	50.0	0.65	2.25
Logan DeNoble	C	PBO	63	20	22	42	22	47	1	2	0	0	118	87	1	0	3	2	1	0	1	0	0.0	154	83	53.9	0.67	0.75
Domenico Commisso	C	OSH	66	18	24	42	-9	32	2	9	0	0	117	55	1	1	3	0	4	0	4	0	0.0	831	407	49.0	0.64	0.48
Cristiano DiGiacinto	LW	WSR	63	16	26	42	15	107	3	3	0	0	141	76	3	0	2	2	0	0	0	0	0.0	15	2	13.3	0.67	1.7
Graham Knott	LW	NIAG	68	12	30	42	-11	67	3	10	1	0	104	57	2	0	1	1	0	0	0	0	0.0	908	421	46.4	0.62	0.99
Olli Juolevi	D	LDN	57	9	33	42	38	16	4	20	0	0	130	24	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.74	0.28
Josh Sterk	C	OS	64	9	33	42	-5	22	3	13	0	0	123	88	3	0	2	2	2	0	2	0	0.0	380	186	48.9	0.66	0.34
Roland McKeown	D	KGN	59	7	35	42	21	49	3	11	0	0	152	60	1	0	1	1	0	0	0	0	0.0	4	1	25.0	0.71	0.83
Johnny Corneil	C	NIAG	68	20	21	41	19	36	7	1	0	0	113	64	4	0	5	2	0	0	0	0	0.0	40	17	42.5	0.6	0.53
Connor Chatham	RW	WSR	64	17	24	41	-12	90	4	4	0	0	187	126	4	0	4	1	1	0	1	0	0.0	50	26	52.0	0.64	1.41
Matthew Kreis	C	SAG	65	17	24	41	-7	20	6	8	0	0	134	68	1	0	3	1	0	0	0	0	0.0	558	255	45.7	0.63	0.31
Santino Centorame	D	OS	67	14	27	41	5	58	8	17	0	0	175	98	3	0	2	1	1	0	1	0	0.0	0	0	0.0	0.61	0.87
Patrick Murphy	D	SBY	68	13	27	40	-30	50	4	12	0	0	179	76	2	0	2	0	3	1	3	0	33.3	9	1	11.1	0.59	0.74
Steve Harland	RW	NB	53	12	28	40	5	7	2	3	0	0	66	38	2	0	2	0	2	0	2	0	0.0	7	4	57.1	0.75	0.13
Garrett McFadden	D	GUE	68	11	29	40	-41	48	7	18	0	1	164	38	1	0	2	0	1	0	1	0	0.0	3	1	33.3	0.59	0.71
Dominik Masin	D	PBO	57	8	32	40	24	50	1	16	0	0	150	93	3	2	1	0	0	0	0	0	0.0	0	0	0.0	0.7	0.88
Darren Raddysh	D	ER	66	8	32	40	27	80	3	10	0	0	164	29	2	1	0	2	0	0	0	0	0.0	7	2	28.6	0.61	1.21
Joe Manchurek	LW	OSH	66	19	20	39	7	20	6	4	1	1	165	74	2	0	2	3	0	0	0	0	0.0	118	45	38.1	0.59	0.3
Roy Radke	RW	BAR	66	19	20	39	3	43	4	3	1	1	153	72	3	1	3	2	1	0	1	0	0.0	20	7	35.0	0.59	0.65
Tim Gettinger	LW	SSM	60	17	22	39	-4	32	3	7	0	0	177	90	1	0	0	2	0	0	0	0	0.0	23	9	39.1	0.65	0.53
Ivan Lodnia	C	ER	62	16	23	39	8	14	4	8	0	0	110	29	3	1	1	2	3	2	3	0	66.7	58	22	37.9	0.63	0.23
Kyle Wood	D	NB	49	8	31	39	12	18	6	13	0	1	164	55	1	0	0	3	2	1	2	0	50.0	0	0	0.0	0.8	0.37
Darby Llewellyn	LW	KIT	68	22	16	38	2	55	0	0	3	0	127	77	3	0	5	2	0	0	0	0	0.0	97	33	34.0	0.56	0.81
Mitchell Stephens	C	SAG	39	20	18	38	-3	14	2	7	0	0	135	70	3	0	1	1	2	0	2	0	0.0	766	411	53.7	0.97	0.36
Nick Suzuki	C	OS	63	20	18	38	-15	4	5	4	1	0	189	126	5	2	4	3	4	0	4	0	0.0	627	308	49.1	0.6	0.06
Tye Felhaber	LW	SAG	64	18	20	38	-32	16	4	4	0	0	150	76	3	1	0	1	1	0	1	0	0.0	537	246	45.8	0.59	0.25
Gabriel Vilardi	C	WSR	62	17	21	38	-7	14	4	7	0	0	112	75	1	0	4	2	1	1	1	1	100.0	573	264	46.1	0.61	0.23
Matthew Strome	LW	HAM	61	16	22	38	-8	29	3	3	0	0	110	82	0	0	5	1	0	0	0	0	0.0	60	18	30.0	0.62	0.48
Connor Bunnaman	C	KIT	68	16	22	38	18	14	2	1	1	0	132	65	1	0	2	3	0	0	0	0	0.0	193	99	51.3	0.56	0.21
Mitchell Vande Sompel	D	OSH	46	10	28	38	-15	36	6	19	1	0	114	34	2	1	1	0	5	2	5	0	40.0	23	4	17.4	0.83	0.78
Victor Mete	D	LDN	68	8	30	38	53	18	2	13	1	1	107	32	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.56	0.26
Daniel Muzito-Bagenda	RW	MISS	63	20	17	37	0	36	7	3	0	0	124	74	4	1	5	1	1	0	1	0	0.0	72	37	51.4	0.59	0.57
Nicholas Caamano	LW	FLNT	64	20	17	37	-22	40	4	3	1	1	153	117	1	0	7	2	0	0	0	0	0.0	34	17	50.0	0.58	0.63
Pavel Jenys	RW	NIAG	66	15	22	37	0	36	2	3	0	0	148	91	1	0	2	1	1	0	1	0	0.0	24	7	29.2	0.56	0.55
Jalen Chatfield	D	WSR	68	10	27	37	22	45	3	8	0	1	107	44	1	1	2	0	0	0	0	0	0.0	4	2	50.0	0.54	0.66
Hayden McCool	C	WSR	68	15	21	36	23	60	1	2	1	0	99	65	1	0	2	0	0	0	0	0	0.0	517	239	46.2	0.53	0.88
Troy Lajeunesse	C	SAR	62	14	22	36	26	23	0	2	1	0	100	52	3	0	3	2	0	0	0	0	0.0	708	345	48.7	0.58	0.37
Mathieu Henderson	D	FLNT	68	10	26	36	-45	31	4	10	0	0	124	91	3	2	0	0	2	1	2	1	50.0	5	4	80.0	0.53	0.46
Kyle Jenkins	D	PBO	62	3	33	36	8	34	1	11	0	0	123	67	0	0	0	1	2	1	2	1	50.0	1	0	0.0	0.58	0.55
Jared Steege	LW	KGN	58	19	16	35	10	36	2	3	1	0	131	74	2	0	2	4	0	0	0	0	0.0	83	41	49.4	0.6	0.62
Adam Timleck	RW	PBO	59	19	16	35	4	17	2	2	0	0	135	93	4	0	2	2	2	1	2	0	50.0	18	8	44.4	0.59	0.29
Brandon Robinson	LW	KIT	55	17	18	35	18	45	4	5	0	0	136	86	4	0	4	2	2	1	2	1	50.0	23	7	30.4	0.64	0.82
Everett Clark	C	MISS	59	15	20	35	-10	92	3	7	1	0	128	73	2	1	1	0	2	0	2	0	0.0	1200	654	54.5	0.59	1.56
Colton White	D	SSM	68	9	26	35	-6	13	4	5	0	0	102	30	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.51	0.19
Hayden Verbeek	C	SSM	63	14	20	34	4	33	0	0	1	0	78	40	1	0	3	2	0	0	0	0	0.0	935	467	49.9	0.54	0.52
Kole Sherwood	RW	LDN	63	12	22	34	9	53	2	0	0	0	143	68	0	0	2	1	1	0	1	0	0.0	48	23	47.9	0.54	0.84
Cole Carter	RW	WSR	68	6	28	34	14	4	3	4	0	0	93	51	1	0	0	0	0	0	0	0	0.0	17	8	47.1	0.5	0.06
Marcus Crawford	D	SAG	66	2	32	34	-15	42	0	16	0	0	110	45	0	0	0	0	0	0	0	0	0.0	1	0	0.0	0.52	0.64
Luke Burghardt	C	GUE	62	17	16	33	-23	33	5	6	1	2	107	50	0	0	2	0	3	0	3	0	0.0	598	258	43.1	0.53	0.53
Benjamin Gleason	D	HAM	66	7	26	33	-29	44	2	10	0	1	145	43	1	0	0	1	0	0	0	0	0.0	1	0	0.0	0.5	0.67
Jeff King	D	SAR	64	6	27	33	29	34	2	7	1	1	83	18	2	0	1	2	0	0	0	0	0.0	1	1	100.0	0.52	0.53
Jason Robertson	LW	KGN	54	18	14	32	5	6	3	5	0	0	112	62	3	1	1	6	4	3	4	1	75.0	5	3	60.0	0.59	0.11
Chad Duchesne	D	KGN	58	7	25	32	17	56	1	6	0	0	112	30	2	0	2	0	0	0	0	0	0.0	0	0	0.0	0.55	0.97
Patrick White	LW	SAR	62	16	15	31	18	12	0	1	1	0	104	49	2	0	1	2	0	0	0	0	0.0	49	24	49.0	0.5	0.19
Cliff Pu	C	LDN	63	12	19	31	12	24	0	3	1	0	101	63	2	0	1	3	0	0	0	0	0.0	851	445	52.3	0.49	0.38
Thomas Schemitsch	D	OS	51	9	22	31	-12	22	6	9	0	0	102	53	2	0	1	0	0	0	0	0	0.0	1	0	0.0	0.61	0.43
Lukas Lofquist	LW	OSH	54	17	13	30	-20	10	6	4	0	0	126	56	0	0	6	2	1	0	1	0	0.0	18	7	38.9	0.56	0.19
Anthony Salinitri	C	SAR	62	17	13	30	-5	29	3	0	0	0	118	54	3	0	3	1	2	0	2	0	0.0	586	298	50.9	0.48	0.47
Owen MacDonald	C	LDN	60	15	15	30	20	51	1	1	0	0	94	49	2	0	0	3	0	0	0	0	0.0	746	405	54.3	0.5	0.85
Danny Desrochers	LW	SBY	68	15	15	30	-46	84	2	5	2	0	145	72	1	0	3	2	0	0	0	0	0.0	707	304	43.0	0.44	1.24
Jaden Lindo	RW	OS	67	14	16	30	3	33	4	5	0	0	144	102	3	1	2	0	2	1	2	1	50.0	10	5	50.0	0.45	0.49
Daniel Nikandrov	C	PBO	67	10	20	30	3	17	1	0	2	1	71	55	2	2	1	0	2	0	2	0	0.0	1182	665	56.3	0.45	0.25
David Levin	LW	SBY	47	9	21	30	-26	20	3	4	0	0	80	51	0	0	1	1	1	1	1	0	100.0	609	264	43.3	0.64	0.43
Matt Schmalz	RW	SBY	65	9	21	30	-56	47	4	4	0	0	112	70	0	0	1	0	0	0	0	0	0.0	163	67	41.1	0.46	0.72
Stefan LeBlanc	D	MISS	64	7	23	30	-18	59	3	10	0	2	119	28	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	0.92
David Miller	C	KIT	52	14	15	29	1	24	3	2	0	0	94	46	0	0	0	2	1	0	1	0	0.0	388	206	53.1	0.56	0.46
Blake Siebenaler	D	NIAG	65	7	22	29	4	15	1	10	0	0	135	44	3	0	2	0	0	0	0	0	0.0	2	0	0.0	0.45	0.23
Conor McGlynn	C	KGN	53	15	13	28	7	59	4	2	0	0	137	62	5	1	2	1	4	1	4	1	25.0	270	149	55.2	0.53	1.11
Kevin Hancock	LW	OS	66	13	15	28	-6	16	2	3	1	0	157	99	1	0	3	1	3	1	3	0	33.3	665	322	48.4	0.42	0.24
Ryan Valentini	C	SBY	48	11	17	28	-6	12	3	2	0	0	95	52	1	1	4	0	3	2	3	2	66.7	225	94	41.8	0.58	0.25
Michael Pezzetta	C	SBY	64	10	18	28	-44	98	2	7	1	0	129	70	1	0	2	0	0	0	0	0	0.0	895	412	46.0	0.44	1.53
Matt Hotchkiss	LW	GUE	67	11	16	27	-40	26	4	3	0	0	123	54	0	0	0	0	1	0	1	0	0.0	270	129	47.8	0.4	0.39
Jordan Sambrook	D	ER	67	9	18	27	11	40	0	5	0	0	69	15	1	0	0	1	0	0	0	0	0.0	2	2	100.0	0.4	0.6
Morgan Frost	C	SSM	65	7	20	27	-6	12	0	5	0	0	69	39	0	0	1	1	0	0	0	0	0.0	488	232	47.5	0.42	0.18
Markus Niemelainen	D	SAG	65	1	26	27	-23	28	0	7	0	1	89	26	0	0	0	0	0	0	0	0	0.0	4	1	25.0	0.42	0.43
Adam Laishram	C	HAM	64	13	13	26	-23	40	1	4	1	1	94	47	2	2	5	1	0	0	0	0	0.0	656	281	42.8	0.41	0.63
Daniil Vertiy	LW	NB	54	10	16	26	15	29	4	3	0	1	94	41	1	0	5	0	0	0	0	0	0.0	3	0	0.0	0.48	0.54
Damian Bourne	LW	MISS	57	9	17	26	-10	35	1	5	1	1	82	50	3	1	2	0	0	0	0	0	0.0	11	0	0.0	0.46	0.61
Jesse Barwell	C	SAG	68	6	20	26	-20	14	1	2	0	0	99	55	2	0	1	1	0	0	0	0	0.0	191	86	45.0	0.38	0.21
Dylan Di Perna	D	KIT	68	6	20	26	33	26	2	4	0	0	84	23	3	0	1	0	0	0	0	0	0.0	3	3	100.0	0.38	0.38
Jack Studnicka	C	OSH	62	4	22	26	-9	25	1	3	0	0	86	33	0	0	1	1	1	0	1	0	0.0	403	179	44.4	0.42	0.4
Alexandre Renaud	LW	OSH	64	13	12	25	-8	46	3	1	0	0	92	48	2	0	3	1	0	0	0	0	0.0	68	35	51.5	0.39	0.72
Jalen Smereck	D	OSH	63	5	20	25	-12	65	1	4	0	2	101	27	2	1	0	0	3	2	3	2	66.7	11	6	54.5	0.4	1.03
Ryan Mantha	D	NIAG	65	5	20	25	-1	62	1	8	0	0	157	34	0	0	0	1	0	0	0	0	0.0	3	0	0.0	0.38	0.95
Zach Poirier	RW	NB	59	15	9	24	-15	62	7	0	0	0	124	71	3	2	3	1	0	0	0	0	0.0	474	176	37.1	0.41	1.05
Jonah Gadjovich	LW	OS	66	14	10	24	-7	42	1	1	0	0	175	114	0	0	3	0	0	0	0	0	0.0	10	4	40.0	0.36	0.64
Nicolas Hague	D	MISS	66	14	10	24	4	84	5	3	0	0	141	38	2	0	1	2	0	0	0	0	0.0	4	2	50.0	0.36	1.27
Ryan McGregor	LW	SAR	58	11	13	24	8	4	0	0	0	0	68	34	2	0	2	1	0	0	0	0	0.0	49	25	51.0	0.41	0.07
Justin Brack	LW	OS	67	10	14	24	6	40	0	1	0	0	128	75	0	0	2	3	0	0	0	0	0.0	271	131	48.3	0.36	0.6
Eric Henderson	LW	OSH	46	8	16	24	-4	6	1	1	0	0	60	28	1	0	2	2	0	0	0	0	0.0	11	4	36.4	0.52	0.13
