Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Tyler Seguin	C	PLY	63	48	58	106	17	54	13	30	0	0	0	0	7	1	9	5	4	1	4	0	25.0	0	0	0.0	1.68	0.86
Taylor Hall	LW	WSR	57	40	66	106	46	56	14	32	4	1	0	0	2	0	4	4	6	2	6	2	33.3	0	0	0.0	1.86	0.98
Luke Pither	C	BAR	67	36	58	94	39	44	18	19	1	0	0	0	7	1	4	4	3	0	3	0	0.0	0	0	0.0	1.4	0.66
Taylor Beck	RW	GUE	61	39	54	93	19	54	16	19	1	1	0	0	5	1	3	4	3	0	3	0	0.0	0	0	0.0	1.52	0.89
Nazem Kadri	C	LDN	56	35	58	93	26	105	11	24	3	4	0	0	7	1	4	6	7	3	7	3	42.9	0	0	0.0	1.66	1.88
Zack Torquato	C	ER	68	31	62	93	21	72	7	16	2	3	0	0	5	0	4	4	6	2	6	0	33.3	0	0	0.0	1.37	1.06
Jeff Skinner	C	KIT	64	50	40	90	7	72	21	23	1	1	0	0	9	2	9	7	4	1	4	0	25.0	0	0	0.0	1.41	1.13
Chris MacKinnon	LW	KIT	64	29	61	90	5	78	15	30	1	0	0	0	1	0	4	3	6	2	6	1	33.3	0	0	0.0	1.41	1.22
Jordan Skellett	C	SAG	66	26	62	88	2	16	8	21	0	1	0	0	5	0	3	5	2	1	2	0	50.0	0	0	0.0	1.33	0.24
Mike Cazzola	C	ER	68	36	50	86	22	74	5	16	2	2	0	0	4	0	5	3	1	0	1	0	0.0	0	0	0.0	1.26	1.09
Greg McKegg	C	ER	67	37	48	85	18	32	16	13	2	3	0	0	6	0	7	3	7	1	7	0	14.3	0	0	0.0	1.27	0.48
Jeremy Morin	LW	KIT	58	47	36	83	4	76	23	16	0	0	0	0	4	0	3	7	5	1	5	1	20.0	0	0	0.0	1.43	1.31
Cody Lindsay	C	OTT	68	39	43	82	32	57	3	16	2	0	0	0	11	0	9	6	4	1	4	1	25.0	0	0	0.0	1.21	0.84
Alex Hutchings	RW	BAR	68	47	34	81	44	58	8	12	11	2	0	0	11	1	5	7	0	0	0	0	0.0	0	0	0.0	1.19	0.85
Peter Holland	C	GUE	59	30	50	80	-7	40	9	23	2	1	0	0	3	0	7	1	2	1	2	1	50.0	0	0	0.0	1.36	0.68
Jason Akeson	RW	KIT	65	24	56	80	8	24	7	28	1	1	0	0	7	1	3	0	2	0	2	0	0.0	0	0	0.0	1.23	0.37
Justin Shugg	RW	WSR	67	39	40	79	19	43	11	13	0	0	0	0	10	1	8	3	1	0	1	0	0.0	0	0	0.0	1.18	0.64
Tyler Toffoli	RW	OTT	65	37	42	79	25	54	10	12	0	0	0	0	7	0	2	4	3	1	3	0	33.3	0	0	0.0	1.22	0.83
Bryan Cameron	RW	BAR	62	53	25	78	38	68	18	8	0	0	0	0	7	0	8	5	3	1	3	1	33.3	0	0	0.0	1.26	1.1
Adam Henrique	C	WSR	54	38	39	77	38	57	13	16	0	0	0	0	2	0	7	8	1	0	1	0	0.0	0	0	0.0	1.43	1.06
Michael Latta	C	GUE	58	33	40	73	18	157	8	15	2	0	0	0	8	2	4	3	3	0	3	0	0.0	0	0	0.0	1.26	2.71
Pat Daley	RW	PBO	64	28	45	73	-8	32	11	16	1	0	0	0	5	1	1	2	5	2	5	1	40.0	0	0	0.0	1.14	0.5
Greg Nemisz	RW	WSR	51	34	36	70	22	50	13	16	0	0	0	0	6	0	5	3	4	1	4	0	25.0	0	0	0.0	1.37	0.98
Nick Crawford	D	BAR	68	11	59	70	51	24	7	29	1	2	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	1.03	0.35
Nathan Moon	C	KGN	65	27	42	69	4	90	7	15	3	2	0	0	6	2	5	2	5	1	5	0	20.0	0	0	0.0	1.06	1.38
Anthony Luciani	RW	ER	68	38	30	68	-7	67	7	12	0	0	0	0	1	0	8	3	4	1	4	1	25.0	0	0	0.0	1.0	0.99
Eric O'Dell	C	SBY	68	33	35	68	-16	63	9	12	1	1	0	0	6	0	7	3	5	2	5	2	40.0	0	0	0.0	1.0	0.93
Eric Wellwood	LW	WSR	65	31	37	68	36	36	4	7	1	1	0	0	3	0	3	3	3	1	3	0	33.3	0	0	0.0	1.05	0.55
Robby Mignardi	RW	OS	67	32	35	67	-7	58	5	10	2	1	0	0	2	0	4	2	6	2	6	1	33.3	0	0	0.0	1.0	0.87
Steven Tarasuk	D	LDN	67	19	48	67	35	59	4	15	2	5	0	0	2	1	3	0	0	0	0	0	0.0	0	0	0.0	1.0	0.88
Jacob Muzzin	D	SSM	64	15	52	67	6	76	9	31	1	2	0	0	5	2	2	1	1	0	1	0	0.0	0	0	0.0	1.05	1.19
Christian Thomas	RW	OSH	64	41	25	66	-10	27	16	11	4	0	0	0	4	2	7	2	9	5	9	0	55.6	0	0	0.0	1.03	0.42
Andrew Agozzino	C	NIAG	66	37	29	66	15	95	8	9	1	0	0	0	4	0	3	1	8	2	8	1	25.0	0	0	0.0	1.0	1.44
Brett Thompson	C	SSM	67	42	23	65	5	34	21	8	4	3	0	0	6	1	4	8	6	3	6	1	50.0	0	0	0.0	0.97	0.51
Mathew Sisca	C	GUE	68	35	30	65	-8	59	12	12	0	0	0	0	5	0	2	3	1	0	1	0	0.0	0	0	0.0	0.96	0.87
Josh Shalla	LW	SAG	68	32	33	65	23	62	12	10	0	0	0	0	4	0	8	4	3	1	3	1	33.3	0	0	0.0	0.96	0.91
Vern Cooper	LW	SSM	61	25	40	65	3	31	10	20	0	0	0	0	2	1	2	1	3	0	3	0	0.0	0	0	0.0	1.07	0.51
Alexander Burmistrov	C	BAR	62	22	43	65	32	49	4	20	3	3	0	0	5	0	1	3	2	0	2	0	0.0	0	0	0.0	1.05	0.79
Matt Puempel	LW	PBO	59	33	31	64	-2	43	11	10	0	0	0	0	1	0	3	1	4	1	4	0	25.0	0	0	0.0	1.08	0.73
Ethan Werek	C	KGN	57	30	34	64	14	68	9	12	1	2	0	0	4	2	1	4	2	0	2	0	0.0	0	0	0.0	1.12	1.19
Matthew Tipoff	LW	KIT	69	25	38	63	-3	52	13	16	0	0	0	0	5	2	6	1	4	1	4	1	25.0	0	0	0.0	0.91	0.75
AJ Jenks	C	PLY	52	23	40	63	12	58	8	23	4	0	0	0	6	0	6	1	2	0	2	0	0.0	0	0	0.0	1.21	1.12
Steven Shipley	C	OS	68	23	40	63	-18	32	5	14	1	2	0	0	3	0	7	1	4	1	4	1	25.0	0	0	0.0	0.93	0.47
Garrett Wilson	LW	OS	65	36	26	62	4	80	11	8	2	0	0	0	6	0	3	2	2	0	2	0	0.0	0	0	0.0	0.95	1.23
Justin Taylor	LW	LDN	68	33	29	62	21	52	12	7	4	2	0	0	3	0	4	2	2	1	2	1	50.0	0	0	0.0	0.91	0.76
Devante Smith-Pelly	LW	MISS	60	29	33	62	27	35	10	14	0	0	0	0	4	0	4	3	2	0	2	0	0.0	0	0	0.0	1.03	0.58
Marcus Carroll	C	OS	67	25	37	62	-12	81	5	7	1	1	0	0	1	0	3	3	1	0	1	0	0.0	0	0	0.0	0.93	1.21
Casey Cizikas	C	MISS	68	25	37	62	32	77	9	19	1	0	0	0	4	0	2	3	2	0	2	0	0.0	0	0	0.0	0.91	1.13
