Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Karl Stewart	C	PLY	68	35	50	85	40	120	10	20	2	0	0	0	8	0	2	4	0	0	0	0	0.0	0	0	0.0	1.25	1.76
Greg Chambers	RW	PBO	67	40	44	84	7	38	10	18	2	3	0	0	6	2	6	6	0	0	0	0	0.0	0	0	0.0	1.25	0.57
Patrick O'Sullivan	C	MISS	56	40	41	81	-5	57	13	22	3	0	0	0	5	0	8	7	0	0	0	0	0.0	0	0	0.0	1.45	1.02
Miguel Delisle	RW	KGN	65	35	44	79	0	89	14	17	1	1	0	0	6	0	6	3	0	0	0	0	0.0	0	0	0.0	1.22	1.37
Scott Sheppard	RW	OTT	67	31	47	78	27	28	12	13	0	2	0	0	4	0	8	5	0	0	0	0	0.0	0	0	0.0	1.16	0.42
Derek Roy	C	KIT	49	28	50	78	23	73	12	16	2	1	0	0	8	1	2	3	0	0	0	0	0.0	0	0	0.0	1.59	1.49
Corey Perry	RW	LDN	67	25	53	78	5	145	11	36	0	0	0	0	4	0	3	2	0	0	0	0	0.0	0	0	0.0	1.16	2.16
Dustin Brown	RW	GUE	58	34	42	76	-9	89	15	19	3	2	0	0	1	0	5	2	0	0	0	0	0.0	0	0	0.0	1.31	1.53
Eric Himelfarb	C	BAR	67	31	44	75	-4	81	9	20	2	2	0	0	4	0	5	2	0	0	0	0	0.0	0	0	0.0	1.12	1.21
Rob Hennigar	C	WSR	68	29	46	75	0	56	10	19	5	4	0	0	1	0	3	4	0	0	0	0	0.0	0	0	0.0	1.1	0.82
Rob Hisey	C	ER	73	28	46	74	-18	56	9	19	2	3	0	0	2	0	5	2	0	0	0	0	0.0	0	0	0.0	1.01	0.77
Rob Schremp	C	MISS	65	26	48	74	-19	25	12	26	0	0	0	0	4	0	9	1	0	0	0	0	0.0	0	0	0.0	1.14	0.38
Daniel Sisca	C	MISS	59	34	39	73	-17	83	15	22	3	0	0	0	5	1	4	1	0	0	0	0	0.0	0	0	0.0	1.24	1.41
Frank Lukes	RW	TOR	62	27	46	73	28	55	7	21	1	2	0	0	6	1	6	3	0	0	0	0	0.0	0	0	0.0	1.18	0.89
Ryan Hare	C	LDN	65	27	46	73	-6	28	13	22	0	0	0	0	4	0	4	4	0	0	0	0	0.0	0	0	0.0	1.12	0.43
Jeff Carter	C	SSM	61	35	36	71	-7	55	18	14	1	1	0	0	5	0	3	3	0	0	0	0	0.0	0	0	0.0	1.16	0.9
Danny Fritsche	C	SAR	61	32	39	71	7	79	11	14	2	0	0	0	2	0	8	4	0	0	0	0	0.0	0	0	0.0	1.16	1.3
Chris Thorburn	C	PLY	64	30	41	71	16	124	8	12	0	0	0	0	2	0	7	0	0	0	0	0	0.0	0	0	0.0	1.11	1.94
Mike Stathopoulos	C	LDN	54	22	49	71	0	20	10	32	0	3	0	0	2	1	6	0	0	0	0	0	0.0	0	0	0.0	1.31	0.37
Anthony Stewart	RW	KGN	68	32	38	70	-25	47	8	8	0	1	0	0	8	2	2	3	0	0	0	0	0.0	0	0	0.0	1.03	0.69
Cody McCormick	RW	BELV	61	36	33	69	22	166	8	7	3	1	0	0	5	2	3	3	0	0	0	0	0.0	0	0	0.0	1.13	2.72
Craig Kennedy	RW	WSR	64	36	32	68	17	22	17	12	6	2	0	0	8	0	2	3	0	0	0	0	0.0	0	0	0.0	1.06	0.34
Nathan Horton	C	OSH	54	33	35	68	6	111	9	10	5	0	0	0	7	0	8	3	0	0	0	0	0.0	0	0	0.0	1.26	2.06
Petr Kanko	RW	KIT	60	33	34	67	13	123	5	18	5	1	0	0	5	0	9	6	0	0	0	0	0.0	0	0	0.0	1.12	2.05
Brad Richardson	C	OS	67	27	40	67	-10	54	6	18	2	1	0	0	5	1	3	1	0	0	0	0	0.0	0	0	0.0	1.0	0.81
Andre Benoit	D	KIT	65	22	45	67	23	77	12	28	1	1	0	0	7	2	5	0	0	0	0	0	0.0	0	0	0.0	1.03	1.18
Luc Chiasson	LW	BAR	63	38	28	66	-1	48	15	12	3	0	0	0	3	0	6	3	0	0	0	0	0.0	0	0	0.0	1.05	0.76
Matt Passfield	RW	OS	64	36	30	66	-14	46	17	10	1	2	0	0	2	1	6	2	0	0	0	0	0.0	0	0	0.0	1.03	0.72
Adam Paiement	RW	BELV	50	30	36	66	32	62	5	14	3	0	0	0	4	0	6	2	0	0	0	0	0.0	0	0	0.0	1.32	1.24
Daniel Carcillo	LW	SAR	68	29	37	66	11	157	15	20	0	0	0	0	2	1	5	5	0	0	0	0	0.0	0	0	0.0	0.97	2.31
Tim Brent	C	TOR	60	24	42	66	15	74	7	19	3	2	0	0	3	0	4	0	0	0	0	0	0.0	0	0	0.0	1.1	1.23
Greg Jacina	C	MISS	56	19	47	66	2	104	5	21	1	0	0	0	1	0	2	4	0	0	0	0	0.0	0	0	0.0	1.18	1.86
Mike Rice	LW	ER	67	33	31	64	-24	75	19	14	1	0	0	0	5	1	4	5	0	0	0	0	0.0	0	0	0.0	0.96	1.12
Adam Henrich	LW	BRA	63	31	33	64	19	74	4	5	0	0	0	0	3	2	6	1	0	0	0	0	0.0	0	0	0.0	1.02	1.17
Nick Lees	C	BAR	67	25	38	63	4	43	6	14	1	4	0	0	2	1	3	2	0	0	0	0	0.0	0	0	0.0	0.94	0.64
John Hecimovic	RW	SAR	60	30	32	62	25	112	18	10	0	0	0	0	8	1	5	2	0	0	0	0	0.0	0	0	0.0	1.03	1.87
Matt Herneisen	RW	SSM	68	27	34	61	-13	101	6	9	3	1	0	0	4	0	5	1	0	0	0	0	0.0	0	0	0.0	0.9	1.49
Kamil Kreps	C	BRA	53	19	42	61	17	12	2	18	4	0	0	0	1	0	4	4	0	0	0	0	0.0	0	0	0.0	1.15	0.23
Jamie Tardif	C	PBO	68	31	29	60	4	32	16	6	1	0	0	0	4	1	5	2	0	0	0	0	0.0	0	0	0.0	0.88	0.47
Bryan Rodney	D	KGN	67	8	52	60	-13	60	2	25	0	2	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.9	0.9
Bob McBride	C	GUE	54	28	30	58	3	26	9	7	0	1	0	0	1	1	2	4	0	0	0	0	0.0	0	0	0.0	1.07	0.48
Daniel Paille	C	GUE	54	30	27	57	7	28	8	10	4	0	0	0	0	0	9	2	0	0	0	0	0.0	0	0	0.0	1.06	0.52
Wojtek Wolski	LW	BRA	64	25	32	57	3	26	7	8	0	1	0	0	7	0	6	2	0	0	0	0	0.0	0	0	0.0	0.89	0.41
Aaron Power	D	SAR	65	19	38	57	3	82	12	28	1	0	0	0	4	1	3	3	0	0	0	0	0.0	0	0	0.0	0.88	1.26
Petr Taticek	C	SSM	54	12	45	57	-16	44	4	29	1	0	0	0	3	2	0	2	0	0	0	0	0.0	0	0	0.0	1.06	0.81
Josh Gratton	LW	WSR	62	26	30	56	-5	192	12	10	0	1	0	0	3	0	4	3	0	0	0	0	0.0	0	0	0.0	0.9	3.1
Gregory Campbell	LW	KIT	55	23	33	56	8	116	12	10	1	0	0	0	4	0	5	1	0	0	0	0	0.0	0	0	0.0	1.02	2.11
Danny McDonald	LW	KGN	68	14	42	56	-2	0	0	8	0	0	0	0	1	0	4	2	0	0	0	0	0.0	0	0	0.0	0.82	0.0
Martin St. Pierre	C	GUE	55	11	45	56	-1	74	5	19	2	2	0	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	1.02	1.35
John Mitchell	C	PLY	68	18	37	55	18	31	3	11	0	0	0	0	2	0	4	1	0	0	0	0	0.0	0	0	0.0	0.81	0.46
Patrick Jarrett	C	OS	63	16	39	55	-8	49	4	16	1	2	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.87	0.78
Cole Jarrett	D	PLY	58	14	41	55	15	138	11	22	0	1	0	0	3	1	2	1	0	0	0	0	0.0	0	0	0.0	0.95	2.38
Geoff Platt	C	SAG	62	32	22	54	-18	79	11	8	3	0	0	0	2	1	3	2	0	0	0	0	0.0	0	0	0.0	0.87	1.27
Bobby Chaumont	RW	SBY	68	23	30	53	-27	31	5	12	1	1	0	0	4	0	4	1	0	0	0	0	0.0	0	0	0.0	0.78	0.46
Brad Bonello	LW	ER	63	22	31	53	-24	132	8	21	1	0	0	0	6	1	3	3	0	0	0	0	0.0	0	0	0.0	0.84	2.1
Trevor Daley	D	SSM	57	20	33	53	-14	128	10	16	1	2	0	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	0.93	2.25
Brendan Bell	D	OTT	55	14	39	53	50	46	6	16	1	4	0	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.96	0.84
Lukas Krajicek	D	PBO	52	11	42	53	10	42	3	21	0	0	0	0	2	1	1	1	0	0	0	0	0.0	0	0	0.0	1.02	0.81
James Wisniewski	D	PLY	52	18	34	52	35	60	11	23	0	0	0	0	4	1	2	1	0	0	0	0	0.0	0	0	0.0	1.0	1.15
Jeffrey Doyle	RW	SSM	63	20	31	51	15	139	6	3	0	0	0	0	4	0	3	0	0	0	0	0	0.0	0	0	0.0	0.81	2.21
Jan Platil	D	BAR	61	15	36	51	5	153	9	18	0	2	0	0	2	1	2	1	0	0	0	0	0.0	0	0	0.0	0.84	2.51
Jay McClement	C	BRA	45	22	27	49	-2	37	2	8	2	2	0	0	3	1	3	2	0	0	0	0	0.0	0	0	0.0	1.09	0.82
Chris Clayton	RW	BRA	67	17	32	49	23	0	3	5	0	2	0	0	3	0	4	2	0	0	0	0	0.0	0	0	0.0	0.73	0.0
Sean Stefanski	RW	SSM	64	22	26	48	-5	151	5	13	0	0	0	0	2	0	3	1	0	0	0	0	0.0	0	0	0.0	0.75	2.36
Mark Giordano	D	OS	68	18	30	48	1	109	10	20	1	0	0	0	2	2	1	0	0	0	0	0	0.0	0	0	0.0	0.71	1.6
Chris Campoli	D	ER	60	8	40	48	-22	82	4	23	1	1	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.8	1.37
Lou Dickenson	C	OTT	62	21	26	47	-10	0	6	13	3	0	0	0	6	0	3	3	0	0	0	0	0.0	0	0	0.0	0.76	0.0
Dennis Wideman	D	LDN	55	20	27	47	4	83	9	19	1	0	0	0	5	0	2	0	0	0	0	0	0.0	0	0	0.0	0.85	1.51
Evan McGrath	C	KIT	64	16	31	47	2	40	6	12	0	0	0	0	3	0	3	1	0	0	0	0	0.0	0	0	0.0	0.73	0.63
Chris Rowan	LW	BRA	68	15	32	47	7	97	4	5	0	0	0	0	4	0	0	0	0	0	0	0	0.0	0	0	0.0	0.69	1.43
B.J. Crombeen	RW	BAR	63	22	24	46	16	133	3	8	2	1	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.73	2.11
Nathan O'Nabigon	LW	KIT	65	22	24	46	13	73	6	7	0	1	0	0	4	0	2	3	0	0	0	0	0.0	0	0	0.0	0.71	1.12
Rane Carnegie	RW	BELV	60	21	25	46	-9	28	9	10	1	1	0	0	4	0	2	3	0	0	0	0	0.0	0	0	0.0	0.77	0.47
Scott Rozendal	RW	BRA	65	20	26	46	3	110	5	5	0	0	0	0	3	0	3	5	0	0	0	0	0.0	0	0	0.0	0.71	1.69
Karol Sloboda	D	OTT	59	6	40	46	34	43	2	17	0	8	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.78	0.73
Denis Yachmenev	RW	SAG	68	17	28	45	-37	69	6	13	0	0	0	0	0	0	2	2	0	0	0	0	0.0	0	0	0.0	0.66	1.01
Kevin Klein	D	TOR	67	11	33	44	8	88	6	14	1	2	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.66	1.31
Sal Peralta	C	TOR	68	22	21	43	-11	22	7	6	0	0	0	0	6	1	4	2	0	0	0	0	0.0	0	0	0.0	0.63	0.32
Ryan Oulahen	C	BRA	61	21	22	43	22	6	3	3	3	0	0	0	5	1	3	1	0	0	0	0	0.0	0	0	0.0	0.7	0.1
John Scott Dickson	LW	WSR	59	20	23	43	-1	42	7	9	0	0	0	0	0	0	2	3	0	0	0	0	0.0	0	0	0.0	0.73	0.71
Cory Stillman	C	KGN	42	19	24	43	-2	41	6	5	1	0	0	0	2	1	7	1	0	0	0	0	0.0	0	0	0.0	1.02	0.98
Kevin Young	D	BRA	47	13	30	43	30	34	6	12	0	1	0	0	3	1	1	1	0	0	0	0	0.0	0	0	0.0	0.91	0.72
Scott Dobben	LW	SSM	63	17	25	42	-12	69	7	13	0	1	0	0	1	0	2	5	0	0	0	0	0.0	0	0	0.0	0.67	1.1
Shane O'Brien	D	TOR	62	16	26	42	-21	198	6	12	0	0	0	0	2	1	2	1	0	0	0	0	0.0	0	0	0.0	0.68	3.19
Mark Langdon	C	BAR	68	16	26	42	-8	47	5	5	2	1	0	0	4	0	0	1	0	0	0	0	0.0	0	0	0.0	0.62	0.69
Dylan Hunter	LW	LDN	68	11	31	42	-17	0	6	20	0	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.62	0.0
Josh Patterson	LW	PBO	60	20	21	41	6	98	5	5	0	0	0	0	4	0	2	1	0	0	0	0	0.0	0	0	0.0	0.68	1.63
Colt King	LW	OSH	66	19	22	41	1	149	8	6	0	0	0	0	2	0	2	3	0	0	0	0	0.0	0	0	0.0	0.62	2.26
Chris Cook	LW	KGN	68	18	23	41	-4	34	2	3	1	2	0	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.6	0.5
Jeremy Swanson	D	BAR	68	7	34	41	16	129	5	16	0	1	0	0	2	1	3	0	0	0	0	0	0.0	0	0	0.0	0.6	1.9
Justin McCutcheon	RW	KGN	65	22	18	40	-4	129	3	0	2	0	0	0	4	0	2	3	0	0	0	0	0.0	0	0	0.0	0.62	1.98
Matthew Albiani	C	OTT	64	19	21	40	-8	59	7	6	4	2	0	0	4	0	1	0	0	0	0	0	0.0	0	0	0.0	0.63	0.92
Ben Eager	LW	OSH	58	16	24	40	3	216	5	3	0	0	0	0	2	0	1	3	0	0	0	0	0.0	0	0	0.0	0.69	3.72
Brent Burns	RW	BRA	68	15	25	40	5	0	4	1	2	2	0	0	2	1	3	0	0	0	0	0	0.0	0	0	0.0	0.59	0.0
Dan Rudisuela	C	MISS	66	22	17	39	-1	77	10	6	3	1	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.59	1.17
Mike James	LW	WSR	55	21	18	39	5	88	6	10	0	0	0	0	4	1	2	5	0	0	0	0	0.0	0	0	0.0	0.71	1.6
Sean Langdon	C	SBY	55	18	21	39	-13	41	5	5	1	1	0	0	3	1	3	1	0	0	0	0	0.0	0	0	0.0	0.71	0.75
Brandon McBride	C	KGN	47	15	24	39	-3	25	2	5	0	0	0	0	0	0	3	2	0	0	0	0	0.0	0	0	0.0	0.83	0.53
John Vigilante	LW	PLY	65	15	24	39	2	31	5	10	1	0	0	0	4	1	2	1	0	0	0	0	0.0	0	0	0.0	0.6	0.48
Jon Howse	C	PBO	65	14	25	39	7	109	4	6	2	2	0	0	1	0	3	2	0	0	0	0	0.0	0	0	0.0	0.6	1.68
Travis Chapman	D	SBY	66	7	32	39	-38	64	3	22	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.59	0.97
Evgeny Kadatskiy	LW	PBO	59	18	20	38	9	34	5	5	0	0	0	0	1	0	3	4	0	0	0	0	0.0	0	0	0.0	0.64	0.58
Tobias Whelan	C	OSH	68	17	21	38	13	30	2	4	0	2	0	0	4	1	2	4	0	0	0	0	0.0	0	0	0.0	0.56	0.44
Paul Ranger	D	OSH	68	10	28	38	25	70	3	11	0	1	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.56	1.03
Niko Tuomi	D	GUE	70	9	29	38	2	116	3	15	0	2	0	0	3	0	3	0	0	0	0	0	0.0	0	0	0.0	0.54	1.66
Drew Fata	D	KGN	69	8	30	38	-5	130	2	12	2	1	0	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.55	1.88
Tim Gleason	D	WSR	45	7	31	38	3	75	5	19	0	4	0	0	0	0	0	2	0	0	0	0	0.0	0	0	0.0	0.84	1.67
Darryl Boyce	C	TOR	64	16	21	37	-1	121	7	7	2	1	0	0	1	0	2	2	0	0	0	0	0.0	0	0	0.0	0.58	1.89
Andre Deveaux	RW	OS	63	15	22	37	-22	126	6	11	0	0	0	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	0.59	2.0
Jean-Francois Seguin	D	SBY	62	12	25	37	-23	62	5	11	2	0	0	0	1	0	2	0	0	0	0	0	0.0	0	0	0.0	0.6	1.0
Brad Horan	RW	KGN	65	23	13	36	-10	22	3	0	1	0	0	0	3	0	2	2	0	0	0	0	0.0	0	0	0.0	0.55	0.34
Rafal Martynowski	LW	KIT	61	21	15	36	17	39	4	4	0	0	0	0	2	0	2	3	0	0	0	0	0.0	0	0	0.0	0.59	0.64
Sean Courtney	C	ER	67	16	20	36	-7	65	5	6	1	1	0	0	1	0	3	1	0	0	0	0	0.0	0	0	0.0	0.54	0.97
Darryl Lloyd	C	WSR	68	16	20	36	4	107	0	1	3	1	0	0	3	0	2	1	0	0	0	0	0.0	0	0	0.0	0.53	1.57
Rodney Bauman	D	OTT	59	15	21	36	15	86	1	1	0	0	0	0	4	1	0	0	0	0	0	0	0.0	0	0	0.0	0.61	1.46
Shandor Alphonso	LW	SBY	66	15	21	36	-22	60	7	3	0	2	0	0	1	0	1	3	0	0	0	0	0.0	0	0	0.0	0.55	0.91
Pavel Voroshnin	D	MISS	68	9	27	36	-9	81	3	14	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	1.19
Carter Trevisani	D	OTT	67	8	28	36	11	93	4	13	0	2	0	0	4	2	2	0	0	0	0	0	0.0	0	0	0.0	0.54	1.39
Logan Hunter	C	LDN	66	17	18	35	1	127	7	5	0	0	0	0	3	0	4	2	0	0	0	0	0.0	0	0	0.0	0.53	1.92
Mike Melinko	RW	ER	73	15	20	35	-29	46	8	6	0	1	0	0	2	0	4	0	0	0	0	0	0.0	0	0	0.0	0.48	0.63
Carlo Colaiacovo	D	ER	35	14	21	35	-12	12	8	12	0	0	0	0	1	1	3	0	0	0	0	0	0.0	0	0	0.0	1.0	0.34
Jesse Gimblett	LW	OS	68	13	22	35	-8	81	4	8	0	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.51	1.19
Russ Moyer	D	OTT	47	5	30	35	9	53	2	16	0	1	0	0	1	0	1	1	0	0	0	0	0.0	0	0	0.0	0.74	1.13
Evan Kotsopoulos	LW	OSH	61	16	18	34	12	116	2	0	1	0	0	0	0	0	3	3	0	0	0	0	0.0	0	0	0.0	0.56	1.9
Phil Gibson	RW	WSR	60	11	23	34	13	0	0	1	3	1	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.57	0.0
Aaron Lobb	RW	GUE	60	17	16	33	6	114	6	5	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.55	1.9
Sean Scully	RW	OTT	62	14	19	33	15	26	2	4	0	0	0	0	1	0	4	3	0	0	0	0	0.0	0	0	0.0	0.53	0.42
Matt Seymour	C	TOR	68	13	20	33	-4	65	6	7	0	1	0	0	2	0	6	0	0	0	0	0	0.0	0	0	0.0	0.49	0.96
Jean-Michel Rizk	RW	SAG	63	9	24	33	-33	71	2	5	1	3	0	0	0	0	1	2	0	0	0	0	0.0	0	0	0.0	0.52	1.13
Danny Bois	RW	LDN	56	19	13	32	4	197	11	4	0	0	0	0	3	0	5	1	0	0	0	0	0.0	0	0	0.0	0.57	3.52
Scott Horvath	RW	TOR	67	19	13	32	-10	61	5	3	1	0	0	0	1	0	4	1	0	0	0	0	0.0	0	0	0.0	0.48	0.91
Brett Trudell	RW	GUE	63	16	16	32	-4	78	5	6	0	0	0	0	4	2	1	1	0	0	0	0	0.0	0	0	0.0	0.51	1.24
Ryan Bowness	RW	BRA	55	15	17	32	-7	70	2	3	0	0	0	0	0	0	2	2	0	0	0	0	0.0	0	0	0.0	0.58	1.27
Peter Tsimikalis	C	OTT	61	9	23	32	2	20	3	1	1	2	0	0	2	0	0	2	0	0	0	0	0.0	0	0	0.0	0.52	0.33
David Bowman	D	WSR	62	9	23	32	13	69	5	12	0	1	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.52	1.11
Dan Speer	C	BAR	61	8	24	32	11	25	3	6	0	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.52	0.41
Marcus Smith	D	KIT	67	2	30	32	29	82	1	13	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.48	1.22
Ahren Nittel	C	OSH	42	20	11	31	3	55	6	6	0	0	0	0	4	1	3	1	0	0	0	0	0.0	0	0	0.0	0.74	1.31
Jeremy Akeson	LW	OTT	63	15	16	31	-4	79	4	3	0	0	0	0	3	0	1	2	0	0	0	0	0.0	0	0	0.0	0.49	1.25
Ryan Callahan	RW	GUE	59	14	17	31	15	47	4	7	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.53	0.8
Rob Shilton	C	SBY	55	12	19	31	-17	14	6	6	0	1	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.56	0.25
George Halkidis	D	KIT	60	10	21	31	36	64	4	9	1	2	0	0	3	1	0	1	0	0	0	0	0.0	0	0	0.0	0.52	1.07
Josh Tataryn	LW	SAG	44	17	13	30	-7	22	7	4	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.68	0.5
Ryan Rorabeck	C	TOR	55	11	19	30	-10	0	6	9	0	1	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.55	0.0
Trevor Blanchard	LW	SBY	56	11	19	30	-10	109	3	5	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.54	1.95
Daniel Girardi	D	GUE	67	4	26	30	-1	44	3	15	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.45	0.66
Zack Stortini	RW	SBY	62	13	16	29	-26	222	5	5	0	0	0	0	0	0	3	2	0	0	0	0	0.0	0	0	0.0	0.47	3.58
Cory Vitarelli	LW	TOR	55	12	17	29	-4	0	3	5	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.53	0.0
Brandon Prust	LW	LDN	65	12	17	29	14	94	2	3	0	0	0	0	3	0	1	1	0	0	0	0	0.0	0	0	0.0	0.45	1.45
Mark Flood	D	PBO	68	5	24	29	9	18	3	14	0	1	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.26
Steve Eminger	D	KIT	23	2	27	29	10	40	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	1.26	1.74
David Clarkson	C	KIT	57	17	11	28	0	133	6	2	0	0	0	0	0	0	1	4	0	0	0	0	0.0	0	0	0.0	0.49	2.33
Alex Karaulchuk	C	ER	62	17	11	28	-17	117	6	3	2	1	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.45	1.89
Julian Talbot	C	OTT	62	10	18	28	14	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.45	0.21
Peter Flache	C	SAG	68	8	20	28	-19	157	2	6	2	2	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.41	2.31
Jonas Fiedler	LW	PLY	63	7	21	28	5	59	1	6	1	0	0	0	0	0	3	0	0	0	0	0	0.0	0	0	0.0	0.44	0.94
Mike Knight	D	BELV	68	7	21	28	-11	71	2	8	0	1	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.41	1.04
Chris Eade	D	ER	60	1	27	28	-41	77	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	1.28
Colin Power	RW	GUE	68	14	13	27	-8	86	4	5	0	1	0	0	3	1	2	1	0	0	0	0	0.0	0	0	0.0	0.4	1.26
David Pszenyczny	D	SAR	68	13	14	27	22	116	10	3	0	1	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.4	1.71
Craig Voakes	C	SBY	61	11	16	27	-25	22	5	6	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.36
Evan Brophey	C	BAR	61	12	14	26	-1	36	4	1	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.43	0.59
Marc Rancourt	LW	BELV	68	12	14	26	-7	26	6	7	1	0	0	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.38	0.38
Ryan Donally	LW	WSR	65	11	15	26	1	108	1	2	0	0	0	0	1	0	2	1	0	0	0	0	0.0	0	0	0.0	0.4	1.66
Chris Robertson	C	SBY	66	11	15	26	-18	49	4	5	2	1	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.39	0.74
Jiri Drtina	D	GUE	63	8	18	26	-16	28	3	11	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.41	0.44
Dustin VanBallegooie	D	OS	59	7	19	26	17	76	4	11	1	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	1.29
Malcolm Hutt	D	BELV	59	1	25	26	29	33	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.56
Matt Ryan	C	GUE	48	14	11	25	-7	34	2	4	0	0	0	0	4	0	0	2	0	0	0	0	0.0	0	0	0.0	0.52	0.71
Michael Gough	RW	OSH	64	14	11	25	-15	111	4	2	0	0	0	0	2	0	6	0	0	0	0	0	0.0	0	0	0.0	0.39	1.73
