Name	Position	Team	GP	G	A	PTS	+/-	PIM	PPG	PPA	SHG	SHA	SOG	DS	GWG	OTG	First	Insurance	SOGP	SO/G	ATT	SOWG	SO%	FOA	FOW	FO%	PTS/G	PIM/G
Darren Raddysh	D	ER	60	14	34	48	32	38	6	14	1	1	0	0	2	1	1	3	0	0	0	0	0.0	0	0	0.0	0.8	0.63
Josh Sterk	C	LDN	60	20	27	47	20	45	5	5	0	0	0	0	4	0	3	0	1	1	1	0	100.0	0	0	0.0	0.78	0.75
Sam Babintsev	RW	MISS	54	18	28	46	9	20	3	9	3	0	0	0	1	0	0	1	4	4	4	2	100.0	0	0	0.0	0.85	0.37
Cristiano DiGiacinto	LW	WSR	63	21	24	45	-16	100	6	9	0	0	0	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.71	1.59
Pavel Jenys	RW	SBY	63	15	30	45	-36	45	5	11	0	0	0	0	1	0	4	2	1	0	1	0	0.0	0	0	0.0	0.71	0.71
Logan Brown	C	WSR	56	17	26	43	-8	20	4	12	0	0	0	0	1	1	3	1	1	0	1	0	0.0	0	0	0.0	0.77	0.36
Julius Bergman	D	LDN	60	13	29	42	-3	78	6	19	1	0	0	0	2	1	2	1	3	2	3	0	66.7	0	0	0.0	0.7	1.3
Jamie Lewis	C	WSR	57	19	22	41	-34	16	8	5	2	0	0	0	3	1	1	2	0	0	0	0	0.0	0	0	0.0	0.72	0.28
Josh Burnside	LW	MISS	66	16	25	41	-5	41	5	7	1	0	0	0	2	0	5	0	0	0	0	0	0.0	0	0	0.0	0.62	0.62
Michael Cramarossa	LW	BELV	65	13	28	41	11	20	2	2	1	1	0	0	4	0	3	1	4	2	4	0	50.0	0	0	0.0	0.63	0.31
Matt Schmalz	RW	SBY	66	24	16	40	-57	68	8	4	0	0	0	0	1	0	4	2	0	0	0	0	0.0	0	0	0.0	0.61	1.03
Kyle Capobianco	D	SBY	68	10	30	40	-49	54	4	18	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.59	0.79
Brandon Devlin	D	MISS	66	20	19	39	-12	100	12	6	0	0	0	0	4	1	4	1	1	0	1	0	0.0	0	0	0.0	0.59	1.52
Niki Petti	C	BELV	66	18	21	39	-11	10	2	9	0	0	0	0	1	0	4	3	3	0	3	0	0.0	0	0	0.0	0.59	0.15
Sam Povorozniouk	RW	WSR	68	15	24	39	-30	34	8	11	0	0	0	0	2	0	2	0	4	2	4	1	50.0	0	0	0.0	0.57	0.5
Connor Chatham	RW	PLY	48	17	20	37	1	47	5	5	0	0	0	0	4	1	3	1	4	0	4	0	0.0	0	0	0.0	0.77	0.98
Sean Day	D	MISS	61	10	26	36	-27	62	4	14	0	0	0	0	0	0	3	0	0	0	0	0	0.0	0	0	0.0	0.59	1.02
Hayden McCool	LW	WSR	64	15	19	34	-32	64	6	9	0	0	0	0	0	0	4	1	0	0	0	0	0.0	0	0	0.0	0.53	1.0
Mathieu Henderson	D	PLY	68	5	29	34	-15	30	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.44
Jakob Chychrun	D	SAR	42	16	17	33	-11	37	8	7	1	0	0	0	2	0	1	2	0	0	0	0	0.0	0	0	0.0	0.79	0.88
Chandler Yakimowicz	RW	LDN	63	13	20	33	3	95	1	1	1	0	0	0	1	0	3	0	0	0	0	0	0.0	0	0	0.0	0.52	1.51
Trent Fox	C	BELV	64	13	20	33	6	27	2	2	0	0	0	0	2	0	0	1	0	0	0	0	0.0	0	0	0.0	0.52	0.42
Will Bitten	C	PLY	63	15	16	31	-11	16	4	8	0	0	0	0	2	0	2	1	0	0	0	0	0.0	0	0	0.0	0.49	0.25
Matt Luff	RW	BELV	64	9	22	31	-6	20	3	5	0	0	0	0	0	0	3	2	1	1	1	0	100.0	0	0	0.0	0.48	0.31
Markus Soberg	RW	WSR	61	13	17	30	-16	26	2	4	1	0	0	0	0	0	3	1	2	1	2	1	50.0	0	0	0.0	0.49	0.43
Anthony Stefano	C	WSR	62	11	19	30	-19	23	2	6	0	0	0	0	2	0	0	1	1	1	1	1	100.0	0	0	0.0	0.48	0.37
Aiden Jamieson	D	LDN	68	0	30	30	23	21	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.44	0.31
Nathan Bastian	C	MISS	68	17	12	29	-29	22	2	1	1	0	0	0	2	0	0	3	0	0	0	0	0.0	0	0	0.0	0.43	0.32
Michael McLeod	C	MISS	63	12	17	29	-23	33	3	2	0	0	0	0	1	0	0	1	1	0	1	0	0.0	0	0	0.0	0.46	0.52
Ryan Moore	C	PLY	57	7	22	29	-9	66	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.51	1.16
Taylor Raddysh	RW	ER	58	21	6	27	-8	13	1	0	0	0	0	0	5	0	3	3	0	0	0	0	0.0	0	0	0.0	0.47	0.22
Kyle Pettit	C	ER	60	16	11	27	-4	10	4	2	0	0	0	0	2	0	3	3	0	0	0	0	0.0	0	0	0.0	0.45	0.17
Everett Clark	C	MISS	64	11	16	27	-14	64	4	3	0	0	0	0	3	0	0	1	1	1	1	1	100.0	0	0	0.0	0.42	1.0
Owen MacDonald	C	LDN	60	10	17	27	-9	65	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0.0	0	0	0.0	0.45	1.08
Jeff Corbett	D	SBY	65	8	19	27	-59	20	4	6	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.42	0.31
Jacob Harris	C	SBY	53	12	14	26	-39	13	6	6	0	1	0	0	1	0	3	0	2	1	2	0	50.0	0	0	0.0	0.49	0.25
Stefan LeBlanc	D	MISS	64	8	17	25	-18	69	3	7	0	2	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.39	1.08
Kyle Maksimovich	LW	ER	56	6	18	24	5	14	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.43	0.25
Bobby MacIntyre	LW	MISS	59	5	19	24	-15	43	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.41	0.73
Aaron Luchuk	C	WSR	67	10	13	23	-20	10	1	2	1	2	0	0	1	1	2	0	3	1	3	0	33.3	0	0	0.0	0.34	0.15
Victor Mete	D	LDN	58	7	16	23	19	14	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0.0	0	0	0.0	0.4	0.24
Danny Desrochers	LW	SBY	66	13	9	22	-55	92	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0.0	0	0	0.0	0.33	1.39
Chad Heffernan	LW	SBY	56	11	11	22	-21	122	2	2	1	0	0	0	3	0	2	0	0	0	0	0	0.0	0	0	0.0	0.39	2.18
Charley Graaskamp	C	SBY	60	6	15	21	-13	38	2	7	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0	0	0.0	0.35	0.63
Gianluca Curcuruto	D	PLY	40	4	17	21	-14	22	4	7	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.53	0.55
Jalen Chatfield	D	WSR	60	1	20	21	-19	35	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.35	0.58
Brody Silk	LW	SBY	57	9	11	20	-57	74	1	6	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.35	1.3
Luke Kirwan	LW	WSR	59	7	12	19	-19	27	0	3	0	0	0	0	3	1	0	2	1	1	1	0	100.0	0	0	0.0	0.32	0.46
Mitch Jones	D	PLY	58	9	9	18	-14	157	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.31	2.71
Ivan Kashtanov	LW	SBY	67	6	11	17	-23	20	0	1	0	0	0	0	0	0	2	0	2	1	2	0	50.0	0	0	0.0	0.25	0.3
Chris Martenet	D	LDN	64	7	9	16	4	49	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0.0	0	0	0.0	0.25	0.77
Yannick Rathgeb	D	PLY	34	5	11	16	-2	54	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.47	1.59
Francesco Vilardi	C	PLY	68	5	11	16	-29	22	1	5	1	0	0	0	1	0	0	1	0	0	0	0	0.0	0	0	0.0	0.24	0.32
Brandon Crawley	D	LDN	64	3	13	16	6	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	1.34
Cullen Mercer	C	PLY	68	7	8	15	-25	25	5	2	0	1	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.22	0.37
Sean Callaghan	D	PLY	58	5	9	14	-17	142	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.24	2.45
Andrew Burns	D	WSR	65	0	14	14	-25	37	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.57
Connor Sills	RW	PLY	67	8	5	13	-21	113	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0.0	0	0	0.0	0.19	1.69
Matthew Kreis	LW	BAR	56	3	10	13	-3	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.23	0.04
Jonathan Duchesne	D	SBY	60	2	11	13	-41	105	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	1.75
Travis Wood	LW	SBY	54	5	7	12	-7	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.22	0.26
Michael Pezzetta	C	SBY	61	5	7	12	-28	56	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.92
Drake Rymsha	C	LDN	62	5	7	12	-5	51	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0.0	0	0	0.0	0.19	0.82
Patrick Fellows	LW	ER	60	4	8	12	9	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.2	0.17
David Zeppieri	C	SBY	61	1	11	12	-33	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.2	0.57
Bryce Yetman	RW	PLY	29	6	5	11	-11	6	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.38	0.21
Jared Walsh	D	MISS	53	3	8	11	-29	18	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.21	0.34
Patrick Sanvido	D	WSR	59	3	8	11	-19	62	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.19	1.05
Brady Pataki	RW	SBY	58	6	4	10	-14	23	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.17	0.4
Josh Wesley	D	PLY	63	5	5	10	-18	67	2	1	1	0	0	0	1	0	1	2	0	0	0	0	0.0	0	0	0.0	0.16	1.06
Joel Wigle	RW	LDN	30	2	8	10	-6	17	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.57
Damian Bourne	LW	MISS	55	1	9	10	-32	62	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	1.13
Danny Vanderwiel	LW	PLY	41	6	3	9	-10	20	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.22	0.49
Vincent Scognamiglio	RW	PLY	64	5	4	9	-6	95	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	1.48
Cliff Pu	RW	LDN	41	4	5	9	-3	4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0.0	0	0	0.0	0.22	0.1
Daniil Vertiy	LW	WSR	49	3	6	9	-8	22	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.18	0.45
Liam Murray	D	WSR	63	3	6	9	-8	99	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0	0	0.0	0.14	1.57
Nicholas Caamano	LW	PLY	64	3	6	9	-16	29	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.14	0.45
TJ Fergus	D	ER	45	2	6	8	13	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.18	0.4
Graeme Brown	D	WSR	65	2	6	8	-19	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	1.26
Cole Mayo	D	SBY	56	1	7	8	-11	27	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.14	0.48
Austin Clapham	D	SBY	56	2	5	7	-17	33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	0	0.0	0.13	0.59
Conor Cummins	D	SBY	66	1	6	7	-49	26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.39
David Sherman	LW	NB	30	3	3	6	-1	10	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0.0	0	0	0.0	0.2	0.33
Mac Hollowell	D	SSM	11	2	4	6	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.55	0.36
Cody Thompson	LW	MISS	36	1	5	6	-13	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.19
Tait Seguin	LW	LDN	47	1	5	6	-6	71	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.0	0	0	0.0	0.13	1.51
Alex Di Carlo	D	PLY	41	0	6	6	-2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.15	0.29
Tyler  Sensky	D	PLY	54	0	6	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	0.35
Marcus Dickerson	RW	MISS	43	3	2	5	-9	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.12	0.14
Nick Zottl	D	MISS	45	1	4	5	-16	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.11	1.96
Thomas Welsh	D	KIT	15	0	5	5	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.33	0.0
Benjamin Gleason	D	LDN	41	0	5	5	-1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.12	0.39
Jason Smith	C	MISS	46	1	3	4	-11	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	0.26
Alex Peters	D	PLY	8	0	4	4	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	1.75
Reagan O'Grady	D	SBY	54	0	4	4	-21	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.07	0.54
Logan Stanley	D	WSR	59	0	4	4	-25	60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.07	1.02
Austin Gerhart	RW	MISS	47	2	1	3	-16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.06	0.13
Stephen Gibson	D	MISS	56	2	0	2	-27	44	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0	0	0.0	0.04	0.79
Thomas Lattavo	RW	MISS	10	1	1	2	-3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.2	0.2
Jacob Collins	LW	PLY	22	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.09	0.09
Boris Katchouk	LW	SSM	12	0	2	2	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.17	1.42
Brody Milne	LW	SBY	25	0	2	2	-21	8	0	0	0	0	0	0	0	0	0	0	1	1	1	1	100.0	0	0	0.0	0.08	0.32
Tyler Nother	D	LDN	40	0	2	2	-8	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.05	1.35
Adam Donnelly	C	MISS	46	0	2	2	-15	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.04	0.76
Troy Timpano	G	SBY	46	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.04	0.0
Alex Fotinos	G	WSR	48	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.04	0.0
Alex Nedeljkovic	G	PLY	55	0	2	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.04	0.15
Scott Teskey	RW	KIT	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.5	0.0
Brook Hiddink	RW	SBY	8	1	0	1	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Kevin Klima	LW	LDN	16	1	0	1	-2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.06	0.5
Jack Kopacka	LW	SSM	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.25	0.0
Connor Burgess	LW	SBY	8	0	1	1	-5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.13	0.0
Justin Bean	D	MISS	30	0	1	1	-5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.03	0.27
Tyler Parsons	G	LDN	33	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.03	0.0
Trenton Bourque	D	SBY	34	0	1	1	-17	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.03	0.29
Domenico Commisso	C	OSH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Chase Hawley	D	SBY	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	5.0
Leif Hertz	G	MISS	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Mitchell Mendonca	C	BELV	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.0
Ryan Migliaccio	RW	GUE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Sam Natale	LW	GUE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Tristen Elie	LW	LDN	3	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.33
Justen Long	D	GUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Kyle  Moore	RW	NB	3	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Brett Primeau	RW	KGN	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.67
Nikko Sablone	RW	WSR	3	0	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.67
Ruan Badenhorst	G	BAR	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Jordan DeKort	G	BAR	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Nic Sicoly	LW	GUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Dylan Callaghan	RW	SBY	5	0	0	0	-2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.0
Scott Smith	G	PBO	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Connor Hall	D	KIT	8	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.38
Michael Silveri	C	SBY	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Noah Robinson	RW	MISS	11	0	0	0	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.18
Kelly Klima	C	LDN	15	0	0	0	-2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	1.13
Ryan Valentini	C	LDN	15	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.67
Zack Bowman	G	PLY	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Jacob Brennan	G	MISS	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0
Cameron Zanussi	G	MISS	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.09
Samuel Tanguay	G	SBY	29	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.14
Spencer Martin	G	MISS	31	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.13
Aleks Rapp	RW	GUE	35	0	0	0	-7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.46
Brendan Johnston	G	WSR	37	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.05
Joseph Blandisi	C	BAR	68	52	60	112	18	126	11	31	10	2	0	0	4	1	5	9	3	0	3	0	0.0	0	0	0.0	1.65	1.85
Kevin  Labanc	RW	BAR	68	31	76	107	13	55	16	38	3	4	0	0	7	1	3	1	4	1	4	0	25.0	0	0	0.0	1.57	0.81
Tyler Bertuzzi	LW	GUE	68	43	55	98	26	91	13	17	0	2	0	0	5	0	6	6	5	3	5	1	60.0	0	0	0.0	1.44	1.34
Sergey Tolchinsky	RW	SSM	61	30	65	95	41	10	7	25	0	0	0	0	6	0	7	2	4	1	4	1	25.0	0	0	0.0	1.56	0.16
Michael Dal Colle	LW	OSH	56	42	51	93	32	18	16	28	2	0	0	0	12	0	11	4	5	0	5	0	0.0	0	0	0.0	1.66	0.32
Anthony DeAngelo	D	SSM	55	25	64	89	34	115	4	26	1	1	0	0	3	0	1	3	1	1	1	0	100.0	0	0	0.0	1.62	2.09
Carter Verhaeghe	C	NIAG	68	33	49	82	21	38	3	16	1	1	0	0	2	0	5	3	6	1	6	0	16.7	0	0	0.0	1.21	0.56
Jared McCann	C	SSM	56	34	47	81	30	27	10	17	2	2	0	0	4	0	4	2	4	0	4	0	0.0	0	0	0.0	1.45	0.48
Kyle Platzer	C	OS	68	34	47	81	13	46	9	27	4	1	0	0	3	1	1	3	9	4	9	1	44.4	0	0	0.0	1.19	0.68
Cole Cassels	C	OSH	54	30	51	81	34	100	14	21	2	1	0	0	3	0	3	5	4	1	4	0	25.0	0	0	0.0	1.5	1.85
Josh Ho-Sang	RW	NIAG	60	17	64	81	7	46	5	22	0	0	0	0	5	0	0	3	6	1	6	0	16.7	0	0	0.0	1.35	0.77
Dante Salituro	C	OTT	68	37	41	78	-1	38	13	14	1	0	0	0	3	0	7	3	3	0	3	0	0.0	0	0	0.0	1.15	0.56
Tobias Lindberg	LW	OSH	67	32	46	78	33	14	7	20	2	2	0	0	5	0	3	3	4	0	4	0	0.0	0	0	0.0	1.16	0.21
Zach Nastasiuk	RW	OS	64	35	42	77	9	34	17	16	3	0	0	0	2	0	5	4	4	0	4	0	0.0	0	0	0.0	1.2	0.53
Remi Elie	LW	ER	63	30	46	76	27	38	7	9	2	0	0	0	5	0	2	2	2	0	2	0	0.0	0	0	0.0	1.21	0.6
Dylan Sadowy	LW	SAG	65	42	32	74	5	66	9	4	7	1	0	0	6	1	7	6	3	2	3	1	66.7	0	0	0.0	1.14	1.02
Michael Bunting	LW	SSM	57	37	37	74	44	39	12	8	2	0	0	0	4	0	3	8	1	0	1	0	0.0	0	0	0.0	1.3	0.68
Erik Bradford	C	OS	69	28	45	73	-10	34	7	17	3	3	0	0	4	1	3	2	1	0	1	0	0.0	0	0	0.0	1.06	0.49
Pius Suter	LW	GUE	61	43	29	72	25	28	6	6	3	4	0	0	6	1	6	6	4	1	4	0	25.0	0	0	0.0	1.18	0.46
